file_id,filename,file_path,batch,a_doc_type,a_reason,b_doc_type,b_reason,final_doc_type,final_reason
SRC417,Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.pdf,data/documents/pdf/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.pdf,batch3,Financials,annual report provides audited fund financial statements and investment schedule,Financials,page 1 Variant Alternative Income Fund Annual Report,Financials,both agents agreed
SRC418,Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.pdf,data/documents/pdf/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.pdf,batch3,Financials,annual report provides audited fund financial statements and investment schedule,Financials,page 1 Variant Alternative Income Fund Annual Report,Financials,both agents agreed
SRC419,Schedule_Inv_Variant_Alternative_Lending_Fund_Annual_FY2025Apr.pdf,data/documents/pdf/Schedule_Inv_Variant_Alternative_Lending_Fund_Annual_FY2025Apr.pdf,batch3,Financials,annual report provides audited fund financial statements and investment schedule,Financials,page 1 Variant Alternative Lending Fund Annual Report,Financials,both agents agreed
SRC420,Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.pdf,data/documents/pdf/Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.pdf,batch3,Financials,Form N-CSR certified annual shareholder report contains audited financial statements,Financials,page 1 Form N-CSR certified annual shareholder report,Financials,both agents agreed
SRC421,PPM_Apollo_S3_Private_Markets_Fund_Prospectus.pdf,data/documents/pdf/PPM_Apollo_S3_Private_Markets_Fund_Prospectus.pdf,batch3,PPM,Form N-2 registration statement and prospectus for continuous public offering,PPM,page 1 Form N-2 registration statement prospectus Apollo S3,PPM,both agents agreed
SRC422,Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf,data/documents/pdf/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf,batch3,Financials,annual Form 10-K includes audited real estate trust financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC423,Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf,data/documents/pdf/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf,batch3,Financials,annual Form 10-K includes audited real estate trust financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC424,Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.pdf,data/documents/pdf/Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.pdf,batch3,Financials,Form 10-K annual report includes real estate finance financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC425,Financials_XPLR_Infrastructure_LP_ARS_FY2025.pdf,data/documents/pdf/Financials_XPLR_Infrastructure_LP_ARS_FY2025.pdf,batch3,Financials,annual Form 10-K includes audited infrastructure partnership financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC426,Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,data/documents/pdf/Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,batch3,Financials,illustrative hedge fund financial statements under US GAAP,Financials,page 1 Illustrative financial statements Hedge funds January 2023,Financials,both agents agreed
SRC427,Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,data/documents/pdf/Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,batch3,Financials,illustrative hedge fund financial statements under US GAAP,Financials,page 1 Illustrative financial statements Hedge funds December 2024,Financials,both agents agreed
SRC428,Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf,data/documents/pdf/Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf,batch3,Financials,illustrative private equity fund financial statements under US GAAP,Financials,page 1 Illustrative financial statements Private equity funds January 2024,Financials,both agents agreed
SRC429,Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,data/documents/pdf/Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,batch3,Financials,illustrative private equity fund financial statements under US GAAP,Financials,page 1 Illustrative financial statements Private equity funds September 2016,Financials,both agents agreed
SRC430,Financials_KPMG_PE_And_Venture_Capital_Illustrative_Dec2015.pdf,data/documents/pdf/Financials_KPMG_PE_And_Venture_Capital_Illustrative_Dec2015.pdf,batch3,Financials,illustrative private equity venture capital financial statements under US GAAP,Financials,page 1 Private Equity and Venture Capital Illustrative Financial Statements,Financials,both agents agreed
SRC431,Financials_KPMG_Cayman_Private_Equity_Illustrative_FY2022.pdf,data/documents/pdf/Financials_KPMG_Cayman_Private_Equity_Illustrative_FY2022.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 masthead ""Illustrative financial statements Private equity funds""",Financials,both agents agreed
SRC432,Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.pdf,data/documents/pdf/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative disclosures for investment funds"" IFRS annual statements",Financials,both agents agreed
SRC433,Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.pdf,data/documents/pdf/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative disclosures for investment funds"" IFRS annual statements",Financials,both agents agreed
SRC434,Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.pdf,data/documents/pdf/Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative annual report for reserved alternative investment funds""",Financials,both agents agreed
SRC435,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.pdf,data/documents/pdf/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative IFRS financial statements 2024 Investment funds""",Financials,both agents agreed
SRC436,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.pdf,data/documents/pdf/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative IFRS financial statements 2023 Investment funds""",Financials,both agents agreed
SRC437,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.pdf,data/documents/pdf/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative IFRS financial statements 2022 Investment funds""",Financials,both agents agreed
SRC438,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.pdf,data/documents/pdf/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative IFRS financial statements 2021 Investment funds""",Financials,both agents agreed
SRC439,Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.pdf,data/documents/pdf/Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative annual report for investment funds"" Luxembourg GAAP",Financials,both agents agreed
SRC440,Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.pdf,data/documents/pdf/Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative consolidated financial statements"" investment property group",Financials,both agents agreed
SRC441,Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.pdf,data/documents/pdf/Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative Annual Accounts"" Luxembourg GAAP ABC Company",Financials,both agents agreed
SRC442,Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.pdf,data/documents/pdf/Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""Illustrative Financial Statements"" IFRS year ended 2025",Financials,both agents agreed
SRC443,Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.pdf,data/documents/pdf/Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""IFRS Example Consolidated Financial Statements 2024""",Financials,both agents agreed
SRC444,Financials_RicheyMay_Hedge_Fund_Template_2019.pdf,data/documents/pdf/Financials_RicheyMay_Hedge_Fund_Template_2019.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""FINANCIAL STATEMENTS XYZ HEDGE FUND"" year ended 2019",Financials,both agents agreed
SRC445,Financials_RicheyMay_Hedge_Fund_Template_2020.pdf,data/documents/pdf/Financials_RicheyMay_Hedge_Fund_Template_2020.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""FINANCIAL STATEMENTS XYZ HEDGE FUND"" year ended 2020",Financials,both agents agreed
SRC446,Financials_RicheyMay_Hedge_Fund_Template_2025.pdf,data/documents/pdf/Financials_RicheyMay_Hedge_Fund_Template_2025.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""FINANCIAL STATEMENTS XYZ HEDGE FUND"" year ended 2025",Financials,both agents agreed
SRC447,Financials_RicheyMay_Private_Equity_Template_2016.pdf,data/documents/pdf/Financials_RicheyMay_Private_Equity_Template_2016.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""FINANCIAL STATEMENTS XYZ PRIVATE EQUITY FUND"" year 2016",Financials,both agents agreed
SRC448,Financials_RicheyMay_Private_Equity_Template_2020.pdf,data/documents/pdf/Financials_RicheyMay_Private_Equity_Template_2020.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""FINANCIAL STATEMENTS XYZ PRIVATE EQUITY FUND"" year 2020",Financials,both agents agreed
SRC449,Financials_RicheyMay_PE_And_VC_Template_2025.pdf,data/documents/pdf/Financials_RicheyMay_PE_And_VC_Template_2025.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""FINANCIAL STATEMENTS XYZ PRIVATE EQUITY FUND"" year 2025",Financials,both agents agreed
SRC450,Financials_RicheyMay_SPV_Template_2025.pdf,data/documents/pdf/Financials_RicheyMay_SPV_Template_2025.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""FINANCIAL STATEMENTS XYZ SPECIAL PURPOSE VEHICLE FUND""",Financials,both agents agreed
SRC451,Financials_RicheyMay_Digital_Asset_Fund_Template_2025.pdf,data/documents/pdf/Financials_RicheyMay_Digital_Asset_Fund_Template_2025.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,"page 1 ""FINANCIAL STATEMENTS XYZ HEDGE FUND (DIGITAL ASSETS)""",Financials,both agents agreed
SRC452,Performance_Dallas_Police_Fire_Meketa_Private_Markets_Q4_2023.pdf,data/documents/pdf/Performance_Dallas_Police_Fire_Meketa_Private_Markets_Q4_2023.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 4 ""Quarterly Change"" private markets as of 12/31/2023",Quarterly_Report,both agents agreed
SRC453,Performance_Austin_Firefighters_Meketa_Report_2Q2025.pdf,data/documents/pdf/Performance_Austin_Firefighters_Meketa_Report_2Q2025.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 2 agenda ""2Q25 Investment Report"" meeting pack",Quarterly_Report,both agents agreed
SRC454,Performance_Austin_Firefighters_Meketa_Report_4Q2024.pdf,data/documents/pdf/Performance_Austin_Firefighters_Meketa_Report_4Q2024.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 2 agenda ""4Q24 Investment Report"" meeting pack",Quarterly_Report,both agents agreed
SRC455,Performance_NMERB_NEPC_Private_Equity_Q1_2016.pdf,data/documents/pdf/Performance_NMERB_NEPC_Private_Equity_Q1_2016.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""Private Equity Performance Review First Quarter 2016""",Quarterly_Report,both agents agreed
SRC456,Performance_NMERB_Private_Equity_Q3_2013.pdf,data/documents/pdf/Performance_NMERB_Private_Equity_Q3_2013.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""Third Quarter 2013 Private Markets Review""",Quarterly_Report,both agents agreed
SRC457,Performance_NMERB_Real_Estate_Natural_Resources_Q4_2020.pdf,data/documents/pdf/Performance_NMERB_Real_Estate_Natural_Resources_Q4_2020.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""December 31, 2020 Quarterly Investment Report""",Quarterly_Report,both agents agreed
SRC458,Performance_Nebraska_Investment_Council_Private_Equity_Q2_2025.pdf,data/documents/pdf/Performance_Nebraska_Investment_Council_Private_Equity_Q2_2025.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""Private Equity Performance Report Q2 2025""",Quarterly_Report,both agents agreed
SRC459,Performance_San_Jose_Police_Fire_Private_Markets_Q4_2015.pdf,data/documents/pdf/Performance_San_Jose_Police_Fire_Private_Markets_Q4_2015.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""Fourth Quarter 2015 Private Markets Review""",Quarterly_Report,both agents agreed
SRC460,Capital_Call_ABC_Fund_LP_TrustAlta_Sample_Notice.pdf,data/documents/pdf/Capital_Call_ABC_Fund_LP_TrustAlta_Sample_Notice.pdf,batch4,Cash_Flow_Notice,printed title says Capital Call Notice with total capital call,Cash_Flow_Notice,"page 1 masthead ""Capital Call Notice"" ABC Fund, LP",Cash_Flow_Notice,both agents agreed
SRC462,PCAP_Global_Infrastructure_Partners_II_C_Northumberland_FOI_Mar2017.pdf,data/documents/pdf/PCAP_Global_Infrastructure_Partners_II_C_Northumberland_FOI_Mar2017.pdf,batch4,PCAP,printed capital-account statement shows contributions paid-in capital and partner value,PCAP,"page 1 ""Statement of Partner's Capital Account"" March 31, 2017",PCAP,both agents agreed
SRC463,PCAP_Antin_Infrastructure_Partners_II_Northumberland_FOI_Mar2017.pdf,data/documents/pdf/PCAP_Antin_Infrastructure_Partners_II_Northumberland_FOI_Mar2017.pdf,batch4,PCAP,printed capital-account statement shows contributions paid-in capital and partner value,PCAP,"page 1 ""CAPITAL ACCOUNT"" Antin Infrastructure Partners II LP",PCAP,both agents agreed
SRC464,Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf,data/documents/pdf/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf,batch4,Institutional_Report,printed cover says Pension Fund Annual Report and Accounts 2018-19,Institutional_Report,"page 1 ""Pension Fund Annual Report and Accounts 2018-19""",Institutional_Report,both agents agreed
SRC465,Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.pdf,data/documents/pdf/Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.pdf,batch4,Institutional_Report,printed Investment Committee agenda includes pacing performance and due diligence,Institutional_Report,"page 1 Investment Committee meeting September 5, 2024 agenda",Institutional_Report,both agents agreed
SRC467,Performance_CalSTRS_Private_Equity_Portfolio_FYE2024.pdf,data/documents/pdf/Performance_CalSTRS_Private_Equity_Portfolio_FYE2024.pdf,batch4,Performance,printed performance statement reports returns for a named investor portfolio,Performance,"page 1 ""Private Equity Portfolio Performance"" IRR table June 30, 2024",Performance,both agents agreed
SRC468,Fee_Report_LACERA_Total_Fund_Investment_Cost_FY2023.pdf,data/documents/pdf/Fee_Report_LACERA_Total_Fund_Investment_Cost_FY2023.pdf,batch4,Fee_Report,printed report discloses management fees costs expenses or carried interest,Fee_Report,"page 1 ""TOTAL FUND INVESTMENT COST REPORT FISCAL YEAR 2023""",Fee_Report,both agents agreed
SRC469,Fee_Report_CalPERS_AIV_Fee_Expense_Disclosure_2019.pdf,data/documents/pdf/Fee_Report_CalPERS_AIV_Fee_Expense_Disclosure_2019.pdf,batch4,Fee_Report,printed report discloses management fees costs expenses or carried interest,Fee_Report,"page 1 ""AIV Fee Expense Disclosure"" fees expenses carried interest",Fee_Report,both agents agreed
SRC470,Performance_OCERS_Meketa_Portfolio_Summary_Q1_2025.pdf,data/documents/pdf/Performance_OCERS_Meketa_Portfolio_Summary_Q1_2025.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""First Quarter of 2025 Quarterly Review""",Quarterly_Report,both agents agreed
SRC473,Distribution_CalPERS_Private_Equity_Cash_Flow_Examples_2015.pdf,data/documents/pdf/Distribution_CalPERS_Private_Equity_Cash_Flow_Examples_2015.pdf,batch4,Fee_Report,POOR FIT: presentation explains LP distributions and carried-interest allocation,Cash_Flow_Notice,"page 1 ""Private Equity Cash Flow Distribution Examples""",Cash_Flow_Notice,illustrates LP distribution waterfall and carried interest timing
SRC474,Financials_London_Pensions_Fund_Authority_Accounts_FY2025.pdf,data/documents/pdf/Financials_London_Pensions_Fund_Authority_Accounts_FY2025.pdf,batch4,Financials,printed Statement of Pension Fund Accounts includes independent auditor report,Financials,"page 1 ""Statement of Pension Fund Accounts"" year ended 31 March 2025",Financials,both agents agreed
SRC475,Performance_PA_SERS_Real_Estate_Quarterly_Q4_2022.pdf,data/documents/pdf/Performance_PA_SERS_Real_Estate_Quarterly_Q4_2022.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""REAL ESTATE QUARTERLY PERFORMANCE REVIEW FOURTH QUARTER 2022""",Quarterly_Report,both agents agreed
SRC476,Performance_NMERB_Private_Equity_Q2_2018.pdf,data/documents/pdf/Performance_NMERB_Private_Equity_Q2_2018.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""Private Equity Performance Review Second Quarter 2018""",Quarterly_Report,both agents agreed
SRC477,Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.pdf,data/documents/pdf/Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.pdf,batch4,Schedule_Inv,printed form or report lists portfolio holdings and investment positions,Schedule_Inv,"page 1 ""Investment Holdings Report September 30, 2022""",Schedule_Inv,both agents agreed
SRC479,Financials_Partners_Group_Global_MultiAsset_Fund_Annual_Report.pdf,data/documents/pdf/Financials_Partners_Group_Global_MultiAsset_Fund_Annual_Report.pdf,batch4,Financials,printed title and contents identify financial statements or annual accounts,Financials,page 1 annual report with statement of financial position,Financials,both agents agreed
SRC480,Performance_PMRS_Pennsylvania_Marquette_Quarterly_Jun2021.pdf,data/documents/pdf/Performance_PMRS_Pennsylvania_Marquette_Quarterly_Jun2021.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""Quarterly Performance Report as of June 30, 2021""",Quarterly_Report,both agents agreed
SRC481,Schedule_Inv_Calamos_Aksia_Private_Equity_Alternatives_Fund_SemiAnnual.pdf,data/documents/pdf/Schedule_Inv_Calamos_Aksia_Private_Equity_Alternatives_Fund_SemiAnnual.pdf,batch4,Financials,printed semiannual contents list consolidated statements and schedule of investments,Financials,"page 2 TOC statements of assets, operations, cash flows",Financials,both agents agreed
SRC482,Financials_Copenhagen_Infrastructure_Partners_Annual2023.pdf,data/documents/pdf/Financials_Copenhagen_Infrastructure_Partners_Annual2023.pdf,batch4,Financials,printed annual report includes management review and financial statements,Financials,"page 1 ""Annual Report 2023"" contents include financial statements",Financials,both agents agreed
SRC483,Financials_International_Public_Partnerships_Annual2023.pdf,data/documents/pdf/Financials_International_Public_Partnerships_Annual2023.pdf,batch4,Financials,printed cover says Annual Report and Financial Statements 2023,Financials,"page 1 ""Annual Report and financial statements 2023""",Financials,both agents agreed
SRC499,Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.pdf,data/documents/pdf/Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.pdf,batch4,Schedule_Inv,printed Form 13F requires institutional investment manager holdings reports,Schedule_Inv,page 1 Form 13F institutional manager holdings instructions,Schedule_Inv,both agents agreed
SRC501,Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.pdf,data/documents/pdf/Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.pdf,batch4,Schedule_Inv,printed Form N-PORT says Monthly Portfolio Investments Report,Schedule_Inv,"page 1 ""FORM N-PORT"" monthly portfolio holdings form",Schedule_Inv,both agents agreed
SRC555,Valuation_IPEV_Guidelines_December_2018.pdf,data/documents/pdf/Valuation_IPEV_Guidelines_December_2018.pdf,batch4,Valuation,printed title identifies valuation guidelines or valuation sound-practices guidance,Valuation,"page 1 ""International Private Equity and Venture Capital Valuation Guidelines""",Valuation,both agents agreed
SRC556,Valuation_IPEV_Guidelines_December_2015.pdf,data/documents/pdf/Valuation_IPEV_Guidelines_December_2015.pdf,batch4,Valuation,printed title identifies valuation guidelines or valuation sound-practices guidance,Valuation,"page 1 ""International Private Equity and Venture Capital Valuation Guidelines"" 2015",Valuation,both agents agreed
SRC563,Fee_Report_INREV_Management_Fees_And_Terms_Study_2016.pdf,data/documents/pdf/Fee_Report_INREV_Management_Fees_And_Terms_Study_2016.pdf,batch4,Fee_Report,printed report discloses management fees costs expenses or carried interest,Fee_Report,"page 1 ""Management Fees and Terms Study 2016""",Fee_Report,both agents agreed
SRC564,Fee_Report_INREV_Management_Fees_And_Terms_Study_2011.pdf,data/documents/pdf/Fee_Report_INREV_Management_Fees_And_Terms_Study_2011.pdf,batch4,Fee_Report,printed report discloses management fees costs expenses or carried interest,Fee_Report,"page 1 ""MANAGEMENT FEES AND TERMS STUDY 2011""",Fee_Report,both agents agreed
SRC587,Valuation_AIMA_Guide_To_Sound_Practices_Valuation_2018_Summary.pdf,data/documents/pdf/Valuation_AIMA_Guide_To_Sound_Practices_Valuation_2018_Summary.pdf,batch4,Valuation,printed title identifies valuation guidelines or valuation sound-practices guidance,Valuation,"page 1 ""GUIDE TO SOUND PRACTICES FOR THE VALUATION OF INVESTMENTS""",Valuation,both agents agreed
SRC594,Performance_UTIMCO_PUF_GEF_Investment_Performance_FY2025_Aug31.pdf,data/documents/pdf/Performance_UTIMCO_PUF_GEF_Investment_Performance_FY2025_Aug31.pdf,batch4,Performance,printed Statement of Investment Performance Statistics covers named UT funds,Performance,"page 1 ""Statement of Investment Performance Statistics"" named UTIMCO funds",Performance,both agents agreed
SRC595,Financials_ICG_plc_Auditors_Report_FY2025_Mar31.pdf,data/documents/pdf/Financials_ICG_plc_Auditors_Report_FY2025_Mar31.pdf,batch4,Financials,printed auditor opinion covers consolidated and parent financial statements,Financials,"page 1 ""Auditor's report and financial statements"" ICG plc",Financials,both agents agreed
SRC596,Performance_Future_Fund_Portfolio_Update_30Jun2025.pdf,data/documents/pdf/Performance_Future_Fund_Portfolio_Update_30Jun2025.pdf,batch4,Performance,printed portfolio update reports Future Fund annual and ten-year returns,Performance,"page 1 ""Portfolio update at 30 June 2025"" Future Fund 12.2% return",Performance,both agents agreed
SRC597,Financials_Partners_Group_Holding_Annual_Report_2024_CHF.pdf,data/documents/pdf/Financials_Partners_Group_Holding_Annual_Report_2024_CHF.pdf,batch4,Financials,printed annual report contents include consolidated and parent financial statements,Financials,"page 2 contents ""Consolidated financial statements"" Annual Report 2024",Financials,both agents agreed
SRC598,Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf,data/documents/pdf/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf,batch4,Institutional_Report,printed annual report covers GPIF investment principles portfolio and results,Institutional_Report,"page 1 ""ANNUAL REPORT FISCAL YEAR 2024"" Government Pension Investment Fund",Institutional_Report,both agents agreed
SRC599,Performance_Maryland_SRPS_Meketa_Report_2025Q2_Redacted.pdf,data/documents/pdf/Performance_Maryland_SRPS_Meketa_Report_2025Q2_Redacted.pdf,batch4,Quarterly_Report,printed performance report covers system second-quarter value and returns,Quarterly_Report,"page 4 ""second quarter of 2025"" System returned 4.8%",Quarterly_Report,both agents agreed
SRC600,Performance_Oklahoma_TRS_Meketa_Private_Markets_2025Q4.pdf,data/documents/pdf/Performance_Oklahoma_TRS_Meketa_Private_Markets_2025Q4.pdf,batch4,Quarterly_Report,printed title or agenda identifies a named-quarter investment review,Quarterly_Report,"page 1 ""Fourth Quarter 2025 Private Markets Program""",Quarterly_Report,both agents agreed
SRC601,Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.pdf,data/documents/pdf/Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.pdf,batch4,Institutional_Report,printed Annual Comprehensive Financial Report covers Teacher Retirement System,Financials,transmittal names Annual Comprehensive Financial Report year ended 2025,Financials,ACFR carries auditor report and fiduciary net position statements
SRC602,Performance_CalSTRS_Meketa_Private_Equity_Executive_Summary_Sep2025.pdf,data/documents/pdf/Performance_CalSTRS_Meketa_Private_Equity_Executive_Summary_Sep2025.pdf,batch4,Institutional_Report,printed title says Semi-Annual Private Equity Executive Summary,Institutional_Report,"page 1 ""Semi-Annual Private Equity Executive Summary""",Institutional_Report,both agents agreed
SRC603,Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.pdf,data/documents/pdf/Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.pdf,batch4,Institutional_Report,printed May Performance Update is retirement-system board meeting material,Institutional_Report,"page 2 ""Performance Update as of May 31, 2025""",Institutional_Report,both agents agreed
SRC604,Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.pdf,data/documents/pdf/Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.pdf,batch4,Financials,printed cover says Annual Report and Audited Financial Statements,Financials,"page 1 ""Annual Report and Audited Financial Statements""",Financials,both agents agreed
SRC605,Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,data/documents/pdf/Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,batch4,Financials,printed Annual Report and Accounts contains dedicated Financial Statements section,Financials,"page 2 ""Annual Report and Accounts"" Financial Statements section",Financials,both agents agreed
SRC606,Performance_Antares_Private_Credit_Fund_Quarterly_Update_1Q2026.pdf,data/documents/pdf/Performance_Antares_Private_Credit_Fund_Quarterly_Update_1Q2026.pdf,batch4,Quarterly_Report,printed title says 1Q 2026 Quarterly Update with fund performance,Quarterly_Report,"page 1 ""1Q 2026 Quarterly Update"" fund performance overview",Quarterly_Report,both agents agreed
SRC607,Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf,data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf,batch4,Subscription,printed subscription materials contain investor questionnaire and subscription agreement,Subscription,"page 1 ""SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII""",Subscription,both agents agreed
