scenario_id,scenario_type,fund_id,manager_id,strategy,baseline_score,scenario_score,baseline_tvpi,scenario_tvpi,haircut,official_eligibility,affected_ids,evidence_id
nav_00,nav_haircut,FUND_SYNTH_000068,MANAGER_SYNTH_00017,fund_of_funds,76.0,76.0,1.79666163213,1.7966616321239999,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000068:nav_00
nav_10,nav_haircut,FUND_SYNTH_000068,MANAGER_SYNTH_00017,fund_of_funds,76.0,76.0,1.79666163213,1.7669246220186,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000068:nav_10
nav_20,nav_haircut,FUND_SYNTH_000068,MANAGER_SYNTH_00017,fund_of_funds,76.0,76.0,1.79666163213,1.7371876119132,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000068:nav_20
nav_30,nav_haircut,FUND_SYNTH_000068,MANAGER_SYNTH_00017,fund_of_funds,76.0,76.0,1.79666163213,1.7074506018078,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000068:nav_30
nav_00,nav_haircut,FUND_SYNTH_000069,MANAGER_SYNTH_00018,secondaries,72.6315789474,72.63157894738737,1.69588778294,1.695887782937,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000069:nav_00
nav_10,nav_haircut,FUND_SYNTH_000069,MANAGER_SYNTH_00018,secondaries,72.6315789474,72.63157894738737,1.69588778294,1.6794762871663,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000069:nav_10
nav_20,nav_haircut,FUND_SYNTH_000069,MANAGER_SYNTH_00018,secondaries,72.6315789474,72.63157894738737,1.69588778294,1.6630647913956,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000069:nav_20
nav_30,nav_haircut,FUND_SYNTH_000069,MANAGER_SYNTH_00018,secondaries,72.6315789474,72.63157894738737,1.69588778294,1.6466532956249,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000069:nav_30
nav_00,nav_haircut,FUND_SYNTH_000074,MANAGER_SYNTH_00019,buyout,78.6440677966,78.64406779662914,2.06813184003,2.068131840032,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000074:nav_00
nav_10,nav_haircut,FUND_SYNTH_000074,MANAGER_SYNTH_00019,buyout,78.6440677966,77.62711864408678,2.06813184003,2.0354569397557998,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000074:nav_10
nav_20,nav_haircut,FUND_SYNTH_000074,MANAGER_SYNTH_00019,buyout,78.6440677966,76.61016949154441,2.06813184003,2.0027820394796,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000074:nav_20
nav_30,nav_haircut,FUND_SYNTH_000074,MANAGER_SYNTH_00019,buyout,78.6440677966,71.52542372883255,2.06813184003,1.9701071392034,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000074:nav_30
nav_00,nav_haircut,FUND_SYNTH_000076,MANAGER_SYNTH_00019,real_estate,42.2222222222,42.222222222240006,1.45435027837,1.4543502783720001,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000076:nav_00
nav_10,nav_haircut,FUND_SYNTH_000076,MANAGER_SYNTH_00019,real_estate,42.2222222222,42.222222222240006,1.45435027837,1.4302791019228,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000076:nav_10
nav_20,nav_haircut,FUND_SYNTH_000076,MANAGER_SYNTH_00019,real_estate,42.2222222222,40.00000000001778,1.45435027837,1.4062079254736002,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000076:nav_20
nav_30,nav_haircut,FUND_SYNTH_000076,MANAGER_SYNTH_00019,real_estate,42.2222222222,40.00000000001778,1.45435027837,1.3821367490244,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000076:nav_30
nav_00,nav_haircut,FUND_SYNTH_000079,MANAGER_SYNTH_00020,private_credit,67.5,67.5,1.47180729864,1.471807298638,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000079:nav_00
nav_10,nav_haircut,FUND_SYNTH_000079,MANAGER_SYNTH_00020,private_credit,67.5,66.0,1.47180729864,1.4507396289212,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000079:nav_10
nav_20,nav_haircut,FUND_SYNTH_000079,MANAGER_SYNTH_00020,private_credit,67.5,66.0,1.47180729864,1.4296719592043998,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000079:nav_20
nav_30,nav_haircut,FUND_SYNTH_000079,MANAGER_SYNTH_00020,private_credit,67.5,64.5,1.47180729864,1.4086042894875999,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000079:nav_30
nav_00,nav_haircut,FUND_SYNTH_000081,MANAGER_SYNTH_00021,private_credit,6.0,6.0,0.944430900503,0.9444309005029999,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000081:nav_00
nav_10,nav_haircut,FUND_SYNTH_000081,MANAGER_SYNTH_00021,private_credit,6.0,6.0,0.944430900503,0.9309126923665,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000081:nav_10
nav_20,nav_haircut,FUND_SYNTH_000081,MANAGER_SYNTH_00021,private_credit,6.0,6.0,0.944430900503,0.9173944842299999,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000081:nav_20
nav_30,nav_haircut,FUND_SYNTH_000081,MANAGER_SYNTH_00021,private_credit,6.0,6.0,0.944430900503,0.9038762760935,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000081:nav_30
nav_00,nav_haircut,FUND_SYNTH_000087,MANAGER_SYNTH_00022,buyout,23.0508474576,23.050847457633218,1.52675276753,1.526752767528,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000087:nav_00
nav_10,nav_haircut,FUND_SYNTH_000087,MANAGER_SYNTH_00022,buyout,23.0508474576,23.050847457633218,1.52675276753,1.4834814939062,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000087:nav_10
nav_20,nav_haircut,FUND_SYNTH_000087,MANAGER_SYNTH_00022,buyout,23.0508474576,18.98305084746373,1.52675276753,1.4402102202844,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000087:nav_20
nav_30,nav_haircut,FUND_SYNTH_000087,MANAGER_SYNTH_00022,buyout,23.0508474576,18.98305084746373,1.52675276753,1.3969389466626,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000087:nav_30
nav_00,nav_haircut,FUND_SYNTH_000088,MANAGER_SYNTH_00022,infrastructure,16.0,16.0,1.1460885114,1.146088511398,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000088:nav_00
nav_10,nav_haircut,FUND_SYNTH_000088,MANAGER_SYNTH_00022,infrastructure,16.0,16.0,1.1460885114,1.1335181046032,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000088:nav_10
nav_20,nav_haircut,FUND_SYNTH_000088,MANAGER_SYNTH_00022,infrastructure,16.0,16.0,1.1460885114,1.1209476978084,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000088:nav_20
nav_30,nav_haircut,FUND_SYNTH_000088,MANAGER_SYNTH_00022,infrastructure,16.0,16.0,1.1460885114,1.1083772910136,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000088:nav_30
nav_00,nav_haircut,FUND_SYNTH_000089,MANAGER_SYNTH_00023,buyout,35.9322033898,35.93220338982644,1.7994745604,1.7994745603949998,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000089:nav_00
nav_10,nav_haircut,FUND_SYNTH_000089,MANAGER_SYNTH_00023,buyout,35.9322033898,30.847457627114576,1.7994745604,1.7270679429775,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000089:nav_10
nav_20,nav_haircut,FUND_SYNTH_000089,MANAGER_SYNTH_00023,buyout,35.9322033898,28.813559322029832,1.7994745604,1.6546613255599998,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000089:nav_20
nav_30,nav_haircut,FUND_SYNTH_000089,MANAGER_SYNTH_00023,buyout,35.9322033898,26.779661016945088,1.7994745604,1.5822547081424998,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000089:nav_30
nav_00,nav_haircut,FUND_SYNTH_000090,MANAGER_SYNTH_00023,private_credit,75.1724137931,75.17241379311724,1.42091691631,1.4209169163139999,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000090:nav_00
nav_10,nav_haircut,FUND_SYNTH_000090,MANAGER_SYNTH_00023,private_credit,75.1724137931,60.68965517242759,1.42091691631,1.319984073418,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000090:nav_10
nav_20,nav_haircut,FUND_SYNTH_000090,MANAGER_SYNTH_00023,private_credit,75.1724137931,35.86206896553104,1.42091691631,1.219051230522,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000090:nav_20
nav_30,nav_haircut,FUND_SYNTH_000090,MANAGER_SYNTH_00023,private_credit,75.1724137931,23.44827586208276,1.42091691631,1.118118387626,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000090:nav_30
nav_00,nav_haircut,FUND_SYNTH_000092,MANAGER_SYNTH_00023,real_estate,65.9259259259,65.92592592593778,1.79639608118,1.7963960811770001,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000092:nav_00
nav_10,nav_haircut,FUND_SYNTH_000092,MANAGER_SYNTH_00023,real_estate,65.9259259259,65.92592592593778,1.79639608118,1.7784324702603,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000092:nav_10
nav_20,nav_haircut,FUND_SYNTH_000092,MANAGER_SYNTH_00023,real_estate,65.9259259259,63.70370370371556,1.79639608118,1.7604688593436002,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000092:nav_20
nav_30,nav_haircut,FUND_SYNTH_000092,MANAGER_SYNTH_00023,real_estate,65.9259259259,63.70370370371556,1.79639608118,1.7425052484269001,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000092:nav_30
nav_00,nav_haircut,FUND_SYNTH_000102,MANAGER_SYNTH_00026,venture,24.8,24.799999999999997,1.4652052001,1.4652052001,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000102:nav_00
nav_10,nav_haircut,FUND_SYNTH_000102,MANAGER_SYNTH_00026,venture,24.8,20.0,1.4652052001,1.345721811537,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000102:nav_10
nav_20,nav_haircut,FUND_SYNTH_000102,MANAGER_SYNTH_00026,venture,24.8,10.399999999999999,1.4652052001,1.226238422974,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000102:nav_20
nav_30,nav_haircut,FUND_SYNTH_000102,MANAGER_SYNTH_00026,venture,24.8,8.0,1.4652052001,1.106755034411,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000102:nav_30
nav_00,nav_haircut,FUND_SYNTH_000104,MANAGER_SYNTH_00026,venture,3.2,3.2,0.91168,0.91168,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000104:nav_00
nav_10,nav_haircut,FUND_SYNTH_000104,MANAGER_SYNTH_00026,venture,3.2,3.2,0.91168,0.844736,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000104:nav_10
nav_20,nav_haircut,FUND_SYNTH_000104,MANAGER_SYNTH_00026,venture,3.2,3.2,0.91168,0.777792,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000104:nav_20
nav_30,nav_haircut,FUND_SYNTH_000104,MANAGER_SYNTH_00026,venture,3.2,3.2,0.91168,0.7108479999999999,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000104:nav_30
nav_00,nav_haircut,FUND_SYNTH_000111,MANAGER_SYNTH_00028,buyout,9.09090909091,9.090909090909456,1.51889881261,1.518898812612,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000111:nav_00
nav_10,nav_haircut,FUND_SYNTH_000111,MANAGER_SYNTH_00028,buyout,9.09090909091,9.090909090909456,1.51889881261,1.5049412520508,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000111:nav_10
nav_20,nav_haircut,FUND_SYNTH_000111,MANAGER_SYNTH_00028,buyout,9.09090909091,9.090909090909456,1.51889881261,1.4909836914896002,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000111:nav_20
nav_30,nav_haircut,FUND_SYNTH_000111,MANAGER_SYNTH_00028,buyout,9.09090909091,9.090909090909456,1.51889881261,1.4770261309284,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000111:nav_30
nav_00,nav_haircut,FUND_SYNTH_000112,MANAGER_SYNTH_00028,real_estate,38.5185185185,38.51851851850222,1.48626674932,1.486266749324,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000112:nav_00
nav_10,nav_haircut,FUND_SYNTH_000112,MANAGER_SYNTH_00028,real_estate,38.5185185185,36.296296296280005,1.48626674932,1.4431905965416,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000112:nav_10
nav_20,nav_haircut,FUND_SYNTH_000112,MANAGER_SYNTH_00028,real_estate,38.5185185185,34.074074074057776,1.48626674932,1.4001144437592001,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000112:nav_20
nav_30,nav_haircut,FUND_SYNTH_000112,MANAGER_SYNTH_00028,real_estate,38.5185185185,34.074074074057776,1.48626674932,1.3570382909768,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000112:nav_30
nav_00,nav_haircut,FUND_SYNTH_000113,MANAGER_SYNTH_00029,private_credit,27.0,27.0,1.28895846544,1.288958465441,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000113:nav_00
nav_10,nav_haircut,FUND_SYNTH_000113,MANAGER_SYNTH_00029,private_credit,27.0,21.0,1.28895846544,1.2384551363351,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000113:nav_10
nav_20,nav_haircut,FUND_SYNTH_000113,MANAGER_SYNTH_00029,private_credit,27.0,21.0,1.28895846544,1.1879518072292,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000113:nav_20
nav_30,nav_haircut,FUND_SYNTH_000113,MANAGER_SYNTH_00029,private_credit,27.0,13.5,1.28895846544,1.1374484781233,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000113:nav_30
nav_00,nav_haircut,FUND_SYNTH_000114,MANAGER_SYNTH_00029,buyout,46.6666666667,46.66666666668,1.31596229513,1.315962295129,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000114:nav_00
nav_10,nav_haircut,FUND_SYNTH_000114,MANAGER_SYNTH_00029,buyout,46.6666666667,40.51282051283385,1.31596229513,1.248271860051,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000114:nav_10
nav_20,nav_haircut,FUND_SYNTH_000114,MANAGER_SYNTH_00029,buyout,46.6666666667,35.89743589744923,1.31596229513,1.180581424973,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000114:nav_20
nav_30,nav_haircut,FUND_SYNTH_000114,MANAGER_SYNTH_00029,buyout,46.6666666667,29.743589743603078,1.31596229513,1.112890989895,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000114:nav_30
nav_00,nav_haircut,FUND_SYNTH_000115,MANAGER_SYNTH_00029,venture,72.0,72.0,2.29029839556,2.290298395558,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000115:nav_00
nav_10,nav_haircut,FUND_SYNTH_000115,MANAGER_SYNTH_00029,venture,72.0,67.19999999999999,2.29029839556,2.122132253708,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000115:nav_10
nav_20,nav_haircut,FUND_SYNTH_000115,MANAGER_SYNTH_00029,venture,72.0,64.8,2.29029839556,1.953966111858,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000115:nav_20
nav_30,nav_haircut,FUND_SYNTH_000115,MANAGER_SYNTH_00029,venture,72.0,55.2,2.29029839556,1.785799970008,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000115:nav_30
nav_00,nav_haircut,FUND_SYNTH_000116,MANAGER_SYNTH_00029,venture,62.4,62.4,2.30327330091,2.303273300907,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000116:nav_00
nav_10,nav_haircut,FUND_SYNTH_000116,MANAGER_SYNTH_00029,venture,62.4,57.599999999999994,2.30327330091,2.115446299461,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000116:nav_10
nav_20,nav_haircut,FUND_SYNTH_000116,MANAGER_SYNTH_00029,venture,62.4,55.199999999999996,2.30327330091,1.927619298015,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000116:nav_20
nav_30,nav_haircut,FUND_SYNTH_000116,MANAGER_SYNTH_00029,venture,62.4,45.6,2.30327330091,1.7397922965689998,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000116:nav_30
nav_00,nav_haircut,FUND_SYNTH_000119,MANAGER_SYNTH_00030,venture,51.4285714286,51.428571428560005,2.28333243112,2.283332431111,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000119:nav_00
nav_10,nav_haircut,FUND_SYNTH_000119,MANAGER_SYNTH_00030,venture,51.4285714286,51.428571428560005,2.28333243112,2.2485844205009,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000119:nav_10
nav_20,nav_haircut,FUND_SYNTH_000119,MANAGER_SYNTH_00030,venture,51.4285714286,51.428571428560005,2.28333243112,2.2138364098908,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000119:nav_20
nav_30,nav_haircut,FUND_SYNTH_000119,MANAGER_SYNTH_00030,venture,51.4285714286,51.428571428560005,2.28333243112,2.1790883992806998,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000119:nav_30
nav_00,nav_haircut,FUND_SYNTH_000122,MANAGER_SYNTH_00031,infrastructure,48.5714285714,48.57142857143428,1.49507066601,1.495070666009,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000122:nav_00
nav_10,nav_haircut,FUND_SYNTH_000122,MANAGER_SYNTH_00031,infrastructure,48.5714285714,44.28571428572,1.49507066601,1.4505987490691001,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000122:nav_10
nav_20,nav_haircut,FUND_SYNTH_000122,MANAGER_SYNTH_00031,infrastructure,48.5714285714,31.428571428577143,1.49507066601,1.4061268321292002,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000122:nav_20
nav_30,nav_haircut,FUND_SYNTH_000122,MANAGER_SYNTH_00031,infrastructure,48.5714285714,31.428571428577143,1.49507066601,1.3616549151893,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000122:nav_30
nav_00,nav_haircut,FUND_SYNTH_000123,MANAGER_SYNTH_00031,infrastructure,60.0,59.99999999999429,1.47394241333,1.473942413332,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000123:nav_00
nav_10,nav_haircut,FUND_SYNTH_000123,MANAGER_SYNTH_00031,infrastructure,60.0,59.99999999999429,1.47394241333,1.4577770284237999,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000123:nav_10
nav_20,nav_haircut,FUND_SYNTH_000123,MANAGER_SYNTH_00031,infrastructure,60.0,47.142857142851426,1.47394241333,1.4416116435156,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000123:nav_20
nav_30,nav_haircut,FUND_SYNTH_000123,MANAGER_SYNTH_00031,infrastructure,60.0,47.142857142851426,1.47394241333,1.4254462586074,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000123:nav_30
nav_00,nav_haircut,FUND_SYNTH_000124,MANAGER_SYNTH_00031,buyout,56.6101694915,56.61016949151729,1.98502189781,1.985021897807,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000124:nav_00
nav_10,nav_haircut,FUND_SYNTH_000124,MANAGER_SYNTH_00031,buyout,56.6101694915,48.47457627117831,1.98502189781,1.9051503649602999,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000124:nav_10
nav_20,nav_haircut,FUND_SYNTH_000124,MANAGER_SYNTH_00031,buyout,56.6101694915,45.423728813551186,1.98502189781,1.8252788321136,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000124:nav_20
nav_30,nav_haircut,FUND_SYNTH_000124,MANAGER_SYNTH_00031,buyout,56.6101694915,39.32203389829695,1.98502189781,1.7454072992668999,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000124:nav_30
nav_00,nav_haircut,FUND_SYNTH_000125,MANAGER_SYNTH_00032,buyout,28.2051282051,28.205128205110768,1.23408336407,1.234083364072,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000125:nav_00
nav_10,nav_haircut,FUND_SYNTH_000125,MANAGER_SYNTH_00032,buyout,28.2051282051,23.589743589726154,1.23408336407,1.1576761342675,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000125:nav_10
nav_20,nav_haircut,FUND_SYNTH_000125,MANAGER_SYNTH_00032,buyout,28.2051282051,20.512820512803078,1.23408336407,1.081268904463,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000125:nav_20
nav_30,nav_haircut,FUND_SYNTH_000125,MANAGER_SYNTH_00032,buyout,28.2051282051,18.97435897434154,1.23408336407,1.0048616746585,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000125:nav_30
nav_00,nav_haircut,FUND_SYNTH_000128,MANAGER_SYNTH_00032,fund_of_funds,36.0,36.0,1.47957104337,1.479571043369,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000128:nav_00
nav_10,nav_haircut,FUND_SYNTH_000128,MANAGER_SYNTH_00032,fund_of_funds,36.0,32.0,1.47957104337,1.419247473396,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000128:nav_10
nav_20,nav_haircut,FUND_SYNTH_000128,MANAGER_SYNTH_00032,fund_of_funds,36.0,24.0,1.47957104337,1.358923903423,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000128:nav_20
nav_30,nav_haircut,FUND_SYNTH_000128,MANAGER_SYNTH_00032,fund_of_funds,36.0,24.0,1.47957104337,1.29860033345,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000128:nav_30
nav_00,nav_haircut,FUND_SYNTH_000129,MANAGER_SYNTH_00033,buyout,61.0169491525,61.01694915255593,1.90054678956,1.900546789563,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000129:nav_00
nav_10,nav_haircut,FUND_SYNTH_000129,MANAGER_SYNTH_00033,buyout,61.0169491525,61.01694915255593,1.90054678956,1.8705202312127,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000129:nav_10
nav_20,nav_haircut,FUND_SYNTH_000129,MANAGER_SYNTH_00033,buyout,61.0169491525,60.00000000001356,1.90054678956,1.8404936728624,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000129:nav_20
nav_30,nav_haircut,FUND_SYNTH_000129,MANAGER_SYNTH_00033,buyout,61.0169491525,57.96610169492881,1.90054678956,1.8104671145121,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000129:nav_30
nav_00,nav_haircut,FUND_SYNTH_000130,MANAGER_SYNTH_00033,real_estate,85.9259259259,85.92592592593333,2.1100890957,2.110089095696,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000130:nav_00
nav_10,nav_haircut,FUND_SYNTH_000130,MANAGER_SYNTH_00033,real_estate,85.9259259259,83.70370370371111,2.1100890957,2.0751650254294,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000130:nav_10
nav_20,nav_haircut,FUND_SYNTH_000130,MANAGER_SYNTH_00033,real_estate,85.9259259259,83.70370370371111,2.1100890957,2.0402409551628002,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000130:nav_20
nav_30,nav_haircut,FUND_SYNTH_000130,MANAGER_SYNTH_00033,real_estate,85.9259259259,83.70370370371111,2.1100890957,2.0053168848962,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000130:nav_30
nav_00,nav_haircut,FUND_SYNTH_000131,MANAGER_SYNTH_00033,buyout,89.2307692308,89.2307692307723,2.02396225687,2.023962256874,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000131:nav_00
nav_10,nav_haircut,FUND_SYNTH_000131,MANAGER_SYNTH_00033,buyout,89.2307692308,87.69230769231076,2.02396225687,1.9198537068219999,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000131:nav_10
nav_20,nav_haircut,FUND_SYNTH_000131,MANAGER_SYNTH_00033,buyout,89.2307692308,84.61538461538768,2.02396225687,1.8157451567699998,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000131:nav_20
nav_30,nav_haircut,FUND_SYNTH_000131,MANAGER_SYNTH_00033,buyout,89.2307692308,78.46153846154152,2.02396225687,1.7116366067179998,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000131:nav_30
nav_00,nav_haircut,FUND_SYNTH_000132,MANAGER_SYNTH_00033,secondaries,38.6666666667,38.66666666668,1.14258508716,1.142585087163,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000132:nav_00
nav_10,nav_haircut,FUND_SYNTH_000132,MANAGER_SYNTH_00033,secondaries,38.6666666667,38.66666666668,1.14258508716,1.0835148200601,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000132:nav_10
nav_20,nav_haircut,FUND_SYNTH_000132,MANAGER_SYNTH_00033,secondaries,38.6666666667,26.66666666668,1.14258508716,1.0244445529572,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000132:nav_20
nav_30,nav_haircut,FUND_SYNTH_000132,MANAGER_SYNTH_00033,secondaries,38.6666666667,26.66666666668,1.14258508716,0.9653742858543,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000132:nav_30
nav_00,nav_haircut,FUND_SYNTH_000135,MANAGER_SYNTH_00034,secondaries,17.3333333333,17.33333333332,1.05855588871,1.05855588871,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000135:nav_00
nav_10,nav_haircut,FUND_SYNTH_000135,MANAGER_SYNTH_00034,secondaries,17.3333333333,13.333333333319999,1.05855588871,0.9826685726233,0.1,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000135:nav_10
nav_20,nav_haircut,FUND_SYNTH_000135,MANAGER_SYNTH_00034,secondaries,17.3333333333,13.333333333319999,1.05855588871,0.9067812565366,0.2,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000135:nav_20
nav_30,nav_haircut,FUND_SYNTH_000135,MANAGER_SYNTH_00034,secondaries,17.3333333333,13.333333333319999,1.05855588871,0.8308939404499,0.3,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000135:nav_30
