check_id,scope,record_id,fund_id,rule,status,actual_value,expected_value,difference,notes
REC_F37B2D8D47C25488AD1F,FUND_PERIOD,FPRINT_A1D307D26E2EA6F3E5DE,FUND_0110,FINANCIAL_IDENTITIES,PASS,0.0000000112,<=0.005,0.0000000112,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C55D7ADA9A6E491AF2F6,FUND_PERIOD,FPRINT_F39DC49877A9DB74EDA0,FUND_0111,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0E3D96BF8677B0C8D117,FUND_PERIOD,FPRINT_C479EFE06EEBAFC8D1D5,FUND_0112,FINANCIAL_IDENTITIES,PASS,0.0000000191,<=0.005,0.0000000191,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BFA117AC5A46DBD5DECF,FUND_PERIOD,FPRINT_AB9F30DF4C83D9B41EA9,FUND_0113,FINANCIAL_IDENTITIES,PASS,0.0000000047,<=0.005,0.0000000047,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9ADDA46CF3DFD5E54770,FUND_PERIOD,FPRINT_339E762EBDA967EE856F,FUND_0114,FINANCIAL_IDENTITIES,PASS,0.0000000354,<=0.005,0.0000000354,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5ACF7362202DC20E22AB,FUND_PERIOD,FPRINT_157930C434F921126D44,FUND_0115,FINANCIAL_IDENTITIES,PASS,0.0000000112,<=0.005,0.0000000112,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B470A41CAEEF53293CC2,FUND_PERIOD,FPRINT_AB1F16AF444B789FAE74,FUND_0116,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_40CF33A9044E0618C52E,FUND_PERIOD,FPRINT_0890CEF85114B62317EA,FUND_0117,FINANCIAL_IDENTITIES,PASS,0.0000000028,<=0.005,0.0000000028,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D1F8209252BD42DA8134,FUND_PERIOD,FPRINT_538D54E9F69255812D8F,FUND_0118,FINANCIAL_IDENTITIES,PASS,0.0000000009,<=0.005,0.0000000009,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F5A75067B1425F1B729A,FUND_PERIOD,FPRINT_013880B5893B4F871DD3,FUND_0119,FINANCIAL_IDENTITIES,PASS,0.0000000005,<=0.005,0.0000000005,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_010D5E536F7053E08C8A,FUND_PERIOD,FPRINT_7D5A0786F79F436545BE,FUND_0120,FINANCIAL_IDENTITIES,PASS,0.0000000522,<=0.005,0.0000000522,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_09B7C3CFB2209212CD9A,FUND_PERIOD,FPRINT_171E148C7CA556ECA804,FUND_0121,FINANCIAL_IDENTITIES,PASS,0.0000000242,<=0.005,0.0000000242,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CA1107F499D4A133BC17,FUND_PERIOD,FPRINT_BE0D3529695C4E67BCB1,FUND_0122,FINANCIAL_IDENTITIES,PASS,0.0000000005,<=0.005,0.0000000005,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_36CB74F90C32D8A65AC7,FUND_PERIOD,FPRINT_4855B850042D1E36DFA8,FUND_0123,FINANCIAL_IDENTITIES,PASS,0.0000000270,<=0.005,0.0000000270,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BCBB784DDD9EEE1DD63B,FUND_PERIOD,FPRINT_77190FDBE36E55481573,FUND_0124,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8A9C3EA23C9BDAAEF0CF,FUND_PERIOD,FPRINT_0DFA03A925541D0EBD1D,FUND_0125,FINANCIAL_IDENTITIES,PASS,0.0000000522,<=0.005,0.0000000522,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F7E7D1F47B364529D2BE,FUND_PERIOD,FPRINT_66307E4965D870BF256A,FUND_0126,FINANCIAL_IDENTITIES,PASS,0.0000000335,<=0.005,0.0000000335,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_705822A8A800FA2E87B7,FUND_PERIOD,FPRINT_24AE55403F3A04A907DF,FUND_0127,FINANCIAL_IDENTITIES,PASS,0.0000000009,<=0.005,0.0000000009,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_281727788ABE8FFA5A47,FUND_PERIOD,FPRINT_46538D37308209A3B834,FUND_0128,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_167E6C346AC1FAB6F659,FUND_PERIOD,FPRINT_A7B0243DA7201D31BC6A,FUND_0129,FINANCIAL_IDENTITIES,PASS,0.0000000596,<=0.005,0.0000000596,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B12A4F392DF189B52744,FUND_PERIOD,FPRINT_AEBBFECE30EEE4C5AF5B,FUND_0130,FINANCIAL_IDENTITIES,PASS,0.0000000116,<=0.005,0.0000000116,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_380FB3B6D504F3158DE9,FUND_PERIOD,FPRINT_C5ACBC7ACFF90BC62DBF,FUND_0131,FINANCIAL_IDENTITIES,PASS,0.0000000102,<=0.005,0.0000000102,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_01ECC67CAB1C9EEC2E51,FUND_PERIOD,FPRINT_8B7D233948A9A3210FB4,FUND_0132,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_80B90F7C78F5199CEA5B,FUND_PERIOD,FPRINT_B7A8E8C8ABE6BFD22FF8,FUND_0134,FINANCIAL_IDENTITIES,PASS,0.0000000088,<=0.005,0.0000000088,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2E902B476224D872467F,FUND_PERIOD,FPRINT_38C12634D5CE8FB92D99,FUND_0135,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_62FDBCCF1D91062290A0,FUND_PERIOD,FPRINT_02C962253A47C1DA2013,FUND_0136,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_998D3BE9C5A7C1B5FD79,FUND_PERIOD,FPRINT_9B4DE5A0F5A0AB25C7ED,FUND_0137,FINANCIAL_IDENTITIES,PASS,0.0000000875,<=0.005,0.0000000875,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CA4D1D10543C9FD15DB7,FUND_PERIOD,FPRINT_7DE393F1F7230B3DE585,FUND_0138,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_56621C484073A4C0F4FB,FUND_PERIOD,FPRINT_C369A1A9546F11771C19,FUND_0139,FINANCIAL_IDENTITIES,PASS,0.0000000242,<=0.005,0.0000000242,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_757943E69E406ADDEA41,FUND_PERIOD,FPRINT_140D789965BD2F730F41,FUND_0140,FINANCIAL_IDENTITIES,PASS,0.0000000051,<=0.005,0.0000000051,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BD1C6DD52947385067F3,FUND_PERIOD,FPRINT_72CE714C28568281FDAD,FUND_0141,FINANCIAL_IDENTITIES,PASS,0.0000000028,<=0.005,0.0000000028,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D2D930E4F098B9D712A7,FUND_PERIOD,FPRINT_3591CBF89FA28F6E6D42,FUND_0142,FINANCIAL_IDENTITIES,PASS,0.0000000210,<=0.005,0.0000000210,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D9739DEEF2BA104C34DA,FUND_PERIOD,FPRINT_881791B4F289C65696F9,FUND_0143,FINANCIAL_IDENTITIES,PASS,0.0000000126,<=0.005,0.0000000126,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_92839CB4A380EA3C3F3B,FUND_PERIOD,FPRINT_576FECE4F685B0379818,FUND_0144,FINANCIAL_IDENTITIES,PASS,0.0000000391,<=0.005,0.0000000391,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_11C3BEB6EC9BB4517C30,FUND_PERIOD,FPRINT_4B8ABBC9C9CBF4668AA0,FUND_0145,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E6556E05A549452E831F,FUND_PERIOD,FPRINT_D77DBD8F6153CCA4C0B1,FUND_0146,FINANCIAL_IDENTITIES,PASS,0.0000000270,<=0.005,0.0000000270,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_617A484217741A33E077,FUND_PERIOD,FPRINT_975D8A0710E5669DC30D,FUND_0147,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BABE09E620D22C5A5E0D,FUND_PERIOD,FPRINT_1A2F1AD949C09E27D409,FUND_0148,FINANCIAL_IDENTITIES,PASS,0.0000000112,<=0.005,0.0000000112,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DC4424EF3645287EC573,FUND_PERIOD,FPRINT_1A4DC12939D05E240864,FUND_0149,FINANCIAL_IDENTITIES,PASS,0.0000000354,<=0.005,0.0000000354,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BBAF009E0872E6BF6F60,FUND_PERIOD,FPRINT_B63367C40A14A3A8E9B6,FUND_0150,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_539FAB62D88CFEE984E6,FUND_PERIOD,FPRINT_FC67B33932A4F12DD367,FUND_0151,FINANCIAL_IDENTITIES,PASS,0.0000000214,<=0.005,0.0000000214,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5C6F037B4AE1DBCF2EF8,FUND_PERIOD,FPRINT_387EAC57F328DF8DB477,FUND_0152,FINANCIAL_IDENTITIES,PASS,0.0000000335,<=0.005,0.0000000335,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A61F7ABD36C43D47EC3B,FUND_PERIOD,FPRINT_62980C4941654D672489,FUND_0153,FINANCIAL_IDENTITIES,PASS,0.0000000154,<=0.005,0.0000000154,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DE2B90C73E938C5D94CB,FUND_PERIOD,FPRINT_4E66675D9DBAEFEA64B8,FUND_0154,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_798D8D136E195DC6F63D,FUND_PERIOD,FPRINT_FEE88EDAA4B648223214,FUND_0155,FINANCIAL_IDENTITIES,PASS,0.0000000112,<=0.005,0.0000000112,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E01FE577C4BCA78F298E,FUND_PERIOD,FPRINT_99C003675C835C3045D8,FUND_0156,FINANCIAL_IDENTITIES,PASS,0.0000000279,<=0.005,0.0000000279,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_14047763F51F93525451,FUND_PERIOD,FPRINT_A6AB6B82F09D57F5469D,FUND_0173,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_96F9F40E05E386744107,FUND_PERIOD,FPRINT_C084F46568BC534883C0,FUND_0174,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_69B0833C05FC7D86FE4F,FUND_PERIOD,FPRINT_AD32A2711E47472B5085,FUND_0201,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0BBE45173C5C53507541,FUND_PERIOD,FPRINT_16347193C689E3C6221A,FUND_0260,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_13B9D028CCD198332618,FUND_PERIOD,FPRINT_6398C8D4B9DEAE37921C,FUND_0261,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7209F869B5CACEBADB77,FUND_PERIOD,FPRINT_38ABAB55EDDCEC70452A,FUND_0262,FINANCIAL_IDENTITIES,PASS,0.0000000410,<=0.005,0.0000000410,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_47A45969AE588B87277B,FUND_PERIOD,FPRINT_D28CC170EDC95EF7EDDB,FUND_0263,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_353CA85FA8914B8ABD39,FUND_PERIOD,FPRINT_597C4EA65241A193AB46,FUND_0264,FINANCIAL_IDENTITIES,PASS,0.0000000214,<=0.005,0.0000000214,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_865B4EE7A9E51B49E5CD,FUND_PERIOD,FPRINT_876C49CD13D22EA80086,FUND_0265,FINANCIAL_IDENTITIES,PASS,0.0000000121,<=0.005,0.0000000121,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B32C29133C722E0E438F,FUND_PERIOD,FPRINT_9DDABECA8C59AB8021E8,FUND_0266,FINANCIAL_IDENTITIES,PASS,0.0000000112,<=0.005,0.0000000112,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_50F1F45BFEB392C2CBF3,FUND_PERIOD,FPRINT_8668DDA27A96378A2983,FUND_0267,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_488149DF37DDAA90175F,FUND_PERIOD,FPRINT_E1B93C380B84D160E611,FUND_0268,FINANCIAL_IDENTITIES,PASS,0.0000000177,<=0.005,0.0000000177,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0265A7051AB17BBBE777,FUND_PERIOD,FPRINT_77D09CED8DB38ADA657E,FUND_0269,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D0E32083B1A77D8DB229,FUND_PERIOD,FPRINT_6BEB53AA674D9DAD4616,FUND_0270,FINANCIAL_IDENTITIES,PASS,0.0000001136,<=0.005,0.0000001136,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C108790E37FF394DAE38,FUND_PERIOD,FPRINT_8A94264D1A9729322E44,FUND_0271,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F1539DDC70C0EC741DCC,FUND_PERIOD,FPRINT_AFB6BD92FACFCF8DF0A4,FUND_0272,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DF3DCEFE748420297932,FUND_PERIOD,FPRINT_E8EA72F358A58AC8F608,FUND_0273,FINANCIAL_IDENTITIES,PASS,0.0000000158,<=0.005,0.0000000158,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_183EA2A3ABC6D3040839,FUND_PERIOD,FPRINT_323B8FC49F1380B188FD,FUND_0274,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8F1A39CF7D70052BAD87,FUND_PERIOD,FPRINT_C3153229E957D02A34FA,FUND_0275,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4ABC929674443EF7988E,FUND_PERIOD,FPRINT_16CCBAF46A43C8ACA0CD,FUND_0276,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A053127420B9A3BA565A,FUND_PERIOD,FPRINT_738DCE1A72C9C6DC979F,FUND_0277,FINANCIAL_IDENTITIES,PASS,0.0000000051,<=0.005,0.0000000051,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_644A659914FB5715366C,FUND_PERIOD,FPRINT_A515CA6160CDA860D0E7,FUND_0278,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F095E5D5AA23B21EB58A,FUND_PERIOD,FPRINT_EEB77D2AC803DE2A5F8F,FUND_0279,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4B99FC1F5798511FE4BF,FUND_PERIOD,FPRINT_98BAAFB0B3B0D92A81B0,FUND_0280,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_29A3038F5903C4B5C79A,FUND_PERIOD,FPRINT_897542D0C6019543FB1C,FUND_0281,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FE04A0A88AC69EFD80B4,FUND_PERIOD,FPRINT_27EEDB0D7B956FA21D41,FUND_0282,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_702E7D7C65335CA36488,FUND_PERIOD,FPRINT_1096DB9B23E19DAED961,FUND_0283,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_25039121CACFADEB4D54,FUND_PERIOD,FPRINT_570700E80349BC913AFD,FUND_0284,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_366DA54C06CEC78051B9,FUND_PERIOD,FPRINT_CCEA7D670E03FB7D4B0E,FUND_0285,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A5550A54AD2D345E39DB,FUND_PERIOD,FPRINT_4B4CED1DF24691E7FC50,FUND_0286,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5BBBA11787C216FDFE3D,FUND_PERIOD,FPRINT_7E7C780FA18331219B26,FUND_0287,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_AA9232930DAD7EC0850F,FUND_PERIOD,FPRINT_07CA8A9639F22E561097,FUND_0288,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3C4D698FB492AA397FEA,FUND_PERIOD,FPRINT_0822150EFD33DA913DB1,FUND_0289,FINANCIAL_IDENTITIES,PASS,0.0000000112,<=0.005,0.0000000112,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_174CCE3D01F903B974E6,FUND_PERIOD,FPRINT_BA7A9C26C0DC07AEC8CC,FUND_0290,FINANCIAL_IDENTITIES,PASS,0.0000001024,<=0.005,0.0000001024,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A145A302813E6ECC719F,FUND_PERIOD,FPRINT_010AF2833C54E22674BA,FUND_0291,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9036C64375004706FE1A,FUND_PERIOD,FPRINT_1D70F26AEAF5271EFC14,FUND_0292,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8537F459A1ACB1C830D3,FUND_PERIOD,FPRINT_AF75941AD8CDB22D59ED,FUND_0293,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_27305974E0DF8C0BDA01,FUND_PERIOD,FPRINT_6458B95B5769A5EDC22F,FUND_0294,FINANCIAL_IDENTITIES,PASS,0.0000000028,<=0.005,0.0000000028,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_357CC113D952B4E972D1,FUND_PERIOD,FPRINT_57426DD8F9ADE19E7909,FUND_0295,FINANCIAL_IDENTITIES,PASS,0.0000000335,<=0.005,0.0000000335,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_191FB887CA2BC1D70818,FUND_PERIOD,FPRINT_A12332629C1B625BD313,FUND_0296,FINANCIAL_IDENTITIES,PASS,0.0000010263,<=0.005,0.0000010263,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9B78345BF116F3E3530F,FUND_PERIOD,FPRINT_44824D59AB5C3549CB82,FUND_0297,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_446FDC68F036A0ABCA9F,FUND_PERIOD,FPRINT_CA12BA591DA3E63811D4,FUND_0298,FINANCIAL_IDENTITIES,PASS,0.0000010049,<=0.005,0.0000010049,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C604DC4669882E835114,FUND_PERIOD,FPRINT_1D98CF9E2636B7891CA7,FUND_0299,FINANCIAL_IDENTITIES,PASS,0.0000000047,<=0.005,0.0000000047,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_EFA9919309A13DAD311C,FUND_PERIOD,FPRINT_EF02CE55F80ED80AF716,FUND_0300,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_01F429A83D01427E8659,FUND_PERIOD,FPRINT_465E167F236A79983C5C,FUND_0301,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7839A86A069E01FA51FA,FUND_PERIOD,FPRINT_DE4330A0B757B7894268,FUND_0302,FINANCIAL_IDENTITIES,PASS,0.0000000028,<=0.005,0.0000000028,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D5FAEF4A1EF8235E2823,FUND_PERIOD,FPRINT_6741A43018B2C78416B6,FUND_0303,FINANCIAL_IDENTITIES,PASS,0.0000000214,<=0.005,0.0000000214,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_022E1CBBC8DE49A77A79,FUND_PERIOD,FPRINT_DFA1B4C73A6D0AAFD389,FUND_0304,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4DC561EDCE8293FA3E7C,FUND_PERIOD,FPRINT_2573C3815FDE07C13499,FUND_0305,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A422F5B8775B19919D00,FUND_PERIOD,FPRINT_1BBA761E541D1AE0BC4F,FUND_0306,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0A336F75E466A093ECA7,FUND_PERIOD,FPRINT_A02235472141D4FB97E5,FUND_0307,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_353514E9C35EF41A805B,FUND_PERIOD,FPRINT_C6FAFB979462BCEEFBA1,FUND_0308,FINANCIAL_IDENTITIES,PASS,0.0000000172,<=0.005,0.0000000172,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_55E1493B10575496AB62,FUND_PERIOD,FPRINT_DF7FE20C0976749FE9D5,FUND_0309,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FB75C350A2E5CF86C4A3,FUND_PERIOD,FPRINT_A19B679653E7F14E3AD1,FUND_0310,FINANCIAL_IDENTITIES,PASS,0.0000000265,<=0.005,0.0000000265,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_29FE4207D18EB5CA4E79,FUND_PERIOD,FPRINT_9E100AA7A300EA3510A1,FUND_0311,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BD404F48A8074B8AB3E8,FUND_PERIOD,FPRINT_DEB59FF726C501FEB14F,FUND_0312,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_555F47B2976B111B45AF,FUND_PERIOD,FPRINT_AC16B81017BCCC20D767,FUND_0313,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1299E31EDE4DF234A2FD,FUND_PERIOD,FPRINT_965C361EA7C5600B270D,FUND_0314,FINANCIAL_IDENTITIES,PASS,0.0000000242,<=0.005,0.0000000242,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DC75872133D4C8B5CD75,FUND_PERIOD,FPRINT_7A0D91BFDFF566BA106E,FUND_0315,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_953EE51F9027B98EA96B,FUND_PERIOD,FPRINT_470D6B8D695312EF4F3A,FUND_0316,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B6D0575ED601FA4862DE,FUND_PERIOD,FPRINT_F400C2B293B7191C9F7E,FUND_0317,FINANCIAL_IDENTITIES,PASS,0.0000000522,<=0.005,0.0000000522,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_621ED83A388D882661CA,FUND_PERIOD,FPRINT_D7C6CC5A7EAC5334EEFB,FUND_0318,FINANCIAL_IDENTITIES,PASS,0.0000000140,<=0.005,0.0000000140,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_82C5B1BB2EB38A50346F,FUND_PERIOD,FPRINT_AECFA160B0208000F712,FUND_0319,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F99A15BE536D3106A50D,FUND_PERIOD,FPRINT_952A239105BEB96D99CF,FUND_0320,FINANCIAL_IDENTITIES,PASS,0.0000000242,<=0.005,0.0000000242,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_23C02872E310A0125018,FUND_PERIOD,FPRINT_02A20EDB019680033EB2,FUND_0321,FINANCIAL_IDENTITIES,PASS,0.0000000205,<=0.005,0.0000000205,"DPI, RVPI, TVPI, and commitment identities are checked together."
