instrument_id,target_id,instrument_kind,security_title_raw,security_type_raw,currency,seniority,secured_status,stated_rate,rate_type,rate_basis_raw,spread_bps,maturity_date_raw,maturity_date,identifier_type,identifier_value,instrument_status,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status
INSTR_GENERATED_0A23525BD26E56C342EA,TARGET_GENERATED_7AB552BA4B2F1F2E5E48,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0A2EFC82C1EA0BBAE6DA,TARGET_GENERATED_3BB7BCF47CFB774016BB,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0A678BCDFAADB2F6E0B9,TARGET_GENERATED_2FF7912137773894DA75,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0A9053EE3938AE7D20D7,TARGET_GENERATED_F31FF014580C0A46D8D1,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0AAB11BECCCE5EA7B77A,TARGET_GENERATED_A32E79FF7EAD83F8CABD,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0AC31BD1898D3DAAC3CB,TARGET_GENERATED_643B61E69E74720E4F98,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B0B2343DBBC16D13632,TARGET_GENERATED_9AF33CBAD7CB3882A0FB,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B157C0C04ADF2BC08E6,TARGET_GENERATED_E1EA82F6592446E01BEC,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B1739463F345C68B620,TARGET_GENERATED_1425D2070C8500E26BD3,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B473B98F1A2ECF4676F,TARGET_GENERATED_6C492FBEC9F9E80AB9E6,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B48A9FAED2AF6E5252A,TARGET_GENERATED_9CD25B8FC8DB31554B6E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B55EB7C1ABD71F9B59D,TARGET_GENERATED_9677EDCA772513089D89,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B712E5D02F51D49B6FC,TARGET_GENERATED_3BAE4F54DDAF5E3904E7,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B81817ECBA02AAB62E7,TARGET_GENERATED_D3BA2CA00D52A3640998,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0B9AB47EB0DE92B7A89C,TARGET_GENERATED_9F765E905DB09BE1276D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0BA25B9D38C9A7523F7F,TARGET_GENERATED_FA98C79FA829123D0A12,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0BA515D39CB2467081DE,TARGET_GENERATED_B8B90D8A4B3C6C6D68E3,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0BBC34CDEC40A1B7B13C,TARGET_GENERATED_28EDA8C11A4502B0C630,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0BEF1A9B83E1BFD95F8B,TARGET_GENERATED_DFAAB024C3CC3B68BEB7,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C00863AF8FD725CC9D8,TARGET_GENERATED_ABCE9A3CC30BD3427836,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C17D2618DE5801ECFB4,TARGET_GENERATED_2C3E32878B6755780EED,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C1BEDF21B74D4A04E48,TARGET_GENERATED_3B502787CDCD4CBF6AEF,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C1F2ACB247649CB7F73,TARGET_GENERATED_816173BBAB6B9D36FD84,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C409B3E3F5E65E6621F,TARGET_GENERATED_33F8402B84A53CB8E131,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C64ADB94D2D02C25A8A,TARGET_GENERATED_6AC157E760ECC96C933A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C71528F803AB0F9038F,TARGET_GENERATED_B9B2EC046D0D2D0CE81A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C74EACBBC754D0C9BD0,TARGET_GENERATED_6787FC01E4A1BA94496D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0C762C17FD644DC1ADFC,TARGET_GENERATED_415BD735F0C1A6B4F606,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0CA11E9EAD736362DA43,TARGET_GENERATED_0CC7B641D0D9AF4110B4,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0CA1ECF205F4D901E838,TARGET_GENERATED_570DAE0FE6705FA1C7A6,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0CB54D0304E498C1B652,TARGET_GENERATED_E0B921C5E3C5620B722A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0CBEB8D2A7B3E09453BA,TARGET_GENERATED_172865F01BB9B14262B2,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0CD62EF3754662C81D10,TARGET_GENERATED_4008658063C15EA35C00,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0CD65A32F6140ED4C84E,TARGET_GENERATED_C3E346C1B81BD7ECFB37,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0CE59E50B212EBF4D535,TARGET_GENERATED_FA34FD8369CE5E82E544,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0D6B7C6CDF121FABE1F9,TARGET_GENERATED_04FCF66C4717EBC2654B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0D7099A2E24340A86286,TARGET_GENERATED_1429A5C7D9E79F59E691,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0D888EECAA0D77831AB7,TARGET_GENERATED_73867AE56D71B7CBCA00,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0D91B4B4844397983714,TARGET_GENERATED_1CFD2D4A74B57C29EEEC,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0DD91FB18AF66E050D5A,TARGET_GENERATED_F09018041860ADF5A04C,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0E0249DC2AB250A2AD02,TARGET_GENERATED_3FCB51E9DCA8FDD121B1,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0E10A6230533717CF627,TARGET_GENERATED_2037FEB26B25D49FDC43,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0E13AA72AB668587831D,TARGET_GENERATED_0443F3946398F92C32DC,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0E3D28019E9D6754D371,TARGET_GENERATED_EE241639C27400AC2421,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0E4AA0B8D8BFD48B6816,TARGET_GENERATED_2269AF22368E1CF20FD9,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0E4F6DA85C0E7964CD96,TARGET_GENERATED_EA44DB3E82DA1945374C,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0E68C414E33244DEC4B5,TARGET_GENERATED_DC576AA1844EA0967CAD,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0E95042E0F4FB71A9FA0,TARGET_GENERATED_6900330291F302E727FC,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0EC648D2666A6643E515,TARGET_GENERATED_34E8DB79F765DFBC08E3,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0ECC8ACF0CD2FED51DDB,TARGET_GENERATED_94ADB4A9D49CC3B47D76,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0ECE8A2BEE5AD1CFEDFA,TARGET_GENERATED_18BE9C727E840B6B7FAE,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0ECEFE075E641A9295BB,TARGET_GENERATED_38EACB20814584836D1B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0EEF607D9CD518399E5A,TARGET_GENERATED_17AB09DBB7411A9F8EC8,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0EF899958B34242BD4E4,TARGET_GENERATED_43A16406E8F382D2E195,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F282C858C4ABB7EDBDA,TARGET_GENERATED_6FF2F02621DECA4928F3,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F366F553AEFA911B610,TARGET_GENERATED_7524DA0E3461B1CD183D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F3FBF750B185A123AE6,TARGET_GENERATED_E11CADB5CD6EA058F801,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F42191EB85995FF1ACC,TARGET_GENERATED_8572513BADB47F8CC53A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F5A802518D1A0E71D65,TARGET_GENERATED_80C02040ED8A5E5ADBC1,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F5D76DE0E6F45CEAEFA,TARGET_GENERATED_8CD87E3BBA5E2D3C9170,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F61EAEB051EB6389722,TARGET_GENERATED_DBBC19967DCFFEF8BCC6,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F78725F7105E552546F,TARGET_GENERATED_9D0902CE983E7CBFB467,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F8A84104B4087736914,TARGET_GENERATED_F4571A00A6906B4C0DC9,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0F9E46B9D0B16B17F39D,TARGET_GENERATED_799F5A19129197EE788E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0FC0DE168D72B9DE78E1,TARGET_GENERATED_3E4A148446EAC923D477,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0FCC14DDC6BC0AE3091E,TARGET_GENERATED_EBB5A40F0891B71EF21C,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0FCF360288FBE9647D78,TARGET_GENERATED_4158F459EDC3E1F01FDA,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_0FF19210DC477C5FEE5D,TARGET_GENERATED_36A065EB7ECC9C7ECC8A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_100718965057024D6499,TARGET_GENERATED_884B539DBC59E3C8343D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_10428E5B62D73377F4F4,TARGET_GENERATED_65F31058E2E378837C51,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_1055D74D8B250FD59FCD,TARGET_GENERATED_023B1E168BDB005E32E1,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_1079044140C91FC95572,TARGET_GENERATED_CB6697F575FD554341B0,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_1085716C23D3FFC79376,TARGET_GENERATED_9AC9A3A7BEBF0990A25A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_108C1D7E4F45B6E028CE,TARGET_GENERATED_B79F915B18C6A77E59CF,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_109DD85BC93BB5746510,TARGET_GENERATED_DC410D1B60DA283FDCAC,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_109EA0E2B1C829E9073F,TARGET_GENERATED_4AE3E22EE4862EC90C5B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_10C89E299FC420004868,TARGET_GENERATED_005189EB6025ED6A955A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_10F619CDD324D9E3A497,TARGET_GENERATED_BF6AD92647822A709E7B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_110AEA33604C4AD36748,TARGET_GENERATED_7B67A1881348D367035C,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_113BAD820D5CD6B61F62,TARGET_GENERATED_C13243F9686FD98C5D1A,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_115C61BE34F82F587AA4,TARGET_GENERATED_1F18F0612192FABB5363,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_118E9EF47EDC9335323F,TARGET_GENERATED_653925AA770EB0855D4B,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_118FA9A76022312D125B,TARGET_GENERATED_7072B057C905C5D4504D,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_11BD2623C97F868E4FD6,TARGET_GENERATED_341D3EA8F9A56AE132D6,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_11DF7251B1A91FA762BB,TARGET_GENERATED_AE44146AFC58B57DF811,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_11DFC5D960A6706AE510,TARGET_GENERATED_67BAD24EACD2CC7D51E7,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_11EDD8767CE40D1D9126,TARGET_GENERATED_6838B47C08F13915CC57,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_11F10780D5790AD5A1F1,TARGET_GENERATED_DC522B258963D6FE115E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_120DD78A8B05713693C0,TARGET_GENERATED_0306D75467C7276B763F,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_120FF16E19B0DBBACD4F,TARGET_GENERATED_D65993923DA36933A5B0,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_123ED2E5A4E246D658FE,TARGET_GENERATED_8EC4549C5EDA6DE58AAB,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_124E7AE7959DCB7B89B0,TARGET_GENERATED_4F4BB7050027E89128D1,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_1266C2D65687D18BE094,TARGET_GENERATED_A96AFE8CBC257ACA4C37,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_128EE5BD658A1318D6A8,TARGET_GENERATED_03160B71E080B5976513,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_12EBB1ECEED135804CD3,TARGET_GENERATED_B6AF9F5BB24FD60CF1FF,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_12FED77DB14D5BD6319D,TARGET_GENERATED_476AD6B8FD253BEB887E,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_13113195A6E5D29DE682,TARGET_GENERATED_941E940CE4B8161AB734,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
INSTR_GENERATED_136585D6A5F56AF11132,TARGET_GENERATED_12E3F6EF5D9FA8A783A5,OTHER_EQUITY,Private investment,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE
