alias_id,target_id,printed_name,name_key,first_seen_date,last_seen_date,first_seen_document_id,last_seen_document_id,position_count,match_basis,alias_status,lineage_id,provenance_type,synthetic_parameter_set_id,record_status
TALIAS_D339CA7B9687465C8BCB,TARGET_FUND_0956,"Thomas H. Lee Equity Fund VII, L.P.",thomas h lee equity fund vii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D339DBD8C69A019130C3,TARGET_FUND_0337,BC European Capital X-10 LP,bc european capital x 10 lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D39166B1E35CB1E4C00C,TARGET_NATIVE_AFF1FE17246C61720BF2,Merieux Participations SAS,merieux participations sas,2026-03-31,2026-03-31,SRC623,SRC623,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D44208817A05345509DD,TARGET_FUND_0347,"Berkshire Fund VI, Limited Partnership",berkshire fund vi limited partnership,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D47F3B59ACB5C31681B0,TARGET_FUND_0959,"Thomas H. Lee Parallel Fund VIII, L.P.",thomas h lee parallel fund viii l p,2025-12-31,2026-03-31,SRC407,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D48168348E7C96F06681,TARGET_NATIVE_19F25DAA9A6A9F6CBFF8,"Portage Capital Solutions International Fund I, L.P.",portage capital solutions international fund i l p,2026-03-31,2026-03-31,SRC623,SRC623,0,ACQUISITION_DATE_AND_VEHICLE_NUMBER,PROPOSED,PLIN_8E9AA01B8DA8A551C53D,DERIVED,,ACTIVE
TALIAS_D4AB704C4718A25786D4,TARGET_NATIVE_3D3F6014B9F9A737937F,"PSG VI, L.P.",psg vi l p,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D4B5FCBDEE8D99E1BEE1,TARGET_FUND_0377,Bridgepoint Europe IV 'A' L.P.,bridgepoint europe iv a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D4CB37362D0179882894,TARGET_FUND_0270,Accel-KKR Capital Partners VII LP,accel kkr capital partners vii lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D5269370D9CCF192732C,TARGET_FUND_0333,Barley (No.1) Limited Partnership,barley no 1 limited partnership,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D56D6C01B6A02A78160A,TARGET_FUND_0980,Valeas Capital Partners Fund I-A LP,valeas capital partners fund i a lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D597E89A78D7DB7B29C7,TARGET_FUND_0982,"Vector Capital VI, L.P.",vector capital vi l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D63D2B8D636598F588BF,TARGET_FUND_0547,"Green Equity Investors VIII, L.P.",green equity investors viii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D6BEF627CC512ABBE551,TARGET_NATIVE_0067A6BA6C21D78DC1BC,E.C.B. (Bastille) SCA,e c b bastille sca,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D78487BBA01C0474B31E,TARGET_FUND_0267,"ABS Capital Partners VII Offshore, L.P.",abs capital partners vii offshore l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D7975ACA1A87C84CFFAD,TARGET_FUND_0900,"Silver Lake Partners III, L.P.",silver lake partners iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D7AEBFE910EE843CA77F,TARGET_FUND_0003,"New Mountain Partners IV, L.P.",new mountain partners iv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D8CF9BF1ED06F7E480E8,TARGET_FUND_0546,"Green Equity Investors VII, L.P.",green equity investors vii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D8E91B1930C673D16309,TARGET_FUND_0668,"Investcorp Aspen Offshore Fund, L.P.",investcorp aspen offshore fund l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D9B98C3A7D5D83DDE799,TARGET_DEBT_25B3F06C7EDCC550D701,United States Treasury Note .625% 11/15/2024,united states treasury note 625 11 15 2024,2021-12-31,2021-12-31,SRC192,SRC192,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D9F782B537366FA066B1,TARGET_FUND_0631,"Hildred Perennial Partners I, LP",hildred perennial partners i lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DA57C7A7674FE51D706E,TARGET_FUND_0374,"BPEA Private Equity Fund VI, L.P.",bpea private equity fund vi l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DACC3A1C8086A339DD39,TARGET_FUND_0627,Hg Genesis 7 E L.P.,hg genesis 7 e l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DBC2DA88F985356682F9,TARGET_PRI_3215B367A4820B92FC9E,"WESTERN RIVERS CONSERVANCY - TO ENABLE WESTERN RIVERS CONSERVANCY TO PROCEED WITH ITS PURCHASE OF THE 2,135-ACRE BIG BEND RANCH, LOCATED ON THE COLUMBIA RIVER IN DOUGLAS COUNTY, WASHINGTON.",western rivers conservancy to enable western rivers conservancy to proceed with its purchase of the 2 135 acre big bend ranch located on the columbia river in douglas county washington,,,SRC373,SRC373,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DC1253A6FC1D6F4B9896,TARGET_NATIVE_704C3E12B12E7991466D,"ECI 12 Special Purpose, L.P.",eci 12 special purpose l p,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DC3B69A7210028AB2246,TARGET_FUND_0757,"New Capital Partners Private Equity Fund II, L.P.",new capital partners private equity fund ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DC8BF3D4725F14F7E21B,TARGET_FUND_0512,FSN Capital IV L.P.,fsn capital iv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DCAD5938FCE5D6F8979C,TARGET_FUND_0465,"DCM V, L.P.",dcm v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DD36D971CC28863D4C0D,TARGET_FUND_0553,"Gridiron Capital Fund II, L.P.",gridiron capital fund ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DEF3EDC2719F323097A4,TARGET_FUND_0315,"Audax Private Equity Aspen CF, L.P.",audax private equity aspen cf l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_DEF8D6BB61E58B4082B6,TARGET_FUND_0620,"Hellman & Friedman Capital Partners VII (Parallel), L.P.",hellman friedman capital partners vii parallel l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E023FC6847A83A941502,TARGET_FUND_0857,Roark Capital Partners III LP,roark capital partners iii lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E0367F0C4202D1381370,TARGET_FUND_0793,"OEP VI Feeder (Cayman), L.P.",oep vi feeder cayman l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E283B1E62DA30B0C750A,TARGET_FUND_0953,"Thoma Bravo Explore Fund II-A, L.P.",thoma bravo explore fund ii a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E30051FCC457D8B10DC3,TARGET_FUND_0344,BCP V-S L.P.,bcp v s l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E302F60F0FC01A7E074D,TARGET_FUND_0697,"Lightspeed Venture Partners IX, L.P.",lightspeed venture partners ix l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E332D6A90FE0E3F3DD27,TARGET_FUND_0762,"New Mountain Partners V, L.P.",new mountain partners v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E3F81DE362C6E210D5CA,TARGET_NATIVE_E910D06AFED39FAEA008,Bregal Unternehmerkapital IV-B SCSp,bregal unternehmerkapital iv b scsp,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E4381C36EC7EA720EC5D,TARGET_FUND_0665,"Insight Venture Partners VIII, L.P.",insight venture partners viii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E5414357FC6F8DE8B04B,TARGET_FUND_0734,Lovell Minnick Equity Partners III LP,lovell minnick equity partners iii lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E5B642F0FBC0CD1A9108,TARGET_FUND_1022,"WP AUSA, L.P.",wp ausa l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E5FB7CAC411FBD6CDE3F,TARGET_FUND_0323,"Bain Capital Asia Fund III, L.P.",bain capital asia fund iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E7257C1AC89E2CD13021,TARGET_PRI_00096C12BC99C1C72177,BLACK VISION FUND - TO HELP LAUNCH THE EXPANDING BLACK BUSINESS CREDIT (EBBC) BLACK VISION FUND (BVF) TO SUPPORT AND HELP GROW SOME OF THE LEADING BLACK-LED AND -SERVING COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS (CDFIS) IN THE COUNTRY.,black vision fund to help launch the expanding black business credit ebbc black vision fund bvf to support and help grow some of the leading black led and serving community development financial institutions cdfis in the country,,,SRC373,SRC373,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E737ED2E4404EFF608B9,TARGET_FUND_0949,"The Veritas Capital Fund V, L.P.",the veritas capital fund v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E7791D41B7AAD99B3156,TARGET_FUND_0747,Montagu+ SCSp,montagu scsp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E7A6ED1439E306C16C86,TARGET_FUND_0664,"Insight Venture Partners VIII (Co-Investors), L.P.",insight venture partners viii co investors l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E83845C1BD830D39BE35,TARGET_FUND_0615,"HCI Equity Partners IV, L.P.",hci equity partners iv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E8ACD71352A76497A633,TARGET_FUND_0376,"Brentwood Associates Private Equity V, L.P.",brentwood associates private equity v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E8C6A8CE508FAE1B36AA,TARGET_FUND_0515,"General Atlantic Investment Partners 2013, L.P.",general atlantic investment partners 2013 l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E90260D1A3494ECF91BC,TARGET_FUND_0579,"H.I.G. Growth Buyouts & Equity Fund II, L.P.",h i g growth buyouts equity fund ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E996BEF118733A3A41F1,TARGET_NATIVE_9039E5BEE6A4EEAA9E29,"Hg Saturn 4 B, L.P.",hg saturn 4 b l p,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E9A0B8DAD14BA53B2AFF,TARGET_FUND_0276,Advent International GPE VIII-B-2 Limited Partnership,advent international gpe viii b 2 limited partnership,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_E9C8498EB29442E80CCF,TARGET_FUND_0745,"Merit Mezzanine Fund VI, L.P.",merit mezzanine fund vi l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EA25E410851AAC272D4E,TARGET_FUND_0278,AEA EXC CF LP,aea exc cf lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EAD97AD0A3A8DD71109D,TARGET_NATIVE_BAC90E25548C49A89CAA,"Apheon MidCap Buyout IV, SCSp",apheon midcap buyout iv scsp,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EB2F6555B89F5A08F668,TARGET_FUND_0685,KKR European Fund V (USD) SCSp,kkr european fund v usd scsp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EC5E4FC90F4E8BFCC54B,TARGET_FUND_0541,"Green Equity Investors CF, L.P.",green equity investors cf l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_ED2AFBBF73FE53EC4989,TARGET_FUND_0796,Onex Partners IV LP,onex partners iv lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_ED4B1B826A3AADAEC0C2,TARGET_FUND_0992,"Warburg Pincus Global Growth, L.P.",warburg pincus global growth l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EE26AE57378E66E10DA0,TARGET_CO_0004,Apple,apple,2021-12-31,2021-12-31,SRC192,SRC192,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EEA00CA4DEE81E76EF34,TARGET_FUND_0363,Blue Owl GP Stakes US Investors LP,blue owl gp stakes us investors lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EEBB76D1F63AF9C148D5,TARGET_PRI_3D1DA66A7F9B9565F44E,"THE WILDERNESS LAND TRUST - TO ENABLE THE WILDERNESS LAND TRUST TO PURCHASE THE 160-ACRE CHURCH CREEK INHOLDING PROPERTY LOCATED IN THE VENTANA WILDERNESS IN MONTEREY COUNTY, CALIFORNIA.",the wilderness land trust to enable the wilderness land trust to purchase the 160 acre church creek inholding property located in the ventana wilderness in monterey county california,,,SRC373,SRC373,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EECB3EFD6647A73E6448,TARGET_FUND_0887,SCF-VIII LP,scf viii lp,2025-06-30,2025-06-30,SRC356,SRC356,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EECDC7350EEC1CF10DFB,TARGET_FUND_0326,"Bain Capital Europe Fund III, L.P.",bain capital europe fund iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EF2BACE6F0712B2938BB,TARGET_FUND_0362,Blue Owl GP Stakes Nimbus U.S. (A) LLC,blue owl gp stakes nimbus u s a llc,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_EFB8CDE837B8D9211AE3,TARGET_FUND_0364,Blue Owl GP Stakes V Offshore Investors LP,blue owl gp stakes v offshore investors lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F08AF48E1B6D732CFB89,TARGET_FUND_0480,Endless Fund IV A LP,endless fund iv a lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F0BBFABF5B8B3344C4A5,TARGET_FUND_0975,Triton Fund 6 SCSp,triton fund 6 scsp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F0E6D99FF7165A4BF5F0,TARGET_FUND_0907,"Solamere Series IV Leaders Fund, LP",solamere series iv leaders fund lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F127C0F5FE1AC78316DA,TARGET_FUND_1006,"WCAS XIV, L.P.",wcas xiv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F26E564405B49D92D00C,TARGET_FUND_0829,Providence Equity Partners VII-A L.P.,providence equity partners vii a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F2DD82D37E663CEEB1B7,TARGET_NATIVE_1908A84F6A5AD9F4698F,Sagard 3 FPCI,sagard 3 fpci,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F3159BF5B5BD9F8B9A68,TARGET_FUND_0761,"New Mountain Partners III, L.P.",new mountain partners iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F34F2F7D554664B24334,TARGET_NATIVE_BDF031A67E5FD48D39B2,Madison Dearborn Capital Partners IX,madison dearborn capital partners ix,2025-12-31,2025-12-31,SRC624,SRC624,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F360991906B197133006,TARGET_FUND_0378,Bridgepoint Europe IV 'E' L.P.,bridgepoint europe iv e l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F439689D7F76E565C9AF,TARGET_NATIVE_F07EB926CF80003CC64C,"GA Continuity Fund II, L.P.",ga continuity fund ii l p,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F4C759EB078C5D56DEBD,TARGET_NATIVE_4A2250965A9DE746F48C,"Providence Strategic Growth III, L.P.",providence strategic growth iii l p,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F5B415177C5E7F51B911,TARGET_FUND_0427,"CI Capital Investors III, L.P.",ci capital investors iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F60DE5FAABE9340B94F0,TARGET_FUND_0499,Fifth Cinven Fund (No.3) Limited Partnership,fifth cinven fund no 3 limited partnership,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F622DBE030C4E461A74B,TARGET_FUND_0287,Alpha Private Equity Fund 7 (SCA) SICAR,alpha private equity fund 7 sca sicar,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F67A1228961063D69643,TARGET_FUND_0775,"North Bridge Growth Equity II, L.P.",north bridge growth equity ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F7ACC97AAB5CCC0BD455,TARGET_FUND_0410,"Carlyle US Equity Opportunity Fund II, L.P.",carlyle us equity opportunity fund ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F7C81184D979B9D4916D,TARGET_PRI_AF9466CA18991B241688,"BLACKSTAR STABILITY - TO HELP LAUNCH THE BLACKSTAR STABILITY DISTRESSED DEBT FUND, A PROMISING VEHICLE FOR ADDRESSING PAST PREDATORY LENDING PRACTICES, AND BY RE-STRUCTURING THEM, TO ENABLE LOW-INCOME FAMILIES OF COLOR TO ACCESS STABLE HOUSING AND BUILD WEALTH.",blackstar stability to help launch the blackstar stability distressed debt fund a promising vehicle for addressing past predatory lending practices and by re structuring them to enable low income families of color to access stable housing and build wealth,,,SRC373,SRC373,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F805F7961B610A66B53E,TARGET_FUND_1017,"Wind Point Partners VII-B, L.P.",wind point partners vii b l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F84513F8561DAE048DF5,TARGET_FUND_0780,Norwest Mezzanine Partners IV,norwest mezzanine partners iv,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F874FF8B1B5785E020B0,TARGET_FUND_0537,"Great Hill Equity Partners IV, L.P.",great hill equity partners iv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F8DE09A600E8A14F22FB,TARGET_FUND_0934,"TA XIV-B, L.P.",ta xiv b l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_F9A4E0CE4DEC150E464A,TARGET_FUND_0560,"Gryphon Odin CV-A, L.P.",gryphon odin cv a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FA0A3FDE7F636349A721,TARGET_FUND_0973,Trident VIII L.P.,trident viii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FA5664E575ABB3CA7DA3,TARGET_FUND_0904,"Sixth Street Opportunities Partners III (B), L.P.",sixth street opportunities partners iii b l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FAF5E8A77E94461BFF34,TARGET_NATIVE_6E1C4B546735FB80953A,"KKR Azur Co-lnvest, L.P.",kkr azur co lnvest l p,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FBC9ED312077430EDDAE,TARGET_FUND_0625,"HFCP VII (Parallel-A), L.P.",hfcp vii parallel a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FBEFB311EE4389DCAB6D,TARGET_FUND_0636,"Icon Partners II, L.P.",icon partners ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FC8051C374A7C9E1A67C,TARGET_FUND_0348,"Berkshire Fund VII, L.P.",berkshire fund vii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FCFDE08C98CA970FFED7,TARGET_FUND_0449,"Corsair V Financial Services Capital Partners, L.P.",corsair v financial services capital partners l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FD0AFD75B55E11BB3452,TARGET_FUND_1005,"WCAS XIII, L.P.",wcas xiii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FD453183831694A46DED,TARGET_DEBT_B94ACE11735D4478E24B,FNMA Single Family Mortgage 0% 2/2022,fnma single family mortgage 0 2 2022,2021-12-31,2021-12-31,SRC192,SRC192,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FD78EE82FCA832ABC77D,TARGET_FUND_0985,"Vista Equity Partners Fund V, L.P.",vista equity partners fund v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FE2955A3A79519FB6630,TARGET_FUND_0568,"GSO Private Investors Offshore II, L.P.",gso private investors offshore ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FE6493D9833D378B9C46,TARGET_FUND_0852,Resource Capital Fund V L.P.,resource capital fund v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FEFF5D32116B912343AC,TARGET_FUND_0295,"Apax Europe VI - A, L.P.",apax europe vi a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_FF6189392D87BC7646BE,TARGET_FUND_0319,AUSTIN VENTURES IX LP,austin ventures ix lp,2025-06-30,2025-06-30,SRC356,SRC356,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
