lineage_id,record_type,record_id,field_name,value_raw,normalized_value,provenance_type,origin_type,source_holding_id,source_observation_id,source_document_id,source_sha256,source_page,source_table,source_row_label,source_column_label,source_occurrence,evidence_quote,definition_keys,pair_id,pair_status,adjudication_status,source_agents,source_review_decision_id,formula_id,parent_lineage_ids,matrix_rule_id,confidence_level,confidence_basis,effective_date,available_at,synthetic_parameter_set_id,notes
HFL_00C663D997141FD0871B,POSITION,POS_GENERATED_CA10300F98378EE492AD,owner_id,OWNER_FUND_1049,OWNER_FUND_1049,SYNTHETIC,COMPLETION,HOLDINT_6921AAC6818944F5CAAB,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_6921AAC6818944F5CAAB
HFL_00C6885ED98FB8C6F46B,POSITION,POS_GENERATED_7935CA52829F2C081480,cost,71168466.209207,71168466.209207,SYNTHETIC,COMPLETION,HOLDINT_1EA99E9967F7BFE56A93,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_1EA99E9967F7BFE56A93
HFL_00D342683702C9EE1570,POSITION,POS_GENERATED_028F72F49AB41381E4F1,fair_value,840000.000000,840000.000000,SYNTHETIC,COMPLETION,HOLDINT_9D97FA3BB36C14CE117F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_9D97FA3BB36C14CE117F
HFL_00D58D43AA458B67CB31,INSTRUMENT,INSTR_SOURCE_C87286C0D94D89E8EB44,instrument_kind,Private Equity,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,fbb0fbe0cc321f7e4a4e,4f3b922c742ac2a7dd9f,SRC356,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,5,Economically Targeted Investments,PENNYBACKER IV LP,Market Value,1,"PENNYBACKER IV LP 11,717,776",SCOPE:PROPORTIONATE SHARE,PAIR_0849EE4BC86F3AEED5F856F2,CLASSIFICATION_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_00D91FBCA02F82F57B48,POSITION,POS_GENERATED_51D8C79BB8B06BAD689C,fund_ownership_fraction,0.2000000000,0.2000000000,SYNTHETIC,COMPLETION,HOLDINT_D5E03B867341E21B7491,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_D5E03B867341E21B7491
HFL_00DB446E3AA812CF2650,POSITION,POS_GENERATED_3F8FD9A5F721DF5E3702,fair_value,17971374.696734,17971374.696734,SYNTHETIC,COMPLETION,HOLDINT_E8982FD7F82E2BFC1948,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E8982FD7F82E2BFC1948
HFL_00DE60871D5C88294BD8,POSITION,POS_GENERATED_3DDDFE1B4802A4421AB8,owner_id,OWNER_FUND_0709,OWNER_FUND_0709,SYNTHETIC,COMPLETION,HOLDINT_F7473EEDCC75D798D9B4,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_F7473EEDCC75D798D9B4
HFL_00E353AD425AE5E2126F,POSITION,POS_GENERATED_FFE925F823445EF884DD,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_15BEC6E94EC846E8D5AC,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_15BEC6E94EC846E8D5AC
HFL_00EDD4270DFFB6A24E9C,POSITION,POS_GENERATED_389ABA0B18F8D47A3638,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_E12343E837B35680D556,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E12343E837B35680D556
HFL_00EE20F1126394892344,POSITION,POS_GENERATED_BFC5C679E109A5FF42D3,owner_id,OWNER_FUND_0015,OWNER_FUND_0015,SYNTHETIC,COMPLETION,HOLDINT_E42C5B639564CAE1E574,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E42C5B639564CAE1E574
HFL_00EF6791A41C6A2B484D,POSITION,POS_GENERATED_20950990005987FA4643,cost,38322576.818467,38322576.818467,SYNTHETIC,COMPLETION,HOLDINT_A90B75EA6F7A87F5341D,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_A90B75EA6F7A87F5341D
HFL_00F2A77FCF1FF794B130,POSITION,POS_GENERATED_709439B3D0C09646C97E,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_EC11F48ACF42BA5278EB,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_EC11F48ACF42BA5278EB
HFL_00F7149FB76B0D86434B,POSITION,POS_SOURCE_441C8A13014A5D690FC8,cost,"1,732,114",1732114,EXTRACTED,DIRECT_SOURCE,866e6ab9d2c79157c8b6,583ebf16bed8e0be43f9,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Littlejohn Fund IV, L.P.",Cost,1,"Littlejohn Fund IV, L.P.(f)(g) North America 12/31/2015 1,732,114 92,751",,PAIR_63E87131B1B957EC10BED2D4,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_00F76FC75FFCF792EDB7,POSITION,POS_GENERATED_085FC2B254A44E3163BC,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_C73622C91C6C33209D13,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_C73622C91C6C33209D13
HFL_00FE4A9A069D94FA6D62,POSITION,POS_GENERATED_86AE50E9522FCD9D6CAF,owner_id,OWNER_FUND_0068,OWNER_FUND_0068,SYNTHETIC,COMPLETION,HOLDINT_40D0459EAD30ED3E8949,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_40D0459EAD30ED3E8949
HFL_00FF8EF0983F9370DC9E,POSITION,POS_GENERATED_378FBFDCF78652C8D053,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_BAB2A4FD2631AA5D41F8,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_BAB2A4FD2631AA5D41F8
HFL_010085818248088506BB,POSITION,POS_GENERATED_3F0AAA07BA4781F981BD,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_E5C80474CAC16569C9FA,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E5C80474CAC16569C9FA
HFL_010ABFF102370A3D876D,POSITION,POS_GENERATED_7E343A077C38FDFB9057,fund_ownership_fraction,0.2500000000,0.2500000000,SYNTHETIC,COMPLETION,HOLDINT_D41FBDD734BACBA0413B,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_D41FBDD734BACBA0413B
HFL_010AD51035811B6DDD7C,TARGET,TARGET_NATIVE_27D4AFBC3F334F07E06D,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,bc336978a774d2a4e0f5,38e180b153717e5257ad,SRC624,c4a66a28478c1861fff90eb921d1d92380e24d4382f2fa38c8b5be45cd99e2ba,table-001,Consolidated Schedule of Investments,Apheon Svt Long Term Value Fund SCSp,Acquisition Date,1,12/31/2025,3|5|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,,,NATIVE_READER_CLASS_V1,MEDIUM,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,,,,
HFL_010DD5EAC2AA35CB78DB,INSTRUMENT,INSTR_SOURCE_3B45275677F94DF55D94,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,6261956fcdcfab1d9c3a,650f25b4fdeffb81f62e,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"SL SPV-2, L.P.",Cost,1,"SL SPV-2, L.P. North America 02/14/2019 315,873 624,544",,PAIR_1FFFFFF4023B1BD4AAE7FC60,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_0110ABBECC12D2134906,POSITION,POS_GENERATED_0400C4FFC0A2849A51B7,fair_value,118215835.160355,118215835.160355,SYNTHETIC,COMPLETION,HOLDINT_AD3B8101416E79071AEE,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_AD3B8101416E79071AEE
HFL_0116CC125CCB5BA913C3,POSITION,POS_GENERATED_E94249C37B41B5D15483,fair_value,100806269.341869,100806269.341869,SYNTHETIC,COMPLETION,HOLDINT_4A0D89311D626E3B6170,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_4A0D89311D626E3B6170
HFL_0116DCDF8B27D6C5FB19,POSITION,POS_SOURCE_B34FEF2ED6DF86DE6F0C,fair_value,"2,332,344",2332344,EXTRACTED,DIRECT_SOURCE,6c85ad87fdd179457c3a,147702f5981464f7b1f1,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Vista Equity Partners Fund VIII-A, L.P.",Fair Value,1,"Vista Equity Partners Fund VIII-A, L.P.(d)(f)(g) North America 04/27/2022 1,792,488 2,332,344",,PAIR_A7DDEEBF485CE60B8C1440F6,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_011A7D2213C0C82057EB,POSITION,POS_SOURCE_35C26876AC34DCAF6BB9,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,b763ecc260ee5e46809e,1f162df5b494ee00dde1,SRC623,f53c4a2309f2323889b22be47f21049149cb0b325d0d78182f7929bf5d99a646,table-013,Consolidated Schedule of Investments,"Churchill Secondary Partners II, L.P.",Acquisition Date,1,9/30/2025,3|2|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,,,NATIVE_READER_CLASS_V1,MEDIUM,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,,,,
HFL_011B73AE830DCCC954F9,POSITION,POS_SOURCE_2DD712984499811AFA3F,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,a43ae3169e80cbc2ca1a,6c8e7fcb858a08295888,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Samson Hockey 2, L.P.",Fair Value,1,"Samson Hockey 2, L.P.(d) North America 12/23/2020 904,969 2,020,745",,PAIR_8A36DFAFA349D1B4ACFDE208,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_0123409F0B65B844F7D6,POSITION,POS_GENERATED_BD8910EFE1804918CB89,owner_id,OWNER_FUND_0771,OWNER_FUND_0771,SYNTHETIC,COMPLETION,HOLDINT_0230C6B4583F169A6E1F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_0230C6B4583F169A6E1F
HFL_012CB48709F648529432,POSITION,POS_GENERATED_6EDA61573C3C854863F6,cost,356687.467136,356687.467136,SYNTHETIC,COMPLETION,HOLDINT_ED2A16D2C33D53D456C0,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_ED2A16D2C33D53D456C0
HFL_012DB1858E4CA34B06A9,POSITION,POS_GENERATED_73813352359ABEE6EA35,cost,5398700.672378,5398700.672378,SYNTHETIC,COMPLETION,HOLDINT_0A6E01E95097B3165275,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_0A6E01E95097B3165275
HFL_0130E3E35BDF6F98C822,POSITION,POS_GENERATED_55D554E574B90A429DE2,fair_value,3998400.000000,3998400.000000,SYNTHETIC,COMPLETION,HOLDINT_52A377ACEB54EB19CB98,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_52A377ACEB54EB19CB98
HFL_01334CF9E44F24EA20A6,POSITION,POS_GENERATED_1F2EB83C2B237EE191BE,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_FA1277046EE568F94514,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_FA1277046EE568F94514
HFL_0136D05D9F2E538E6066,POSITION,POS_GENERATED_05503A944455072928C7,fair_value,65000.000000,65000.000000,SYNTHETIC,COMPLETION,HOLDINT_A060A7989F4DFE57FAD4,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_A060A7989F4DFE57FAD4
HFL_013A26FE0ABEF61A78BE,POSITION,POS_GENERATED_796ABD9EE27ECC25ACE4,cost,51149433.610913,51149433.610913,SYNTHETIC,COMPLETION,HOLDINT_5A26F1F391FE6838ADF8,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_5A26F1F391FE6838ADF8
HFL_013D4D1869D44828C913,INSTRUMENT,INSTR_SOURCE_9547D5D460AF335C96A7,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,84525d7b664dd6f9bdfc,61d860ecdd3091835627,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Webster Equity Partners Bristol CF, L.P.",Cost,1,"Webster Equity Partners Bristol CF, L.P.(f)(g) North America 10/15/2021 6,900,397 15,538,674",,PAIR_1ABA7AE218D68AAF3E4A904C,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_0142C451AE304F1DC11E,POSITION,POS_GENERATED_C6359A45210B37A4A710,fair_value,30966827.870703,30966827.870703,SYNTHETIC,COMPLETION,HOLDINT_82DCCEB2CE1D1C2B24E1,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_82DCCEB2CE1D1C2B24E1
HFL_014B14DBF4C194648442,POSITION,POS_GENERATED_531A3188A8CA918AB1D3,owner_id,OWNER_FUND_0996,OWNER_FUND_0996,SYNTHETIC,COMPLETION,HOLDINT_BA16E17B9D74EC35177F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_BA16E17B9D74EC35177F
HFL_014BC84FF7A10D1E0138,POSITION,POS_GENERATED_7A7C239584F398851E18,cost,66392.439835,66392.439835,SYNTHETIC,COMPLETION,HOLDINT_898573C8FE900B26775F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_898573C8FE900B26775F
HFL_014C22583E0128FBF0FD,INSTRUMENT,INSTR_SOURCE_3DE2AFE65F5FC18FF425,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,081d647245c98cc458c5,40e396b33adc13d248ca,SRC623,f53c4a2309f2323889b22be47f21049149cb0b325d0d78182f7929bf5d99a646,table-013,Consolidated Schedule of Investments,"OEP Jupiter, L.P.",Acquisition Date,1,3/10/2026,5|2|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,,,NATIVE_READER_CLASS_V1,MEDIUM,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,,,,
HFL_0154353B3DA05742F9BE,POSITION,POS_GENERATED_21BD99283481E75F47B5,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_A1A9712C683804D4B672,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_A1A9712C683804D4B672
HFL_015645022A1E6076BB54,POSITION,POS_GENERATED_C71FA92E438335617066,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_ACFC4EB30BA37EB8DF57,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_ACFC4EB30BA37EB8DF57
HFL_0157E7FF9037FAD117BD,POSITION,POS_SOURCE_B125F8D9C64B484424BF,acquisition_channel,Secondary Investments,SECONDARY,DERIVED,MATRIX_NORMALIZATION,dc1504a9c6f8b3744b08,00aa068fcefe87e2d95e,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"ABS Capital Partners VII, L.P.",Fair Value,1,"ABS Capital Partners VII, L.P.(d)(f)(g) North America 10/01/2023 5,458,924 9,109,700",,PAIR_38DFF134D6559CC79773EE97,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,ACQUISITION_CHANNEL_HEADING_V1,HIGH,schedule heading in fact_observation.strategy,,,,
HFL_015837EAD2B3CB5917E8,POSITION,POS_SOURCE_F1B181DDDE59BA722768,acquisition_channel,Secondary Investments,SECONDARY,DERIVED,MATRIX_NORMALIZATION,5265d4ce4d014c88d835,977f0d8df469c6a29533,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"DCM VI, L.P.",Cost,1,"DCM VI, L.P.(d)(f) North America 06/30/2015 1,582,190 232,235",,PAIR_DFA4923EC80A0AAB92F78CA3,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,ACQUISITION_CHANNEL_HEADING_V1,HIGH,schedule heading in fact_observation.strategy,,,,
HFL_015C895AA3B80F6FD162,POSITION,POS_GENERATED_72BEE0053D3C49296606,cost,2548520.520000,2548520.520000,SYNTHETIC,COMPLETION,HOLDINT_9314F0A7DFF8F211978F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_9314F0A7DFF8F211978F
HFL_015E4F10196DF9C073AD,POSITION,POS_GENERATED_4A1F965EE5540283AEE0,owner_id,OWNER_FUND_0009,OWNER_FUND_0009,SYNTHETIC,COMPLETION,HOLDINT_19F18E6999DE2A3603A5,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_19F18E6999DE2A3603A5
HFL_01643714334148DB964C,POSITION,POS_SOURCE_A9E55E9E02FA3DD2A29D,cost,"388,046",388046,EXTRACTED,DIRECT_SOURCE,8037180296285dad16de,1d38d6de007f819a81b9,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"WCAS XIV, L.P.",Cost,1,"WCAS XIV, L.P.(d)(f)(g) North America 09/30/2025 388,046 636,080",,PAIR_747CDC8E666342DF5E15DEEF,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_016570530FDA778CE1E0,POSITION,POS_GENERATED_6B39E20CE18C1DF4B77A,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_958921996939AD1D4823,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_958921996939AD1D4823
HFL_016EE6AA8B2BB9131A44,POSITION,POS_GENERATED_DAB5C9703DF4531FF16A,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_C1AF52FEE4D316B57D48,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_C1AF52FEE4D316B57D48
HFL_0174F4DC8CBC6A9CB347,POSITION,POS_GENERATED_56403271CF4767BD6F06,owner_id,OWNER_FUND_0293,OWNER_FUND_0293,SYNTHETIC,COMPLETION,HOLDINT_D9778B717C6A498C873F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_D9778B717C6A498C873F
HFL_01780D591E390CBDA06A,POSITION,POS_GENERATED_01D567670F8A250E16C7,fund_ownership_fraction,0.2000000000,0.2000000000,SYNTHETIC,COMPLETION,HOLDINT_84132C36F86DBD46B500,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_84132C36F86DBD46B500
HFL_017C4CF61AFE337F13C6,POSITION,POS_GENERATED_A044923E7308A615455F,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_C3FD0BECF22A88ED5FF9,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_C3FD0BECF22A88ED5FF9
HFL_018166ED05F57E246CDD,POSITION,POS_GENERATED_221D039096CD1EEB0366,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_8A5E19E5EA3260DE8654,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_8A5E19E5EA3260DE8654
HFL_018B2625484D795904D6,POSITION,POS_GENERATED_EB884F1A7A7679E36818,owner_id,OWNER_FUND_0443,OWNER_FUND_0443,SYNTHETIC,COMPLETION,HOLDINT_362F681B6D84CC4A9D23,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_362F681B6D84CC4A9D23
HFL_018B9EF890B48C89FDED,POSITION,POS_GENERATED_8C2C0FA9B7296937813D,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_1EE44215111E70AE65E6,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_1EE44215111E70AE65E6
HFL_018C283A229D38A8289B,POSITION,POS_GENERATED_4EE9D44D980EC37597C0,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_E5306009E090658F1F87,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E5306009E090658F1F87
HFL_018E0C617C22103B9BD0,POSITION,POS_GENERATED_0A2EFC82C1EA0BBAE6DA,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_9C49AEC5A4D6AE0D9F87,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_9C49AEC5A4D6AE0D9F87
HFL_0190736716EC1228E926,POSITION,POS_SOURCE_3BA117B1AB8FCAFA8C1D,cost,"$13,329,997",13329997,EXTRACTED,DIRECT_SOURCE,ab13500bf858906c8259,f49ae27845b85a69c564,SRC623,f53c4a2309f2323889b22be47f21049149cb0b325d0d78182f7929bf5d99a646,table-013,Consolidated Schedule of Investments,"Court Square Capital Partners IV-A, L.P.",Cost Value,1,"Court Square Capital Partners IV-A, L.P. $13,329,997",5|2|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,,,,HIGH,Accepted source observation,,,,
HFL_019597931C97B8710CF3,POSITION,POS_SOURCE_D0AEFCD0CA57925D342F,quantity,"59,039",59039,EXTRACTED,DIRECT_SOURCE,a05aef29e785283cab80,288f2b94e9a99535bdf3,SRC192,b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230,5,Largest Equity Holdings,Alphabet,Shares,1,"Alphabet 59,039 171,038,345",,PAIR_7393AB7DA9C2375F630186B9,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_01959D307EBD98E14764,POSITION,POS_GENERATED_900E5DD87FF9A3090961,fund_ownership_fraction,0.2000000000,0.2000000000,SYNTHETIC,COMPLETION,HOLDINT_4941FD33F9C9A2F52ED1,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_4941FD33F9C9A2F52ED1
HFL_0196323462F6EB24DDC9,POSITION,POS_GENERATED_2D32F714FC86E22E5DF3,fair_value,4720989.386079,4720989.386079,SYNTHETIC,COMPLETION,HOLDINT_8B3FBB660388E1647B96,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_8B3FBB660388E1647B96
HFL_0197D29B0AC881504AF8,POSITION,POS_SOURCE_0285D9EAF06A885249D9,acquisition_channel,Secondary Investments (69.1%),SECONDARY,DERIVED,MATRIX_NORMALIZATION,9f928bd1708c4da56887,5a9e452a036df1fb6054,SRC623,f53c4a2309f2323889b22be47f21049149cb0b325d0d78182f7929bf5d99a646,table-012,Consolidated Schedule of Investments,Apheon MidCap Buyout VI SCSp,Fair Value,1,Apheon MidCap Buyout VI SCSp —,4|2|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,,,ACQUISITION_CHANNEL_HEADING_V1,HIGH,schedule heading in fact_observation.strategy,,,,
HFL_01998CF5E8C8A228BE90,POSITION,POS_GENERATED_F1A8ED818CC8E29DBEA3,cost,62188262.916525,62188262.916525,SYNTHETIC,COMPLETION,HOLDINT_32B7D877FFE5A97920AF,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_32B7D877FFE5A97920AF
HFL_01A50ABC483D2EB773DF,POSITION,POS_GENERATED_2BDD44FC2F4E3B4D7C72,cost,3759280.000000,3759280.000000,SYNTHETIC,COMPLETION,HOLDINT_B4EEC02A08372AA0C46B,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_B4EEC02A08372AA0C46B
