fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status,reported_irr_fee_basis,reported_irr_method,period_return_fee_basis,period_return_method,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector
FP_aa1bda2810d82fbf,FUND_0047,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,1371567,0,1269537,3628433,,,,,,,,,,,,,,,,,,,2019,Venture Capital,,EXTRACTED,SRC035,3,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners III, L.P. / Committed",,07887284cb3c28ab31f1 | 0ed6042a9acd57997ae8 | 185fc70ff99869de6fd5 | 838590c892069f57bab4 | d21fc980c275fcffa078,,,ACTIVE,,,,,,venture_capital,,,
FP_48acbca69a046e9e,FUND_0048,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,5000000,2276490,4114064,0,,,,1.28,0.0416,,,,,,,,,,,,,,2011,Venture Capital,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners, L.P. / Committed",,22c6d5dbeb8a314edc4f | 5b7211bd0d32e94306fd | 638788da68f2fcd7ea66 | 88fd635dfe8ffe2b962d | a60feb2bea12778a6a80 | b44cb3e82e6df605736d | c96f7424bf76f9915474,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_b4ed4399a2b2e199,FUND_0049,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,750000,0,694288,4250000,,,,,,,,,,,,,,,,,,,2020,Venture Capital,,EXTRACTED,SRC035,3,Fund Performance: Sorted By Vintage And Strategy / Pioneer Square Ventures Fund II / Committed,,1b466e41d8dc4561cd8c | a7bc2849c65ae7ae7595 | c08e8ccc0e6a2dd6600a | c13da05f3e444ed0fc1b | d63f524d736541fe6848,,,ACTIVE,,,,,,venture_capital,,,
FP_c0c3c849739d8c67,FUND_0050,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,4718038,2562843,550976,0,,,,0.66,-0.0628,,,,,,,,,,,,,,2009,Venture Capital,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / Pivotal Investments Partners Fund I, L.P. / Committed",,0b9c52a10c32a58f2ac0 | 1a3ffedadfdd3819c58a | b07e18a4ff1553b2ff0e | ba7065150bc31068939a | cc116c38d242dde4786b | e08eb63e5d4385d93cdd | e587180c095b579f7c53,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_a76ec4cae0485786,FUND_0051,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,750000,750000,337174,0,0,,,,0.45,-0.1842,,,,,,,,,,,,,,2011,Venture Capital,,EXTRACTED,SRC035,2,"Fund Performance: Sorted By Vintage And Strategy / Portland Seed Fund I, L.P. / Committed",,1eb81c6f9fb52b5802a6 | 39b75f9216c601ca2938 | 53dde7403e174131948f | 62cc140eb17cd76a2448 | 749570e839bbe3981f41 | bc63ab58a4c24b7738ef | e0e8a2f52ac93b105dfd,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_a78e80b47ec5d072,FUND_0052,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,1250000,1250000,1813393,1790063,0,,,,2.88,0.2275,,,,,,,,,,,,,,2014,Venture Capital,,EXTRACTED,SRC035,2,"Fund Performance: Sorted By Vintage And Strategy / Portland Seed Fund II, L.P. / Committed",,0ac269406b9f4f401c54 | 145676b88ef5305e6384 | 4e8127f4745de730378f | 896b4b17a75f7699b9fb | a1205e634a1a7985a2ff | dca9491d648e9979685b | f45cd9643e193e03d85c,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_697eb421f94aaf3d,FUND_0053,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,2000000,2021123,36695,1746688,0,,,,0.88,-0.0743,,,,,,,,,,,,,,2018,Venture Capital,,EXTRACTED,SRC035,3,"Fund Performance: Sorted By Vintage And Strategy / Portland Seed Fund III, L.P. / Committed",,4bca2a2fabbbda176c6a | 6f583fd11f4dcd69c6a2 | 7d465609ce5d415def47 | b92d37170dc72f6e6e63 | cd6d37b880c334ccc69d | e28c920d010112ff5a74 | fc869e9c51dc08e5d446,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_10278883ec25c9c8,FUND_0054,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,250000,252640,7992,244510,0,,,,1,-0.0003,,,,,,,,,,,,,,2018,Venture Capital,,EXTRACTED,SRC035,3,"Fund Performance: Sorted By Vintage And Strategy / Portland Seed Fund III - Side Car, L.P. / Committed",,09197f7df61b2786fd16 | 4156a7fedfc3fc78b224 | 5403ead7e45a921652b8 | 86f81f167cec035b3aa0 | 8b85c5ab15bbe41a85aa | c1819fe9c005f322b174 | cb7daae23eacf588775b,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_f0a3e1e71dd8dc00,FUND_0055,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,1282401,0,1169932,3722793,,,,,,,,,,,,,,,,,,,2020,Venture Capital,,EXTRACTED,SRC035,3,Fund Performance: Sorted By Vintage And Strategy / Rethink Impact Fund II / Committed,,0ef27e8a0cd7a2c178e9 | 863ee4eba20de3b0e2de | 8b7f65201b250b6bb9b1 | 9034fa226d85bed53d06 | db66e61d67824845f06d,,,ACTIVE,,,,,,venture_capital,,,
FP_0c763faa4d058c6f,FUND_0056,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,2000000,1968281,1962279,0,0,,,,1,-0.0008,,,,,,,,,,,,,,2004,Buyout,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners I, L.P. / Committed",,03d769daef1c92f70f1c | 32a833b89f49264f6107 | 5c084ac9989a902bdbf9 | 5ebca78f566a3d843027 | 6c17488fa19161bcc5c0 | b4bb4fcf3acf49566efb | d34ff1ae8216d1238664,,,ACTIVE,unstated,,,,,private_equity,buyout,,
FP_9a31ed694095aed2,FUND_0057,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,4471233,3885926,1237969,0,,,,1.15,0.0188,,,,,,,,,,,,,,2008,Buyout,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners II, L.P. / Committed",,2620246cd19dd6abd40f | 2ed140ddcbb3d92077b0 | 2f1bfced52413fcb4652 | 8eed87a38f6e3407a0a7 | 9cf616353b9c92e52bc2 | d6796cb4cd211ec65ba3 | fe3de79d5d6d0d32c7bb,,,ACTIVE,unstated,,,,,private_equity,buyout,,
FP_61a33d57cc361156,FUND_0058,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,3000000,2700000,428886,2487116,300000,,,,1.08,0.045,,,,,,,,,,,,,,2017,Venture Capital,,EXTRACTED,SRC035,2,"Fund Performance: Sorted By Vintage And Strategy / Seven Peaks Ventures Fund II, L.P. / Committed",,0f511ebd61b0d201b552 | 1111cc5c61858b250273 | 410db856cee351058bcc | 9a3ce1f3ecfd0ad63f4e | c21e04c7c2bd500dcbfc | e8dff67d7f5ce6b76f7f | eddfebb4e29abc5e49ca,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_ab794bc6961c581b,FUND_0059,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,500000,500000,104687,1515149,0,,,,3.24,0.2158,,,,,,,,,,,,,,2014,Venture Capital,,EXTRACTED,SRC035,2,"Fund Performance: Sorted By Vintage And Strategy / Seven Peaks Ventures Fund, L.P. / Committed",,164b5d09470444280568 | 29a6fe59be7681e78a5b | 4c0661d66116afc9d17c | c0fc76e277d1f7f3042f | c173d888d13cf51604d2 | e907a1b32fcb582eae78 | ffed088bccd22e8b078a,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_041bedabe83fe036,FUND_0060,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,6500000,6500000,0,0,0,,,,0,,,,,,,,,,,,,,,2000,Venture Capital,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / SmartForest Ventures I, L.P. / Committed",,05270cbda4d2ab458db3 | 11f7c1404e9815d8c372 | 13fd6909379c608ec62e | 85fd66e3d331389a6bdf | b741989b3a4a6b8e0d01 | e0c3a53e5fe86fac5b50,,,ACTIVE,,,,,,venture_capital,,,
FP_71977ed134427656,FUND_0061,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,1256760,0,1149112,3743105,,,,,,,,,,,,,,,,,,,2021,Buyout,,EXTRACTED,SRC035,3,Fund Performance: Sorted By Vintage And Strategy / Stellex Capital Partners II / Committed,,32c9bd6aba9dfff15c9e | 6e20bd9040a9698fe983 | 88643efefb48e9c1b528 | 9125a7cb743eefb6ba3b | fc35f32152412a68c889,,,ACTIVE,,,,,,private_equity,buyout,,
FP_c30420859b4f0c8b,FUND_0062,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,1369921,1369921,0,0,0,,,,0,,,,,,,,,,,,,,,1999,Mezzanine,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / Tamarack Mezzanine Partners, L.P. / Committed",,4a5969c60e2c450e9af0 | 4e5fb6e25da3a992d6da | 55fd3a8285920049599b | a2fb7e0ff477d3d750c3 | afc5305831c8de60976e | b6730193fb340985089c,,,ACTIVE,,,,,,private_debt,mezzanine,,
FP_30572895fc8d3b1e,FUND_0063,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,500000,500000,12291,0,0,,,,0.02,-0.4707,,,,,,,,,,,,,,2003,Venture Capital,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / Timberline Annex Fund, L.P. / Committed",,4631dee6f5e0b260a07e | 4b3fa7920ace52b74b37 | 62d62bc8006571b9a44e | 8a595c7a8e164ee9bdb6 | 943a02702c581a383f42 | e1a8cf0b3e1a09a1a896 | fe5ecd987e61f7e03831,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_6f97b3bfff6e5e6f,FUND_0064,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,5000000,960952,0,0,,,,0.19,-0.2336,,,,,,,,,,,,,,1999,Venture Capital,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / Timberline Venture Partners, L.P. / Committed",,0cedc495991b9abd2a90 | 17a321b3ea44df6ef021 | 5abddb9df4fdf26af404 | 6fa29629c86f07be4e6b | a23b4121054cfd16bf77 | afb3f67bd1d86aa1e5e4 | e54ea734674c95eacde4,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_0053a3beaac266a7,FUND_0065,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,1597187,187826,1201462,3635438,,,,,,,,,,,,,,,,,,,2021,Natural Resources,,EXTRACTED,SRC035,3,"Fund Performance: Sorted By Vintage And Strategy / Tiverton AgriFinance II, L.P. / Committed",,580a4a165228faba4aef | 7eab2e7630dae7ac8b04 | 804fe3cb8274039a1ba3 | b7e86024b42334492207 | cd2d665282f6634b2feb,,,ACTIVE,,,,,,natural_resources,,,
FP_f771f77e48840889,FUND_0066,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,4450000,5203442,0,0,,,,1.17,0.0337,,,,,,,,,,,,,,2008,Venture Capital,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / TL Ventures VII, L.P. / Committed",,6a9cec662a8b0b466f33 | 77887572f2f685d393cb | 7d1c0ec74bcb8beadcba | cb8e43b7727ebdaea3fd | e04ac4b08768e5ee511b | e7fe6580525692f57e73 | e94abb1635f4bd5894d5,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_4f2744c37a883d1f,FUND_0067,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,4500000,4404839,4999682,6123509,146250,,,,2.53,0.2761,,,,,,,,,,,,,,2016,Growth Equity,,EXTRACTED,SRC035,2,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners V, L.P. / Committed",,18e64c5b30f3d6c4ea10 | 1cf736cbedaa2f6a9f65 | 2a6e7566bf0972c53ba4 | 7b28b9c5be29dda50be0 | 7d8dc83497bccaeaaf75 | d6c95646055342f1c0d1 | e17e12da94cebd15381a,,,ACTIVE,unstated,,,,,private_equity,growth,,
FP_5e6c7427febfc3d2,FUND_0068,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,3349988,0,4624974,1650012,,,,,,,,,,,,,,,,,,,2019,Growth Equity,,EXTRACTED,SRC035,3,"Fund Performance: Sorted By Vintage And Strategy / Updata Partners VI, L.P. / Committed",,1a6034d11eb46597c59c | 5ea5035b25be7649352d | 64b8bd96c87cb4470db9 | ad737bd534185913b882 | f85a6d408f2dd7271729,,,ACTIVE,,,,,,private_equity,growth,,
FP_bb2a3d4daf877894,FUND_0069,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,2000000,600000,0,442191,1400000,,,,,,,,,,,,,,,,,,,2020,Venture Capital,,EXTRACTED,SRC035,3,"Fund Performance: Sorted By Vintage And Strategy / VamosVentures Fund I, L.P. / Committed",,33c60f1ceb85f54b5e71 | a940769b659dd3ec5a64 | afd8fb67e20e06f5e761 | d86f664eeede2114d3c1 | dfd0ce8b47773c4f0c7d,,,ACTIVE,,,,,,venture_capital,,,
FP_12a7c189db536861,FUND_0070,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,3000000,1420883,0,1455667,1579117,,,,,,,,,,,,,,,,,,,2019,Growth Equity,,EXTRACTED,SRC035,3,"Fund Performance: Sorted By Vintage And Strategy / VFC - Burnside Fund, L.P. / Committed",,2129b387029ebab01d9c | 92154fd65b0856fa8108 | 98af0715ddd7be5541ad | c1455636fca3ffb90b6c | ddfa8708ae9f1a4f69b9,,,ACTIVE,,,,,,private_equity,growth,,
FP_a671e905a7e1bdca,FUND_0071,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5000000,5000000,4641499,6079280,0,,,,2.14,0.1721,,,,,,,,,,,,,,2013,Venture Capital,,EXTRACTED,SRC035,2,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund IV, L.P. / Committed",,30952d6e920fd89d2f72 | 37c7a091b6b5e6101a35 | 3cb3cd4b9232df87815d | 65b74e406ef186f349dc | afce3ca561d81cf2ab26 | bd7308cf8b75a2878652 | fd7ea73f626dbf3011a9,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_c0b93ad4332d6dad,FUND_0072,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,7500000,4312500,0,5948578,3187500,,,,1.38,0.2472,,,,,,,,,,,,,,2018,Venture Capital,,EXTRACTED,SRC035,3,"Fund Performance: Sorted By Vintage And Strategy / Voyager Capital Fund V, L.P. / Committed",,38af40942d496462f278 | 3a3f096305c8e0f164ed | 40a9e3cfdbec7461f2f8 | 8f46377e16f2fa551cd7 | 9bd9b702c5958ab8b34c | cd489723568fb372d71f | e534ea74e2a7ea93bece,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_d3b4f83ff68be198,FUND_0073,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,1000000,800000,0,567255,200000,,,,0.71,-0.1602,,,,,,,,,,,,,,2017,Venture Capital,,EXTRACTED,SRC035,2,"Fund Performance: Sorted By Vintage And Strategy / Women's VC Fund II, L.P. / Committed",,1f835e4e92af3498f018 | 242a9a98a77f5fd79d66 | 5e61ebc579f237a5f9e4 | 607993ced9e349cd7e95 | 64cdeed333f9346cdfe8 | 8d1a1bc9ecb10e23dfad | a439a0f4d9415ac22039,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_f0ed711c51c5d755,FUND_0074,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,500000,500000,432805,252561,0,,,,1.37,0.0699,,,,,,,,,,,,,,2011,Venture Capital,,EXTRACTED,SRC035,2,"Fund Performance: Sorted By Vintage And Strategy / Women's Venture Capital Fund, L.P. / Committed",,365644eb987da49cf7db | 7be47e6a5d5d3fb6c0cd | 9ba7586a06ce4a99264b | acc9fbcbdffe47968f8b | b8832bdfd7afdaecf914 | ef9082ed3b37cb8ca075 | f18aea00c661576aa706,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_10cf5df0a4f64457,FUND_0075,LP_0018,,,as_of,"December 31, 2021",day,2021-12-31,,,,,lp_position,USD,5371210,5371210,3346375,3861279,0,,,,1.34,0.0479,,,,,,,,,,,,,,2009,Venture Capital,,EXTRACTED,SRC035,1,"Fund Performance: Sorted By Vintage And Strategy / Yaletown Ventures II (USA), L.P. / Committed",,1611735d3d7582f80c06 | 2589c754c712024829ef | 2675bdfdd72a4e7ce783 | 31c2779b5398f58e5a6f | 5fce241750bd2f13e02e | e9dfb026f1e86c350416 | fba3abea2a84a2080947,,,ACTIVE,unstated,,,,,venture_capital,,,
FP_2a4def4360730b42,FUND_0173,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,200000000,218900000,440600000,100000,,,,,2.01,0.131,,,,,,,,,,,,,,2007,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / Blackstone Real Estate Partners VI, LP / Capital Commitment",,1a30b124253e7070e8fc | 8871bc08984e4cfcdd19 | a62d68b05956eca7c132 | c2481214f04c8abe4f78 | e8ac4ad665d3c18f2b1b | f8db11decd5c37f982ac,,,ACTIVE,unstated,,,,,real_estate,,,
FP_0efca28c96c079a3,FUND_0174,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,143000000,211000000,12400000,,,,,1.56,0.1424,,,,,,,,,,,,,,2012,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Blackstone Real Estate Partners VII, LP / Capital Commitment",,382a386498085a15c381 | 52d2003ecbbea92e6ccb | 5ee8b5aa84d9f46ef219 | 7d73281af67f7856e9ca | 8858bdf198dc60f449b2 | cc8293aa570e333483b9,,,ACTIVE,unstated,,,,,real_estate,,,
FP_42767dd49f2070cd,FUND_0201,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,125000000,142600000,118400000,8100000,,,,,0.89,-0.0144,,,,,,,,,,,,,,2006,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Fortress Investment Fund IV / Capital Commitment,,42daf67c663789a14f16 | 4751ccdb1f8013e9f3e8 | 72e7164ae321637e9a22 | 73a69288a148437d72b1 | 74b7b461fba4d388c4b1 | 84a427b38e1b899f7785,,,ACTIVE,unstated,,,,,real_estate,,,
FP_2f9e21a0080b90ef,FUND_0205,,,,as_of,"December 20, 2016",day,2016-12-20,,,,,fund_total,CAD,29323226,,,,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC102,10,(a) Committed capital / Committed capital,,ca7e60df86aad202d47c,,,ACTIVE,,,,,,,,,
FP_ba3bceded94541eb,FUND_0263,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,150000000,82600000,2000000,58100000,,,,,0.73,-0.3336,,,,,,,,,,,,,,2022,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Abacus Multi-Family Partners VI LP / Capital Commitment,,21f140beda0ce5ea5118 | 2b3ed616758e81f67c26 | 4158ebc32e167b2b32a4 | 57640058cdcc573c75b2 | 8bff9baaae3c83fc7e99 | f1b0f85e7d9797883397,,,ACTIVE,unstated,,,,,real_estate,,,
FP_2f6002a9f719e08b,FUND_0280,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,99600000,51800000,2900000,,,,,0.55,-0.0761,,,,,,,,,,,,,,2005,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Aetos Capital Asia TE II / Capital Commitment,,2be9d5d66979e7dc2ef1 | 76cb5aa749c921b2a863 | ae715db7dbd4724dc8b5 | c234416c6e53e7786740 | d1a97a920ef335de070f | e8afa0f1c383fe39af0a,,,ACTIVE,unstated,,,,,real_estate,,,
FP_13ec1b6c6188fe4c,FUND_0281,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,118700000,56400000,3900000,,,,,0.51,-0.1421,,,,,,,,,,,,,,2008,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Aetos Capital Asia TE III / Capital Commitment,,00ab3dc5c192e36ef148 | 168be284761c6a1f319b | 997092ae12aa50af2c05 | b657dc3360331bdbe01e | e548817e22bcb48a92ea | fa14f03e112ffa9e350e,,,ACTIVE,unstated,,,,,real_estate,,,
FP_2fa2f098a1cec2fa,FUND_0282,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,110000000,110000000,0,127500000,,,,,1.16,0.0402,,,,,,,,,,,,,,2021,,,EXTRACTED,SRC058,2,Real Estate Portfolio / AEW Core Property Trust / Capital Commitment,,578df0f4d5908cd3d8b1 | 61ec14fc302fbafdc843 | 8a7751bc4da8827049d9 | b9b5bdf035aeffb394d2 | d120b6ec01b6577dcb6a | ea747acfa58f711c99a6,,,ACTIVE,unstated,,,,,real_estate,,,
FP_25cfe9b9dcea87c8,FUND_0283,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,250000000,203500000,11500000,196700000,,,,,1.02,0.0139,,,,,,,,,,,,,,2022,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / AEW Essential Housing Fund, L.P. / Capital Commitment",,0555e07b77d7ad6f97de | 7696bd1655adcbe3261a | 945dfe1802254303bdd6 | b16c12651c7ec511f613 | b345fd2c30960597d3b2 | d6fc57da0308cf694c2a,,,ACTIVE,unstated,,,,,real_estate,,,
FP_d3e8ec94c0ae10a8,FUND_0284,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,91800000,145200000,0,,,,,1.58,0.1722,,,,,,,,,,,,,,2010,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / AG Asia Realty Fund II, L.P. / Capital Commitment",,23da20b79d9f95f2befa | 436e83179540fcd25ad3 | 4aed9aaaf49170b61ea0 | 6a3731d9c7c9cca8469a | 92b0c51b1a68f8794fd7 | faedebed92d4abb0c337,,,ACTIVE,unstated,,,,,real_estate,,,
FP_fd0e43cd44268cf9,FUND_0285,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,98300000,138800000,100000,,,,,1.41,0.0659,,,,,,,,,,,,,,2008,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Alpha Asia Macro Trends Fund / Capital Commitment,,58bb6ff12c4da1c3d783 | 628da227b1b42d7c3547 | 76e20757a3117c21ab4b | 86493ceaff2a30ce3281 | adeb5033f4fe204b884d | eca987c43892f5bb4411,,,ACTIVE,unstated,,,,,real_estate,,,
FP_542d9e2fe0b919dd,FUND_0286,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,200000000,195600000,292100000,0,,,,,1.49,0.1091,,,,,,,,,,,,,,2011,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Alpha Asia Macro Trends Fund II / Capital Commitment,,2143f445513b7d2a8c59 | 84fa692c41dfa10bf37c | 90228e2498b042bb0600 | a66e098443687f3bd203 | d8f5d5b7e839d4f4ff7c | f6e858ef6388da84b5af,,,ACTIVE,unstated,,,,,real_estate,,,
FP_27a558e4cef1db38,FUND_0288,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,165500000,111400000,71900000,,,,,1.11,0.035,,,,,,,,,,,,,,2012,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Alterna Core Capital Assets Fund II / Capital Commitment,,75bb9e6563e3976d480d | 772db3bddde16998d917 | a80b1ceb29f940933060 | be67d7ff7de0ea4010fc | ca046c76a2a07015c535 | d8375275529d97d30e87,,,ACTIVE,net,,,,,,,,
FP_af92b50629b02830,FUND_0292,,,,as_of,"January 31, 2026",day,2026-01-31,,,,,fund_total,USD,,,0.18,25.07,,,,,,,,,,,,,,,,,0.1062,,,,,,EXTRACTED,SRC606,2,"Distribution Summary / As of January 31, 2026 / NAV Per Share",,37d48a6092e015be5249 | 4a7f6cbfefb83543c5c2 | ee415ece408cbdaa808f,,,ACTIVE,,,net,annualized,,,,,
FP_853c4717e73fc229,FUND_0292,,,,as_of,"February 28, 2026",day,2026-02-28,,,,,fund_total,USD,,,0.19,24.67,,,,,,,,,,,,,,,,,0.0925,,,,,,EXTRACTED,SRC606,2,"Distribution Summary / As of February 28, 2026 / NAV Per Share",,315c8b09ebcc0b41d09b | cca378bb734c6c8d2f38 | f2ad525cb5281554e5f9,,,ACTIVE,,,net,annualized,,,,,
FP_f857abbcd82f7dff,FUND_0292,,,,as_of,"March 31, 2026",day,2026-03-31,,,,,fund_total,USD,,,0.18,24.57,,,,,,,,,,,,,,,,,0.09,,,,,,EXTRACTED,SRC606,2,"Distribution Summary / As of March 31, 2026 / NAV Per Share",,3a25c5bdb6698b299e13 | 44cdb2958bfecc1156ec | 49ce098ac630570c246f,,,ACTIVE,,,net,annualized,,,,,
FP_f096995b202527a6,FUND_0292,,,,as_of,"April 30, 2026",day,2026-04-30,,,,,fund_total,USD,,,0.19,24.69,,,,,,,,,,,,,,,,,0.0943,,,,,,EXTRACTED,SRC606,1,HIGHLIGHTS / ITD Annualized Total Net Return,,2867d7f0e12d6a460bab | 38cdc742059ba9ed9a1d | a3337bc79c8a1e623379,,,ACTIVE,,,net,annualized,,,,,
FP_3ae3fb935db5f742,FUND_0300,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,50000000,53300000,27000000,82800000,,,,,2.06,0.159,,,,,,,,,,,,,,2011,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Appian Natural Resources Fund / Capital Commitment,,3bbae909871eff5f43f0 | 5c3c5da499358bfa2190 | 92e2501cdba90467405c | b217145b9ba5a8cf7011 | b5e28d67a784c359b1e6 | bc19f8543ff09ecd4e24,,,ACTIVE,net,,,,,,,,
FP_7ded8a222540a3c0,FUND_0301,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,28100000,2000000,38500000,,,,,1.44,0.162,,,,,,,,,,,,,,2019,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Appian Natural Resources Fund II / Capital Commitment,,28b737e1835fee0ecd6a | 9ccf98ae522e3a2360a2 | a3f100e6a7cab3b66ae4 | a733d5541f8384b33122 | a8cc16a5b6354b262ab7 | b21549720f1b429663c6,,,ACTIVE,net,,,,,,,,
