population,fund_id,manager_id,manager_name,fund_period_id,strategy,currency,vintage_year,vintage_bucket,as_of_date,measurement_basis,paid_in,distributions,nav,dpi,rvpi,tvpi,nav_dependence,tvpi_percentile,dpi_percentile,peer_count,peer_manager_count,peer_fund_ids,fund_score,nav_haircut,scenario_tvpi,scenario_score,evidence_ids,status,score_balanced_50_50,score_value_70_30
fixture,FUND_SYNTH_000037,MANAGER_SYNTH_00010,Synthetic Alternatives Manager 0010,FP_FUND_SYNTH_000037_20260630,venture,USD,2019,2015,2026-06-30,synthetic_basis_unspecified,245.76,66.39,52.6,0.270141601562,0.214029947917,0.484171549479,0.442053954114,18.5185185185,14.8148148148,27,25,"[""FUND_SYNTH_000003"",""FUND_SYNTH_000004"",""FUND_SYNTH_000119"",""FUND_SYNTH_000196"",""FUND_SYNTH_000204"",""FUND_SYNTH_000239"",""FUND_SYNTH_000282"",""FUND_SYNTH_000308"",""FUND_SYNTH_000324"",""FUND_SYNTH_000329"",""FUND_SYNTH_000334"",""FUND_SYNTH_000347"",""FUND_SYNTH_000353"",""FUND_SYNTH_000422"",""FUND_SYNTH_000430"",""FUND_SYNTH_000487"",""FUND_SYNTH_000490"",""FUND_SYNTH_000516"",""FUND_SYNTH_000592"",""FUND_SYNTH_000599"",""FUND_SYNTH_000605"",""FUND_SYNTH_000622"",""FUND_SYNTH_000659"",""FUND_SYNTH_000660"",""FUND_SYNTH_000672"",""FUND_SYNTH_000720"",""FUND_SYNTH_000770""]",17.037037037,0.2,0.441365559896,14.8148148148,"[""SYNTH:FUND_SYNTH_000037:FP_FUND_SYNTH_000037_20260630""]",RANKABLE_FUND,16.6666666667,17.4074074074
fixture,FUND_SYNTH_000038,MANAGER_SYNTH_00010,Synthetic Alternatives Manager 0010,FP_FUND_SYNTH_000038_20260630,venture,USD,2016,2015,2026-06-30,synthetic_basis_unspecified,180.66,45.95,8.25,0.254345178789,0.0456658917303,0.300011070519,0.15221402214,0,3.7037037037,27,25,"[""FUND_SYNTH_000003"",""FUND_SYNTH_000004"",""FUND_SYNTH_000119"",""FUND_SYNTH_000196"",""FUND_SYNTH_000204"",""FUND_SYNTH_000239"",""FUND_SYNTH_000282"",""FUND_SYNTH_000308"",""FUND_SYNTH_000324"",""FUND_SYNTH_000329"",""FUND_SYNTH_000334"",""FUND_SYNTH_000347"",""FUND_SYNTH_000353"",""FUND_SYNTH_000422"",""FUND_SYNTH_000430"",""FUND_SYNTH_000487"",""FUND_SYNTH_000490"",""FUND_SYNTH_000516"",""FUND_SYNTH_000592"",""FUND_SYNTH_000599"",""FUND_SYNTH_000605"",""FUND_SYNTH_000622"",""FUND_SYNTH_000659"",""FUND_SYNTH_000660"",""FUND_SYNTH_000672"",""FUND_SYNTH_000720"",""FUND_SYNTH_000770""]",1.48148148148,0.2,0.290877892173,1.48148148148,"[""SYNTH:FUND_SYNTH_000038:FP_FUND_SYNTH_000038_20260630""]",RANKABLE_FUND,1.85185185185,1.11111111111
fixture,FUND_SYNTH_000041,MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,FP_FUND_SYNTH_000041_20260630,fund_of_funds,GBP,2015,2015,2026-06-30,synthetic_basis_unspecified,575.43,1118.75,124.31,1.94419825174,0.216029751664,2.16022800341,0.100003217866,,,0,0,[],,0.2,2.11702205307,,"[""SYNTH:FUND_SYNTH_000041:FP_FUND_SYNTH_000041_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000042,MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,FP_FUND_SYNTH_000042_20260630,private_credit,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,964.91,485.45,496.86,0.503103916427,0.514928853468,1.0180327699,0.505807738901,0,62.0689655172,29,26,"[""FUND_SYNTH_000017"",""FUND_SYNTH_000020"",""FUND_SYNTH_000062"",""FUND_SYNTH_000090"",""FUND_SYNTH_000142"",""FUND_SYNTH_000143"",""FUND_SYNTH_000164"",""FUND_SYNTH_000202"",""FUND_SYNTH_000216"",""FUND_SYNTH_000223"",""FUND_SYNTH_000228"",""FUND_SYNTH_000236"",""FUND_SYNTH_000244"",""FUND_SYNTH_000277"",""FUND_SYNTH_000343"",""FUND_SYNTH_000352"",""FUND_SYNTH_000438"",""FUND_SYNTH_000479"",""FUND_SYNTH_000544"",""FUND_SYNTH_000550"",""FUND_SYNTH_000611"",""FUND_SYNTH_000616"",""FUND_SYNTH_000626"",""FUND_SYNTH_000632"",""FUND_SYNTH_000689"",""FUND_SYNTH_000692"",""FUND_SYNTH_000707"",""FUND_SYNTH_000768"",""FUND_SYNTH_000786""]",24.8275862069,0.2,0.915046999202,24.8275862069,"[""SYNTH:FUND_SYNTH_000042:FP_FUND_SYNTH_000042_20260630""]",RANKABLE_FUND,31.0344827586,18.6206896552
fixture,FUND_SYNTH_000044,MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,FP_FUND_SYNTH_000044_20260630,growth,USD,2017,2015,2026-06-30,synthetic_basis_unspecified,758.61,1194.54,262.49,1.57464309724,0.346014421112,1.92065751836,0.180154149194,37.5,37.5,24,24,"[""FUND_SYNTH_000024"",""FUND_SYNTH_000150"",""FUND_SYNTH_000154"",""FUND_SYNTH_000174"",""FUND_SYNTH_000189"",""FUND_SYNTH_000248"",""FUND_SYNTH_000284"",""FUND_SYNTH_000304"",""FUND_SYNTH_000312"",""FUND_SYNTH_000344"",""FUND_SYNTH_000396"",""FUND_SYNTH_000419"",""FUND_SYNTH_000452"",""FUND_SYNTH_000456"",""FUND_SYNTH_000494"",""FUND_SYNTH_000532"",""FUND_SYNTH_000571"",""FUND_SYNTH_000606"",""FUND_SYNTH_000642"",""FUND_SYNTH_000681"",""FUND_SYNTH_000724"",""FUND_SYNTH_000739"",""FUND_SYNTH_000765"",""FUND_SYNTH_000777""]",37.5,0.2,1.85145463413,32.5,"[""SYNTH:FUND_SYNTH_000044:FP_FUND_SYNTH_000044_20260630""]",RANKABLE_FUND,37.5,37.5
fixture,FUND_SYNTH_000046,MANAGER_SYNTH_00012,Synthetic Alternatives Manager 0012,FP_FUND_SYNTH_000046_20260630,buyout,USD,2017,2015,2026-06-30,synthetic_basis_unspecified,702.31,1178.38,221.11,1.67786305193,0.314832481383,1.99269553331,0.157993268977,74.1379310345,75.8620689655,58,53,"[""FUND_SYNTH_000001"",""FUND_SYNTH_000006"",""FUND_SYNTH_000049"",""FUND_SYNTH_000074"",""FUND_SYNTH_000087"",""FUND_SYNTH_000089"",""FUND_SYNTH_000124"",""FUND_SYNTH_000129"",""FUND_SYNTH_000148"",""FUND_SYNTH_000179"",""FUND_SYNTH_000225"",""FUND_SYNTH_000230"",""FUND_SYNTH_000242"",""FUND_SYNTH_000274"",""FUND_SYNTH_000291"",""FUND_SYNTH_000299"",""FUND_SYNTH_000315"",""FUND_SYNTH_000323"",""FUND_SYNTH_000342"",""FUND_SYNTH_000351"",""FUND_SYNTH_000357"",""FUND_SYNTH_000361"",""FUND_SYNTH_000362"",""FUND_SYNTH_000370"",""FUND_SYNTH_000376"",""FUND_SYNTH_000384"",""FUND_SYNTH_000387"",""FUND_SYNTH_000400"",""FUND_SYNTH_000402"",""FUND_SYNTH_000449"",""FUND_SYNTH_000455"",""FUND_SYNTH_000463"",""FUND_SYNTH_000466"",""FUND_SYNTH_000478"",""FUND_SYNTH_000492"",""FUND_SYNTH_000495"",""FUND_SYNTH_000496"",""FUND_SYNTH_000500"",""FUND_SYNTH_000505"",""FUND_SYNTH_000514"",""FUND_SYNTH_000518"",""FUND_SYNTH_000542"",""FUND_SYNTH_000547"",""FUND_SYNTH_000548"",""FUND_SYNTH_000579"",""FUND_SYNTH_000580"",""FUND_SYNTH_000582"",""FUND_SYNTH_000617"",""FUND_SYNTH_000631"",""FUND_SYNTH_000636"",""FUND_SYNTH_000663"",""FUND_SYNTH_000667"",""FUND_SYNTH_000702"",""FUND_SYNTH_000736"",""FUND_SYNTH_000743"",""FUND_SYNTH_000753"",""FUND_SYNTH_000756"",""FUND_SYNTH_000772""]",74.8275862069,0.2,1.92972903703,65.5172413793,"[""SYNTH:FUND_SYNTH_000046:FP_FUND_SYNTH_000046_20260630""]",RANKABLE_FUND,75,74.6551724138
fixture,FUND_SYNTH_000048,MANAGER_SYNTH_00012,Synthetic Alternatives Manager 0012,FP_FUND_SYNTH_000048_20260630,buyout,USD,2019,2015,2026-06-30,synthetic_basis_unspecified,260.47,335.86,226.13,1.28943832303,0.868161400545,2.15759972358,0.402373707717,89.6551724138,48.275862069,58,53,"[""FUND_SYNTH_000001"",""FUND_SYNTH_000006"",""FUND_SYNTH_000049"",""FUND_SYNTH_000074"",""FUND_SYNTH_000087"",""FUND_SYNTH_000089"",""FUND_SYNTH_000124"",""FUND_SYNTH_000129"",""FUND_SYNTH_000148"",""FUND_SYNTH_000179"",""FUND_SYNTH_000225"",""FUND_SYNTH_000230"",""FUND_SYNTH_000242"",""FUND_SYNTH_000274"",""FUND_SYNTH_000291"",""FUND_SYNTH_000299"",""FUND_SYNTH_000315"",""FUND_SYNTH_000323"",""FUND_SYNTH_000342"",""FUND_SYNTH_000351"",""FUND_SYNTH_000357"",""FUND_SYNTH_000361"",""FUND_SYNTH_000362"",""FUND_SYNTH_000370"",""FUND_SYNTH_000376"",""FUND_SYNTH_000384"",""FUND_SYNTH_000387"",""FUND_SYNTH_000400"",""FUND_SYNTH_000402"",""FUND_SYNTH_000449"",""FUND_SYNTH_000455"",""FUND_SYNTH_000463"",""FUND_SYNTH_000466"",""FUND_SYNTH_000478"",""FUND_SYNTH_000492"",""FUND_SYNTH_000495"",""FUND_SYNTH_000496"",""FUND_SYNTH_000500"",""FUND_SYNTH_000505"",""FUND_SYNTH_000514"",""FUND_SYNTH_000518"",""FUND_SYNTH_000542"",""FUND_SYNTH_000547"",""FUND_SYNTH_000548"",""FUND_SYNTH_000579"",""FUND_SYNTH_000580"",""FUND_SYNTH_000582"",""FUND_SYNTH_000617"",""FUND_SYNTH_000631"",""FUND_SYNTH_000636"",""FUND_SYNTH_000663"",""FUND_SYNTH_000667"",""FUND_SYNTH_000702"",""FUND_SYNTH_000736"",""FUND_SYNTH_000743"",""FUND_SYNTH_000753"",""FUND_SYNTH_000756"",""FUND_SYNTH_000772""]",73.1034482759,0.2,1.98396744347,61.724137931,"[""SYNTH:FUND_SYNTH_000048:FP_FUND_SYNTH_000048_20260630""]",RANKABLE_FUND,68.9655172414,77.2413793103
fixture,FUND_SYNTH_000049,MANAGER_SYNTH_00013,Synthetic Alternatives Manager 0013,FP_FUND_SYNTH_000049_20260630,buyout,USD,2018,2015,2026-06-30,synthetic_basis_unspecified,324.53,509.23,201.41,1.56913074292,0.620620589776,2.1897513327,0.283420578633,94.9152542373,69.4915254237,59,53,"[""FUND_SYNTH_000001"",""FUND_SYNTH_000006"",""FUND_SYNTH_000046"",""FUND_SYNTH_000048"",""FUND_SYNTH_000074"",""FUND_SYNTH_000087"",""FUND_SYNTH_000089"",""FUND_SYNTH_000124"",""FUND_SYNTH_000129"",""FUND_SYNTH_000148"",""FUND_SYNTH_000179"",""FUND_SYNTH_000225"",""FUND_SYNTH_000230"",""FUND_SYNTH_000242"",""FUND_SYNTH_000274"",""FUND_SYNTH_000291"",""FUND_SYNTH_000299"",""FUND_SYNTH_000315"",""FUND_SYNTH_000323"",""FUND_SYNTH_000342"",""FUND_SYNTH_000351"",""FUND_SYNTH_000357"",""FUND_SYNTH_000361"",""FUND_SYNTH_000362"",""FUND_SYNTH_000370"",""FUND_SYNTH_000376"",""FUND_SYNTH_000384"",""FUND_SYNTH_000387"",""FUND_SYNTH_000400"",""FUND_SYNTH_000402"",""FUND_SYNTH_000449"",""FUND_SYNTH_000455"",""FUND_SYNTH_000463"",""FUND_SYNTH_000466"",""FUND_SYNTH_000478"",""FUND_SYNTH_000492"",""FUND_SYNTH_000495"",""FUND_SYNTH_000496"",""FUND_SYNTH_000500"",""FUND_SYNTH_000505"",""FUND_SYNTH_000514"",""FUND_SYNTH_000518"",""FUND_SYNTH_000542"",""FUND_SYNTH_000547"",""FUND_SYNTH_000548"",""FUND_SYNTH_000579"",""FUND_SYNTH_000580"",""FUND_SYNTH_000582"",""FUND_SYNTH_000617"",""FUND_SYNTH_000631"",""FUND_SYNTH_000636"",""FUND_SYNTH_000663"",""FUND_SYNTH_000667"",""FUND_SYNTH_000702"",""FUND_SYNTH_000736"",""FUND_SYNTH_000743"",""FUND_SYNTH_000753"",""FUND_SYNTH_000756"",""FUND_SYNTH_000772""]",84.7457627119,0.2,2.06562721474,74.5762711864,"[""SYNTH:FUND_SYNTH_000049:FP_FUND_SYNTH_000049_20260630""]",RANKABLE_FUND,82.2033898305,87.2881355932
fixture,FUND_SYNTH_000050,MANAGER_SYNTH_00013,Synthetic Alternatives Manager 0013,FP_FUND_SYNTH_000050_20260630,growth,EUR,2014,2010,2026-06-30,synthetic_basis_unspecified,404.22,971.98,127.28,2.40458166345,0.314878036713,2.71945970016,0.115786983971,,,1,1,"[""FUND_SYNTH_000359""]",,0.2,2.65648409282,,"[""SYNTH:FUND_SYNTH_000050:FP_FUND_SYNTH_000050_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000052,MANAGER_SYNTH_00013,Synthetic Alternatives Manager 0013,FP_FUND_SYNTH_000052_20260630,real_estate,GBP,2018,2015,2026-06-30,synthetic_basis_unspecified,233.58,337.68,137.81,1.44567171847,0.589990581385,2.03566229985,0.289827336011,,,4,4,"[""FUND_SYNTH_000281"",""FUND_SYNTH_000543"",""FUND_SYNTH_000682"",""FUND_SYNTH_000742""]",,0.2,1.91766418358,,"[""SYNTH:FUND_SYNTH_000052:FP_FUND_SYNTH_000052_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000053,MANAGER_SYNTH_00014,Synthetic Alternatives Manager 0014,FP_FUND_SYNTH_000053_20260630,real_estate,EUR,2014,2010,2026-06-30,synthetic_basis_unspecified,483.37,874.21,97.13,1.80857314273,0.200943376709,2.00951651944,0.0999958819775,,,0,0,[],,0.2,1.96932784409,,"[""SYNTH:FUND_SYNTH_000053:FP_FUND_SYNTH_000053_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000054,MANAGER_SYNTH_00014,Synthetic Alternatives Manager 0014,FP_FUND_SYNTH_000054_20260630,venture,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,250.87,138.64,167.14,0.552636823853,0.666241479651,1.2188783035,0.546602132252,11.5384615385,50,26,24,"[""FUND_SYNTH_000060"",""FUND_SYNTH_000102"",""FUND_SYNTH_000104"",""FUND_SYNTH_000115"",""FUND_SYNTH_000116"",""FUND_SYNTH_000233"",""FUND_SYNTH_000246"",""FUND_SYNTH_000264"",""FUND_SYNTH_000286"",""FUND_SYNTH_000338"",""FUND_SYNTH_000366"",""FUND_SYNTH_000433"",""FUND_SYNTH_000461"",""FUND_SYNTH_000467"",""FUND_SYNTH_000470"",""FUND_SYNTH_000482"",""FUND_SYNTH_000526"",""FUND_SYNTH_000535"",""FUND_SYNTH_000587"",""FUND_SYNTH_000594"",""FUND_SYNTH_000602"",""FUND_SYNTH_000612"",""FUND_SYNTH_000628"",""FUND_SYNTH_000744"",""FUND_SYNTH_000769"",""FUND_SYNTH_000791""]",26.9230769231,0.2,1.08563000757,24.6153846154,"[""SYNTH:FUND_SYNTH_000054:FP_FUND_SYNTH_000054_20260630""]",RANKABLE_FUND,30.7692307692,23.0769230769
fixture,FUND_SYNTH_000058,MANAGER_SYNTH_00015,Synthetic Alternatives Manager 0015,FP_FUND_SYNTH_000058_20260630,venture,GBP,2014,2010,2026-06-30,synthetic_basis_unspecified,186.14,386.52,69.38,2.07650155797,0.372730203073,2.44923176104,0.152182496161,,,0,0,[],,0.2,2.37468572043,,"[""SYNTH:FUND_SYNTH_000058:FP_FUND_SYNTH_000058_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000059,MANAGER_SYNTH_00015,Synthetic Alternatives Manager 0015,FP_FUND_SYNTH_000059_20260630,infrastructure,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,328.28,213.09,234.47,0.649110515414,0.714237845741,1.36334836116,0.52388506569,46.6666666667,73.3333333333,15,14,"[""FUND_SYNTH_000145"",""FUND_SYNTH_000151"",""FUND_SYNTH_000367"",""FUND_SYNTH_000375"",""FUND_SYNTH_000397"",""FUND_SYNTH_000469"",""FUND_SYNTH_000522"",""FUND_SYNTH_000569"",""FUND_SYNTH_000574"",""FUND_SYNTH_000575"",""FUND_SYNTH_000584"",""FUND_SYNTH_000601"",""FUND_SYNTH_000613"",""FUND_SYNTH_000679"",""FUND_SYNTH_000718""]",57.3333333333,0.2,1.22050079201,45.3333333333,"[""SYNTH:FUND_SYNTH_000059:FP_FUND_SYNTH_000059_20260630""]",RANKABLE_FUND,60,54.6666666667
fixture,FUND_SYNTH_000060,MANAGER_SYNTH_00015,Synthetic Alternatives Manager 0015,FP_FUND_SYNTH_000060_20260630,venture,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,73.78,91.97,110.89,1.2465437788,1.5029818379,2.7495256167,0.546633146012,92.3076923077,96.1538461538,26,24,"[""FUND_SYNTH_000054"",""FUND_SYNTH_000102"",""FUND_SYNTH_000104"",""FUND_SYNTH_000115"",""FUND_SYNTH_000116"",""FUND_SYNTH_000233"",""FUND_SYNTH_000246"",""FUND_SYNTH_000264"",""FUND_SYNTH_000286"",""FUND_SYNTH_000338"",""FUND_SYNTH_000366"",""FUND_SYNTH_000433"",""FUND_SYNTH_000461"",""FUND_SYNTH_000467"",""FUND_SYNTH_000470"",""FUND_SYNTH_000482"",""FUND_SYNTH_000526"",""FUND_SYNTH_000535"",""FUND_SYNTH_000587"",""FUND_SYNTH_000594"",""FUND_SYNTH_000602"",""FUND_SYNTH_000612"",""FUND_SYNTH_000628"",""FUND_SYNTH_000744"",""FUND_SYNTH_000769"",""FUND_SYNTH_000791""]",93.8461538462,0.2,2.44892924912,91.5384615385,"[""SYNTH:FUND_SYNTH_000060:FP_FUND_SYNTH_000060_20260630""]",RANKABLE_FUND,94.2307692308,93.4615384615
fixture,FUND_SYNTH_000061,MANAGER_SYNTH_00016,Synthetic Alternatives Manager 0016,FP_FUND_SYNTH_000061_20260630,secondaries,EUR,2015,2015,2026-06-30,synthetic_basis_unspecified,581.02,853.22,91.42,1.46848645486,0.157343981274,1.62583043613,0.0967776084011,,,2,2,"[""FUND_SYNTH_000099"",""FUND_SYNTH_000480""]",,0.2,1.59436163987,,"[""SYNTH:FUND_SYNTH_000061:FP_FUND_SYNTH_000061_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000062,MANAGER_SYNTH_00016,Synthetic Alternatives Manager 0016,FP_FUND_SYNTH_000062_20260630,private_credit,USD,2022,2020,2026-06-30,synthetic_basis_unspecified,377.78,136.62,335.04,0.361639049182,0.88686537138,1.24850442056,0.710342195649,48.275862069,41.3793103448,29,26,"[""FUND_SYNTH_000017"",""FUND_SYNTH_000020"",""FUND_SYNTH_000042"",""FUND_SYNTH_000090"",""FUND_SYNTH_000142"",""FUND_SYNTH_000143"",""FUND_SYNTH_000164"",""FUND_SYNTH_000202"",""FUND_SYNTH_000216"",""FUND_SYNTH_000223"",""FUND_SYNTH_000228"",""FUND_SYNTH_000236"",""FUND_SYNTH_000244"",""FUND_SYNTH_000277"",""FUND_SYNTH_000343"",""FUND_SYNTH_000352"",""FUND_SYNTH_000438"",""FUND_SYNTH_000479"",""FUND_SYNTH_000544"",""FUND_SYNTH_000550"",""FUND_SYNTH_000611"",""FUND_SYNTH_000616"",""FUND_SYNTH_000626"",""FUND_SYNTH_000632"",""FUND_SYNTH_000689"",""FUND_SYNTH_000692"",""FUND_SYNTH_000707"",""FUND_SYNTH_000768"",""FUND_SYNTH_000786""]",45.5172413793,0.2,1.07113134629,18.6206896552,"[""SYNTH:FUND_SYNTH_000062:FP_FUND_SYNTH_000062_20260630""]",RANKABLE_FUND,44.8275862069,46.2068965517
fixture,FUND_SYNTH_000063,MANAGER_SYNTH_00016,Synthetic Alternatives Manager 0016,FP_FUND_SYNTH_000063_20260630,real_estate,EUR,2022,2020,2026-06-30,synthetic_basis_unspecified,571.97,207.98,529.29,0.363620469605,0.925380701785,1.28900117139,0.717905245026,,,0,0,[],,0.2,1.10392503103,,"[""SYNTH:FUND_SYNTH_000063:FP_FUND_SYNTH_000063_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000065,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,FP_FUND_SYNTH_000065_20260630,buyout,USD,2023,2020,2026-06-30,synthetic_basis_unspecified,178.9,46.32,188.04,0.258915595305,1.05108999441,1.31000558971,0.802355350742,31.5789473684,10.5263157895,38,35,"[""FUND_SYNTH_000012"",""FUND_SYNTH_000019"",""FUND_SYNTH_000114"",""FUND_SYNTH_000125"",""FUND_SYNTH_000131"",""FUND_SYNTH_000138"",""FUND_SYNTH_000163"",""FUND_SYNTH_000193"",""FUND_SYNTH_000198"",""FUND_SYNTH_000217"",""FUND_SYNTH_000219"",""FUND_SYNTH_000241"",""FUND_SYNTH_000288"",""FUND_SYNTH_000289"",""FUND_SYNTH_000307"",""FUND_SYNTH_000336"",""FUND_SYNTH_000385"",""FUND_SYNTH_000420"",""FUND_SYNTH_000439"",""FUND_SYNTH_000486"",""FUND_SYNTH_000491"",""FUND_SYNTH_000501"",""FUND_SYNTH_000513"",""FUND_SYNTH_000515"",""FUND_SYNTH_000521"",""FUND_SYNTH_000551"",""FUND_SYNTH_000559"",""FUND_SYNTH_000585"",""FUND_SYNTH_000639"",""FUND_SYNTH_000664"",""FUND_SYNTH_000701"",""FUND_SYNTH_000708"",""FUND_SYNTH_000721"",""FUND_SYNTH_000726"",""FUND_SYNTH_000760"",""FUND_SYNTH_000792"",""FUND_SYNTH_000793"",""FUND_SYNTH_000794""]",23.1578947368,0.2,1.09978759083,7.36842105263,"[""SYNTH:FUND_SYNTH_000065:FP_FUND_SYNTH_000065_20260630""]",RANKABLE_FUND,21.0526315789,25.2631578947
fixture,FUND_SYNTH_000066,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,FP_FUND_SYNTH_000066_20260630,infrastructure,USD,2019,2015,2026-06-30,synthetic_basis_unspecified,474.73,401.38,283.66,0.845491121269,0.597518589514,1.44300971078,0.414078010043,33.3333333333,6.66666666667,15,14,"[""FUND_SYNTH_000088"",""FUND_SYNTH_000122"",""FUND_SYNTH_000123"",""FUND_SYNTH_000139"",""FUND_SYNTH_000180"",""FUND_SYNTH_000296"",""FUND_SYNTH_000298"",""FUND_SYNTH_000415"",""FUND_SYNTH_000537"",""FUND_SYNTH_000564"",""FUND_SYNTH_000596"",""FUND_SYNTH_000610"",""FUND_SYNTH_000704"",""FUND_SYNTH_000750"",""FUND_SYNTH_000773""]",22.6666666667,0.2,1.32350599288,14.6666666667,"[""SYNTH:FUND_SYNTH_000066:FP_FUND_SYNTH_000066_20260630""]",RANKABLE_FUND,20,25.3333333333
fixture,FUND_SYNTH_000067,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,FP_FUND_SYNTH_000067_20260630,buyout,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,651.71,629.94,667.24,0.96659557165,1.02382961747,1.99042518912,0.514377341618,84.2105263158,89.4736842105,38,35,"[""FUND_SYNTH_000012"",""FUND_SYNTH_000019"",""FUND_SYNTH_000114"",""FUND_SYNTH_000125"",""FUND_SYNTH_000131"",""FUND_SYNTH_000138"",""FUND_SYNTH_000163"",""FUND_SYNTH_000193"",""FUND_SYNTH_000198"",""FUND_SYNTH_000217"",""FUND_SYNTH_000219"",""FUND_SYNTH_000241"",""FUND_SYNTH_000288"",""FUND_SYNTH_000289"",""FUND_SYNTH_000307"",""FUND_SYNTH_000336"",""FUND_SYNTH_000385"",""FUND_SYNTH_000420"",""FUND_SYNTH_000439"",""FUND_SYNTH_000486"",""FUND_SYNTH_000491"",""FUND_SYNTH_000501"",""FUND_SYNTH_000513"",""FUND_SYNTH_000515"",""FUND_SYNTH_000521"",""FUND_SYNTH_000551"",""FUND_SYNTH_000559"",""FUND_SYNTH_000585"",""FUND_SYNTH_000639"",""FUND_SYNTH_000664"",""FUND_SYNTH_000701"",""FUND_SYNTH_000708"",""FUND_SYNTH_000721"",""FUND_SYNTH_000726"",""FUND_SYNTH_000760"",""FUND_SYNTH_000792"",""FUND_SYNTH_000793"",""FUND_SYNTH_000794""]",86.3157894737,0.2,1.78565926562,83.1578947368,"[""SYNTH:FUND_SYNTH_000067:FP_FUND_SYNTH_000067_20260630""]",RANKABLE_FUND,86.8421052632,85.7894736842
fixture,FUND_SYNTH_000068,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,FP_FUND_SYNTH_000068_20260630,fund_of_funds,USD,2017,2015,2026-06-30,synthetic_basis_unspecified,642.23,962.89,190.98,1.49929153107,0.297370101054,1.79666163213,0.165512579407,73.3333333333,80,15,15,"[""FUND_SYNTH_000010"",""FUND_SYNTH_000014"",""FUND_SYNTH_000128"",""FUND_SYNTH_000156"",""FUND_SYNTH_000213"",""FUND_SYNTH_000266"",""FUND_SYNTH_000382"",""FUND_SYNTH_000389"",""FUND_SYNTH_000410"",""FUND_SYNTH_000578"",""FUND_SYNTH_000630"",""FUND_SYNTH_000658"",""FUND_SYNTH_000671"",""FUND_SYNTH_000725"",""FUND_SYNTH_000766""]",76,0.2,1.73718761191,76,"[""SYNTH:FUND_SYNTH_000068:FP_FUND_SYNTH_000068_20260630""]",RANKABLE_FUND,76.6666666667,75.3333333333
fixture,FUND_SYNTH_000069,MANAGER_SYNTH_00018,Synthetic Alternatives Manager 0018,FP_FUND_SYNTH_000069_20260630,secondaries,USD,2016,2015,2026-06-30,synthetic_basis_unspecified,802.73,1229.6,131.74,1.53177282523,0.164114957707,1.69588778294,0.096772297883,68.4210526316,78.9473684211,19,18,"[""FUND_SYNTH_000146"",""FUND_SYNTH_000172"",""FUND_SYNTH_000206"",""FUND_SYNTH_000269"",""FUND_SYNTH_000297"",""FUND_SYNTH_000317"",""FUND_SYNTH_000432"",""FUND_SYNTH_000436"",""FUND_SYNTH_000451"",""FUND_SYNTH_000459"",""FUND_SYNTH_000483"",""FUND_SYNTH_000504"",""FUND_SYNTH_000529"",""FUND_SYNTH_000656"",""FUND_SYNTH_000680"",""FUND_SYNTH_000706"",""FUND_SYNTH_000754"",""FUND_SYNTH_000755"",""FUND_SYNTH_000796""]",72.6315789474,0.2,1.6630647914,72.6315789474,"[""SYNTH:FUND_SYNTH_000069:FP_FUND_SYNTH_000069_20260630""]",RANKABLE_FUND,73.6842105263,71.5789473684
fixture,FUND_SYNTH_000070,MANAGER_SYNTH_00018,Synthetic Alternatives Manager 0018,FP_FUND_SYNTH_000070_20260630,fund_of_funds,EUR,2016,2015,2026-06-30,synthetic_basis_unspecified,746.23,1293.98,143.78,1.73402302239,0.192675180574,1.92669820297,0.100002782105,,,3,3,"[""FUND_SYNTH_000235"",""FUND_SYNTH_000443"",""FUND_SYNTH_000625""]",,0.2,1.88816316685,,"[""SYNTH:FUND_SYNTH_000070:FP_FUND_SYNTH_000070_20260630""]",PEERS_INSUFFICIENT,,
