level,record_id,status,primary_reason,additional_reasons,source_ids,evidence_ids
fund,FUND_SYNTH_000136,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000136_20260630""]","[""SYNTH:FUND_SYNTH_000136:FP_FUND_SYNTH_000136_20260630""]"
fund,FUND_SYNTH_000137,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000137_20260630""]","[""SYNTH:FUND_SYNTH_000137:FP_FUND_SYNTH_000137_20260630""]"
fund,FUND_SYNTH_000138,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000138_20260630""]","[""SYNTH:FUND_SYNTH_000138:FP_FUND_SYNTH_000138_20260630""]"
fund,FUND_SYNTH_000139,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000139_20260630""]","[""SYNTH:FUND_SYNTH_000139:FP_FUND_SYNTH_000139_20260630""]"
fund,FUND_SYNTH_000140,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=1"",""peer_managers=1""]","[""FP_FUND_SYNTH_000140_20260630""]","[""SYNTH:FUND_SYNTH_000140:FP_FUND_SYNTH_000140_20260630""]"
fund,FUND_SYNTH_000141,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000141_20260630""]","[""SYNTH:FUND_SYNTH_000141:FP_FUND_SYNTH_000141_20260630""]"
fund,FUND_SYNTH_000142,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000142_20260630""]","[""SYNTH:FUND_SYNTH_000142:FP_FUND_SYNTH_000142_20260630""]"
fund,FUND_SYNTH_000143,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000143_20260630""]","[""SYNTH:FUND_SYNTH_000143:FP_FUND_SYNTH_000143_20260630""]"
fund,FUND_SYNTH_000144,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000144_20260630""]","[""SYNTH:FUND_SYNTH_000144:FP_FUND_SYNTH_000144_20260630""]"
fund,FUND_SYNTH_000145,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000145_20260630""]","[""SYNTH:FUND_SYNTH_000145:FP_FUND_SYNTH_000145_20260630""]"
fund,FUND_SYNTH_000146,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000146_20260630""]","[""SYNTH:FUND_SYNTH_000146:FP_FUND_SYNTH_000146_20260630""]"
fund,FUND_SYNTH_000147,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000148,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000148_20260630""]","[""SYNTH:FUND_SYNTH_000148:FP_FUND_SYNTH_000148_20260630""]"
fund,FUND_SYNTH_000149,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000150,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000150_20260630""]","[""SYNTH:FUND_SYNTH_000150:FP_FUND_SYNTH_000150_20260630""]"
fund,FUND_SYNTH_000151,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000151_20260630""]","[""SYNTH:FUND_SYNTH_000151:FP_FUND_SYNTH_000151_20260630""]"
fund,FUND_SYNTH_000152,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000153,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000153_20260630""]","[""SYNTH:FUND_SYNTH_000153:FP_FUND_SYNTH_000153_20260630""]"
fund,FUND_SYNTH_000154,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000154_20260630""]","[""SYNTH:FUND_SYNTH_000154:FP_FUND_SYNTH_000154_20260630""]"
fund,FUND_SYNTH_000155,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000155_20260630""]","[""SYNTH:FUND_SYNTH_000155:FP_FUND_SYNTH_000155_20260630""]"
fund,FUND_SYNTH_000156,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000156_20260630""]","[""SYNTH:FUND_SYNTH_000156:FP_FUND_SYNTH_000156_20260630""]"
fund,FUND_SYNTH_000157,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000157_20260630""]","[""SYNTH:FUND_SYNTH_000157:FP_FUND_SYNTH_000157_20260630""]"
fund,FUND_SYNTH_000158,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000158_20260630""]","[""SYNTH:FUND_SYNTH_000158:FP_FUND_SYNTH_000158_20260630""]"
fund,FUND_SYNTH_000159,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000159_20260630""]","[""SYNTH:FUND_SYNTH_000159:FP_FUND_SYNTH_000159_20260630""]"
fund,FUND_SYNTH_000160,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000160_20260630""]","[""SYNTH:FUND_SYNTH_000160:FP_FUND_SYNTH_000160_20260630""]"
fund,FUND_SYNTH_000161,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000161_20260630""]","[""SYNTH:FUND_SYNTH_000161:FP_FUND_SYNTH_000161_20260630""]"
fund,FUND_SYNTH_000162,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=8"",""peer_managers=8""]","[""FP_FUND_SYNTH_000162_20260630""]","[""SYNTH:FUND_SYNTH_000162:FP_FUND_SYNTH_000162_20260630""]"
fund,FUND_SYNTH_000163,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000163_20260630""]","[""SYNTH:FUND_SYNTH_000163:FP_FUND_SYNTH_000163_20260630""]"
fund,FUND_SYNTH_000164,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000164_20260630""]","[""SYNTH:FUND_SYNTH_000164:FP_FUND_SYNTH_000164_20260630""]"
fund,FUND_SYNTH_000165,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000165_20260630""]","[""SYNTH:FUND_SYNTH_000165:FP_FUND_SYNTH_000165_20260630""]"
fund,FUND_SYNTH_000166,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000167,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000168,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000169,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=0"",""peer_managers=0""]","[""FP_FUND_SYNTH_000169_20260630""]","[""SYNTH:FUND_SYNTH_000169:FP_FUND_SYNTH_000169_20260630""]"
fund,FUND_SYNTH_000170,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000171,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000171_20260630""]","[""SYNTH:FUND_SYNTH_000171:FP_FUND_SYNTH_000171_20260630""]"
fund,FUND_SYNTH_000172,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000172_20260630""]","[""SYNTH:FUND_SYNTH_000172:FP_FUND_SYNTH_000172_20260630""]"
fund,FUND_SYNTH_000173,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=5"",""peer_managers=5""]","[""FP_FUND_SYNTH_000173_20260630""]","[""SYNTH:FUND_SYNTH_000173:FP_FUND_SYNTH_000173_20260630""]"
fund,FUND_SYNTH_000174,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000174_20260630""]","[""SYNTH:FUND_SYNTH_000174:FP_FUND_SYNTH_000174_20260630""]"
fund,FUND_SYNTH_000175,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000175_20260630""]","[""SYNTH:FUND_SYNTH_000175:FP_FUND_SYNTH_000175_20260630""]"
fund,FUND_SYNTH_000176,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000176_20260630""]","[""SYNTH:FUND_SYNTH_000176:FP_FUND_SYNTH_000176_20260630""]"
fund,FUND_SYNTH_000177,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000178,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000178_20260630""]","[""SYNTH:FUND_SYNTH_000178:FP_FUND_SYNTH_000178_20260630""]"
fund,FUND_SYNTH_000179,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000179_20260630""]","[""SYNTH:FUND_SYNTH_000179:FP_FUND_SYNTH_000179_20260630""]"
fund,FUND_SYNTH_000180,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000180_20260630""]","[""SYNTH:FUND_SYNTH_000180:FP_FUND_SYNTH_000180_20260630""]"
fund,FUND_SYNTH_000181,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000181_20260630""]","[""SYNTH:FUND_SYNTH_000181:FP_FUND_SYNTH_000181_20260630""]"
fund,FUND_SYNTH_000182,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000182_20260630""]","[""SYNTH:FUND_SYNTH_000182:FP_FUND_SYNTH_000182_20260630""]"
fund,FUND_SYNTH_000183,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=0"",""peer_managers=0""]","[""FP_FUND_SYNTH_000183_20260630""]","[""SYNTH:FUND_SYNTH_000183:FP_FUND_SYNTH_000183_20260630""]"
fund,FUND_SYNTH_000184,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000184_20260630""]","[""SYNTH:FUND_SYNTH_000184:FP_FUND_SYNTH_000184_20260630""]"
fund,FUND_SYNTH_000185,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000185_20260630""]","[""SYNTH:FUND_SYNTH_000185:FP_FUND_SYNTH_000185_20260630""]"
fund,FUND_SYNTH_000186,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000187,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=0"",""peer_managers=0""]","[""FP_FUND_SYNTH_000187_20260630""]","[""SYNTH:FUND_SYNTH_000187:FP_FUND_SYNTH_000187_20260630""]"
fund,FUND_SYNTH_000188,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000188_20260630""]","[""SYNTH:FUND_SYNTH_000188:FP_FUND_SYNTH_000188_20260630""]"
fund,FUND_SYNTH_000189,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000189_20260630""]","[""SYNTH:FUND_SYNTH_000189:FP_FUND_SYNTH_000189_20260630""]"
fund,FUND_SYNTH_000190,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000191,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=0"",""peer_managers=0""]","[""FP_FUND_SYNTH_000191_20260630""]","[""SYNTH:FUND_SYNTH_000191:FP_FUND_SYNTH_000191_20260630""]"
fund,FUND_SYNTH_000192,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000192_20260630""]","[""SYNTH:FUND_SYNTH_000192:FP_FUND_SYNTH_000192_20260630""]"
fund,FUND_SYNTH_000193,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000193_20260630""]","[""SYNTH:FUND_SYNTH_000193:FP_FUND_SYNTH_000193_20260630""]"
fund,FUND_SYNTH_000194,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000194_20260630""]","[""SYNTH:FUND_SYNTH_000194:FP_FUND_SYNTH_000194_20260630""]"
fund,FUND_SYNTH_000195,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=0"",""peer_managers=0""]","[""FP_FUND_SYNTH_000195_20260630""]","[""SYNTH:FUND_SYNTH_000195:FP_FUND_SYNTH_000195_20260630""]"
fund,FUND_SYNTH_000196,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000196_20260630""]","[""SYNTH:FUND_SYNTH_000196:FP_FUND_SYNTH_000196_20260630""]"
fund,FUND_SYNTH_000197,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000198,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000198_20260630""]","[""SYNTH:FUND_SYNTH_000198:FP_FUND_SYNTH_000198_20260630""]"
fund,FUND_SYNTH_000199,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000200,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000201,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000202,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000202_20260630""]","[""SYNTH:FUND_SYNTH_000202:FP_FUND_SYNTH_000202_20260630""]"
fund,FUND_SYNTH_000203,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000204,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000204_20260630""]","[""SYNTH:FUND_SYNTH_000204:FP_FUND_SYNTH_000204_20260630""]"
fund,FUND_SYNTH_000205,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000205_20260630""]","[""SYNTH:FUND_SYNTH_000205:FP_FUND_SYNTH_000205_20260630""]"
fund,FUND_SYNTH_000206,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000206_20260630""]","[""SYNTH:FUND_SYNTH_000206:FP_FUND_SYNTH_000206_20260630""]"
fund,FUND_SYNTH_000207,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=8"",""peer_managers=8""]","[""FP_FUND_SYNTH_000207_20260630""]","[""SYNTH:FUND_SYNTH_000207:FP_FUND_SYNTH_000207_20260630""]"
fund,FUND_SYNTH_000208,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000208_20260630""]","[""SYNTH:FUND_SYNTH_000208:FP_FUND_SYNTH_000208_20260630""]"
fund,FUND_SYNTH_000209,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000209_20260630""]","[""SYNTH:FUND_SYNTH_000209:FP_FUND_SYNTH_000209_20260630""]"
fund,FUND_SYNTH_000210,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000211,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000211_20260630""]","[""SYNTH:FUND_SYNTH_000211:FP_FUND_SYNTH_000211_20260630""]"
fund,FUND_SYNTH_000212,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000212_20260630""]","[""SYNTH:FUND_SYNTH_000212:FP_FUND_SYNTH_000212_20260630""]"
fund,FUND_SYNTH_000213,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000213_20260630""]","[""SYNTH:FUND_SYNTH_000213:FP_FUND_SYNTH_000213_20260630""]"
fund,FUND_SYNTH_000214,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000215,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000215_20260630""]","[""SYNTH:FUND_SYNTH_000215:FP_FUND_SYNTH_000215_20260630""]"
fund,FUND_SYNTH_000216,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000216_20260630""]","[""SYNTH:FUND_SYNTH_000216:FP_FUND_SYNTH_000216_20260630""]"
fund,FUND_SYNTH_000217,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000217_20260630""]","[""SYNTH:FUND_SYNTH_000217:FP_FUND_SYNTH_000217_20260630""]"
fund,FUND_SYNTH_000218,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000219,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000219_20260630""]","[""SYNTH:FUND_SYNTH_000219:FP_FUND_SYNTH_000219_20260630""]"
fund,FUND_SYNTH_000220,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000220_20260630""]","[""SYNTH:FUND_SYNTH_000220:FP_FUND_SYNTH_000220_20260630""]"
fund,FUND_SYNTH_000221,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000221_20260630""]","[""SYNTH:FUND_SYNTH_000221:FP_FUND_SYNTH_000221_20260630""]"
fund,FUND_SYNTH_000222,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000222_20260630""]","[""SYNTH:FUND_SYNTH_000222:FP_FUND_SYNTH_000222_20260630""]"
fund,FUND_SYNTH_000223,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000223_20260630""]","[""SYNTH:FUND_SYNTH_000223:FP_FUND_SYNTH_000223_20260630""]"
fund,FUND_SYNTH_000224,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000225,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000225_20260630""]","[""SYNTH:FUND_SYNTH_000225:FP_FUND_SYNTH_000225_20260630""]"
fund,FUND_SYNTH_000226,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000227,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000227_20260630""]","[""SYNTH:FUND_SYNTH_000227:FP_FUND_SYNTH_000227_20260630""]"
fund,FUND_SYNTH_000228,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000228_20260630""]","[""SYNTH:FUND_SYNTH_000228:FP_FUND_SYNTH_000228_20260630""]"
fund,FUND_SYNTH_000229,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000229_20260630""]","[""SYNTH:FUND_SYNTH_000229:FP_FUND_SYNTH_000229_20260630""]"
fund,FUND_SYNTH_000230,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000230_20260630""]","[""SYNTH:FUND_SYNTH_000230:FP_FUND_SYNTH_000230_20260630""]"
fund,FUND_SYNTH_000231,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000231_20260630""]","[""SYNTH:FUND_SYNTH_000231:FP_FUND_SYNTH_000231_20260630""]"
fund,FUND_SYNTH_000232,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=1"",""peer_managers=1""]","[""FP_FUND_SYNTH_000232_20260630""]","[""SYNTH:FUND_SYNTH_000232:FP_FUND_SYNTH_000232_20260630""]"
fund,FUND_SYNTH_000233,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000233_20260630""]","[""SYNTH:FUND_SYNTH_000233:FP_FUND_SYNTH_000233_20260630""]"
fund,FUND_SYNTH_000234,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000234_20260630""]","[""SYNTH:FUND_SYNTH_000234:FP_FUND_SYNTH_000234_20260630""]"
fund,FUND_SYNTH_000235,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000235_20260630""]","[""SYNTH:FUND_SYNTH_000235:FP_FUND_SYNTH_000235_20260630""]"
fund,FUND_SYNTH_000236,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000236_20260630""]","[""SYNTH:FUND_SYNTH_000236:FP_FUND_SYNTH_000236_20260630""]"
fund,FUND_SYNTH_000237,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000237_20260630""]","[""SYNTH:FUND_SYNTH_000237:FP_FUND_SYNTH_000237_20260630""]"
fund,FUND_SYNTH_000238,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000238_20260630""]","[""SYNTH:FUND_SYNTH_000238:FP_FUND_SYNTH_000238_20260630""]"
fund,FUND_SYNTH_000239,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000239_20260630""]","[""SYNTH:FUND_SYNTH_000239:FP_FUND_SYNTH_000239_20260630""]"
fund,FUND_SYNTH_000240,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000241,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000241_20260630""]","[""SYNTH:FUND_SYNTH_000241:FP_FUND_SYNTH_000241_20260630""]"
fund,FUND_SYNTH_000242,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000242_20260630""]","[""SYNTH:FUND_SYNTH_000242:FP_FUND_SYNTH_000242_20260630""]"
fund,FUND_SYNTH_000243,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000243_20260630""]","[""SYNTH:FUND_SYNTH_000243:FP_FUND_SYNTH_000243_20260630""]"
fund,FUND_SYNTH_000244,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000244_20260630""]","[""SYNTH:FUND_SYNTH_000244:FP_FUND_SYNTH_000244_20260630""]"
fund,FUND_SYNTH_000245,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=7"",""peer_managers=7""]","[""FP_FUND_SYNTH_000245_20260630""]","[""SYNTH:FUND_SYNTH_000245:FP_FUND_SYNTH_000245_20260630""]"
fund,FUND_SYNTH_000246,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000246_20260630""]","[""SYNTH:FUND_SYNTH_000246:FP_FUND_SYNTH_000246_20260630""]"
fund,FUND_SYNTH_000247,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000247_20260630""]","[""SYNTH:FUND_SYNTH_000247:FP_FUND_SYNTH_000247_20260630""]"
fund,FUND_SYNTH_000248,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000248_20260630""]","[""SYNTH:FUND_SYNTH_000248:FP_FUND_SYNTH_000248_20260630""]"
fund,FUND_SYNTH_000249,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000249_20260630""]","[""SYNTH:FUND_SYNTH_000249:FP_FUND_SYNTH_000249_20260630""]"
fund,FUND_SYNTH_000250,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000250_20260630""]","[""SYNTH:FUND_SYNTH_000250:FP_FUND_SYNTH_000250_20260630""]"
fund,FUND_SYNTH_000251,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=3"",""peer_managers=3""]","[""FP_FUND_SYNTH_000251_20260630""]","[""SYNTH:FUND_SYNTH_000251:FP_FUND_SYNTH_000251_20260630""]"
fund,FUND_SYNTH_000252,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=0"",""peer_managers=0""]","[""FP_FUND_SYNTH_000252_20260630""]","[""SYNTH:FUND_SYNTH_000252:FP_FUND_SYNTH_000252_20260630""]"
fund,FUND_SYNTH_000253,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=1"",""peer_managers=1""]","[""FP_FUND_SYNTH_000253_20260630""]","[""SYNTH:FUND_SYNTH_000253:FP_FUND_SYNTH_000253_20260630""]"
fund,FUND_SYNTH_000254,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000254_20260630""]","[""SYNTH:FUND_SYNTH_000254:FP_FUND_SYNTH_000254_20260630""]"
fund,FUND_SYNTH_000255,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000255_20260630""]","[""SYNTH:FUND_SYNTH_000255:FP_FUND_SYNTH_000255_20260630""]"
fund,FUND_SYNTH_000256,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000256_20260630""]","[""SYNTH:FUND_SYNTH_000256:FP_FUND_SYNTH_000256_20260630""]"
fund,FUND_SYNTH_000257,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000257_20260630""]","[""SYNTH:FUND_SYNTH_000257:FP_FUND_SYNTH_000257_20260630""]"
fund,FUND_SYNTH_000258,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=6"",""peer_managers=6""]","[""FP_FUND_SYNTH_000258_20260630""]","[""SYNTH:FUND_SYNTH_000258:FP_FUND_SYNTH_000258_20260630""]"
fund,FUND_SYNTH_000259,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000259_20260630""]","[""SYNTH:FUND_SYNTH_000259:FP_FUND_SYNTH_000259_20260630""]"
fund,FUND_SYNTH_000260,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000260_20260630""]","[""SYNTH:FUND_SYNTH_000260:FP_FUND_SYNTH_000260_20260630""]"
fund,FUND_SYNTH_000261,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000261_20260630""]","[""SYNTH:FUND_SYNTH_000261:FP_FUND_SYNTH_000261_20260630""]"
fund,FUND_SYNTH_000262,EXCLUDED,STALE_OR_NO_COMMON_DATE,[],[],[]
fund,FUND_SYNTH_000263,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=2"",""peer_managers=2""]","[""FP_FUND_SYNTH_000263_20260630""]","[""SYNTH:FUND_SYNTH_000263:FP_FUND_SYNTH_000263_20260630""]"
fund,FUND_SYNTH_000264,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000264_20260630""]","[""SYNTH:FUND_SYNTH_000264:FP_FUND_SYNTH_000264_20260630""]"
fund,FUND_SYNTH_000265,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000265_20260630""]","[""SYNTH:FUND_SYNTH_000265:FP_FUND_SYNTH_000265_20260630""]"
fund,FUND_SYNTH_000266,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000266_20260630""]","[""SYNTH:FUND_SYNTH_000266:FP_FUND_SYNTH_000266_20260630""]"
fund,FUND_SYNTH_000267,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000267_20260630""]","[""SYNTH:FUND_SYNTH_000267:FP_FUND_SYNTH_000267_20260630""]"
fund,FUND_SYNTH_000268,EXCLUDED,MINIMUM_MATURITY_NOT_MET,[],"[""FP_FUND_SYNTH_000268_20260630""]","[""SYNTH:FUND_SYNTH_000268:FP_FUND_SYNTH_000268_20260630""]"
fund,FUND_SYNTH_000269,SELECTED,RANKABLE_FUND,[],"[""FP_FUND_SYNTH_000269_20260630""]","[""SYNTH:FUND_SYNTH_000269:FP_FUND_SYNTH_000269_20260630""]"
fund,FUND_SYNTH_000270,EXCLUDED,PEERS_INSUFFICIENT,"[""peer_funds=4"",""peer_managers=4""]","[""FP_FUND_SYNTH_000270_20260630""]","[""SYNTH:FUND_SYNTH_000270:FP_FUND_SYNTH_000270_20260630""]"
