observation_id,fund_id,lp_id,lp_name,share_class_name,file_id,metric_id,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,cashflow_date,effective_date,due_date,maturity_date,value_raw,value_numeric,value_text,currency,unit,perspective,measure_basis,fee_basis,provenance_type,source_page,source_anchor,extractor_version,formula_id,synthetic_parameter_set_id,imputation_method,confidence,record_status
1845a7159a7df029a358,FUND_0034,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,6.95,6.95,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2008, LLC / TVPI (X)",2026-08-22.2,,,,,ACTIVE
faa33164eef9a7b7b97a,FUND_0034,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2008, LLC / Unfunded",2026-08-22.2,,,,,ACTIVE
6e7869ede6771ee58566,FUND_0035,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,500,000",1500000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2009, LLC / Committed",2026-08-22.2,,,,,ACTIVE
80b1fbf97bf387a075c0,FUND_0035,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,500,000",1500000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2009, LLC / Contributed",2026-08-22.2,,,,,ACTIVE
30f968839054588d5764,FUND_0035,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,869,007",2869007,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2009, LLC / Distributed",2026-08-22.2,,,,,ACTIVE
dee11ebd1d9a264e1239,FUND_0035,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,22.93,22.93,,,%,fund_total,rate,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2009, LLC / IRR (%)",2026-08-22.2,,,,,ACTIVE
8856f0076bbcd2db80e6,FUND_0035,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2009, LLC / Remaining Value",2026-08-22.2,,,,,ACTIVE
2d8bad4f42d56e469bde,FUND_0035,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,1.91,1.91,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2009, LLC / TVPI (X)",2026-08-22.2,,,,,ACTIVE
5e9fb188ceedf1404ac7,FUND_0035,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2009, LLC / Unfunded",2026-08-22.2,,,,,ACTIVE
80350d4bba18cd56e853,FUND_0036,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,500,000",1500000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2010, LLC / Committed",2026-08-22.2,,,,,ACTIVE
f1cf7e111dc749e4d936,FUND_0036,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,500,000",1500000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2010, LLC / Contributed",2026-08-22.2,,,,,ACTIVE
a4b063dc6cb482ae7caf,FUND_0036,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$277,541",277541,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2010, LLC / Distributed",2026-08-22.2,,,,,ACTIVE
62bdd935404a5a6510c4,FUND_0036,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,-2.16,-2.16,,,%,fund_total,rate,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2010, LLC / IRR (%)",2026-08-22.2,,,,,ACTIVE
5ebb9d188fde9e91a3ec,FUND_0036,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$929,930",929930,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2010, LLC / Remaining Value",2026-08-22.2,,,,,ACTIVE
b5239e23ac7eaab54899,FUND_0036,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,0.80,0.8,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2010, LLC / TVPI (X)",2026-08-22.2,,,,,ACTIVE
c8b9582bf752dd6e0def,FUND_0036,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2010, LLC / Unfunded",2026-08-22.2,,,,,ACTIVE
9fc556b58ac66367768a,FUND_0037,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,500,000",1500000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2011, LLC / Committed",2026-08-22.2,,,,,ACTIVE
af6316ff9bcf46af1dbf,FUND_0037,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,500,000",1500000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2011, LLC / Contributed",2026-08-22.2,,,,,ACTIVE
b71166557a38079f4076,FUND_0037,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,359,274",2359274,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2011, LLC / Distributed",2026-08-22.2,,,,,ACTIVE
c5dc22b979ca2977aea3,FUND_0037,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,28.69,28.69,,,%,fund_total,rate,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2011, LLC / IRR (%)",2026-08-22.2,,,,,ACTIVE
3f63931da686d6bbed05,FUND_0037,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,920,321",1920321,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2011, LLC / Remaining Value",2026-08-22.2,,,,,ACTIVE
3ce283a0a71273861b0a,FUND_0037,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,2.85,2.85,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2011, LLC / TVPI (X)",2026-08-22.2,,,,,ACTIVE
068210993d3ca776fee4,FUND_0037,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Oregon Angel Fund 2011, LLC / Unfunded",2026-08-22.2,,,,,ACTIVE
a57781924e3739dd872f,FUND_0045,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$7,000,000",7000000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / OVP Venture Partners VII, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
c15012a226412e30a81c,FUND_0045,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$7,000,000",7000000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / OVP Venture Partners VII, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
6faa3fbbe8e4fbd14cd3,FUND_0045,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$6,209,668",6209668,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / OVP Venture Partners VII, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
ba212853416f41c9bc02,FUND_0045,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,10.97,10.97,,,%,fund_total,rate,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / OVP Venture Partners VII, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
6226af245e99574d29b7,FUND_0045,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$18,311,665",18311665,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / OVP Venture Partners VII, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
877c45b4a5ad6c40c36a,FUND_0045,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,3.50,3.5,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / OVP Venture Partners VII, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
ace1ec8fd25a8318819d,FUND_0045,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / OVP Venture Partners VII, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
c96f7424bf76f9915474,FUND_0048,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$5,000,000",5000000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
a60feb2bea12778a6a80,FUND_0048,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$5,000,000",5000000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
88fd635dfe8ffe2b962d,FUND_0048,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,276,490",2276490,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
5b7211bd0d32e94306fd,FUND_0048,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,4.16,4.16,,,%,fund_total,rate,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
638788da68f2fcd7ea66,FUND_0048,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,114,064",4114064,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
22c6d5dbeb8a314edc4f,FUND_0048,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,1.28,1.28,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
b44cb3e82e6df605736d,FUND_0048,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Phoenix Venture Partners, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
ba7065150bc31068939a,FUND_0050,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$5,000,000",5000000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Pivotal Investments Partners Fund I, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
e08eb63e5d4385d93cdd,FUND_0050,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,718,038",4718038,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Pivotal Investments Partners Fund I, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
cc116c38d242dde4786b,FUND_0050,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,562,843",2562843,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Pivotal Investments Partners Fund I, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
e587180c095b579f7c53,FUND_0050,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,-6.28,-6.28,,,%,fund_total,rate,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Pivotal Investments Partners Fund I, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
0b9c52a10c32a58f2ac0,FUND_0050,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$550,976",550976,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Pivotal Investments Partners Fund I, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
b07e18a4ff1553b2ff0e,FUND_0050,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,0.66,0.66,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Pivotal Investments Partners Fund I, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
1a3ffedadfdd3819c58a,FUND_0050,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Pivotal Investments Partners Fund I, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
b4bb4fcf3acf49566efb,FUND_0056,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$2,000,000",2000000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners I, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
5ebca78f566a3d843027,FUND_0056,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,968,281",1968281,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners I, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
32a833b89f49264f6107,FUND_0056,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,962,279",1962279,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners I, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
6c17488fa19161bcc5c0,FUND_0056,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,-0.08,-0.08,,,%,fund_total,rate,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners I, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
d34ff1ae8216d1238664,FUND_0056,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners I, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
5c084ac9989a902bdbf9,FUND_0056,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,1.00,1,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners I, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
03d769daef1c92f70f1c,FUND_0056,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners I, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
9cf616353b9c92e52bc2,FUND_0057,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$5,000,000",5000000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners II, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
d6796cb4cd211ec65ba3,FUND_0057,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$4,471,233",4471233,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners II, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
fe3de79d5d6d0d32c7bb,FUND_0057,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$3,885,926",3885926,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners II, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
8eed87a38f6e3407a0a7,FUND_0057,,,,SRC035,fund_economics_observation.irr,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,1.88,1.88,,,%,fund_total,rate,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners II, L.P. / IRR (%)",2026-08-22.2,,,,,ACTIVE
2ed140ddcbb3d92077b0,FUND_0057,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,237,969",1237969,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners II, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
2620246cd19dd6abd40f,FUND_0057,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,1.15,1.15,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners II, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
2f1bfced52413fcb4652,FUND_0057,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Riverlake Equity Partners II, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
05270cbda4d2ab458db3,FUND_0060,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$6,500,000",6500000,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / SmartForest Ventures I, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
13fd6909379c608ec62e,FUND_0060,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$6,500,000",6500000,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / SmartForest Ventures I, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
85fd66e3d331389a6bdf,FUND_0060,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / SmartForest Ventures I, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
b741989b3a4a6b8e0d01,FUND_0060,,,,SRC035,fund_economics_observation.nav,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / SmartForest Ventures I, L.P. / Remaining Value",2026-08-22.2,,,,,ACTIVE
11f7c1404e9815d8c372,FUND_0060,,,,SRC035,fund_economics_observation.tvpi,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,0.00,0,,,x,fund_total,ratio,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / SmartForest Ventures I, L.P. / TVPI (X)",2026-08-22.2,,,,,ACTIVE
e0c3a53e5fe86fac5b50,FUND_0060,,,,SRC035,fund_economics_observation.unfunded_commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / SmartForest Ventures I, L.P. / Unfunded",2026-08-22.2,,,,,ACTIVE
55fd3a8285920049599b,FUND_0062,,,,SRC035,fund_economics_observation.commitment,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,369,921",1369921,,USD,currency,fund_total,static,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Tamarack Mezzanine Partners, L.P. / Committed",2026-08-22.2,,,,,ACTIVE
a2fb7e0ff477d3d750c3,FUND_0062,,,,SRC035,fund_economics_observation.paid_in_capital,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,"$1,369,921",1369921,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Tamarack Mezzanine Partners, L.P. / Contributed",2026-08-22.2,,,,,ACTIVE
afc5305831c8de60976e,FUND_0062,,,,SRC035,fund_economics_observation.distribution,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,$0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,"Fund Performance: Sorted By Vintage And Strategy / Tamarack Mezzanine Partners, L.P. / Distributed",2026-08-22.2,,,,,ACTIVE
