position_id,source_holding_id,owner_id,owner_fund_id,instrument_id,position_class,accounting_scope,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,quantity_raw,quantity,quantity_unit,currency,cost,fair_value,market_value,reported_value,realized_proceeds,commitment,unfunded_commitment,principal_amount,notional_amount,fund_ownership_fraction,portfolio_weight_fraction,initial_investment_date,exit_date,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,origin_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
POS_SOURCE_1D043FEF476E9D4022C5,dbd34d17aae0cc210ef0,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1D043FEF476E9D4022C5,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4623984,5224785,,,,,,,,,,,,HIGH,source_holding=dbd34d17aae0cc210ef0; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Providence Equity Partners IX-A S.C.Sp.(f)(g) North America 10/05/2023 4,623,984 5,224,785",,ACTIVE
POS_SOURCE_1D786226DC829DE557C7,8664791cbb8d76abc28f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1D786226DC829DE557C7,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1612660,1601744,,,,,,,,,,,,HIGH,source_holding=8664791cbb8d76abc28f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Venture Partners VII, L.P.(d)(f)(g) North America 06/30/2015 1,612,660 1,601,744",,ACTIVE
POS_SOURCE_1D942995195048C1BE98,7096eb03ddbb4a8691ba,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1D942995195048C1BE98,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,9244010,12507589,,,,,,,,,,,,HIGH,source_holding=7096eb03ddbb4a8691ba; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Centerbridge Seaport Acquisition Fund, L.P.(d)(f)(g) North America 04/27/2022 9,244,010 12,507,589",,ACTIVE
POS_SOURCE_1DDEFAC7A7A74A6BF39F,2dcb9be5f0746b70088b,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_1DDEFAC7A7A74A6BF39F,DEBT_INVESTMENT,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,USD,,40387308,,,,,,,40006000,,,,,LOW,source_holding=2dcb9be5f0746b70088b; owner_decision=OWNMAP003,The printed row is a security title; the current company alias is not treated as issuer identity.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"GNMA 2% 1/15/2051 40,006,000 40,387,308",,ACTIVE
POS_SOURCE_1E7A7C56E51A04DE14A3,a734b4ca49ffe750dd09,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_1E7A7C56E51A04DE14A3,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,2167000,,,,,,,,,,,,,MEDIUM,source_holding=a734b4ca49ffe750dd09; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"2,167,000",,ACTIVE
POS_SOURCE_1ED07196B04629925C4D,331173c08444fdab5644,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_1ED07196B04629925C4D,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,3500000,,,,,,,,,,,,,MEDIUM,source_holding=331173c08444fdab5644; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"3,500,000",,ACTIVE
POS_SOURCE_1F1B55BB7E8EF54FEE8F,9f0187c8fff95ae7da92,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1F1B55BB7E8EF54FEE8F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,875277,1130728,,,,,,,,,,,,HIGH,source_holding=9f0187c8fff95ae7da92; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"PAI Mid-Market Fund SCSp(d)(f)(g) Europe 09/30/2025 875,277 1,130,728",,ACTIVE
POS_SOURCE_1F378BFB6F5D3E31B1B6,0b646cf2190b63f50f84,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1F378BFB6F5D3E31B1B6,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,701197,1193522,,,,,,,,,,,,HIGH,source_holding=0b646cf2190b63f50f84; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"A10 USD (Feeder) L.P.(f)(g) Europe 03/28/2024 701,197 1,193,522",,ACTIVE
POS_SOURCE_21F05BB5AA01387C378D,c51b354128d12135dfae,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_21F05BB5AA01387C378D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,491298,623178,,,,,,,,,,,,HIGH,source_holding=c51b354128d12135dfae; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Capiton VI GmbH & Co. Beteiligungs KG(d)(f)(g) Europe 09/30/2025 491,298 623,178",,ACTIVE
POS_SOURCE_21F0DB487D15160EA7B2,925e00061ebaa3b5b195,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_21F0DB487D15160EA7B2,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,331839,572308,,,,,,,,,,,,HIGH,source_holding=925e00061ebaa3b5b195; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"WCAS XIII, L.P.(d)(f)(g) North America 03/28/2024 331,839 572,308",,ACTIVE
POS_SOURCE_22C72C12046D773C524B,2db333bead3d12dbf1a1,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_22C72C12046D773C524B,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,896971,794334,,,,,,,,,,,,HIGH,source_holding=2db333bead3d12dbf1a1; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Sixth Cinven Fund (No. 2) Limited Partnership(f) Europe 12/30/2022 896,971 794,334",,ACTIVE
POS_SOURCE_22D2634B2747691AA673,cd8d927e1c499ea5ffd5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_22D2634B2747691AA673,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,43429,222798,,,,,,,,,,,,HIGH,source_holding=cd8d927e1c499ea5ffd5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"TA XI, L.P.(f)(g) North America 09/30/2024 43,429 222,798",,ACTIVE
POS_SOURCE_231695F1AC253940E79B,0565b92e2454bf0ef243,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_231695F1AC253940E79B,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,2500000,,,,,,,,,,,,,MEDIUM,source_holding=0565b92e2454bf0ef243; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"2,500,000",,ACTIVE
POS_SOURCE_233D3A56F22EC52276A7,64bad75fe973140a395f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_233D3A56F22EC52276A7,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,18987123,19336530,,,,,,,,,,,,HIGH,source_holding=64bad75fe973140a395f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Carlyle Europe Partners V - EU, S.C.Sp.(f)(g) Europe 03/28/2024 18,987,123 19,336,530",,ACTIVE
POS_SOURCE_234FF832717A7D34EE4D,f085701b254ae079eff8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_234FF832717A7D34EE4D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1153363,2501722,,,,,,,,,,,,HIGH,source_holding=f085701b254ae079eff8; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Gryphon Odin CV-A, L.P.(f) North America 09/05/2024 1,153,363 2,501,722",,ACTIVE
POS_SOURCE_23E02B6E2812E33523EC,6d6ef0727a569d581f4f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_23E02B6E2812E33523EC,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1197510,237806,,,,,,,,,,,,HIGH,source_holding=6d6ef0727a569d581f4f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Atlas Capital Resources LP(d)(f)(g) North America 06/30/2021 1,197,510 237,806",,ACTIVE
POS_SOURCE_246980F085C76364E4EB,5fe9247177e4a1728802,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_246980F085C76364E4EB,DEBT_INVESTMENT,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,USD,,52411582,,,,,,,53885000,,,,,LOW,source_holding=5fe9247177e4a1728802; owner_decision=OWNMAP003,The printed row is a security title; the current company alias is not treated as issuer identity.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"1.75% 8/15/2041 53,885,000 52,411,582",,ACTIVE
POS_SOURCE_246A9ED97057C580A4C8,043ffacaac400cf5ad73,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_246A9ED97057C580A4C8,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1439957,2347099,,,,,,,,,,,,HIGH,source_holding=043ffacaac400cf5ad73; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Bain Capital Europe Fund V, SCSp(d)(f)(g) Europe 06/28/2024 1,439,957 2,347,099",,ACTIVE
POS_SOURCE_2508B53574F4F0618ECA,425e42e6ce8db9a582e1,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2508B53574F4F0618ECA,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,8352428,12255507,,,,,,,,,,,,HIGH,source_holding=425e42e6ce8db9a582e1; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Halifax Capital Partners IV, L.P.(d)(f)(g) North America 03/31/2022 8,352,428 12,255,507",,ACTIVE
POS_SOURCE_252ED0435EA8AAD7C1FC,6cbb2b10606d6e56accc,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_252ED0435EA8AAD7C1FC,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1104978,3985285,,,,,,,,,,,,HIGH,source_holding=6cbb2b10606d6e56accc; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BC XII Private Investors, L.P.(f) North America 04/10/2020 1,104,978 3,985,285",,ACTIVE
POS_SOURCE_253F0B55626D118DA897,50dfea1ac296f2abf5a0,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_253F0B55626D118DA897,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,17574850,19310719,,,,,,,,,,,,HIGH,source_holding=50dfea1ac296f2abf5a0; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"JLL Partners Fund VII Secondary (A), L.P.(d)(f)(g) North America 04/15/2025 17,574,850 19,310,719",,ACTIVE
POS_SOURCE_25B3F06C7EDCC550D701,538ad44d0bd6c0696fa3,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_25B3F06C7EDCC550D701,DEBT_INVESTMENT,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,USD,,42678689,,,,,,,42910000,,,,,LOW,source_holding=538ad44d0bd6c0696fa3; owner_decision=OWNMAP003,The printed row is a security title; the current company alias is not treated as issuer identity.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"42,910,000 42,678,689",,ACTIVE
POS_SOURCE_270023085BBC84979C58,bac1814185b8ff07b211,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_270023085BBC84979C58,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,9158173,9516275,,,,,,,,,,,,HIGH,source_holding=bac1814185b8ff07b211; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"PEP VIII Antares Co-Investment L.P.(d)(g) North America 03/28/2024 9,158,173 9,516,275",,ACTIVE
POS_SOURCE_27A34FFFDC9E745756E8,24e83824c9dfb1818b5e,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_27A34FFFDC9E745756E8,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,5477570,4044135,,,,,,,,,,,,HIGH,source_holding=24e83824c9dfb1818b5e; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Bain Capital Fund VII, L.P.(d)(g) North America 12/29/2017 5,477,570 4,044,135",,ACTIVE
POS_SOURCE_2848D2E09A7B86E61F6B,986c2102fda978ba075e,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2848D2E09A7B86E61F6B,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,583596,849422,,,,,,,,,,,,HIGH,source_holding=986c2102fda978ba075e; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Astorg Normec Fund(d)(f)(g) Europe 09/24/2024 583,596 849,422",,ACTIVE
POS_SOURCE_287FF22FC51A48A7EA64,ca759344dd4a1cea1986,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_287FF22FC51A48A7EA64,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,473866,99454,,,,,,,,,,,,HIGH,source_holding=ca759344dd4a1cea1986; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,7,"Wind Point Partners VII-B, L.P.(d)(f) North America 09/29/2017 $ 473,866 $ 99,454",,ACTIVE
POS_SOURCE_2A0E3CF04B786A15E7A9,4f9ac45b34891da9e7de,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2A0E3CF04B786A15E7A9,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1726467,2864077,,,,,,,,,,,,HIGH,source_holding=4f9ac45b34891da9e7de; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"MDCP Insurance SPV, L.P.(f)(g) North America 05/09/2023 1,726,467 2,864,077",,ACTIVE
POS_SOURCE_2A841501C4CB821B5447,7bfd6e8ba6ca65a3ac47,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2A841501C4CB821B5447,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,234409,,,,,,,,,,,,,HIGH,source_holding=7bfd6e8ba6ca65a3ac47; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"GSO Capital Opportunities Overseas Fund L.P.(f) North America 12/31/2015 234,409 -",,ACTIVE
POS_SOURCE_2A92D589492F98014CC4,4ba9c15a8a5019aa9d19,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2A92D589492F98014CC4,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,,23282,,,,,,,,,,,,HIGH,source_holding=4ba9c15a8a5019aa9d19; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Charterhouse Capital Partners IX(d)(g) Europe 12/31/2021 - 23,282",,ACTIVE
POS_SOURCE_2B9444A2EB04C2B03B87,20fc671b55b699aa5ea7,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2B9444A2EB04C2B03B87,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,573011,619076,,,,,,,,,,,,HIGH,source_holding=20fc671b55b699aa5ea7; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Actis Energy 5 LP(d)(f)(g) Europe 06/30/2023 573,011 619,076",,ACTIVE
POS_SOURCE_2B958330E1CF4738E9CD,e4bcea864d90577f2c09,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_2B958330E1CF4738E9CD,DEBT_INVESTMENT,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,USD,,38668500,,,,,,,39000000,,,,,LOW,source_holding=e4bcea864d90577f2c09; owner_decision=OWNMAP003,The printed row is a security title; the current company alias is not treated as issuer identity.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"CRC CF 5/4/2026 39,000,000 38,668,500",,ACTIVE
POS_SOURCE_2BD1DA928D4445D1054D,dafd2170697fec9eac58,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2BD1DA928D4445D1054D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,,16575,,,,,,,,,,,,HIGH,source_holding=dafd2170697fec9eac58; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Bain Capital Distressed and Special Situations 2013 (E), L.P.(d)(f)(g) North America 06/30/2015 - 16,575",,ACTIVE
POS_SOURCE_2C87F7AA74FCEBD5F314,672ab28a3c5f3b13ae81,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2C87F7AA74FCEBD5F314,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,913751,134598,,,,,,,,,,,,HIGH,source_holding=672ab28a3c5f3b13ae81; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"HFCP VII (Parallel-A), L.P.(f) North America 09/30/2021 913,751 134,598",,ACTIVE
POS_SOURCE_2C9727CB5FE58E8DFA09,cf2aa7f268c149f7e149,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2C9727CB5FE58E8DFA09,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,14129221,14084507,,,,,,,,,,,,HIGH,source_holding=cf2aa7f268c149f7e149; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Sorenson Capital Partners III, L.P.(d)(f)(g) North America 12/31/2021 14,129,221 14,084,507",,ACTIVE
POS_SOURCE_2D4C898B5E071B724AEA,1bc800bb457c5e6b12d8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2D4C898B5E071B724AEA,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,6309960,10183585,,,,,,,,,,,,HIGH,source_holding=1bc800bb457c5e6b12d8; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Partners Continuation Fund, L.P.(f)(g) North America 08/14/2019 6,309,960 10,183,585",,ACTIVE
POS_SOURCE_2D7D2BC23992049DE42B,df88009a574fb32d2da5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2D7D2BC23992049DE42B,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,293756,264938,,,,,,,,,,,,HIGH,source_holding=df88009a574fb32d2da5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Venture Partners Coinvestment Fund (Delaware) III, L.P.(d)(f)(g) North America 09/30/2019 293,756 264,938",,ACTIVE
POS_SOURCE_2D9575D3787F7DE81238,04560728c5fcf6f30358,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_2D9575D3787F7DE81238,DIRECT_COMPANY,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,"1,994,976",1994976,,USD,,354247888,,,,,,,,,,,,HIGH,source_holding=04560728c5fcf6f30358; owner_decision=OWNMAP003,Reviewed source identity resolves the held name to a company.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"Apple 1,994,976 $ 354,247,888",,ACTIVE
POS_SOURCE_2DD712984499811AFA3F,a43ae3169e80cbc2ca1a,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2DD712984499811AFA3F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,904969,2020745,,,,,,,,,,,,HIGH,source_holding=a43ae3169e80cbc2ca1a; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Samson Hockey 2, L.P.(d) North America 12/23/2020 904,969 2,020,745",,ACTIVE
POS_SOURCE_2F5EC7D6AD55E354463B,c288760200cb897609b2,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2F5EC7D6AD55E354463B,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1592148,2215666,,,,,,,,,,,,HIGH,source_holding=c288760200cb897609b2; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Aerospace, Transportation and Logistics Fund II LP(f)(g) North America 03/31/2019 1,592,148 2,215,666",,ACTIVE
POS_SOURCE_2F9A3D90836A94A9B20F,7e8992981ecfc457bf48,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2F9A3D90836A94A9B20F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,,1561209,,,,,,,,,,,,HIGH,source_holding=7e8992981ecfc457bf48; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"MPE Partners II, L.P.(d)(f)(g) North America 06/28/2019 - 1,561,209",,ACTIVE
POS_SOURCE_30403D0BB1E4605B5981,d24e984afcdb9a9aa822,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_30403D0BB1E4605B5981,DERIVATIVE,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,,1518309,,,,,,,322710461,,,,,HIGH,source_holding=d24e984afcdb9a9aa822; owner_decision=OWNMAP008,Named derivative counterparty.,EXTRACTED,SOURCE_NORMALIZED,SRC407,7,"03/31/2026 Lloyds Bank plc. $ 322,710,461 € 272,370,876 $ 1,518,309",,ACTIVE
POS_SOURCE_31B553D98BA2643EDDE8,4d57bd5caab87edf4c89,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_31B553D98BA2643EDDE8,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1461784,1210288,,,,,,,,,,,,HIGH,source_holding=4d57bd5caab87edf4c89; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Aurora Equity Partners V, L.P.(d)(f)(g) North America 12/31/2024 1,461,784 1,210,288",,ACTIVE
POS_SOURCE_32A4F9D7EEE1CB515CE4,61a1829a0ab238b70bf9,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_32A4F9D7EEE1CB515CE4,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,414002,918192,,,,,,,,,,,,HIGH,source_holding=61a1829a0ab238b70bf9; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Vista Equity Partners Fund VII, L.P.(d)(f)(g) North America 03/28/2024 414,002 918,192",,ACTIVE
POS_SOURCE_336CAD32EF60A02F9C24,15538cbc3c4f741d81c0,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_336CAD32EF60A02F9C24,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,5059826,3155755,,,,,,,,,,,,HIGH,source_holding=15538cbc3c4f741d81c0; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Warburg Pincus Private Equity XII-B, L.P.(d)(g) North America 03/31/2022 5,059,826 3,155,755",,ACTIVE
POS_SOURCE_33B59885A0996CDF6566,9e7cf8e30f5c87efca4d,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_33B59885A0996CDF6566,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,847701,5056,,,,,,,,,,,,HIGH,source_holding=9e7cf8e30f5c87efca4d; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Silver Lake Partners III, L.P.(f) North America 12/31/2018 847,701 5,056",,ACTIVE
POS_SOURCE_34A576F1BFF7724AF717,dc2f9421ed664be42d95,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_34A576F1BFF7724AF717,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,11871499,14899927,,,,,,,,,,,,HIGH,source_holding=dc2f9421ed664be42d95; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"NB Credit Opportunities II Cayman Feeder LP(d)(f)(g) North America 06/30/2023 11,871,499 14,899,927",,ACTIVE
POS_SOURCE_3585630F589453C03E96,40acba7a75cde8227405,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_3585630F589453C03E96,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,806633,1055699,,,,,,,,,,,,HIGH,source_holding=40acba7a75cde8227405; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Sixth Cinven Fund (No. 4) Limited Partnership(f) Europe 06/28/2019 806,633 1,055,699",,ACTIVE
