analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,benchmark_selection,input_fee_basis,input_method
ANL_FUND_0016_20260605_KS_PME,FUND_0016,2026-06-05,ks_pme,0.7301814605,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_5F6EB9379A2ECA3CA0FC;CFINT_857EDA0D99A8869224D8;CFINT_7170D4EB9DD2034D0EDF;CFINT_07303014B0B091B42C69;CFINT_AB2960B6F7E43D9B534B;CFINT_87E9B4E2F43985389EB5;CFINT_C12BA0462455823186A6;CFINT_C20E061081A8D8BD13A8;RET_SPY_20160722;RET_SPY_20171127;RET_SPY_20190405;RET_SPY_20200810;RET_SPY_20220408;RET_SPY_20231207;RET_SPY_20250521;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0016_20260605_DIRECT_ALPHA,FUND_0016,2026-06-05,direct_alpha,-0.0455898942,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_5F6EB9379A2ECA3CA0FC;CFINT_857EDA0D99A8869224D8;CFINT_7170D4EB9DD2034D0EDF;CFINT_07303014B0B091B42C69;CFINT_AB2960B6F7E43D9B534B;CFINT_87E9B4E2F43985389EB5;CFINT_C12BA0462455823186A6;CFINT_C20E061081A8D8BD13A8;RET_SPY_20160722;RET_SPY_20171127;RET_SPY_20190405;RET_SPY_20200810;RET_SPY_20220408;RET_SPY_20231207;RET_SPY_20250521;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0017_20260605_KS_PME,FUND_0017,2026-06-05,ks_pme,0.4275441344,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_78A5F78705885866E5FA;CFINT_35167AC7A0ABE8EE83B1;CFINT_4E4B1D0722E35EF2717C;CFINT_52F3B233DA8765D77C69;CFINT_732B06D01B6060AB3CE2;CFINT_85FE3EF318652CC79020;CFINT_BABB4817BCB6E8C4F5BE;CFINT_08D31B8134BFAF347867;RET_SPY_20200508;RET_SPY_20210309;RET_SPY_20220107;RET_SPY_20221104;RET_SPY_20231114;RET_SPY_20241122;RET_SPY_20251014;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0017_20260605_DIRECT_ALPHA,FUND_0017,2026-06-05,direct_alpha,-0.1541512736,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_78A5F78705885866E5FA;CFINT_35167AC7A0ABE8EE83B1;CFINT_4E4B1D0722E35EF2717C;CFINT_52F3B233DA8765D77C69;CFINT_732B06D01B6060AB3CE2;CFINT_85FE3EF318652CC79020;CFINT_BABB4817BCB6E8C4F5BE;CFINT_08D31B8134BFAF347867;RET_SPY_20200508;RET_SPY_20210309;RET_SPY_20220107;RET_SPY_20221104;RET_SPY_20231114;RET_SPY_20241122;RET_SPY_20251014;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0018_20260605_KS_PME,FUND_0018,2026-06-05,ks_pme,0.1772640751,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_643DB053022125C771E9;CFINT_050069E648D6E770381A;CFINT_9FEEBC00330CDA407D7A;CFINT_E02EDE22FE990F366FC9;CFINT_E49D45BF5D5FFE36800D;CFINT_A7530AA8ABE1C86315C1;CFINT_24C6ACC34463E8C07557;CFINT_31458EDB419CE0DBFE44;RET_SPY_20050225;RET_SPY_20080125;RET_SPY_20101223;RET_SPY_20131120;RET_SPY_20170621;RET_SPY_20210119;RET_SPY_20240308;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0018_20260605_DIRECT_ALPHA,FUND_0018,2026-06-05,direct_alpha,-0.1308931279,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_643DB053022125C771E9;CFINT_050069E648D6E770381A;CFINT_9FEEBC00330CDA407D7A;CFINT_E02EDE22FE990F366FC9;CFINT_E49D45BF5D5FFE36800D;CFINT_A7530AA8ABE1C86315C1;CFINT_24C6ACC34463E8C07557;CFINT_31458EDB419CE0DBFE44;RET_SPY_20050225;RET_SPY_20080125;RET_SPY_20101223;RET_SPY_20131120;RET_SPY_20170621;RET_SPY_20210119;RET_SPY_20240308;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0019_20260605_KS_PME,FUND_0019,2026-06-05,ks_pme,0.8814035,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_1775DA5B7C888CBAE7FD;CFINT_5B30B5DDB356A57BD44C;CFINT_02D205AB62B9E9313423;CFINT_B20D5E588A7CDA7B8A8F;CFINT_ACF3ACE8E1604D30F780;CFINT_0D442068D5BA32B137DC;CFINT_9260033139DF640DACE1;CFINT_FA8000E722107EE6636D;RET_SPY_20140829;RET_SPY_20160408;RET_SPY_20171117;RET_SPY_20190628;RET_SPY_20210621;RET_SPY_20230615;RET_SPY_20250307;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0019_20260605_DIRECT_ALPHA,FUND_0019,2026-06-05,direct_alpha,-0.0138425858,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_1775DA5B7C888CBAE7FD;CFINT_5B30B5DDB356A57BD44C;CFINT_02D205AB62B9E9313423;CFINT_B20D5E588A7CDA7B8A8F;CFINT_ACF3ACE8E1604D30F780;CFINT_0D442068D5BA32B137DC;CFINT_9260033139DF640DACE1;CFINT_FA8000E722107EE6636D;RET_SPY_20140829;RET_SPY_20160408;RET_SPY_20171117;RET_SPY_20190628;RET_SPY_20210621;RET_SPY_20230615;RET_SPY_20250307;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0020_20260605_KS_PME,FUND_0020,2026-06-05,ks_pme,1.5098795845,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_F0D65ECC9BF2646C37B7;CFINT_30DEBECDC9320E314825;CFINT_3E7FFE60FF77F9148FED;CFINT_3B951B07E39D14FA946D;CFINT_86D77AD7710C3635AA7B;CFINT_CA66F9A4CFACD9F02D63;CFINT_23BCAED61765B53BAE61;CFINT_5872753FA033AFD310FE;RET_SPY_20180615;RET_SPY_20190719;RET_SPY_20200821;RET_SPY_20210923;RET_SPY_20230126;RET_SPY_20240530;RET_SPY_20250801;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0020_20260605_DIRECT_ALPHA,FUND_0020,2026-06-05,direct_alpha,0.0753372968,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_F0D65ECC9BF2646C37B7;CFINT_30DEBECDC9320E314825;CFINT_3E7FFE60FF77F9148FED;CFINT_3B951B07E39D14FA946D;CFINT_86D77AD7710C3635AA7B;CFINT_CA66F9A4CFACD9F02D63;CFINT_23BCAED61765B53BAE61;CFINT_5872753FA033AFD310FE;RET_SPY_20180615;RET_SPY_20190719;RET_SPY_20200821;RET_SPY_20210923;RET_SPY_20230126;RET_SPY_20240530;RET_SPY_20250801;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0021_20260605_KS_PME,FUND_0021,2026-06-05,ks_pme,0.2807473365,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_72760FF0DBF6EC62BE03;CFINT_A84EDAD9C83FB00F55A3;CFINT_1C2DDDE8CCA5751B91B6;CFINT_5DED08C035F16C148D13;CFINT_AA17AD858D5B2D52DD90;CFINT_D11AEE14FAEAC86ED52A;CFINT_D0122129A5868681CF19;CFINT_2E7E0EF812168FFC8907;RET_QQQ_20160722;RET_QQQ_20171127;RET_QQQ_20190405;RET_QQQ_20200810;RET_QQQ_20220408;RET_QQQ_20231207;RET_QQQ_20250521;RET_QQQ_20260605,BMK_ETF_QQQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0021_20260605_DIRECT_ALPHA,FUND_0021,2026-06-05,direct_alpha,-0.152175868,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_72760FF0DBF6EC62BE03;CFINT_A84EDAD9C83FB00F55A3;CFINT_1C2DDDE8CCA5751B91B6;CFINT_5DED08C035F16C148D13;CFINT_AA17AD858D5B2D52DD90;CFINT_D11AEE14FAEAC86ED52A;CFINT_D0122129A5868681CF19;CFINT_2E7E0EF812168FFC8907;RET_QQQ_20160722;RET_QQQ_20171127;RET_QQQ_20190405;RET_QQQ_20200810;RET_QQQ_20220408;RET_QQQ_20231207;RET_QQQ_20250521;RET_QQQ_20260605,BMK_ETF_QQQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0022_20260605_KS_PME,FUND_0022,2026-06-05,ks_pme,0.4812368755,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_1BDD6449C9E0F19197C8;CFINT_A0686A7ECDF59E6D802B;CFINT_BA1993BB018610C28DAB;CFINT_198917C5202B9C4599A0;CFINT_4777D88E1C54B1F1D91E;CFINT_37BB2AFD6FA12333B368;CFINT_12A0EA804E4A3F7712C1;CFINT_083CAA6AFD250E40C82B;RET_SPY_20210423;RET_SPY_20220104;RET_SPY_20220916;RET_SPY_20230530;RET_SPY_20240409;RET_SPY_20250214;RET_SPY_20251120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0022_20260605_DIRECT_ALPHA,FUND_0022,2026-06-05,direct_alpha,-0.1607685011,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_1BDD6449C9E0F19197C8;CFINT_A0686A7ECDF59E6D802B;CFINT_BA1993BB018610C28DAB;CFINT_198917C5202B9C4599A0;CFINT_4777D88E1C54B1F1D91E;CFINT_37BB2AFD6FA12333B368;CFINT_12A0EA804E4A3F7712C1;CFINT_083CAA6AFD250E40C82B;RET_SPY_20210423;RET_SPY_20220104;RET_SPY_20220916;RET_SPY_20230530;RET_SPY_20240409;RET_SPY_20250214;RET_SPY_20251120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0023_20260605_KS_PME,FUND_0023,2026-06-05,ks_pme,0.3951080314,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_7EF5E187D2706CEAD23F;CFINT_7A0E85A2746F33E5D9B0;CFINT_EC189FA69E6DA179E073;CFINT_DA9DE8025DDA427724B7;CFINT_5F657419781D04713C41;CFINT_C88266A6B3372773119F;CFINT_DC338C5651B885AF2ADC;CFINT_7EA3A0463F87B66101E6;RET_SPY_20180615;RET_SPY_20190719;RET_SPY_20200821;RET_SPY_20210923;RET_SPY_20230126;RET_SPY_20240530;RET_SPY_20250801;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0023_20260605_DIRECT_ALPHA,FUND_0023,2026-06-05,direct_alpha,-0.1303740934,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_7EF5E187D2706CEAD23F;CFINT_7A0E85A2746F33E5D9B0;CFINT_EC189FA69E6DA179E073;CFINT_DA9DE8025DDA427724B7;CFINT_5F657419781D04713C41;CFINT_C88266A6B3372773119F;CFINT_DC338C5651B885AF2ADC;CFINT_7EA3A0463F87B66101E6;RET_SPY_20180615;RET_SPY_20190719;RET_SPY_20200821;RET_SPY_20210923;RET_SPY_20230126;RET_SPY_20240530;RET_SPY_20250801;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0024_20260605_KS_PME,FUND_0024,2026-06-05,ks_pme,0.9852055123,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_5608FF7B5BE02CE6EAC2;CFINT_B6B1BA19D5948E75B574;CFINT_0FDB5A173903D997858C;CFINT_3168ABB6BAF510D9725A;CFINT_EF5602827074A788304E;CFINT_2788159E704F34EAAC91;CFINT_B80AA7A20F38092BE25A;CFINT_A4813C9F2721A4ED107D;RET_VTI_20160722;RET_VTI_20171127;RET_VTI_20190405;RET_VTI_20200810;RET_VTI_20220408;RET_VTI_20231207;RET_VTI_20250521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0024_20260605_DIRECT_ALPHA,FUND_0024,2026-06-05,direct_alpha,-0.0018068813,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_5608FF7B5BE02CE6EAC2;CFINT_B6B1BA19D5948E75B574;CFINT_0FDB5A173903D997858C;CFINT_3168ABB6BAF510D9725A;CFINT_EF5602827074A788304E;CFINT_2788159E704F34EAAC91;CFINT_B80AA7A20F38092BE25A;CFINT_A4813C9F2721A4ED107D;RET_VTI_20160722;RET_VTI_20171127;RET_VTI_20190405;RET_VTI_20200810;RET_VTI_20220408;RET_VTI_20231207;RET_VTI_20250521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0025_20260605_KS_PME,FUND_0025,2026-06-05,ks_pme,0.7130376165,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_96C454A0D631EDFC788A;CFINT_932B74710C641417FA8F;CFINT_F3408CFF3B37703FE6BC;CFINT_D94B8C03A6AB7ED5F7E2;CFINT_B95E3CED321AE644046A;CFINT_DCA75ECDBBB2C44F40F1;CFINT_CA4B2F94F60FA4BE40D4;CFINT_D0274AA25A3F74FBD4B4;RET_VTI_20180615;RET_VTI_20190719;RET_VTI_20200821;RET_VTI_20210923;RET_VTI_20230126;RET_VTI_20240530;RET_VTI_20250801;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0025_20260605_DIRECT_ALPHA,FUND_0025,2026-06-05,direct_alpha,-0.0494951584,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_96C454A0D631EDFC788A;CFINT_932B74710C641417FA8F;CFINT_F3408CFF3B37703FE6BC;CFINT_D94B8C03A6AB7ED5F7E2;CFINT_B95E3CED321AE644046A;CFINT_DCA75ECDBBB2C44F40F1;CFINT_CA4B2F94F60FA4BE40D4;CFINT_D0274AA25A3F74FBD4B4;RET_VTI_20180615;RET_VTI_20190719;RET_VTI_20200821;RET_VTI_20210923;RET_VTI_20230126;RET_VTI_20240530;RET_VTI_20250801;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0026_20260605_KS_PME,FUND_0026,2026-06-05,ks_pme,0.4926475503,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_D35D8007E962EEF10181;CFINT_2798198A15E491EF10D4;CFINT_C146BA288C2C20DAA30E;CFINT_82B328191C3328A6B721;CFINT_5AC96E1BDE52577F8EA8;CFINT_D19892CB0B5AFBD42703;CFINT_256FEB858B81B8561CD7;CFINT_147900CD90EFF35517A6;RET_VTI_20200508;RET_VTI_20210309;RET_VTI_20220107;RET_VTI_20221104;RET_VTI_20231114;RET_VTI_20241122;RET_VTI_20251014;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0026_20260605_DIRECT_ALPHA,FUND_0026,2026-06-05,direct_alpha,-0.1299311252,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_D35D8007E962EEF10181;CFINT_2798198A15E491EF10D4;CFINT_C146BA288C2C20DAA30E;CFINT_82B328191C3328A6B721;CFINT_5AC96E1BDE52577F8EA8;CFINT_D19892CB0B5AFBD42703;CFINT_256FEB858B81B8561CD7;CFINT_147900CD90EFF35517A6;RET_VTI_20200508;RET_VTI_20210309;RET_VTI_20220107;RET_VTI_20221104;RET_VTI_20231114;RET_VTI_20241122;RET_VTI_20251014;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0027_20260605_KS_PME,FUND_0027,2026-06-05,ks_pme,0.9220236684,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_31B09FE1CB01101D4697;CFINT_C28CA8EABE18FA6FD578;CFINT_D77AEFF1EA692D7FD6D2;CFINT_5197981E9D4192E2EAE0;CFINT_E45513C2C142FBE4AF18;CFINT_0FBCCC8877B9F9617422;CFINT_8F5530E855ACB23D7C9A;CFINT_763622C00E5A667BBE55;RET_SPY_20060209;RET_SPY_20081120;RET_SPY_20110902;RET_SPY_20140613;RET_SPY_20171114;RET_SPY_20210416;RET_SPY_20240412;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0027_20260605_DIRECT_ALPHA,FUND_0027,2026-06-05,direct_alpha,-0.0068224977,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_31B09FE1CB01101D4697;CFINT_C28CA8EABE18FA6FD578;CFINT_D77AEFF1EA692D7FD6D2;CFINT_5197981E9D4192E2EAE0;CFINT_E45513C2C142FBE4AF18;CFINT_0FBCCC8877B9F9617422;CFINT_8F5530E855ACB23D7C9A;CFINT_763622C00E5A667BBE55;RET_SPY_20060209;RET_SPY_20081120;RET_SPY_20110902;RET_SPY_20140613;RET_SPY_20171114;RET_SPY_20210416;RET_SPY_20240412;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0028_20260605_KS_PME,FUND_0028,2026-06-05,ks_pme,0.3357272003,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_B63AA181093C6B7BE626;CFINT_99AFEE9EFA9358E31FD8;CFINT_4F1D143871605B1E90B7;CFINT_35326E0ACA42D48A957F;CFINT_53E16E5348EE0F9B7FD9;CFINT_38203BC4C1BB80CBAD52;CFINT_581B3B5F0ADEE87A2478;CFINT_F8E3039984EB64019B9F;RET_QQQ_20080104;RET_QQQ_20100712;RET_QQQ_20130118;RET_QQQ_20150727;RET_QQQ_20180831;RET_QQQ_20211008;RET_QQQ_20240626;RET_QQQ_20260605,BMK_ETF_QQQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0028_20260605_DIRECT_ALPHA,FUND_0028,2026-06-05,direct_alpha,-0.0970114882,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_B63AA181093C6B7BE626;CFINT_99AFEE9EFA9358E31FD8;CFINT_4F1D143871605B1E90B7;CFINT_35326E0ACA42D48A957F;CFINT_53E16E5348EE0F9B7FD9;CFINT_38203BC4C1BB80CBAD52;CFINT_581B3B5F0ADEE87A2478;CFINT_F8E3039984EB64019B9F;RET_QQQ_20080104;RET_QQQ_20100712;RET_QQQ_20130118;RET_QQQ_20150727;RET_QQQ_20180831;RET_QQQ_20211008;RET_QQQ_20240626;RET_QQQ_20260605,BMK_ETF_QQQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0029_20260605_KS_PME,FUND_0029,2026-06-05,ks_pme,0.0762319629,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_60B81D2C65533C807CB3;CFINT_42F184869CF866CF1D15;CFINT_3F4A3F1986D5C9F845D6;CFINT_E6E98F3134A927B97534;CFINT_6F8588882338E9732388;CFINT_A38F55EFEB83337D5826;CFINT_DE81E82C56FC47241AEE;CFINT_BA538A78C1FC5DB6ABDE;RET_SPY_20030404;RET_SPY_20060606;RET_SPY_20090807;RET_SPY_20121008;RET_SPY_20160902;RET_SPY_20200728;RET_SPY_20231227;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0029_20260605_DIRECT_ALPHA,FUND_0029,2026-06-05,direct_alpha,-0.1644247701,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_60B81D2C65533C807CB3;CFINT_42F184869CF866CF1D15;CFINT_3F4A3F1986D5C9F845D6;CFINT_E6E98F3134A927B97534;CFINT_6F8588882338E9732388;CFINT_A38F55EFEB83337D5826;CFINT_DE81E82C56FC47241AEE;CFINT_BA538A78C1FC5DB6ABDE;RET_SPY_20030404;RET_SPY_20060606;RET_SPY_20090807;RET_SPY_20121008;RET_SPY_20160902;RET_SPY_20200728;RET_SPY_20231227;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0030_20260605_KS_PME,FUND_0030,2026-06-05,ks_pme,0.1963626743,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_411A219BFD0920B8D822;CFINT_9B06D15AD158C079A08A;CFINT_6A0E6AA2C17E52432208;CFINT_A75CEC90F0F535215C30;CFINT_9D5609EB179A6A4F6044;CFINT_BAEB5C889CC0700B7A7F;CFINT_D706F7E4EE75B143DF9E;CFINT_59C608F5474585BBFA6B;RET_VTI_20111021;RET_VTI_20131022;RET_VTI_20151023;RET_VTI_20171020;RET_VTI_20200409;RET_VTI_20220923;RET_VTI_20241120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0030_20260605_DIRECT_ALPHA,FUND_0030,2026-06-05,direct_alpha,-0.1234754594,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_411A219BFD0920B8D822;CFINT_9B06D15AD158C079A08A;CFINT_6A0E6AA2C17E52432208;CFINT_A75CEC90F0F535215C30;CFINT_9D5609EB179A6A4F6044;CFINT_BAEB5C889CC0700B7A7F;CFINT_D706F7E4EE75B143DF9E;CFINT_59C608F5474585BBFA6B;RET_VTI_20111021;RET_VTI_20131022;RET_VTI_20151023;RET_VTI_20171020;RET_VTI_20200409;RET_VTI_20220923;RET_VTI_20241120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
