analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,input_fee_basis,input_method
ANL_FUND_0016_20260605_TVPI,FUND_0016,2026-06-05,tvpi,1.80010749,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_5F6EB9379A2ECA3CA0FC,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0016_20260605_XIRR,FUND_0016,2026-06-05,xirr,0.0902023741,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_5F6EB9379A2ECA3CA0FC;CFINT_857EDA0D99A8869224D8;CFINT_7170D4EB9DD2034D0EDF;CFINT_07303014B0B091B42C69;CFINT_AB2960B6F7E43D9B534B;CFINT_87E9B4E2F43985389EB5;CFINT_C12BA0462455823186A6;CFINT_C20E061081A8D8BD13A8,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0017_20260605_DPI,FUND_0017,2026-06-05,dpi,0.01,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_78A5F78705885866E5FA,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0017_20260605_RVPI,FUND_0017,2026-06-05,rvpi,0.9122425034,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_78A5F78705885866E5FA,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0017_20260605_TVPI,FUND_0017,2026-06-05,tvpi,0.9222425034,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_78A5F78705885866E5FA,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0017_20260605_XIRR,FUND_0017,2026-06-05,xirr,-0.0160151713,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_78A5F78705885866E5FA;CFINT_35167AC7A0ABE8EE83B1;CFINT_4E4B1D0722E35EF2717C;CFINT_52F3B233DA8765D77C69;CFINT_732B06D01B6060AB3CE2;CFINT_85FE3EF318652CC79020;CFINT_BABB4817BCB6E8C4F5BE;CFINT_08D31B8134BFAF347867,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0018_20260605_DPI,FUND_0018,2026-06-05,dpi,0.6,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_643DB053022125C771E9,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0018_20260605_RVPI,FUND_0018,2026-06-05,rvpi,0.05,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_643DB053022125C771E9,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0018_20260605_TVPI,FUND_0018,2026-06-05,tvpi,0.65,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_643DB053022125C771E9,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0018_20260605_XIRR,FUND_0018,2026-06-05,xirr,-0.0326113038,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_643DB053022125C771E9;CFINT_050069E648D6E770381A;CFINT_9FEEBC00330CDA407D7A;CFINT_E02EDE22FE990F366FC9;CFINT_E49D45BF5D5FFE36800D;CFINT_A7530AA8ABE1C86315C1;CFINT_24C6ACC34463E8C07557;CFINT_31458EDB419CE0DBFE44,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0019_20260605_DPI,FUND_0019,2026-06-05,dpi,0.6983412,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_1775DA5B7C888CBAE7FD,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0019_20260605_RVPI,FUND_0019,2026-06-05,rvpi,2.2824956,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_1775DA5B7C888CBAE7FD,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0019_20260605_TVPI,FUND_0019,2026-06-05,tvpi,2.9808368,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_1775DA5B7C888CBAE7FD,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0019_20260605_XIRR,FUND_0019,2026-06-05,xirr,0.1267967535,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_1775DA5B7C888CBAE7FD;CFINT_5B30B5DDB356A57BD44C;CFINT_02D205AB62B9E9313423;CFINT_B20D5E588A7CDA7B8A8F;CFINT_ACF3ACE8E1604D30F780;CFINT_0D442068D5BA32B137DC;CFINT_9260033139DF640DACE1;CFINT_FA8000E722107EE6636D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0020_20260605_DPI,FUND_0020,2026-06-05,dpi,1.414977,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_F0D65ECC9BF2646C37B7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0020_20260605_RVPI,FUND_0020,2026-06-05,rvpi,1.823713,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_F0D65ECC9BF2646C37B7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0020_20260605_TVPI,FUND_0020,2026-06-05,tvpi,3.23869,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_F0D65ECC9BF2646C37B7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0020_20260605_XIRR,FUND_0020,2026-06-05,xirr,0.2258382052,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_F0D65ECC9BF2646C37B7;CFINT_30DEBECDC9320E314825;CFINT_3E7FFE60FF77F9148FED;CFINT_3B951B07E39D14FA946D;CFINT_86D77AD7710C3635AA7B;CFINT_CA66F9A4CFACD9F02D63;CFINT_23BCAED61765B53BAE61;CFINT_5872753FA033AFD310FE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0021_20260605_DPI,FUND_0021,2026-06-05,dpi,0.275140212,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_72760FF0DBF6EC62BE03,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0021_20260605_RVPI,FUND_0021,2026-06-05,rvpi,0.883768518,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_72760FF0DBF6EC62BE03,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0021_20260605_TVPI,FUND_0021,2026-06-05,tvpi,1.15890873,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_72760FF0DBF6EC62BE03,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0021_20260605_XIRR,FUND_0021,2026-06-05,xirr,0.0194906846,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_72760FF0DBF6EC62BE03;CFINT_A84EDAD9C83FB00F55A3;CFINT_1C2DDDE8CCA5751B91B6;CFINT_5DED08C035F16C148D13;CFINT_AA17AD858D5B2D52DD90;CFINT_D11AEE14FAEAC86ED52A;CFINT_D0122129A5868681CF19;CFINT_2E7E0EF812168FFC8907,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0022_20260605_DPI,FUND_0022,2026-06-05,dpi,0.01,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_1BDD6449C9E0F19197C8,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0022_20260605_RVPI,FUND_0022,2026-06-05,rvpi,0.8703003019,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_1BDD6449C9E0F19197C8,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0022_20260605_TVPI,FUND_0022,2026-06-05,tvpi,0.8803003019,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_1BDD6449C9E0F19197C8,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0022_20260605_XIRR,FUND_0022,2026-06-05,xirr,-0.0297356654,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_1BDD6449C9E0F19197C8;CFINT_A0686A7ECDF59E6D802B;CFINT_BA1993BB018610C28DAB;CFINT_198917C5202B9C4599A0;CFINT_4777D88E1C54B1F1D91E;CFINT_37BB2AFD6FA12333B368;CFINT_12A0EA804E4A3F7712C1;CFINT_083CAA6AFD250E40C82B,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0023_20260605_DPI,FUND_0023,2026-06-05,dpi,0.0232318064,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_7EF5E187D2706CEAD23F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0023_20260605_RVPI,FUND_0023,2026-06-05,rvpi,0.9838191729,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_7EF5E187D2706CEAD23F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0023_20260605_TVPI,FUND_0023,2026-06-05,tvpi,1.0070509793,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_7EF5E187D2706CEAD23F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0023_20260605_XIRR,FUND_0023,2026-06-05,xirr,0.0010705344,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_7EF5E187D2706CEAD23F;CFINT_7A0E85A2746F33E5D9B0;CFINT_EC189FA69E6DA179E073;CFINT_DA9DE8025DDA427724B7;CFINT_5F657419781D04713C41;CFINT_C88266A6B3372773119F;CFINT_DC338C5651B885AF2ADC;CFINT_7EA3A0463F87B66101E6,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0024_20260605_DPI,FUND_0024,2026-06-05,dpi,0.1487544882,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_5608FF7B5BE02CE6EAC2,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0024_20260605_RVPI,FUND_0024,2026-06-05,rvpi,2.8365261324,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_5608FF7B5BE02CE6EAC2,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0024_20260605_TVPI,FUND_0024,2026-06-05,tvpi,2.9852806206,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_5608FF7B5BE02CE6EAC2,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0024_20260605_XIRR,FUND_0024,2026-06-05,xirr,0.1431374503,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_5608FF7B5BE02CE6EAC2;CFINT_B6B1BA19D5948E75B574;CFINT_0FDB5A173903D997858C;CFINT_3168ABB6BAF510D9725A;CFINT_EF5602827074A788304E;CFINT_2788159E704F34EAAC91;CFINT_B80AA7A20F38092BE25A;CFINT_A4813C9F2721A4ED107D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0025_20260605_DPI,FUND_0025,2026-06-05,dpi,0.0576837749,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_96C454A0D631EDFC788A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0025_20260605_RVPI,FUND_0025,2026-06-05,rvpi,1.6828852831,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_96C454A0D631EDFC788A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0025_20260605_TVPI,FUND_0025,2026-06-05,tvpi,1.740569058,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_96C454A0D631EDFC788A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0025_20260605_XIRR,FUND_0025,2026-06-05,xirr,0.0876755269,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_96C454A0D631EDFC788A;CFINT_932B74710C641417FA8F;CFINT_F3408CFF3B37703FE6BC;CFINT_D94B8C03A6AB7ED5F7E2;CFINT_B95E3CED321AE644046A;CFINT_DCA75ECDBBB2C44F40F1;CFINT_CA4B2F94F60FA4BE40D4;CFINT_D0274AA25A3F74FBD4B4,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0026_20260605_DPI,FUND_0026,2026-06-05,dpi,0.01,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_D35D8007E962EEF10181,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0026_20260605_RVPI,FUND_0026,2026-06-05,rvpi,1.0195600246,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_D35D8007E962EEF10181,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0026_20260605_TVPI,FUND_0026,2026-06-05,tvpi,1.0295600246,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_D35D8007E962EEF10181,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0026_20260605_XIRR,FUND_0026,2026-06-05,xirr,0.0058160296,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_D35D8007E962EEF10181;CFINT_2798198A15E491EF10D4;CFINT_C146BA288C2C20DAA30E;CFINT_82B328191C3328A6B721;CFINT_5AC96E1BDE52577F8EA8;CFINT_D19892CB0B5AFBD42703;CFINT_256FEB858B81B8561CD7;CFINT_147900CD90EFF35517A6,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0027_20260605_DPI,FUND_0027,2026-06-05,dpi,4,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_31B09FE1CB01101D4697,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0027_20260605_RVPI,FUND_0027,2026-06-05,rvpi,0.30546,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_31B09FE1CB01101D4697,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0027_20260605_TVPI,FUND_0027,2026-06-05,tvpi,4.30546,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_31B09FE1CB01101D4697,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0027_20260605_XIRR,FUND_0027,2026-06-05,xirr,0.1246558411,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_31B09FE1CB01101D4697;CFINT_C28CA8EABE18FA6FD578;CFINT_D77AEFF1EA692D7FD6D2;CFINT_5197981E9D4192E2EAE0;CFINT_E45513C2C142FBE4AF18;CFINT_0FBCCC8877B9F9617422;CFINT_8F5530E855ACB23D7C9A;CFINT_763622C00E5A667BBE55,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0028_20260605_DPI,FUND_0028,2026-06-05,dpi,2.1023444211,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_B63AA181093C6B7BE626,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0028_20260605_RVPI,FUND_0028,2026-06-05,rvpi,0.05,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_B63AA181093C6B7BE626,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0028_20260605_TVPI,FUND_0028,2026-06-05,tvpi,2.1523444211,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_B63AA181093C6B7BE626,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0028_20260605_XIRR,FUND_0028,2026-06-05,xirr,0.071693834,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_B63AA181093C6B7BE626;CFINT_99AFEE9EFA9358E31FD8;CFINT_4F1D143871605B1E90B7;CFINT_35326E0ACA42D48A957F;CFINT_53E16E5348EE0F9B7FD9;CFINT_38203BC4C1BB80CBAD52;CFINT_581B3B5F0ADEE87A2478;CFINT_F8E3039984EB64019B9F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0029_20260605_DPI,FUND_0029,2026-06-05,dpi,0.2571630892,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_60B81D2C65533C807CB3,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0029_20260605_RVPI,FUND_0029,2026-06-05,rvpi,0.1030404806,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_60B81D2C65533C807CB3,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0029_20260605_TVPI,FUND_0029,2026-06-05,tvpi,0.3602035698,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_60B81D2C65533C807CB3,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0029_20260605_XIRR,FUND_0029,2026-06-05,xirr,-0.0644399934,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_60B81D2C65533C807CB3;CFINT_42F184869CF866CF1D15;CFINT_3F4A3F1986D5C9F845D6;CFINT_E6E98F3134A927B97534;CFINT_6F8588882338E9732388;CFINT_A38F55EFEB83337D5826;CFINT_DE81E82C56FC47241AEE;CFINT_BA538A78C1FC5DB6ABDE,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0030_20260605_DPI,FUND_0030,2026-06-05,dpi,0.0176896552,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_411A219BFD0920B8D822,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0030_20260605_RVPI,FUND_0030,2026-06-05,rvpi,0.9823103448,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_411A219BFD0920B8D822,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0030_20260605_TVPI,FUND_0030,2026-06-05,tvpi,1,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_411A219BFD0920B8D822,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0030_20260605_XIRR,FUND_0030,2026-06-05,xirr,0,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_411A219BFD0920B8D822;CFINT_9B06D15AD158C079A08A;CFINT_6A0E6AA2C17E52432208;CFINT_A75CEC90F0F535215C30;CFINT_9D5609EB179A6A4F6044;CFINT_BAEB5C889CC0700B7A7F;CFINT_D706F7E4EE75B143DF9E;CFINT_59C608F5474585BBFA6B,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0031_20260605_DPI,FUND_0031,2026-06-05,dpi,0.01,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_E76F35918F9588F25249,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0031_20260605_RVPI,FUND_0031,2026-06-05,rvpi,0.9956857143,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_E76F35918F9588F25249,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0031_20260605_TVPI,FUND_0031,2026-06-05,tvpi,1.0056857143,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_E76F35918F9588F25249,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
