position_id,source_holding_id,owner_id,owner_fund_id,instrument_id,position_class,accounting_scope,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,quantity_raw,quantity,quantity_unit,currency,cost,fair_value,market_value,reported_value,realized_proceeds,commitment,unfunded_commitment,principal_amount,notional_amount,fund_ownership_fraction,portfolio_weight_fraction,initial_investment_date,exit_date,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,origin_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
POS_GENERATED_060BC5567229FF1E1493,,OWNER_FUND_1054,FUND_1054,INSTR_GENERATED_060BC5567229FF1E1493,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,80689480.841903,92792902.968188,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_061E0A3A7565CF7312A9,,OWNER_FUND_0816,FUND_0816,INSTR_GENERATED_061E0A3A7565CF7312A9,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,26032241.250864,35143525.688666,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_06241AB3349CA655B489,,OWNER_FUND_0566,FUND_0566,INSTR_GENERATED_06241AB3349CA655B489,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,66990059.807317,83737574.759146,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0675EBB816B672A709EB,,OWNER_FUND_0382,FUND_0382,INSTR_GENERATED_0675EBB816B672A709EB,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,52844444.444444,71340000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_06A6A7B7B166E1BB7A8F,,OWNER_FUND_0438,FUND_0438,INSTR_GENERATED_06A6A7B7B166E1BB7A8F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,17647411.668527,23824005.752511,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_06A9D812698AAF68C506,,OWNER_FUND_0399,FUND_0399,INSTR_GENERATED_06A9D812698AAF68C506,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,74725107.035735,85933873.091095,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_06AE6C8E7B217B58ECA2,,OWNER_FUND_0568,FUND_0568,INSTR_GENERATED_06AE6C8E7B217B58ECA2,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,20677097.802654,23778662.473052,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_06CB13242348B9E59A5D,,OWNER_FUND_0471,FUND_0471,INSTR_GENERATED_06CB13242348B9E59A5D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,1944782.608696,2236500.000000,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_06DCCAF6752412D49726,,OWNER_FUND_0682,FUND_0682,INSTR_GENERATED_06DCCAF6752412D49726,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,7463680.000000,9329600.000000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_06E0A83C81C0BB1548B9,,OWNER_FUND_1006,FUND_1006,INSTR_GENERATED_06E0A83C81C0BB1548B9,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,170433213.476090,195998195.497504,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_06FFCD533910A25BF452,,OWNER_FUND_1051,FUND_1051,INSTR_GENERATED_06FFCD533910A25BF452,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,195742154.892304,225103478.126150,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0761CC62C6A2F69B0EE6,,OWNER_FUND_0950,FUND_0950,INSTR_GENERATED_0761CC62C6A2F69B0EE6,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,96090852.879856,120113566.099820,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_07CB3059C393DD0B6DA2,,OWNER_FUND_0450,FUND_0450,INSTR_GENERATED_07CB3059C393DD0B6DA2,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,11889058.767282,14861323.459103,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_07CF7DC43F27B6C41698,,OWNER_FUND_1030,FUND_1030,INSTR_GENERATED_07CF7DC43F27B6C41698,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,5272826.086957,6063750.000000,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_07EBB2E90B846822C9B5,,OWNER_FUND_0276,FUND_0276,INSTR_GENERATED_07EBB2E90B846822C9B5,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,130821723.811539,150444982.383270,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_07ED7C19EFFE910FB774,,OWNER_FUND_0735,FUND_0735,INSTR_GENERATED_07ED7C19EFFE910FB774,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,15837037.037037,21380000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_07FBBE5E0991670CD37F,,OWNER_FUND_0089,FUND_0089,INSTR_GENERATED_07FBBE5E0991670CD37F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,31835518.482431,42977949.951282,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0802D8FC6868369B12E6,,OWNER_FUND_0883,FUND_0883,INSTR_GENERATED_0802D8FC6868369B12E6,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,81884002.447035,110543403.303497,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0820FE548BA63232033E,,OWNER_FUND_1047,FUND_1047,INSTR_GENERATED_0820FE548BA63232033E,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,5497745.486904,6872181.858630,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_08217E535B0965EFB8AD,,OWNER_FUND_0977,FUND_0977,INSTR_GENERATED_08217E535B0965EFB8AD,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,55099300.699301,68874125.874126,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0849F66198883F73A019,,OWNER_FUND_0341,FUND_0341,INSTR_GENERATED_0849F66198883F73A019,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,33576711.132796,38613217.802715,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_085FC2B254A44E3163BC,,OWNER_FUND_0872,FUND_0872,INSTR_GENERATED_085FC2B254A44E3163BC,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,96809993.686207,111331492.739138,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0861B698034FCAEF4EA2,,OWNER_FUND_1035,FUND_1035,INSTR_GENERATED_0861B698034FCAEF4EA2,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,6636248.917114,8295311.146393,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_08772405FAB9045F0B89,,OWNER_FUND_0279,FUND_0279,INSTR_GENERATED_08772405FAB9045F0B89,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,94003279.949873,117504099.937341,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_088486A55DA133A4D527,,OWNER_FUND_0005,FUND_0005,INSTR_GENERATED_088486A55DA133A4D527,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,214455.360000,268069.200000,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_089794189C07882576ED,,OWNER_FUND_0890,FUND_0890,INSTR_GENERATED_089794189C07882576ED,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,1290169.221840,1612711.527300,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_089AB81F23C996E1D721,,OWNER_FUND_0773,FUND_0773,INSTR_GENERATED_089AB81F23C996E1D721,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,354311.139948,478320.038930,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_08A7CAFE93CDE4A91C5D,,OWNER_FUND_0837,FUND_0837,INSTR_GENERATED_08A7CAFE93CDE4A91C5D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,1333333.333333,1800000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_08B57AFE8AF799218704,,OWNER_FUND_0385,FUND_0385,INSTR_GENERATED_08B57AFE8AF799218704,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,100643478.260870,115740000.000000,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_08F3FD0B6D5D921DD574,,OWNER_FUND_0946,FUND_0946,INSTR_GENERATED_08F3FD0B6D5D921DD574,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,42444359.327186,48811013.226264,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_091D1B7046CD589ABCBA,,OWNER_FUND_0887,FUND_0887,INSTR_GENERATED_091D1B7046CD589ABCBA,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,79839399.191870,99799248.989837,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0972182784A0DB685560,,OWNER_FUND_0354,FUND_0354,INSTR_GENERATED_0972182784A0DB685560,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,19437037.037037,26240000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0981C086AB979846DD9B,,OWNER_FUND_0343,FUND_0343,INSTR_GENERATED_0981C086AB979846DD9B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,11016897.066144,14872811.039295,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0992E22776D0E5D72965,,OWNER_FUND_0912,FUND_0912,INSTR_GENERATED_0992E22776D0E5D72965,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,715555.555556,966000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_09BCA630E7C196D1421A,,OWNER_FUND_0141,FUND_0141,INSTR_GENERATED_09BCA630E7C196D1421A,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,26888321.905464,36299234.572377,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_09C32ACE8466EA93DEFF,,OWNER_FUND_0386,FUND_0386,INSTR_GENERATED_09C32ACE8466EA93DEFF,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,5978497.774751,8070971.995914,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0A07B2811BB7F1E1B37A,,OWNER_FUND_0983,FUND_0983,INSTR_GENERATED_0A07B2811BB7F1E1B37A,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,54031221.209461,67539026.511826,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0A23525BD26E56C342EA,,OWNER_FUND_0437,FUND_0437,INSTR_GENERATED_0A23525BD26E56C342EA,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,26352589.419248,35575995.715985,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0A2EFC82C1EA0BBAE6DA,,OWNER_FUND_0320,FUND_0320,INSTR_GENERATED_0A2EFC82C1EA0BBAE6DA,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,15438563.732290,20842061.038591,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0A678BCDFAADB2F6E0B9,,OWNER_FUND_0595,FUND_0595,INSTR_GENERATED_0A678BCDFAADB2F6E0B9,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,53709707.895986,67137134.869982,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0A9053EE3938AE7D20D7,,OWNER_FUND_0580,FUND_0580,INSTR_GENERATED_0A9053EE3938AE7D20D7,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,10780000.000000,14553000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0AAB11BECCCE5EA7B77A,,OWNER_FUND_0285,FUND_0285,INSTR_GENERATED_0AAB11BECCCE5EA7B77A,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,1923260.869565,2211750.000000,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0AC31BD1898D3DAAC3CB,,OWNER_FUND_1028,FUND_1028,INSTR_GENERATED_0AC31BD1898D3DAAC3CB,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,3774814.814815,5096000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B0B2343DBBC16D13632,,OWNER_FUND_0092,FUND_0092,INSTR_GENERATED_0B0B2343DBBC16D13632,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,36281136.401318,45351420.501648,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B157C0C04ADF2BC08E6,,OWNER_FUND_0418,FUND_0418,INSTR_GENERATED_0B157C0C04ADF2BC08E6,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,24038517.095713,30048146.369641,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B1739463F345C68B620,,OWNER_FUND_0827,FUND_0827,INSTR_GENERATED_0B1739463F345C68B620,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,12542469.548827,15678086.936034,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B473B98F1A2ECF4676F,,OWNER_FUND_0538,FUND_0538,INSTR_GENERATED_0B473B98F1A2ECF4676F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,68827741.899936,92917451.564914,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B48A9FAED2AF6E5252A,,OWNER_FUND_0414,FUND_0414,INSTR_GENERATED_0B48A9FAED2AF6E5252A,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,33739241.509939,42174051.887424,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B55EB7C1ABD71F9B59D,,OWNER_FUND_0584,FUND_0584,INSTR_GENERATED_0B55EB7C1ABD71F9B59D,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,38294793.798598,51697971.628107,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B712E5D02F51D49B6FC,,OWNER_FUND_0296,FUND_0296,INSTR_GENERATED_0B712E5D02F51D49B6FC,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,4985114.683085,6231393.353856,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B81817ECBA02AAB62E7,,OWNER_FUND_0318,FUND_0318,INSTR_GENERATED_0B81817ECBA02AAB62E7,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,108584418.568796,124872081.354115,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0B9AB47EB0DE92B7A89C,,OWNER_FUND_0457,FUND_0457,INSTR_GENERATED_0B9AB47EB0DE92B7A89C,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,6118518.518519,8260000.000000,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0BA25B9D38C9A7523F7F,,OWNER_FUND_0560,FUND_0560,INSTR_GENERATED_0BA25B9D38C9A7523F7F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,104286972.437225,119930018.302809,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0BA515D39CB2467081DE,,OWNER_FUND_0511,FUND_0511,INSTR_GENERATED_0BA515D39CB2467081DE,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,81094879.404241,101368599.255301,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0BBC34CDEC40A1B7B13C,,OWNER_FUND_0678,FUND_0678,INSTR_GENERATED_0BBC34CDEC40A1B7B13C,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,39272940.027242,49091175.034052,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0BEF1A9B83E1BFD95F8B,,OWNER_FUND_0477,FUND_0477,INSTR_GENERATED_0BEF1A9B83E1BFD95F8B,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,37739036.616094,43399892.108508,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0C00863AF8FD725CC9D8,,OWNER_FUND_0517,FUND_0517,INSTR_GENERATED_0C00863AF8FD725CC9D8,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,65908037.634926,82385047.043657,,,,,,,,0.2000000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0C17D2618DE5801ECFB4,,OWNER_FUND_1056,FUND_1056,INSTR_GENERATED_0C17D2618DE5801ECFB4,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,19639939.211021,26513917.934878,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0C1BEDF21B74D4A04E48,,OWNER_FUND_0110,FUND_0110,INSTR_GENERATED_0C1BEDF21B74D4A04E48,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,28410915.492599,38354735.915008,,,,,,,,0.2500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0C1F2ACB247649CB7F73,,OWNER_FUND_0579,FUND_0579,INSTR_GENERATED_0C1F2ACB247649CB7F73,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,43445891.342883,49962775.044316,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
POS_GENERATED_0C409B3E3F5E65E6621F,,OWNER_FUND_0146,FUND_0146,INSTR_GENERATED_0C409B3E3F5E65E6621F,DIRECT_COMPANY,fund_total,as_of,2026-06-05,day,2026-06-05,,,,,,,,USD,22273298.834724,25614293.659933,,,,,,,,0.1500000000,,,,HIGH,generated holding schema,Equity,SYNTHETIC,COMPLETION,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
