position_lineage_id,lineage_id,position_id,owner_id,target_id,as_of_date,acquisition_channel,first_acquisition_date,printed_name,lot_label,lot_count,prior_as_of_date,prior_lot_count,pairing_type,match_basis,link_status,lineage_cost,lineage_fair_value,cost_change,cost_change_flow_basis,cost_change_warning,grain_change,provenance_type,synthetic_parameter_set_id,record_status
PLINROW_7D77FF3A28D6A9E7D799,PLIN_0FBC226BE0607F36AFF0,POS_SOURCE_626DED8E346F850E2A89,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0615,2025-12-31,SECONDARY,,"HCI Equity Partners IV, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1826863,692879,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7D7B04049921F4ABCBCE,PLIN_0F1F6BE1DC83E68DFDC8,POS_SOURCE_234FF832717A7D34EE4D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0560,2025-12-31,SECONDARY,,"Gryphon Odin CV-A, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1153363,2501722,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7D82322C3D774EBE7019,PLIN_2296AB4FDDEA8BEB42F8,POS_SOURCE_CB57CEC3ECFF60574DF1,OWNER_FUND_1060,TARGET_FUND_1051,2025-06-30,UNKNOWN,,VISTA EQUITY PARTNERS FUND VII LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7DAB2A045E525FBFCC6D,PLIN_6336AF7AF96AD8B93103,POS_SOURCE_4441C7B275FE902059AB,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_E93816CB014D555314A2,2026-03-31,SECONDARY,2025-09-30,"Elysium Acquisition, L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,10237194,12410335,1020190,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_7DB382FF6A12FC8CB03B,PLIN_C00AB8220F96315808DA,POS_SOURCE_6E849D7805C2DE1E3901,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0827,2025-12-31,SECONDARY,,Providence Equity Partners VI L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3459611,35385,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7E0BAD5754014C6917A6,PLIN_63D315F87A488DCC7BEF,POS_SOURCE_B5A103131BA858E53193,OWNER_FUND_1060,TARGET_FUND_0813,2025-06-30,UNKNOWN,,PEP DEVELOPMENT OPPORTUNITIES FUND LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7EA057E25EC8301C2D08,PLIN_12193C2DDC08F3E776F7,POS_SOURCE_78E753FB952DCAF6AC1C,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0576,2025-12-31,SECONDARY,,"H.I.G. Bayside Debt & LBO Fund II, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,656010,737760,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7EC28AA4E471B95402B1,PLIN_F7AB55AEFD866D874F6D,POS_SOURCE_6DAFEE7500F814349658,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_A9A06C28AFA427248C0B,2025-12-31,SECONDARY,2025-12-31,Apheon AlliA,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,37,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7F5C181095B23C98ED75,PLIN_59AF910F8F265D278FE4,POS_SOURCE_560ADE7943E1BC9ADAFF,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0408,2025-12-31,SECONDARY,,"Carlyle Partners VIII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,5389234,6258290,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7FCE18500B9CC6FD47E1,PLIN_9A886CEBC3265EC025A9,POS_SOURCE_53D7E517BC2334C7E30D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0435,2025-12-31,SECONDARY,,"Clayton, Dubilier & Rice Fund X, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,608945,806704,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_816A1E0BC4DF1C5A195A,PLIN_0C2BA0AF53516648846F,POS_SOURCE_802AC09B160E71843555,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0584,2025-12-31,SECONDARY,,Hamilton Lane-Carpenters Partnership Fund V L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,7756399,9759183,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_81A4D1362EC63425CB7D,PLIN_F33A19E7C5B451371B1E,POS_SOURCE_4712CDCE439B47564E76,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_5119DD109481B5F4035A,2026-03-31,SECONDARY,2025-10-08,"LEP Red Rock Fund, L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,10337062,11841033,0,NOT_APPLICABLE,false,false,DERIVED,,ACTIVE
PLINROW_81B07DCAC42052EC21CC,PLIN_F0FF442100D6CA99191D,POS_SOURCE_C818CD3E73C49AE77754,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0988,2025-12-31,SECONDARY,,"Vista Equity Partners Hubble, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,30200597,50059993,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_81BF3BF75A3F7220A69D,PLIN_73325ED302E856716ADA,POS_SOURCE_7D84F5B30D3B9FDA9EBE,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0438,2025-12-31,SECONDARY,,"Clearlake Capital Partners VI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2093257,2039174,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8209C76E2E95CE96EA16,PLIN_F1E5D433183B016FD4F5,POS_SOURCE_D0AEFCD0CA57925D342F,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,TARGET_CO_0001,2021-12-31,UNKNOWN,,Alphabet,,2,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,275696602,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_823B02F5FA9DD499A5F8,PLIN_23342EC66A09BCF4DB09,POS_SOURCE_5ECF4C6B329DC3AA88C9,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_11B5651A36CC28907C9C,2026-03-31,SECONDARY,2026-03-31,"Green Equity Investors Side VII, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,13979807,14865544,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_82816A823909905AE9D0,PLIN_5917760130F3C3974BF6,POS_SOURCE_265FE7AA9B2FF04F8951,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_27D4AFBC3F334F07E06D,2025-12-31,SECONDARY,2025-12-31,Apheon Svt Long Term Value Fund SCSp,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,5904806,9238958,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_82E232375B8BA324760B,PLIN_21D19511D10ED4669221,POS_SOURCE_9C8757418AB3786CA226,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0738,2025-12-31,SECONDARY,,Madison Dearborn Capital Partners VII,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,5365107,5612000,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8382BFF00FEBA396C60E,PLIN_DFD1FF7D800A8BBE1CD8,POS_SOURCE_4010F77BBACE2C53A46E,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_E74DFDFB934766D7DE67,2026-03-31,SECONDARY,2025-09-30,"Madison Dearborn Capital Partners VIII-C, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,1656948,1667790,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_83B449849AEA509826E1,PLIN_C302B6A6B4AF46701861,POS_SOURCE_1DDEFAC7A7A74A6BF39F,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,TARGET_DEBT_1DDEFAC7A7A74A6BF39F,2021-12-31,UNKNOWN,,GNMA 2% 1/15/2051,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,,40387308,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_84F8B0C3670162AD91A6,PLIN_5FF30F753A0CDC0F6750,POS_SOURCE_2A6DEB1481417B093D77,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_7242B52A77C1AA722B9F,2025-12-31,SECONDARY,2025-12-31,Sagard II-A FPCI and Sagard II-B FPCI,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,293426,309358,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8544EA7F1F91D87FC79D,PLIN_0D8EC63B4EB8DB6789CC,POS_SOURCE_A1E72876FB0F0C3CD788,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0557,2025-12-31,SECONDARY,,"Gryphon Mezzanine Partners II, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,9691140,9268455,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_85C46293959FD6927C2A,PLIN_1439386DD53E071964CA,POS_SOURCE_979725EC35F39B2A55F5,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0747,2025-12-31,SECONDARY,,Montagu+ SCSp,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2253508,3633926,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_862C9679710B7EE99894,PLIN_870E07A4E7AB01762D60,POS_SOURCE_426E076B38B284DA240F,OWNER_POMONA_INVESTMENT_FUND,TARGET_CO_0021,2025-12-31,UNKNOWN,,Nomura Global Financial Products Inc.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,-621670,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8662530E91B05F52B169,PLIN_409FF700FDF71C9DC6B6,POS_SOURCE_824550A782025CA5A996,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0378,2025-12-31,SECONDARY,,Bridgepoint Europe IV 'E' L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,54141,113059,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_86A93BCB820DE60987CB,PLIN_178D955BE1B72CCBCE99,POS_SOURCE_D2B7FA04D3F9C0643158,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0411,2025-12-31,SECONDARY,,"CB Offshore CF I, Limited Partnership",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2823387,6472858,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_86B64A16D33D32E4504B,PLIN_2B1191E378B556157F2D,POS_SOURCE_72085B55900F9F37C3B5,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0418,2025-12-31,SECONDARY,,CCP Climb LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,17693434,25338038,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_86C00F9D63F8B9AA6909,PLIN_BE0BD42A2487DB970CC6,POS_SOURCE_114771E84AFA4C0CC3A5,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0264,2025-12-31,SECONDARY,,"ABRY Partners IX, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1907146,2459508,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_86CE89CDA2817922C685,PLIN_253060950493444464FC,POS_SOURCE_10D5BB6BE9BDC1C86A0D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0297,2025-12-31,SECONDARY,,Apax IX USD L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,12913267,9743693,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_86D29B8BC2EACED8CBB6,PLIN_338F85AF5C3BF87A7B15,POS_SOURCE_6CB00C67A22793F0EC17,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0509,2025-12-31,SECONDARY,,"Francisco Partners II, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,106495,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_86FAC18D2D075D6D6CFC,PLIN_1A5109BF4E1030073336,POS_SOURCE_6BB65B5A92644833867B,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,TARGET_CO_0027,2021-12-31,UNKNOWN,,Tesla,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,110460986,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_87B6E11B4E34CDEBBF0E,PLIN_FB5C25B2DE13DFA1A615,POS_SOURCE_21F05BB5AA01387C378D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0399,2025-12-31,SECONDARY,,Capiton VI GmbH & Co. Beteiligungs KG,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,491298,623178,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_87B7057AEACAB9E8FDF6,PLIN_D37C3E67CF30950AD515,POS_SOURCE_54F1731950751A5E7241,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0270,2025-12-31,PRIMARY,,Accel-KKR Capital Partners VII LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1460147,1172037,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_87C7A714DB08880D969A,PLIN_B387652FC06E452BB3B9,POS_SOURCE_D1FBED99D02A2D76705D,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0306,2025-12-31,SECONDARY,,"Artiman Ventures III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,547290,330028,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_87E6176FB407010B427C,PLIN_11D24C8C13AA3BE39C1E,POS_SOURCE_ED0569F0CF1A888CA9E2,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0934,2025-12-31,PRIMARY,,"TA XIV-B, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,4402831,5043631,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_88C539CF9D41315391B6,PLIN_780A205CD4DB52F9F40A,POS_SOURCE_B9E0099C0C09A4D6CD16,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0792,2025-12-31,SECONDARY,,"Odyssey Investment Partners Fund V, LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3905285,1677141,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_890642C8888F4C6A48F7,PLIN_9B4469448C59FDC8006A,POS_SOURCE_E9C3AE03DBC51610EF49,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0793,2025-12-31,SECONDARY,,"OEP VI Feeder (Cayman), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3504669,4438701,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_893515A5BCA087915BCD,PLIN_7E0540D83EAF7A0A382A,POS_SOURCE_DE85892AFB6657467F19,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0986,2025-12-31,SECONDARY,,"Vista Equity Partners Fund VI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,695367,997367,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8A146CD61A1A1E2575B0,PLIN_132F8991C0DEC06433FC,POS_SOURCE_76451D643320BB46B416,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0578,2025-12-31,SECONDARY,,"H.I.G. Capital Partners V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,5183590,2904043,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8A6CE5D92DDE037EC1D7,PLIN_CB7CF1103C2A1B4E7533,POS_SOURCE_6A3FDA8BD5EB163708FF,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0400,2025-12-31,SECONDARY,,Capvis Equity IV L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,5688290,4222958,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8B185944F56BAF945A73,PLIN_A40F7BF6DD8407026F23,POS_SOURCE_2EBCEE1DE987BB21006D,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_3D3F6014B9F9A737937F,2025-12-31,SECONDARY,2025-09-30,"PSG VI, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,301470,275463,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8B82D5DF2B145F02C0CA,PLIN_4B2D2753D5F9E3025D96,POS_SOURCE_CA1C94B9D769C3E0F518,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_284D8995181172616A4A,2026-03-31,SECONDARY,2025-12-31,"Epiris Fund III (B), L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,2258768,3777738,3626,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_8BA69FDE2B6175F221F6,PLIN_3FAFF213D423E658FF25,POS_SOURCE_134783B32D531782F5E0,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0945,2025-12-31,SECONDARY,,"Tennenbaum Opportunities Fund V, LLC",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,86179,21327,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8C04D9A57A17900AC295,PLIN_B659D525F9AAF080E5E3,POS_SOURCE_E2B63D0D46ECDB5F480E,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0317,2025-12-31,SECONDARY,,"Audax Private Equity Fund, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2154,1427,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8D5720656B0ED513B86C,PLIN_2F38B18505FD9C88BD53,POS_SOURCE_59DA16BB3A6096790587,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_48073CBDED017E47771A,2026-03-31,SECONDARY,2025-09-30,"Hidden Harbor Capital Partners Continuation Fund, L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,15162905,14714130,0,NOT_APPLICABLE,false,false,DERIVED,,ACTIVE
PLINROW_8E4D317E777526A6AA30,PLIN_66CF6E5A052923E5C8EA,POS_SOURCE_D550F877A618CFC92930,OWNER_FUND_1060,TARGET_FUND_0765,2025-06-30,UNKNOWN,,NEXT COAST VENTURES III LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8E738DFDB5A64757AD54,PLIN_E55BD1F89BDFF0530253,POS_SOURCE_03DC689BF2CE1A13DA26,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0348,2025-12-31,SECONDARY,,"Berkshire Fund VII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1177910,179841,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_8E9494987F398665DE9A,PLIN_1CBB19453949184EE8A1,POS_SOURCE_E09B05DA50F97DEC9F50,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0334,2025-12-31,SECONDARY,,"BC Asia III Private Investors, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,2089669,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_9021F4C5E778DA891FB8,PLIN_1357A329EC8A412BB479,POS_SOURCE_29F73381549379B2F411,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_AFF1FE17246C61720BF2,2026-03-31,SECONDARY,2025-12-31,Merieux Participations SAS,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,68119,91087,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_909B279CE3229C8211CA,PLIN_7F1C6AFFECC1162DFA38,POS_SOURCE_34687DCD4044E0108D69,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_4A2250965A9DE746F48C,2025-12-31,SECONDARY,2025-09-30,"Providence Strategic Growth III, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,1831336,1840293,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_90AECC04D98D83262F72,PLIN_4A3C2F6BA574E7D054C3,POS_SOURCE_5CCC36106E4444A3ABD6,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0743,2025-12-31,SECONDARY,,"Marlin Equity III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,29533,35530,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_91EE12B7A62F0904A062,PLIN_A221C133EF9F1DEDF1CD,POS_SOURCE_9B59B0D2554247F7005F,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0337,2025-12-31,SECONDARY,,BC European Capital X-10 LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,13663869,14812796,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_923DC4A98EC4DB2F8F0F,PLIN_1643CED61EBCBCA67753,POS_SOURCE_A237C4738F1753F459D3,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0424,2025-12-31,SECONDARY,,"Charlesbank Equity Fund VIII, Limited Partnership",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3446346,3826925,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_926527096293C259231B,PLIN_A41D28A679F5983BE3F6,POS_SOURCE_EFC342C8CAD7F72981B0,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0856,2025-12-31,DIRECT,,Roark Capital Partners II Sidecar LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,933495,1754471,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_927CA5CFFBEA68D9D4C9,PLIN_0BA6D1F85127053AB2BA,POS_SOURCE_8203931C8C99B386936A,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_51A6226F1BC499171CA7,2026-03-31,SECONDARY,2025-12-31,Sagard Testing FPCI,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,5834939,4771721,-185375,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_92D41168A406011E718B,PLIN_EF0458A80011D8BB8624,POS_SOURCE_DE4DF0594AA8EC02B4A6,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_E910D06AFED39FAEA008,2026-03-31,SECONDARY,2025-12-31,Bregal Unternehmerkapital IV-B SCSp,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,1283852,1420932,10983,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_92E00230A505351E7AD7,PLIN_8872171106B30FD51CF9,POS_SOURCE_1239BD9CAF58511CE44B,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0983,2025-12-31,SECONDARY,,Verdane Capital IX AB,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1390540,1283443,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_93F12BA7CCB72AF8337E,PLIN_0624832EC509700A056B,POS_SOURCE_B00B4CCA8FB19BDBA4AB,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0801,2025-12-31,SECONDARY,,"PA Middle Market Fund, LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,48075551,51660376,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_94489481E5AA8679D601,PLIN_652DBDEDDF1DA56CA4B7,POS_SOURCE_4AA8D4FFD6C79B3ACC95,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0448,2025-12-31,SECONDARY,,"Corsair IV Financial Services Capital Partners, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,398241,1346189,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_94A08D60FB259B304AF5,PLIN_EA53AAA59BF7AD27EB93,POS_SOURCE_D84BC5AD00EC79F7938A,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0296,2025-12-31,SECONDARY,,"Apax Europe VII - B, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,20004,24948,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_94BD6766F56CE0DAB520,PLIN_37447C73C6F05CDF9F7D,POS_SOURCE_8AD1E70D880CC673E112,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_75C1DD4B208D8B20B464,2026-03-31,SECONDARY,2025-12-31,One Equity Partners IX-B SCSp,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,4081849,4562491,1417379,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_94F7CE2F5C96DD92E3A9,PLIN_098F6666404767F1D4B6,POS_SOURCE_A194A91C734BB31D7E98,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0809,2025-12-31,SECONDARY,,"Parthenon Investors III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,512940,795304,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_95C85F34796990432B2E,PLIN_04DC26AC08173B684F27,POS_SOURCE_C1626EA6860722B5BF69,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0290,2025-12-31,SECONDARY,,"American Securities Partners VI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3777692,2949853,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_963BD5534EFD01BC90DE,PLIN_09499AED64950F779AFD,POS_SOURCE_375410A75F42997820F9,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0583,2025-12-31,SECONDARY,,Hamilton Lane-Carpenters Partnership Fund IV L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,12339619,12802912,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_96A8D0D8495E270A98BA,PLIN_3B26D5F8619906F5A1D1,POS_SOURCE_23180B432CD86DAB5EE4,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_F1940744033E87BAAA42,2026-03-31,SECONDARY,2025-09-30,Audax Private Equity Beacon CF,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,17905961,22377355,0,NOT_APPLICABLE,false,false,DERIVED,,ACTIVE
