position_id,source_holding_id,owner_id,owner_fund_id,instrument_id,position_class,accounting_scope,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,quantity_raw,quantity,quantity_unit,currency,cost,fair_value,market_value,reported_value,realized_proceeds,commitment,unfunded_commitment,principal_amount,notional_amount,fund_ownership_fraction,portfolio_weight_fraction,initial_investment_date,exit_date,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,origin_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,acquisition_channel,acquisition_date_basis,commitment_only,fair_value_level,balance_raw,balance_basis
POS_SOURCE_14B68ED0B674C17E782C,9df1f53c77cffa0e0615,OWNER_ALPINVEST_SEED_FUND_II,,INSTR_SOURCE_14B68ED0B674C17E782C,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,15627437,18411468,,,,,,,,,,2026-01-07,,MEDIUM,source_holding=9df1f53c77cffa0e0615; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_SEED_FUND_II,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-013,1/7/2026,,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_14D1F60917AC8A3A1C6E,64d1c75c930eab706d72,OWNER_ALPINVEST_SEED_FUND_II,,INSTR_SOURCE_14D1F60917AC8A3A1C6E,FUND_INTEREST,portfolio_total,as_of,2025-12-31,day,2025-12-31,,,,,,,,USD,2983261,2527955,,,,,,,,,,2025-12-31,,MEDIUM,source_holding=64d1c75c930eab706d72; owner_decision=NATIVEOWN_SRC624_OWNER_ALPINVEST_SEED_FUND_II,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC624,table-001,"Sagard NewGen FPCI $2,527,955",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_151B8F13691B34217E49,2518d5cc8374cb6785c1,OWNER_ALPINVEST_CAPS_BLOCKER,,INSTR_SOURCE_151B8F13691B34217E49,FUND_INTEREST,portfolio_total,as_of,2025-12-31,day,2025-12-31,,,,,,,,USD,1105243,1139449,,,,,,,,,,2025-09-30,,MEDIUM,source_holding=2518d5cc8374cb6785c1; owner_decision=NATIVEOWN_SRC624_OWNER_ALPINVEST_CAPS_BLOCKER,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC624,table-002,"PSG Fidelity Co-Invest, L.P. $1,105,243",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1539D939CAA876A31385,06e04a42b53feb0f76f8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1539D939CAA876A31385,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1427220,579097,,,,,,,,,,,,HIGH,source_holding=06e04a42b53feb0f76f8; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Bain Capital Asia Fund II, L.P.(d)(f)(g) Rest of World 12/31/2019 1,427,220 579,097",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_167416903DDA9C6E888C,6e8f6a0e007f906723d5,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_167416903DDA9C6E888C,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,575000,,,,,,,,,,,,,MEDIUM,source_holding=6e8f6a0e007f906723d5; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"575,000",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_16865901C0C9EDC152A2,4a207818915b10d61255,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_16865901C0C9EDC152A2,DEBT_INVESTMENT,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,USD,,37249844,,,,,,,35940000,,,,,LOW,source_holding=4a207818915b10d61255; owner_decision=OWNMAP003,The printed row is a security title; the current company alias is not treated as issuer identity.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"35,940,000 37,249,844",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_17CAC90E43091505488F,dbd9ef5c0dcbfa52a040,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_17CAC90E43091505488F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4135283,3347924,,,,,,,,,,,,HIGH,source_holding=dbd9ef5c0dcbfa52a040; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Trident VI, L.P.(f)(g) North America 06/30/2023 4,135,283 3,347,924",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_19B16AC2D4B36C2A806F,b6c42a9acfff531fdbee,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_19B16AC2D4B36C2A806F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,709265,871493,,,,,,,,,,,,HIGH,source_holding=b6c42a9acfff531fdbee; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"EQT VIII (No.2) SCSp(d)(f)(g) Europe 03/28/2024 709,265 871,493",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1A6DB88691D7D1BA9796,33b06fb843825a6ed6aa,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_1A6DB88691D7D1BA9796,DIRECT_COMPANY,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,498658,,,,,,,,,,,HIGH,source_holding=33b06fb843825a6ed6aa; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a company.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"DIRECT INVESTMENT #2 498,658",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_1A85D553D6D3B0F2981B,0f32c89a48713850b736,OWNER_ALPINVEST_CAPS_BLOCKER,,INSTR_SOURCE_1A85D553D6D3B0F2981B,FUND_INTEREST,portfolio_total,as_of,2025-12-31,day,2025-12-31,,,,,,,,USD,1458040,1985543,,,,,,,,,,2025-12-31,,MEDIUM,source_holding=0f32c89a48713850b736; owner_decision=NATIVEOWN_SRC624_OWNER_ALPINVEST_CAPS_BLOCKER,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC624,table-001,"Portage Capital Solutions Intenational Fund I, L.P. $1,458,040",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1AEF61D9BE8B13938C24,ddde089164ee212c9f66,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_1AEF61D9BE8B13938C24,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,21939508,,,,,,,,,,,HIGH,source_holding=ddde089164ee212c9f66; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"SCF-VIII LP 21,939,508",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_1B4B53D5F8F33C26B7D9,e5dbf6e1b68d50eb0cf9,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1B4B53D5F8F33C26B7D9,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,3579038,4022057,,,,,,,,,,,,HIGH,source_holding=e5dbf6e1b68d50eb0cf9; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Clearlake Capital Partners VII (USTE), L.P.(d)(f) North America 09/17/2021 3,579,038 4,022,057",,ACTIVE,PRIMARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1B613DB344F89D74853A,73bc2d98881bafa101bd,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1B613DB344F89D74853A,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2034645,3141706,,,,,,,,,,,,HIGH,source_holding=73bc2d98881bafa101bd; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Lightspeed Venture Partners IX, L.P.(d)(g) North America 12/31/2020 2,034,645 3,141,706",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1B955F60C69D4C5FB882,aa68d99268921b135e3f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1B955F60C69D4C5FB882,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1640438,2024814,,,,,,,,,,,,HIGH,source_holding=aa68d99268921b135e3f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Silver Lake Partners V, L.P.(f)(g) North America 06/30/2020 1,640,438 2,024,814",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1C58F661293816B0D80C,785b962963934e97a0a6,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1C58F661293816B0D80C,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,15405988,18334566,,,,,,,,,,,,HIGH,source_holding=785b962963934e97a0a6; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"FS Equity Partners CV1, L.P.(d)(f)(g) North America 04/03/2025 15,405,988 18,334,566",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1C658AACB5BECD90F12D,16f80d62689e6ca7b4d1,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_1C658AACB5BECD90F12D,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,6415987,,,,,,,,,,,HIGH,source_holding=16f80d62689e6ca7b4d1; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"TEAKWOOD CAPITAL III (CO-INVESTMENT) LP 6,415,987",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_1C7F3257610414BBFE7E,5124d2f62da2d8b30786,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1C7F3257610414BBFE7E,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,6551312,7953104,,,,,,,,,,,,HIGH,source_holding=5124d2f62da2d8b30786; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"CP VII Investors, L.P.(f)(g) North America 03/31/2025 6,551,312 7,953,104",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1CDF9F054BC50E59DF0E,729100e478601fe742ae,OWNER_ALPINVEST_CAPS_HOLDINGS,,INSTR_SOURCE_1CDF9F054BC50E59DF0E,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,13557988,15935022,,,,,,,,,,2026-03-31,,MEDIUM,source_holding=729100e478601fe742ae; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_CAPS_HOLDINGS,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-012,"CVC Capital Partners VIII (A) L.P. $13,557,988",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1CF159FB9A256ED0D8C2,dbe14c3696fbb2738d7b,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_1CF159FB9A256ED0D8C2,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,500000,,,,,,,,,,,,,MEDIUM,source_holding=dbe14c3696fbb2738d7b; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"500,000",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_1D043FEF476E9D4022C5,dbd34d17aae0cc210ef0,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1D043FEF476E9D4022C5,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4623984,5224785,,,,,,,,,,,,HIGH,source_holding=dbd34d17aae0cc210ef0; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Providence Equity Partners IX-A S.C.Sp.(f)(g) North America 10/05/2023 4,623,984 5,224,785",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1D786226DC829DE557C7,8664791cbb8d76abc28f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1D786226DC829DE557C7,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1612660,1601744,,,,,,,,,,,,HIGH,source_holding=8664791cbb8d76abc28f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Venture Partners VII, L.P.(d)(f)(g) North America 06/30/2015 1,612,660 1,601,744",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1D942995195048C1BE98,7096eb03ddbb4a8691ba,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1D942995195048C1BE98,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,9244010,12507589,,,,,,,,,,,,HIGH,source_holding=7096eb03ddbb4a8691ba; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Centerbridge Seaport Acquisition Fund, L.P.(d)(f)(g) North America 04/27/2022 9,244,010 12,507,589",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1DDEFAC7A7A74A6BF39F,2dcb9be5f0746b70088b,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_1DDEFAC7A7A74A6BF39F,DEBT_INVESTMENT,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,USD,,40387308,,,,,,,40006000,,,,,LOW,source_holding=2dcb9be5f0746b70088b; owner_decision=OWNMAP003,The printed row is a security title; the current company alias is not treated as issuer identity.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"GNMA 2% 1/15/2051 40,006,000 40,387,308",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_1E7A7C56E51A04DE14A3,a734b4ca49ffe750dd09,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_1E7A7C56E51A04DE14A3,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,2167000,,,,,,,,,,,,,MEDIUM,source_holding=a734b4ca49ffe750dd09; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"2,167,000",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_1ED07196B04629925C4D,331173c08444fdab5644,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_1ED07196B04629925C4D,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,3500000,,,,,,,,,,,,,MEDIUM,source_holding=331173c08444fdab5644; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"3,500,000",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_1F1B55BB7E8EF54FEE8F,9f0187c8fff95ae7da92,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1F1B55BB7E8EF54FEE8F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,875277,1130728,,,,,,,,,,,,HIGH,source_holding=9f0187c8fff95ae7da92; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"PAI Mid-Market Fund SCSp(d)(f)(g) Europe 09/30/2025 875,277 1,130,728",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_1F378BFB6F5D3E31B1B6,0b646cf2190b63f50f84,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_1F378BFB6F5D3E31B1B6,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,701197,1193522,,,,,,,,,,,,HIGH,source_holding=0b646cf2190b63f50f84; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"A10 USD (Feeder) L.P.(f)(g) Europe 03/28/2024 701,197 1,193,522",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_214A33187D5F5E34FEB8,7bd0dc1f7d111dcd3973,OWNER_ALPINVEST_SEED_FUND_II,,INSTR_SOURCE_214A33187D5F5E34FEB8,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,3453319,5140708,,,,,,,,,,2025-12-31,,MEDIUM,source_holding=7bd0dc1f7d111dcd3973; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_SEED_FUND_II,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-012,12/31/2025,,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_21D35E120A133AF739C7,6fca31903ee4ce9fec05,OWNER_ALPINVEST_CAPS_HOLDINGS,,INSTR_SOURCE_21D35E120A133AF739C7,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,0,0,,,,,,,,,,2026-03-31,,MEDIUM,source_holding=6fca31903ee4ce9fec05; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_CAPS_HOLDINGS,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-013,3/31/2026,,ACTIVE,SECONDARY,UNSTATED,true,UNSTATED,,
POS_SOURCE_21F05BB5AA01387C378D,c51b354128d12135dfae,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_21F05BB5AA01387C378D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,491298,623178,,,,,,,,,,,,HIGH,source_holding=c51b354128d12135dfae; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Capiton VI GmbH & Co. Beteiligungs KG(d)(f)(g) Europe 09/30/2025 491,298 623,178",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_21F0DB487D15160EA7B2,925e00061ebaa3b5b195,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_21F0DB487D15160EA7B2,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,331839,572308,,,,,,,,,,,,HIGH,source_holding=925e00061ebaa3b5b195; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"WCAS XIII, L.P.(d)(f)(g) North America 03/28/2024 331,839 572,308",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_22C72C12046D773C524B,2db333bead3d12dbf1a1,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_22C72C12046D773C524B,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,896971,794334,,,,,,,,,,,,HIGH,source_holding=2db333bead3d12dbf1a1; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Sixth Cinven Fund (No. 2) Limited Partnership(f) Europe 12/30/2022 896,971 794,334",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_22D2634B2747691AA673,cd8d927e1c499ea5ffd5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_22D2634B2747691AA673,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,43429,222798,,,,,,,,,,,,HIGH,source_holding=cd8d927e1c499ea5ffd5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"TA XI, L.P.(f)(g) North America 09/30/2024 43,429 222,798",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_231695F1AC253940E79B,0565b92e2454bf0ef243,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_231695F1AC253940E79B,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,2500000,,,,,,,,,,,,,MEDIUM,source_holding=0565b92e2454bf0ef243; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"2,500,000",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_23180B432CD86DAB5EE4,3f616a4b6392ae51853f,OWNER_ALPINVEST_SEED_FUND_II,,INSTR_SOURCE_23180B432CD86DAB5EE4,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,17905961,22377355,,,,,,,,,,2025-09-30,,MEDIUM,source_holding=3f616a4b6392ae51853f; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_SEED_FUND_II,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-012,"Audax Private Equity Beacon CF $22,377,355",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_233D3A56F22EC52276A7,64bad75fe973140a395f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_233D3A56F22EC52276A7,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,18987123,19336530,,,,,,,,,,,,HIGH,source_holding=64bad75fe973140a395f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Carlyle Europe Partners V - EU, S.C.Sp.(f)(g) Europe 03/28/2024 18,987,123 19,336,530",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_234FF832717A7D34EE4D,f085701b254ae079eff8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_234FF832717A7D34EE4D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1153363,2501722,,,,,,,,,,,,HIGH,source_holding=f085701b254ae079eff8; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Gryphon Odin CV-A, L.P.(f) North America 09/05/2024 1,153,363 2,501,722",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_23E02B6E2812E33523EC,6d6ef0727a569d581f4f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_23E02B6E2812E33523EC,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1197510,237806,,,,,,,,,,,,HIGH,source_holding=6d6ef0727a569d581f4f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Atlas Capital Resources LP(d)(f)(g) North America 06/30/2021 1,197,510 237,806",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_246980F085C76364E4EB,5fe9247177e4a1728802,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_246980F085C76364E4EB,DEBT_INVESTMENT,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,,,,USD,,52411582,,,,,,,53885000,,,,,LOW,source_holding=5fe9247177e4a1728802; owner_decision=OWNMAP003,The printed row is a security title; the current company alias is not treated as issuer identity.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"1.75% 8/15/2041 53,885,000 52,411,582",,ACTIVE,UNKNOWN,UNSTATED,,UNSTATED,,
POS_SOURCE_246A9ED97057C580A4C8,043ffacaac400cf5ad73,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_246A9ED97057C580A4C8,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1439957,2347099,,,,,,,,,,,,HIGH,source_holding=043ffacaac400cf5ad73; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Bain Capital Europe Fund V, SCSp(d)(f)(g) Europe 06/28/2024 1,439,957 2,347,099",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_250585782ECC0BF9FDF9,c933902314c055f7f6f5,OWNER_ALPINVEST_CAPS_BLOCKER,,INSTR_SOURCE_250585782ECC0BF9FDF9,FUND_INTEREST,portfolio_total,as_of,2026-03-31,day,2026-03-31,,,,,,,,USD,1079942,1699327,,,,,,,,,,2025-12-31,,MEDIUM,source_holding=c933902314c055f7f6f5; owner_decision=NATIVEOWN_SRC623_OWNER_ALPINVEST_CAPS_BLOCKER,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,EXTRACTED,SOURCE_NORMALIZED,SRC623,table-013,"Warburg Pincus Capital Solutions Founders Fund, L.P. $1,699,327",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_2508B53574F4F0618ECA,425e42e6ce8db9a582e1,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_2508B53574F4F0618ECA,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,8352428,12255507,,,,,,,,,,,,HIGH,source_holding=425e42e6ce8db9a582e1; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Halifax Capital Partners IV, L.P.(d)(f)(g) North America 03/31/2022 8,352,428 12,255,507",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
POS_SOURCE_252ED0435EA8AAD7C1FC,6cbb2b10606d6e56accc,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_252ED0435EA8AAD7C1FC,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1104978,3985285,,,,,,,,,,,,HIGH,source_holding=6cbb2b10606d6e56accc; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BC XII Private Investors, L.P.(f) North America 04/10/2020 1,104,978 3,985,285",,ACTIVE,SECONDARY,UNSTATED,,UNSTATED,,
