analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,input_fee_basis,input_method
ANL_POSITION_FUND_0023_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0023_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.0232318064,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_30a61433ba43674d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0023_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0023_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0.9838191729,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_30a61433ba43674d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0023_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0023_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1.0070509793,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_30a61433ba43674d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0024_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0024_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.1487544882,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_426a17d396200c0c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0024_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0024_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,2.8365261324,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_426a17d396200c0c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0024_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0024_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,2.9852806206,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_426a17d396200c0c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0025_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0025_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.0576837749,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_3b6dff14acd3f810,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0025_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0025_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,1.6828852831,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_3b6dff14acd3f810,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0025_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0025_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1.740569058,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_3b6dff14acd3f810,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0026_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0026_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_83f6884d9c17711f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0026_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0026_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,1.0195600246,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_83f6884d9c17711f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0026_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0026_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1.0195600246,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_83f6884d9c17711f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0027_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0027_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,6.9226818182,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_c980dedc2e083ba4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0027_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0027_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0.30546,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_c980dedc2e083ba4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0027_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0027_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,7.2281418182,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_c980dedc2e083ba4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0028_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0028_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,2.1023444211,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_8e77169069700ac6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0028_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0028_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_8e77169069700ac6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0028_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0028_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,2.1023444211,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_8e77169069700ac6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0029_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0029_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.2571630892,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_411559eac9765abf,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0029_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0029_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0.1030404806,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_411559eac9765abf,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0029_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0029_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,0.3602035698,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_411559eac9765abf,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0030_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0030_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.0176896552,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_26fb2325ff0e1b50,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0030_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0030_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0.9823103448,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_26fb2325ff0e1b50,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0030_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0030_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_26fb2325ff0e1b50,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0031_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0031_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.0043142857,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_7e987824386db352,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0031_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0031_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0.9956857143,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_7e987824386db352,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0031_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0031_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_7e987824386db352,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0032_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0032_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_70dba5534c7788df,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0032_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0032_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,1,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_70dba5534c7788df,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0032_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0032_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_70dba5534c7788df,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0033_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0033_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_9bb7697b33517a4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0033_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0033_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,1,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_9bb7697b33517a4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0033_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0033_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_9bb7697b33517a4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0034_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0034_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,5.441621,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_d479aa60b9b0a5f7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0034_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0034_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,1.506227,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_d479aa60b9b0a5f7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0034_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0034_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,6.947848,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_d479aa60b9b0a5f7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0035_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0035_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,1.9126713333,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_0c465ed4de67329e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0035_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0035_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_0c465ed4de67329e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0035_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0035_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1.9126713333,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_0c465ed4de67329e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0036_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0036_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.1850273333,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_e76445da1e800867,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0036_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0036_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0.6199533333,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_e76445da1e800867,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0036_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0036_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,0.8049806667,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_e76445da1e800867,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0037_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0037_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,1.5728493333,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_cfa89b5d22558279,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0037_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0037_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,1.280214,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_cfa89b5d22558279,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0037_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0037_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,2.8530633333,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_cfa89b5d22558279,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0038_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0038_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.627576,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_309a0e055af427ff,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0038_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0038_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,0.4035026667,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_309a0e055af427ff,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0038_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0038_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,1.0310786667,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_309a0e055af427ff,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0039_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0039_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.0731226667,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_6d393a69855d0ff4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0039_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0039_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,3.6642913333,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_6d393a69855d0ff4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0039_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0039_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,3.737414,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_6d393a69855d0ff4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0040_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0040_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,1.272036,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_7b177d4e78f172f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0040_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0040_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,1.1461033333,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_7b177d4e78f172f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0040_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0040_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,2.4181393333,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_7b177d4e78f172f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0041_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_DPI,POSITION_FUND_0041_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,dpi,0.1176253333,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_bc8bc918735fed4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0041_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_RVPI,POSITION_FUND_0041_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,rvpi,2.564306,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_bc8bc918735fed4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0041_LP_0018_UNNAMED_LP_ALL_CLASSES_20211231_TVPI,POSITION_FUND_0041_LP_0018_UNNAMED_LP_ALL_CLASSES,2021-12-31,tvpi,2.6819313333,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_bc8bc918735fed4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
