fund_id,standardized_fund_name,observation_rows,source_files,vintage_year,vintage_year_status,vintage_year_variants,vintage_year_filled_rows,vintage_year_blank_rows,vintage_year_source_files,strategy,strategy_status,strategy_variants,strategy_filled_rows,strategy_blank_rows,strategy_source_files,asset_class,asset_class_status,asset_class_variants,asset_class_filled_rows,asset_class_blank_rows,asset_class_source_files,geography,geography_status,geography_variants,geography_filled_rows,geography_blank_rows,geography_source_files,merge_note
FUND_0722,"Lone Star Fund XI (U.S.), L.P.",14,SRC457,,none,,0,14,,Opportunistic,unique,Opportunistic,11,3,SRC457,Real Estate,unique,Real Estate,14,0,SRC457,,none,,0,14,,
FUND_0724,Lone Star Real Estate Fund,6,SRC058,2008,unique,2008,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0726,"Lone Star Real Estate Fund II (U.S.), L.P.",23,SRC058 | SRC457,2010,unique,2010,6,17,SRC058,Opportunistic,unique,Opportunistic,14,9,SRC457,Real Estate,unique,Real Estate,23,0,SRC058 | SRC457,,none,,0,23,,
FUND_0727,Lone Star Real Estate Fund III,6,SRC058,2013,unique,2013,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0728,Lone Star Real Estate Fund IV,6,SRC058,2015,unique,2015,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0730,"Lone Star Real Estate Fund V (U.S.), L.P.",21,SRC058 | SRC457,2016,unique,2016,6,15,SRC058,Opportunistic,unique,Opportunistic,12,9,SRC457,Real Estate,unique,Real Estate,21,0,SRC058 | SRC457,,none,,0,21,,
FUND_0731,"Lone Star Real Estate Fund VI, L.P.",12,SRC457,,none,,0,12,,Opportunistic,unique,Opportunistic,9,3,SRC457,Real Estate,unique,Real Estate,12,0,SRC457,,none,,0,12,,
FUND_0732,"LORE One, L.P. (Core)",4,SRC058,2015,unique,2015,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0733,"LORE One, L.P. (Value Add)",4,SRC058,2015,unique,2015,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0734,Lovell Minnick Equity Partners III LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0735,LS Power Equity Partners III,6,SRC060,2013,unique,2013,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0736,LS Power Equity Partners IV,6,SRC060,2018,unique,2018,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0737,"Lubert-Adler Real Estate Fund VII, L.P.",3,SRC607,,none,,0,3,,,none,,0,3,,,none,,0,3,,,none,,0,3,,
FUND_0738,Madison Dearborn Capital Partners VII,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0739,"Madison Dearborn Capital Partners VIII-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0740,"Madison Realty Capital Debt Fund III, LP",6,SRC058,2015,unique,2015,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0741,Main Capital IX Feeder (A) C.V.,1,SRC216,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC216,,none,,0,1,,
FUND_0742,Main Foundation III Feeder (A) C.V.,1,SRC216,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC216,,none,,0,1,,
FUND_0743,"Marlin Equity III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0744,"MDCP Insurance SPV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0745,"Merit Mezzanine Fund VI, L.P.",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0746,Mid Europa Fund V LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0747,Montagu+ SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0748,Morgan Stanley Global REIT,3,SRC058,2006,unique,2006,3,0,SRC058,,none,,0,3,,Real Estate,unique,Real Estate,3,0,SRC058,,none,,0,3,,
FUND_0749,Morgan Stanley Prime Property Fund,6,SRC058,2018,unique,2018,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0750,"MPE Partners II, L.P.",1,SRC407,,none,,0,1,,Secondary Investments,unique,Secondary Investments,1,0,SRC407,Private Equity Investments,unique,Private Equity Investments,1,0,SRC407,North America,unique,North America,1,0,SRC407,
FUND_0751,"National Office Partners, LLC (CWP)",1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0753,NB Credit Opportunities II Cayman Feeder LP,2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0754,"NB SPV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0755,NCV SELECT I LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0756,"Neptune Regional Transmission System, LLC",5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0757,"New Capital Partners Private Equity Fund II, L.P.",1,SRC407,,none,,0,1,,Secondary Investments,unique,Secondary Investments,1,0,SRC407,Private Equity Investments,unique,Private Equity Investments,1,0,SRC407,North America,unique,North America,1,0,SRC407,
FUND_0758,"New Enterprise Associates 12, Limited Partnership",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0759,NEW HORIZONS EL PASO LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0761,"New Mountain Partners III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0762,"New Mountain Partners V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0763,"New Mountain SRC Rollover Fund, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0764,"NewView Capital Fund I, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0765,NEXT COAST VENTURES III LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0766,NGP Agribusiness Follow-on Program,6,SRC060,2014,unique,2014,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0767,NGP Natural Resources X,6,SRC060,2012,unique,2012,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0768,NGP Natural Resources XI,6,SRC060,2014,unique,2014,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0769,NGP Natural Resources XII,6,SRC060,2017,unique,2017,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0770,NGP Royalty Partners,5,SRC060,2020,unique,2020,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0771,NGP Royalty Partners Co-Investment Side Car,5,SRC060,2021,unique,2021,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0772,NGP Royalty Partners Fund II,5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0773,NGP Royalty Partners II Co-Investment Side Car,5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0774,Njord SCSp,1,SRC407,,none,,0,1,,Secondary Investments,unique,Secondary Investments,1,0,SRC407,Private Equity Investments,unique,Private Equity Investments,1,0,SRC407,Europe,unique,Europe,1,0,SRC407,
FUND_0775,"North Bridge Growth Equity II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0776,"North Haven Infrastructure Partners II, L.P.",4,SRC063,,none,,0,4,,,none,,0,4,,Real Assets,unique,Real Assets,4,0,SRC063,,none,,0,4,,
FUND_0777,Northern Shipping Fund III,6,SRC060,2015,unique,2015,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0778,Northern Shipping Fund IV,6,SRC060,2019,unique,2019,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0779,"Norwest Mezzanine Partners III, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0780,Norwest Mezzanine Partners IV,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0781,"Norwest Mezzanine Partners V-A, LP",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0782,Nuveen U.S. Cities Industrial Fund,6,SRC058,2022,unique,2022,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0783,Nuveen U.S. Cities Multifamily Fund,6,SRC058,2020,unique,2020,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0784,"Oak Investment Partners XII, Limited Partnership",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0785,"Oaktree Opportunities Fund IX (Cayman), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0786,Oaktree Opportunities Fund VIII (Cayman) Ltd.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0787,"Oaktree Private Investment Fund 2010, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0788,"Oaktree RE Oppo Fund A, LP",6,SRC058,1996,unique,1996,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0789,"OceanSound Partners Fund, LP",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0790,"OceanSound SMX Rollover AIV, L.P.",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0791,Och-Ziff Real Estate Fund III,6,SRC058,2015,unique,2015,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0792,"Odyssey Investment Partners Fund V, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0793,"OEP VI Feeder (Cayman), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0794,Offshore Feeder,1,SRC107,,none,,0,1,,,none,,0,1,,,none,,0,1,,,none,,0,1,,
FUND_0795,"One Equity Partners VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0796,Onex Partners IV LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0797,Onshore Feeder,1,SRC107,,none,,0,1,,,none,,0,1,,,none,,0,1,,,none,,0,1,,
FUND_0798,"ORA Residential Investments I,L.P.",5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0799,Oregon Abacus Multifamily Associates LP,4,SRC058,2020,unique,2020,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0800,Orion Mine Finance (Master) Fund I,6,SRC060,2012,unique,2012,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0801,"PA Middle Market Fund, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0802,"Pacific Multifamily Investors, LLC",4,SRC063,,none,,0,4,,,none,,0,4,,Real Assets,unique,Real Assets,4,0,SRC063,,none,,0,4,,
FUND_0803,Pacific Realty,4,SRC058,2006,unique,2006,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0804,Page Mill,5,SRC058,2004,unique,2004,5,0,SRC058,,none,,0,5,,Real Estate,unique,Real Estate,5,0,SRC058,,none,,0,5,,
FUND_0805,PAI Mid-Market Fund SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0806,PAI Strategic Partnerships SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0807,"Paladin III (HR), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0808,"Pamlico Capital III Continuation Fund, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0809,"Parthenon Investors III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0810,PBC AUSTIN 2021 EQUITY I LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0811,"Pegasus WSJLL Fund, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0812,PENNYBACKER IV LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0813,PEP DEVELOPMENT OPPORTUNITIES FUND LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0814,PEP VIII Antares Co-Investment L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0815,Permira IV Feeder L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0816,Platinum Equity Capital Partners II,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0817,PMI Tactical,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0818,Presima Global REIT,3,SRC058,2006,unique,2006,3,0,SRC058,,none,,0,3,,Real Estate,unique,Real Estate,3,0,SRC058,,none,,0,3,,
FUND_0819,"PRIMA Mortgage Investment Trust, LLC",16,SRC457,,none,,0,16,,Core,unique,Core,13,3,SRC457,Real Estate,unique,Real Estate,16,0,SRC457,,none,,0,16,,
FUND_0820,"PRO SPV, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0821,Prologis Global Industrial Ventures,6,SRC058,2011,unique,2011,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0822,"Prologis Targeted Europe Logistics Fund, FCP-FIS",2,SRC457,,none,,0,2,,,none,,0,2,,Real Estate,unique,Real Estate,2,0,SRC457,,none,,0,2,,
FUND_0824,Prologis Targeted US Logistics Fund,8,SRC058 | SRC457,2019,unique,2019,6,2,SRC058,,none,,0,8,,Real Estate,unique,Real Estate,8,0,SRC058 | SRC457,,none,,0,8,,
FUND_0825,Providence Equity Partners (Unity) S.C.SP.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0826,Providence Equity Partners IX-A S.C.Sp.,2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0827,Providence Equity Partners VI L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0828,Providence Equity Partners VII L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0829,Providence Equity Partners VII-A L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0830,Providence Equity Partners VIII L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0832,PSERS Short-Term Investment Fund,10,SRC152,,none,,0,10,,,none,,0,10,,Short term,unique,Short term,4,6,SRC152,,none,,0,10,,
FUND_0833,"PT2-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0834,"PTEV-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0835,QL Capital Partners,5,SRC060,2019,unique,2019,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0836,QLCP Co-Investment Fund,5,SRC060,2020,unique,2020,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0837,Quantum Energy Partners VIII,5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0838,Quantum Energy Partners VIII Co-Investment Fund,5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0839,Raith NMERB Core Plus Real Estate Credit SMA,9,SRC457,,none,,0,9,,Core,unique,Core,7,2,SRC457,Real Estate,unique,Real Estate,9,0,SRC457,North America,unique,North America,1,8,SRC457,
FUND_0840,"Raith Real Estate Fund II, L.P.",14,SRC457,,none,,0,14,,Opportunistic,unique,Opportunistic,11,3,SRC457,Real Estate,unique,Real Estate,14,0,SRC457,,none,,0,14,,
FUND_0841,RAM Realty Partners III,2,SRC457,,none,,0,2,,,none,,0,2,,Real Estate,unique,Real Estate,2,0,SRC457,,none,,0,2,,
FUND_0842,RAPM NM Secondary Opportunity Fund L.P.,17,SRC457,,none,,0,17,,Opportunistic,unique,Opportunistic,14,3,SRC457,Real Estate,unique,Real Estate,17,0,SRC457,,none,,0,17,,
FUND_0843,RAPM-NMERB Co-Investment Fund L.P.,16,SRC457,,none,,0,16,,Opportunistic,unique,Opportunistic,13,3,SRC457,Real Estate,unique,Real Estate,16,0,SRC457,,none,,0,16,,
FUND_0844,RC III CKE LLC,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0845,RCF V Annex Fund L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0847,"Realterm European Logistics Fund, L.P.",10,SRC457,,none,,0,10,,Value Add,unique,Value Add,10,0,SRC457,Real Estate,unique,Real Estate,10,0,SRC457,,none,,0,10,,
FUND_0848,"Realterm Logistics Fund, L.P.",15,SRC457,,none,,0,15,,Value Add,unique,Value Add,13,2,SRC457,Real Estate,unique,Real Estate,15,0,SRC457,,none,,0,15,,
FUND_0849,Regency Core,4,SRC058,2000,unique,2000,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0850,Regency II,4,SRC058,2004,unique,2004,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0851,Reservoir Resource Partners,6,SRC060,2013,unique,2013,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0852,Resource Capital Fund V L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0853,Roark Capital Partners CF LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0854,Roark Capital Partners CF RI LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0855,Roark Capital Partners II LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0856,Roark Capital Partners II Sidecar LP,2,SRC407,,none,,0,2,,Direct Investments/Co-Investments,unique,Direct Investments/Co-Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0857,Roark Capital Partners III LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0858,Roark Capital Partners IV LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0859,Roark Capital Partners V (T) LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0860,Roark Capital Partners V (TE) LP,2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0861,Roark Capital Partners VI (TE) LP,2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0862,"Rockpoint Finance Fund I, LP",6,SRC058,2007,unique,2007,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0863,"Rockpoint Growth and Income Fund I, L.P.",6,SRC058,2015,unique,2015,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0864,"Rockpoint RE Special Fund, L.P.",6,SRC058,2003,unique,2003,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0865,"Rockpoint Real Estate Fund I, L.P.",6,SRC058,2004,unique,2004,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
