owner_id,owner_kind,owner_role,canonical_name,source_entity_id,owner_fund_id,parent_owner_id,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,decision_id,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
OWNER_FUND_SYNTH_000077,fund,REPORTING_FUND,Synthetic Real Estate Fund 0077,FUND_SYNTH_000077,FUND_SYNTH_000077,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000078,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0078,FUND_SYNTH_000078,FUND_SYNTH_000078,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000079,fund,REPORTING_FUND,Synthetic Private Credit Fund 0079,FUND_SYNTH_000079,FUND_SYNTH_000079,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000080,fund,REPORTING_FUND,Synthetic Private Credit Fund 0080,FUND_SYNTH_000080,FUND_SYNTH_000080,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000081,fund,REPORTING_FUND,Synthetic Private Credit Fund 0081,FUND_SYNTH_000081,FUND_SYNTH_000081,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000082,fund,REPORTING_FUND,Synthetic Secondaries Fund 0082,FUND_SYNTH_000082,FUND_SYNTH_000082,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000083,fund,REPORTING_FUND,Synthetic Private Credit Fund 0083,FUND_SYNTH_000083,FUND_SYNTH_000083,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000084,fund,REPORTING_FUND,Synthetic Venture Fund 0084,FUND_SYNTH_000084,FUND_SYNTH_000084,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000085,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0085,FUND_SYNTH_000085,FUND_SYNTH_000085,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000086,fund,REPORTING_FUND,Synthetic Secondaries Fund 0086,FUND_SYNTH_000086,FUND_SYNTH_000086,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000087,fund,REPORTING_FUND,Synthetic Buyout Fund 0087,FUND_SYNTH_000087,FUND_SYNTH_000087,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000088,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0088,FUND_SYNTH_000088,FUND_SYNTH_000088,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000089,fund,REPORTING_FUND,Synthetic Buyout Fund 0089,FUND_SYNTH_000089,FUND_SYNTH_000089,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000090,fund,REPORTING_FUND,Synthetic Private Credit Fund 0090,FUND_SYNTH_000090,FUND_SYNTH_000090,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000091,fund,REPORTING_FUND,Synthetic Growth Fund 0091,FUND_SYNTH_000091,FUND_SYNTH_000091,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000092,fund,REPORTING_FUND,Synthetic Real Estate Fund 0092,FUND_SYNTH_000092,FUND_SYNTH_000092,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000093,fund,REPORTING_FUND,Synthetic Secondaries Fund 0093,FUND_SYNTH_000093,FUND_SYNTH_000093,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000094,fund,REPORTING_FUND,Synthetic Secondaries Fund 0094,FUND_SYNTH_000094,FUND_SYNTH_000094,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000095,fund,REPORTING_FUND,Synthetic Venture Fund 0095,FUND_SYNTH_000095,FUND_SYNTH_000095,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000096,fund,REPORTING_FUND,Synthetic Private Credit Fund 0096,FUND_SYNTH_000096,FUND_SYNTH_000096,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000097,fund,REPORTING_FUND,Synthetic Growth Fund 0097,FUND_SYNTH_000097,FUND_SYNTH_000097,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000098,fund,REPORTING_FUND,Synthetic Private Credit Fund 0098,FUND_SYNTH_000098,FUND_SYNTH_000098,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000099,fund,REPORTING_FUND,Synthetic Secondaries Fund 0099,FUND_SYNTH_000099,FUND_SYNTH_000099,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000100,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0100,FUND_SYNTH_000100,FUND_SYNTH_000100,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000101,fund,REPORTING_FUND,Synthetic Growth Fund 0101,FUND_SYNTH_000101,FUND_SYNTH_000101,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000102,fund,REPORTING_FUND,Synthetic Venture Fund 0102,FUND_SYNTH_000102,FUND_SYNTH_000102,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000103,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0103,FUND_SYNTH_000103,FUND_SYNTH_000103,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000104,fund,REPORTING_FUND,Synthetic Venture Fund 0104,FUND_SYNTH_000104,FUND_SYNTH_000104,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000105,fund,REPORTING_FUND,Synthetic Venture Fund 0105,FUND_SYNTH_000105,FUND_SYNTH_000105,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000106,fund,REPORTING_FUND,Synthetic Venture Fund 0106,FUND_SYNTH_000106,FUND_SYNTH_000106,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000107,fund,REPORTING_FUND,Synthetic Buyout Fund 0107,FUND_SYNTH_000107,FUND_SYNTH_000107,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000108,fund,REPORTING_FUND,Synthetic Real Estate Fund 0108,FUND_SYNTH_000108,FUND_SYNTH_000108,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000109,fund,REPORTING_FUND,Synthetic Buyout Fund 0109,FUND_SYNTH_000109,FUND_SYNTH_000109,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000110,fund,REPORTING_FUND,Synthetic Buyout Fund 0110,FUND_SYNTH_000110,FUND_SYNTH_000110,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000111,fund,REPORTING_FUND,Synthetic Buyout Fund 0111,FUND_SYNTH_000111,FUND_SYNTH_000111,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000112,fund,REPORTING_FUND,Synthetic Real Estate Fund 0112,FUND_SYNTH_000112,FUND_SYNTH_000112,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000113,fund,REPORTING_FUND,Synthetic Private Credit Fund 0113,FUND_SYNTH_000113,FUND_SYNTH_000113,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000114,fund,REPORTING_FUND,Synthetic Buyout Fund 0114,FUND_SYNTH_000114,FUND_SYNTH_000114,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000115,fund,REPORTING_FUND,Synthetic Venture Fund 0115,FUND_SYNTH_000115,FUND_SYNTH_000115,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000116,fund,REPORTING_FUND,Synthetic Venture Fund 0116,FUND_SYNTH_000116,FUND_SYNTH_000116,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000117,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0117,FUND_SYNTH_000117,FUND_SYNTH_000117,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000118,fund,REPORTING_FUND,Synthetic Secondaries Fund 0118,FUND_SYNTH_000118,FUND_SYNTH_000118,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000119,fund,REPORTING_FUND,Synthetic Venture Fund 0119,FUND_SYNTH_000119,FUND_SYNTH_000119,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000120,fund,REPORTING_FUND,Synthetic Private Credit Fund 0120,FUND_SYNTH_000120,FUND_SYNTH_000120,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000121,fund,REPORTING_FUND,Synthetic Buyout Fund 0121,FUND_SYNTH_000121,FUND_SYNTH_000121,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000122,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0122,FUND_SYNTH_000122,FUND_SYNTH_000122,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000123,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0123,FUND_SYNTH_000123,FUND_SYNTH_000123,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000124,fund,REPORTING_FUND,Synthetic Buyout Fund 0124,FUND_SYNTH_000124,FUND_SYNTH_000124,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000125,fund,REPORTING_FUND,Synthetic Buyout Fund 0125,FUND_SYNTH_000125,FUND_SYNTH_000125,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000126,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0126,FUND_SYNTH_000126,FUND_SYNTH_000126,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000127,fund,REPORTING_FUND,Synthetic Buyout Fund 0127,FUND_SYNTH_000127,FUND_SYNTH_000127,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000128,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0128,FUND_SYNTH_000128,FUND_SYNTH_000128,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000129,fund,REPORTING_FUND,Synthetic Buyout Fund 0129,FUND_SYNTH_000129,FUND_SYNTH_000129,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000130,fund,REPORTING_FUND,Synthetic Real Estate Fund 0130,FUND_SYNTH_000130,FUND_SYNTH_000130,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000131,fund,REPORTING_FUND,Synthetic Buyout Fund 0131,FUND_SYNTH_000131,FUND_SYNTH_000131,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000132,fund,REPORTING_FUND,Synthetic Secondaries Fund 0132,FUND_SYNTH_000132,FUND_SYNTH_000132,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000133,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0133,FUND_SYNTH_000133,FUND_SYNTH_000133,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000134,fund,REPORTING_FUND,Synthetic Buyout Fund 0134,FUND_SYNTH_000134,FUND_SYNTH_000134,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000135,fund,REPORTING_FUND,Synthetic Secondaries Fund 0135,FUND_SYNTH_000135,FUND_SYNTH_000135,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000136,fund,REPORTING_FUND,Synthetic Venture Fund 0136,FUND_SYNTH_000136,FUND_SYNTH_000136,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000137,fund,REPORTING_FUND,Synthetic Secondaries Fund 0137,FUND_SYNTH_000137,FUND_SYNTH_000137,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000138,fund,REPORTING_FUND,Synthetic Buyout Fund 0138,FUND_SYNTH_000138,FUND_SYNTH_000138,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000139,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0139,FUND_SYNTH_000139,FUND_SYNTH_000139,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000140,fund,REPORTING_FUND,Synthetic Secondaries Fund 0140,FUND_SYNTH_000140,FUND_SYNTH_000140,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000141,fund,REPORTING_FUND,Synthetic Growth Fund 0141,FUND_SYNTH_000141,FUND_SYNTH_000141,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000142,fund,REPORTING_FUND,Synthetic Private Credit Fund 0142,FUND_SYNTH_000142,FUND_SYNTH_000142,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000143,fund,REPORTING_FUND,Synthetic Private Credit Fund 0143,FUND_SYNTH_000143,FUND_SYNTH_000143,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000144,fund,REPORTING_FUND,Synthetic Real Estate Fund 0144,FUND_SYNTH_000144,FUND_SYNTH_000144,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000145,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0145,FUND_SYNTH_000145,FUND_SYNTH_000145,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000146,fund,REPORTING_FUND,Synthetic Secondaries Fund 0146,FUND_SYNTH_000146,FUND_SYNTH_000146,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000147,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0147,FUND_SYNTH_000147,FUND_SYNTH_000147,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000148,fund,REPORTING_FUND,Synthetic Buyout Fund 0148,FUND_SYNTH_000148,FUND_SYNTH_000148,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000149,fund,REPORTING_FUND,Synthetic Venture Fund 0149,FUND_SYNTH_000149,FUND_SYNTH_000149,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000150,fund,REPORTING_FUND,Synthetic Growth Fund 0150,FUND_SYNTH_000150,FUND_SYNTH_000150,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000151,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0151,FUND_SYNTH_000151,FUND_SYNTH_000151,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000152,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0152,FUND_SYNTH_000152,FUND_SYNTH_000152,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
