instrument_id,target_id,instrument_kind,security_title_raw,security_type_raw,currency,seniority,secured_status,stated_rate,rate_type,rate_basis_raw,spread_bps,maturity_date_raw,maturity_date,identifier_type,identifier_value,instrument_status,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status
NORM_INSTR_SYNTH_000015_04,TARGET_COMPANY_SYNTH_000015_04,LOAN,Synthetic Instrument 000015-04,Senior Debt,USD,,,0.08501292,,,700,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000015_05,TARGET_COMPANY_SYNTH_000015_05,OTHER_EQUITY,Synthetic Instrument 000015-05,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000015_06,TARGET_COMPANY_SYNTH_000015_06,OTHER_EQUITY,Synthetic Instrument 000015-06,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000015_07,TARGET_COMPANY_SYNTH_000015_07,LOAN,Synthetic Instrument 000015-07,Senior Debt,USD,,,0.08835440,,,750,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000016_01,TARGET_COMPANY_SYNTH_000016_01,LOAN,Synthetic Instrument 000016-01,Unitranche,USD,,,0.09634822,,,675,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000016_02,TARGET_COMPANY_SYNTH_000016_02,OTHER_EQUITY,Synthetic Instrument 000016-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000016_03,TARGET_COMPANY_SYNTH_000016_03,OTHER_EQUITY,Synthetic Instrument 000016-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000016_04,TARGET_COMPANY_SYNTH_000016_04,LOAN,Synthetic Instrument 000016-04,Senior Debt,USD,,,0.11347168,,,375,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000016_05,TARGET_COMPANY_SYNTH_000016_05,LOAN,Synthetic Instrument 000016-05,Unitranche,USD,,,0.10794897,,,650,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000016_06,TARGET_COMPANY_SYNTH_000016_06,LOAN,Synthetic Instrument 000016-06,Unitranche,USD,,,0.07027666,,,725,2031-12-31,2031-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000016_07,TARGET_COMPANY_SYNTH_000016_07,OTHER_EQUITY,Synthetic Instrument 000016-07,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000017_01,TARGET_COMPANY_SYNTH_000017_01,PREFERRED_EQUITY,Synthetic Instrument 000017-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000017_02,TARGET_COMPANY_SYNTH_000017_02,OTHER_EQUITY,Synthetic Instrument 000017-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000017_03,TARGET_COMPANY_SYNTH_000017_03,LOAN,Synthetic Instrument 000017-03,Senior Debt,USD,,,0.12681732,,,600,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000017_04,TARGET_COMPANY_SYNTH_000017_04,LOAN,Synthetic Instrument 000017-04,Senior Debt,USD,,,0.11642157,,,475,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000017_05,TARGET_COMPANY_SYNTH_000017_05,LOAN,Synthetic Instrument 000017-05,Senior Debt,USD,,,0.07972669,,,600,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000017_06,TARGET_COMPANY_SYNTH_000017_06,LOAN,Synthetic Instrument 000017-06,Senior Debt,USD,,,0.11438617,,,425,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000017_07,TARGET_COMPANY_SYNTH_000017_07,LOAN,Synthetic Instrument 000017-07,Senior Debt,USD,,,0.09537249,,,700,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000018_01,TARGET_COMPANY_SYNTH_000018_01,LOAN,Synthetic Instrument 000018-01,Unitranche,USD,,,0.11008656,,,550,2017-12-31,2017-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000018_02,TARGET_COMPANY_SYNTH_000018_02,LOAN,Synthetic Instrument 000018-02,Senior Debt,USD,,,0.09884947,,,400,2018-12-31,2018-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000018_03,TARGET_COMPANY_SYNTH_000018_03,LOAN,Synthetic Instrument 000018-03,Unitranche,USD,,,0.12713503,,,575,2019-12-31,2019-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000018_04,TARGET_COMPANY_SYNTH_000018_04,PREFERRED_EQUITY,Synthetic Instrument 000018-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000018_05,TARGET_COMPANY_SYNTH_000018_05,LOAN,Synthetic Instrument 000018-05,Unitranche,USD,,,0.08217763,,,700,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000018_06,TARGET_COMPANY_SYNTH_000018_06,LOAN,Synthetic Instrument 000018-06,Unitranche,USD,,,0.09475825,,,475,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000018_07,TARGET_COMPANY_SYNTH_000018_07,LOAN,Synthetic Instrument 000018-07,Unitranche,USD,,,0.07654705,,,350,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000018_08,TARGET_COMPANY_SYNTH_000018_08,OTHER_EQUITY,Synthetic Instrument 000018-08,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000019_01,TARGET_COMPANY_SYNTH_000019_01,LOAN,Synthetic Instrument 000019-01,Senior Debt,USD,,,0.10404169,,,500,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000019_02,TARGET_COMPANY_SYNTH_000019_02,PREFERRED_EQUITY,Synthetic Instrument 000019-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000019_03,TARGET_COMPANY_SYNTH_000019_03,OTHER_EQUITY,Synthetic Instrument 000019-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000019_04,TARGET_COMPANY_SYNTH_000019_04,LOAN,Synthetic Instrument 000019-04,Senior Debt,USD,,,0.12421706,,,575,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000019_05,TARGET_COMPANY_SYNTH_000019_05,OTHER_EQUITY,Synthetic Instrument 000019-05,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000019_06,TARGET_COMPANY_SYNTH_000019_06,PREFERRED_EQUITY,Synthetic Instrument 000019-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000019_07,TARGET_COMPANY_SYNTH_000019_07,PREFERRED_EQUITY,Synthetic Instrument 000019-07,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000019_08,TARGET_COMPANY_SYNTH_000019_08,PREFERRED_EQUITY,Synthetic Instrument 000019-08,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000020_01,TARGET_COMPANY_SYNTH_000020_01,LOAN,Synthetic Instrument 000020-01,Senior Debt,USD,,,0.07248913,,,400,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000020_02,TARGET_COMPANY_SYNTH_000020_02,LOAN,Synthetic Instrument 000020-02,Unitranche,USD,,,0.12866783,,,600,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000020_03,TARGET_COMPANY_SYNTH_000020_03,LOAN,Synthetic Instrument 000020-03,Senior Debt,USD,,,0.12851563,,,375,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000020_04,TARGET_COMPANY_SYNTH_000020_04,LOAN,Synthetic Instrument 000020-04,Senior Debt,USD,,,0.12805515,,,675,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000020_05,TARGET_COMPANY_SYNTH_000020_05,OTHER_EQUITY,Synthetic Instrument 000020-05,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000020_06,TARGET_COMPANY_SYNTH_000020_06,PREFERRED_EQUITY,Synthetic Instrument 000020-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000020_07,TARGET_COMPANY_SYNTH_000020_07,PREFERRED_EQUITY,Synthetic Instrument 000020-07,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000021_01,TARGET_COMPANY_SYNTH_000021_01,LOAN,Synthetic Instrument 000021-01,Unitranche,EUR,,,0.11428404,,,450,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000021_02,TARGET_COMPANY_SYNTH_000021_02,OTHER_EQUITY,Synthetic Instrument 000021-02,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000021_03,TARGET_COMPANY_SYNTH_000021_03,LOAN,Synthetic Instrument 000021-03,Senior Debt,EUR,,,0.08986469,,,625,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000021_04,TARGET_COMPANY_SYNTH_000021_04,LOAN,Synthetic Instrument 000021-04,Senior Debt,EUR,,,0.10494743,,,750,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000021_05,TARGET_COMPANY_SYNTH_000021_05,LOAN,Synthetic Instrument 000021-05,Senior Debt,EUR,,,0.07846612,,,550,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000021_06,TARGET_COMPANY_SYNTH_000021_06,PREFERRED_EQUITY,Synthetic Instrument 000021-06,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000021_07,TARGET_COMPANY_SYNTH_000021_07,LOAN,Synthetic Instrument 000021-07,Unitranche,EUR,,,0.09685985,,,350,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000021_08,TARGET_COMPANY_SYNTH_000021_08,OTHER_EQUITY,Synthetic Instrument 000021-08,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000022_01,TARGET_COMPANY_SYNTH_000022_01,PREFERRED_EQUITY,Synthetic Instrument 000022-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000022_02,TARGET_COMPANY_SYNTH_000022_02,LOAN,Synthetic Instrument 000022-02,Unitranche,USD,,,0.11380732,,,725,2019-12-31,2019-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000022_03,TARGET_COMPANY_SYNTH_000022_03,PREFERRED_EQUITY,Synthetic Instrument 000022-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000022_04,TARGET_COMPANY_SYNTH_000022_04,PREFERRED_EQUITY,Synthetic Instrument 000022-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000023_01,TARGET_COMPANY_SYNTH_000023_01,PREFERRED_EQUITY,Synthetic Instrument 000023-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000023_02,TARGET_COMPANY_SYNTH_000023_02,LOAN,Synthetic Instrument 000023-02,Senior Debt,USD,,,0.10337778,,,575,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000023_03,TARGET_COMPANY_SYNTH_000023_03,LOAN,Synthetic Instrument 000023-03,Senior Debt,USD,,,0.12445219,,,425,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000023_04,TARGET_COMPANY_SYNTH_000023_04,PREFERRED_EQUITY,Synthetic Instrument 000023-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000024_01,TARGET_COMPANY_SYNTH_000024_01,LOAN,Synthetic Instrument 000024-01,Unitranche,USD,,,0.09887149,,,350,2020-12-31,2020-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000024_02,TARGET_COMPANY_SYNTH_000024_02,LOAN,Synthetic Instrument 000024-02,Unitranche,USD,,,0.08767012,,,650,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000024_03,TARGET_COMPANY_SYNTH_000024_03,LOAN,Synthetic Instrument 000024-03,Senior Debt,USD,,,0.10912205,,,575,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000024_04,TARGET_COMPANY_SYNTH_000024_04,LOAN,Synthetic Instrument 000024-04,Unitranche,USD,,,0.10782699,,,550,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000025_01,TARGET_COMPANY_SYNTH_000025_01,LOAN,Synthetic Instrument 000025-01,Unitranche,USD,,,0.12467561,,,450,2016-12-31,2016-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000025_02,TARGET_COMPANY_SYNTH_000025_02,LOAN,Synthetic Instrument 000025-02,Unitranche,USD,,,0.08123399,,,575,2017-12-31,2017-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000025_03,TARGET_COMPANY_SYNTH_000025_03,PREFERRED_EQUITY,Synthetic Instrument 000025-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000025_04,TARGET_COMPANY_SYNTH_000025_04,LOAN,Synthetic Instrument 000025-04,Senior Debt,USD,,,0.12047009,,,450,2018-12-31,2018-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000025_05,TARGET_COMPANY_SYNTH_000025_05,LOAN,Synthetic Instrument 000025-05,Senior Debt,USD,,,0.10555927,,,600,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000025_06,TARGET_COMPANY_SYNTH_000025_06,PREFERRED_EQUITY,Synthetic Instrument 000025-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000025_07,TARGET_COMPANY_SYNTH_000025_07,PREFERRED_EQUITY,Synthetic Instrument 000025-07,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000026_01,TARGET_COMPANY_SYNTH_000026_01,LOAN,Synthetic Instrument 000026-01,Senior Debt,USD,,,0.07153767,,,675,2017-12-31,2017-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000026_02,TARGET_COMPANY_SYNTH_000026_02,LOAN,Synthetic Instrument 000026-02,Unitranche,USD,,,0.12122613,,,700,2019-12-31,2019-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000026_03,TARGET_COMPANY_SYNTH_000026_03,PREFERRED_EQUITY,Synthetic Instrument 000026-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000026_04,TARGET_COMPANY_SYNTH_000026_04,PREFERRED_EQUITY,Synthetic Instrument 000026-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000026_05,TARGET_COMPANY_SYNTH_000026_05,LOAN,Synthetic Instrument 000026-05,Senior Debt,USD,,,0.10482480,,,400,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000026_06,TARGET_COMPANY_SYNTH_000026_06,OTHER_EQUITY,Synthetic Instrument 000026-06,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000027_01,TARGET_COMPANY_SYNTH_000027_01,PREFERRED_EQUITY,Synthetic Instrument 000027-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000027_02,TARGET_COMPANY_SYNTH_000027_02,OTHER_EQUITY,Synthetic Instrument 000027-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000027_03,TARGET_COMPANY_SYNTH_000027_03,PREFERRED_EQUITY,Synthetic Instrument 000027-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000027_04,TARGET_COMPANY_SYNTH_000027_04,LOAN,Synthetic Instrument 000027-04,Unitranche,USD,,,0.09267363,,,550,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000027_05,TARGET_COMPANY_SYNTH_000027_05,OTHER_EQUITY,Synthetic Instrument 000027-05,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000027_06,TARGET_COMPANY_SYNTH_000027_06,LOAN,Synthetic Instrument 000027-06,Senior Debt,USD,,,0.08602680,,,375,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000027_07,TARGET_COMPANY_SYNTH_000027_07,LOAN,Synthetic Instrument 000027-07,Senior Debt,USD,,,0.11093058,,,450,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000028_01,TARGET_COMPANY_SYNTH_000028_01,LOAN,Synthetic Instrument 000028-01,Senior Debt,GBP,,,0.11105713,,,600,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000028_02,TARGET_COMPANY_SYNTH_000028_02,PREFERRED_EQUITY,Synthetic Instrument 000028-02,Preferred Equity,GBP,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000028_03,TARGET_COMPANY_SYNTH_000028_03,OTHER_EQUITY,Synthetic Instrument 000028-03,Equity,GBP,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000029_01,TARGET_COMPANY_SYNTH_000029_01,PREFERRED_EQUITY,Synthetic Instrument 000029-01,Preferred Equity,GBP,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000029_02,TARGET_COMPANY_SYNTH_000029_02,OTHER_EQUITY,Synthetic Instrument 000029-02,Equity,GBP,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000029_03,TARGET_COMPANY_SYNTH_000029_03,LOAN,Synthetic Instrument 000029-03,Unitranche,GBP,,,0.07584463,,,525,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000029_04,TARGET_COMPANY_SYNTH_000029_04,LOAN,Synthetic Instrument 000029-04,Unitranche,GBP,,,0.12603739,,,700,2019-12-31,2019-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
