allocation_id,portfolio_id,as_of_date,fund_id,strategy,sub_strategy,target_weight,minimum_weight,maximum_weight,commitment_amount,nav_amount,unfunded_amount,expected_return,expected_volatility,liquidity_score,provenance_type,source_document_id,synthetic_parameter_set_id,optimization_run_id,record_status
ALLOC_SYNTH_0000072,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000072,secondaries,lp_led,0.00125000,0.00000000,0.05000000,1167.23,110.64,132.52,0.00919399,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000073,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000073,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,524.50,193.39,339.97,0.12867014,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000074,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000074,buyout,middle_market,0.00125000,0.00000000,0.05000000,803.25,255.57,80.42,0.12360041,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000075,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000075,venture,early_stage,0.00125000,0.00000000,0.05000000,160.40,44.48,24.91,0.08673411,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000076,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000076,real_estate,value_add,0.00125000,0.00000000,0.05000000,293.63,66.15,42.88,0.06791377,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000077,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000077,real_estate,value_add,0.00125000,0.00000000,0.05000000,951.23,166.28,125.34,0.08929841,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000078,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000078,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,1325.40,1001.00,375.43,0.15239353,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000079,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000079,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,296.13,58.25,40.74,0.06779613,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000080,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000080,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,265.79,27.38,21.01,0.04554064,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000081,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000081,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,725.17,88.72,96.06,-0.00884536,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000082,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000082,secondaries,lp_led,0.00125000,0.00000000,0.05000000,270.96,43.39,40.19,0.08560430,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000083,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000083,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,525.98,54.30,88.39,0.06392589,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000084,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000084,venture,early_stage,0.00125000,0.00000000,0.05000000,142.00,27.18,20.95,0.04421691,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000085,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000085,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,785.83,327.17,454.98,0.03269918,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000086,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000086,secondaries,lp_led,0.00125000,0.00000000,0.05000000,652.08,238.10,411.55,0.04414509,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000087,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000087,buyout,middle_market,0.00125000,0.00000000,0.05000000,437.04,154.79,96.97,0.07215031,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000088,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000088,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,677.88,84.36,30.14,0.02042493,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000089,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000089,buyout,middle_market,0.00125000,0.00000000,0.05000000,506.46,278.36,151.91,0.12298101,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000090,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000090,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,474.09,266.17,229.92,0.12287162,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000091,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000091,growth,growth_equity,0.00125000,0.00000000,0.05000000,307.22,54.01,14.36,0.05480382,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000092,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000092,real_estate,value_add,0.00125000,0.00000000,0.05000000,306.04,51.34,35.26,0.08790486,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000093,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000093,secondaries,lp_led,0.00125000,0.00000000,0.05000000,488.59,63.66,24.21,0.03897562,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000094,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000094,secondaries,lp_led,0.00125000,0.00000000,0.05000000,1008.03,135.66,89.94,0.04797548,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000095,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000095,venture,early_stage,0.00125000,0.00000000,0.05000000,162.71,61.03,85.99,-0.09259745,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000096,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000096,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,729.03,299.83,416.85,0.06041263,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000097,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000097,growth,growth_equity,0.00125000,0.00000000,0.05000000,364.97,206.09,211.89,0.37737402,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000098,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000098,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,387.00,47.19,20.97,0.06388580,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000099,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000099,secondaries,lp_led,0.00125000,0.00000000,0.05000000,518.56,91.38,106.00,0.12566785,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000100,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000100,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,704.23,393.67,360.14,0.20332784,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000101,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000101,growth,growth_equity,0.00125000,0.00000000,0.05000000,620.11,365.37,331.00,0.44964485,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000102,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000102,venture,early_stage,0.00125000,0.00000000,0.05000000,263.82,140.62,151.86,0.16230204,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000103,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000103,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,1351.50,853.30,679.71,0.16089510,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000104,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000104,venture,early_stage,0.00125000,0.00000000,0.05000000,219.26,83.68,99.70,-0.02676850,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000105,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000105,venture,early_stage,0.00125000,0.00000000,0.05000000,189.41,77.25,74.12,-0.03531459,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000106,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000106,venture,early_stage,0.00125000,0.00000000,0.05000000,266.37,182.32,146.62,0.83741031,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000107,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000107,buyout,middle_market,0.00125000,0.00000000,0.05000000,280.12,58.38,41.58,0.11718222,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000108,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000108,real_estate,value_add,0.00125000,0.00000000,0.05000000,305.46,62.12,68.99,0.12082309,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000109,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000109,buyout,middle_market,0.00125000,0.00000000,0.05000000,627.41,79.17,89.85,0.04957404,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000110,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000110,buyout,middle_market,0.00125000,0.00000000,0.05000000,767.62,532.49,245.76,0.10871611,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000111,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000111,buyout,middle_market,0.00125000,0.00000000,0.05000000,977.09,134.71,65.63,0.06165042,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000112,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000112,real_estate,value_add,0.00125000,0.00000000,0.05000000,515.83,180.67,115.51,0.06922893,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000113,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000113,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,316.54,127.43,74.54,0.04549037,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000114,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000114,buyout,middle_market,0.00125000,0.00000000,0.05000000,453.45,239.13,140.83,0.07253950,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000115,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000115,venture,early_stage,0.00125000,0.00000000,0.05000000,112.21,112.15,52.83,0.31089348,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000116,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000116,venture,early_stage,0.00125000,0.00000000,0.05000000,451.95,428.64,241.20,0.47344786,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000117,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000117,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,1612.21,816.94,908.84,0.40694413,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000118,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000118,secondaries,lp_led,0.00125000,0.00000000,0.05000000,300.53,136.49,171.61,0.23699370,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000119,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000119,venture,early_stage,0.00125000,0.00000000,0.05000000,206.52,64.19,33.20,0.11778582,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000120,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000120,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,421.25,39.22,74.57,0.04517823,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000121,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000121,buyout,middle_market,0.00125000,0.00000000,0.05000000,886.70,134.53,145.87,0.08073753,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000122,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000122,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,1084.03,424.48,185.96,0.07042476,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000123,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000123,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,928.60,148.61,67.96,0.05643569,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000124,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000124,buyout,middle_market,0.00125000,0.00000000,0.05000000,850.04,547.12,295.95,0.15286844,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000125,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000125,buyout,middle_market,0.00125000,0.00000000,0.05000000,1282.40,621.42,517.67,0.05486785,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000126,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000126,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,463.03,197.87,166.62,0.04299054,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000127,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000127,buyout,middle_market,0.00125000,0.00000000,0.05000000,602.15,368.43,269.51,0.10303700,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000128,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000128,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,666.32,293.07,235.70,0.09592942,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000129,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000129,buyout,middle_market,0.00125000,0.00000000,0.05000000,367.61,96.10,73.17,0.12424236,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000130,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000130,real_estate,value_add,0.00125000,0.00000000,0.05000000,618.75,193.64,105.06,0.14455541,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000131,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000131,buyout,middle_market,0.00125000,0.00000000,0.05000000,1000.85,809.85,279.43,0.17551711,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000132,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000132,secondaries,lp_led,0.00125000,0.00000000,0.05000000,310.72,120.97,114.70,0.02929284,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000133,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000133,fund_of_funds,diversified,0.00125000,0.00000000,0.05000000,1394.47,534.98,900.42,0.15835109,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000134,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000134,buyout,middle_market,0.00125000,0.00000000,0.05000000,667.83,350.34,335.50,0.08489903,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000135,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000135,secondaries,lp_led,0.00125000,0.00000000,0.05000000,1040.64,435.32,497.95,0.01612501,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000136,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000136,venture,early_stage,0.00125000,0.00000000,0.05000000,183.88,146.64,104.65,1.27254378,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000137,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000137,secondaries,lp_led,0.00125000,0.00000000,0.05000000,628.45,326.47,211.02,0.07853026,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000138,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000138,buyout,middle_market,0.00125000,0.00000000,0.05000000,531.44,496.16,226.42,0.27052032,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000139,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000139,infrastructure,core_plus,0.00125000,0.00000000,0.05000000,507.36,76.59,31.01,0.05068840,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000140,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000140,secondaries,lp_led,0.00125000,0.00000000,0.05000000,490.21,250.10,140.16,0.10594409,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000141,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000141,growth,growth_equity,0.00125000,0.00000000,0.05000000,734.85,242.24,453.55,-0.03457312,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000142,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000142,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,604.65,297.98,318.65,0.07940484,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
ALLOC_SYNTH_0000143,PORTFOLIO_SYNTH_EQUAL_WEIGHT,2026-06-30,FUND_SYNTH_000143,private_credit,direct_lending,0.00125000,0.00000000,0.05000000,426.69,175.96,152.40,0.04135574,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_EQUAL_WEIGHT,ACTIVE
