"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector","extractor_model"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","16","TABLE","RISK","LEVERAGE","Discuss your leverage exposure policy and its management over different market cycles","UNLABELED_COLUMN_1","2","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","leverage","Discuss your leverage exposure policy and its management over different market cycles","2x","x","","","","","2x and 3x levered versions of the Fund are also currently available for","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","16","TABLE","RISK","LEVERAGE","Discuss your leverage exposure policy and its management over different market cycles","UNLABELED_COLUMN_1","3","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","leverage","Discuss your leverage exposure policy and its management over different market cycles","3x","x","","","","","2x and 3x levered versions of the Fund are also currently available for","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","16","TABLE","RISK","RISK MANAGEMENT","Discuss position and stop-loss limits and their management","UNLABELED_COLUMN_1","1","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","position_limit","Discuss position and stop-loss limits and their management","5%","%","","","","","Positions are limited to a maximum 5% exposure per name with a target of","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","16","TABLE","RISK","RISK MANAGEMENT","Discuss position and stop-loss limits and their management","UNLABELED_COLUMN_1","2","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","position_limit","Discuss position and stop-loss limits and their management","1%","%","","","","","1% per name and no more than 1/3,d in anyone asset class.","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","16","TABLE","RISK","RISK MANAGEMENT","Discuss position and stop-loss limits and their management","UNLABELED_COLUMN_1","3","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","position_limit","Discuss position and stop-loss limits and their management","1/3rd","","","","","","1% per name and no more than 1/3,d in anyone asset class.","actual","IMAGE_ONLY: page-016.png prints 1/3rd; the PDF's own text layer renders it 1/3,d.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","17","TABLE","","RISK MANAGEMENT","Please describe the operational risk management policy","UNLABELED_COLUMN_1","1","service_provider","broker dealers","","","","","","","","","","","","","service_provider_count","Please describe the operational risk management policy","15","","","","","","The tearn receives monthly marks on each of the Fund's investments from up to 15 broker dealers.","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","document_context","1","DOCUMENT","FORM N-2","DOCUMENT","DOCUMENT","","1","document","Apollo S3 Private Markets Fund","","","","Apollo S3 RIC Management, L.P.","","","","","","April 11, 2025","","","","","","","","","","","APOLLO S3 PRIVATE MARKETS FUND","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","GPT-5 (Codex)+gpt-5+claude-opus-5[1m]+Codex"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","1940 Act","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Investment Company Act of 1940, as amended","","","Apollo S3 Private Markets Fund (the “Fund”) is a Delaware statutory trust registered under the Investment Company Act of 1940, as amended (the “1940 Act”),","actual","","A","VERIFIED_ONE_SIDED","1940_ACT","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Adviser","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Apollo S3 RIC Management, L.P.","","","Fund’s investment adviser (the “Adviser”) and will be responsible for making investment decisions for the Fund’s portfolio.","actual","","A","VERIFIED_ONE_SIDED","ADVISER","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Board","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Fund’s Board of Trustees","","","Shares may be offered more or less frequently as determined by the Fund’s Board of Trustees (the “Board”) in its sole discretion.","actual","","A","VERIFIED_ONE_SIDED","BOARD","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Co-Investments","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","direct or indirect investments in the equity and/or credit of private companies, alongside private market funds and/or other private market firms","","","(ii) direct or indirect investments in the equity and/or credit of private companies, alongside private market funds and/or other private market firms (“Co-Investments”);","actual","","A","VERIFIED_ONE_SIDED","CO_INVESTMENTS","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Distributor","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Apollo Global Securities, LLC","","","Apollo Global Securities, LLC (the “Distributor”) acts as principal underwriter for the Fund’s Shares and serves in that capacity on a reasonable best efforts basis, subject to various conditions.","actual","","A","VERIFIED_ONE_SIDED","DISTRIBUTOR","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","ETFs","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","exchange traded funds","","","To manage the liquidity of its investment portfolio, the Fund also intends to invest a portion of its assets in a portfolio of liquid assets (“Liquid Assets”), including cash and/or cash equivalents, liquid fixed income securities and other credit instruments, and other investment companies, including money market funds and exchange traded funds (“ETFs”).","actual","","A","VERIFIED_ONE_SIDED","ETFS","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Fund","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","is a Delaware statutory trust registered under the Investment Company Act of 1940, as amended (the “1940 Act”), as a non-diversified, closed-end management investment company with limited operating history.","","","Apollo S3 Private Markets Fund (the “Fund”) is a Delaware statutory trust registered under the Investment Company Act of 1940, as amended (the “1940 Act”), as a non-diversified, closed-end management investment company with limited operating history.","actual","","A","VERIFIED_ONE_SIDED","FUND","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Liquid Assets","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","cash and/or cash equivalents, liquid fixed income securities and other credit instruments, and other investment companies, including money market funds and exchange traded funds (“ETFs”).","","","To manage the liquidity of its investment portfolio, the Fund also intends to invest a portion of its assets in a portfolio of liquid assets (“Liquid Assets”), including cash and/or cash equivalents, liquid fixed income securities and other credit instruments, and other investment companies, including money market funds and exchange traded funds (“ETFs”).","actual","","A","VERIFIED_ONE_SIDED","LIQUID_ASSETS","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","NAV","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","net asset value","","","The Shares will generally be offered on the first business day of each month at the net asset value (“NAV”) per Share on that day,","actual","","A","VERIFIED_ONE_SIDED","NAV","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Non-Traditional Secondary Investments","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","investments in existing private investments and/or assets of or from a Portfolio Fund(s), often requiring a bespoke structure that may include the creation of new vehicles or securities","","","and/or (b) investments in existing private investments and/or assets of or from a Portfolio Fund(s), often requiring a bespoke structure that may include the creation of new vehicles or securities (“Non-Traditional Secondary Investments”","actual","","A","VERIFIED_ONE_SIDED","NON_TRADITIONAL_SECONDARY_INVESTMENTS","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Portfolio Funds","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","private markets funds managed by various unaffiliated asset managers","","","The Fund’s investment exposure to these strategies is implemented via a variety of investment types that include: (i) investments in private markets funds managed by various unaffiliated asset managers (“Portfolio Funds”) acquired in privately negotiated transactions","actual","","A","VERIFIED_ONE_SIDED","PORTFOLIO_FUNDS","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Primaries","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Primary Investments","","","and (iii) primary investments in newly formed Portfolio Funds (“Primary Investments” or “Primaries”).","actual","","A","VERIFIED_ONE_SIDED","PRIMARIES","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Primary Investments","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","primary investments in newly formed Portfolio Funds","","","and (iii) primary investments in newly formed Portfolio Funds (“Primary Investments” or “Primaries”).","actual","","A","VERIFIED_ONE_SIDED","PRIMARY_INVESTMENTS","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","private market investments","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","private equity, private credit and other private assets","","","The Fund’s investment objective is to seek to provide long-term capital appreciation. In pursuing its investment objective, the Fund intends to invest in a portfolio of private equity, private credit and other private assets (collectively, “private market investments”).","actual","","A","VERIFIED_ONE_SIDED","PRIVATE_MARKET_INVESTMENTS","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Prospectus","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","this prospectus","","","This prospectus (the “Prospectus”) applies to the offering of two separate classes of shares of beneficial interest in the Fund (“Shares”) designated as Class S2 and Class I2 Shares.","actual","","A","VERIFIED_ONE_SIDED","PROSPECTUS","","","","","GPT-5 (Codex)"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Secondaries","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Secondary Investments","","","and/or (b) investments in existing private investments and/or assets of or from a Portfolio Fund(s), often requiring a bespoke structure that may include the creation of new vehicles or securities (“Non-Traditional Secondary Investments” and, together with Traditional Secondary Investments, “Secondary Investments” or “Secondaries”);","actual","","A","VERIFIED_ONE_SIDED","SECONDARIES","","","","","GPT-5 (Codex)"
