"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Madrona Venture Fund III, L.P.","TVPI (X)","1","fund","Madrona Venture Fund III, L.P.","","Venture Capital","","","","","2005","","","December 31, 2021","","","tvpi","TVPI (X)","7.23","x","","","","","Madrona Venture Fund III, L.P. 2005 Venture Capital $5,000,000 $4,950,000 $50,000 $34,267,275 $1,512,027 7.23 23.59","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Madrona Venture Fund III, L.P.","Unfunded","1","fund","Madrona Venture Fund III, L.P.","","Venture Capital","","","","","2005","","","December 31, 2021","","","unfunded_commitment","Unfunded","$50,000","","","","","","Madrona Venture Fund III, L.P. 2005 Venture Capital $5,000,000 $4,950,000 $50,000 $34,267,275 $1,512,027 7.23 23.59","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Montlake Capital II, L.P.","Committed","1","fund","Montlake Capital II, L.P.","","Growth Equity","","","","","2007","","","December 31, 2021","","","commitment","Committed","$5,000,000","","","","","","Montlake Capital II, L.P. 2007 Growth Equity $5,000,000 $4,750,000 $0 $9,986,136 $0 2.10 11.32","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Montlake Capital II, L.P.","Contributed","1","fund","Montlake Capital II, L.P.","","Growth Equity","","","","","2007","","","December 31, 2021","","","paid_in_capital","Contributed","$4,750,000","","","","","","Montlake Capital II, L.P. 2007 Growth Equity $5,000,000 $4,750,000 $0 $9,986,136 $0 2.10 11.32","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Montlake Capital II, L.P.","Distributed","1","fund","Montlake Capital II, L.P.","","Growth Equity","","","","","2007","","","December 31, 2021","","","distribution","Distributed","$9,986,136","","","","","","Montlake Capital II, L.P. 2007 Growth Equity $5,000,000 $4,750,000 $0 $9,986,136 $0 2.10 11.32","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Montlake Capital II, L.P.","IRR (%)","1","fund","Montlake Capital II, L.P.","","Growth Equity","","","","","2007","","","December 31, 2021","","","irr","IRR (%)","11.32","%","","","","","Montlake Capital II, L.P. 2007 Growth Equity $5,000,000 $4,750,000 $0 $9,986,136 $0 2.10 11.32","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Montlake Capital II, L.P.","Remaining Value","1","fund","Montlake Capital II, L.P.","","Growth Equity","","","","","2007","","","December 31, 2021","","","nav","Remaining Value","$0","","","","","","Montlake Capital II, L.P. 2007 Growth Equity $5,000,000 $4,750,000 $0 $9,986,136 $0 2.10 11.32","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Montlake Capital II, L.P.","TVPI (X)","1","fund","Montlake Capital II, L.P.","","Growth Equity","","","","","2007","","","December 31, 2021","","","tvpi","TVPI (X)","2.10","x","","","","","Montlake Capital II, L.P. 2007 Growth Equity $5,000,000 $4,750,000 $0 $9,986,136 $0 2.10 11.32","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Montlake Capital II, L.P.","Unfunded","1","fund","Montlake Capital II, L.P.","","Growth Equity","","","","","2007","","","December 31, 2021","","","unfunded_commitment","Unfunded","$0","","","","","","Montlake Capital II, L.P. 2007 Growth Equity $5,000,000 $4,750,000 $0 $9,986,136 $0 2.10 11.32","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Northwest Technology Ventures, L.P.","Committed","1","fund","Northwest Technology Ventures, L.P.","","Venture Capital","","","","","2002","","","December 31, 2021","","","commitment","Committed","$14,000,000","","","","","","Northwest Technology Ventures, L.P. 2002 Venture Capital $14,000,000 $13,997,557 $0 $3,599,655 $1,442,315 0.36 -13.06","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Northwest Technology Ventures, L.P.","Contributed","1","fund","Northwest Technology Ventures, L.P.","","Venture Capital","","","","","2002","","","December 31, 2021","","","paid_in_capital","Contributed","$13,997,557","","","","","","Northwest Technology Ventures, L.P. 2002 Venture Capital $14,000,000 $13,997,557 $0 $3,599,655 $1,442,315 0.36 -13.06","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Northwest Technology Ventures, L.P.","Distributed","1","fund","Northwest Technology Ventures, L.P.","","Venture Capital","","","","","2002","","","December 31, 2021","","","distribution","Distributed","$3,599,655","","","","","","Northwest Technology Ventures, L.P. 2002 Venture Capital $14,000,000 $13,997,557 $0 $3,599,655 $1,442,315 0.36 -13.06","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Northwest Technology Ventures, L.P.","IRR (%)","1","fund","Northwest Technology Ventures, L.P.","","Venture Capital","","","","","2002","","","December 31, 2021","","","irr","IRR (%)","-13.06","%","","","","","Northwest Technology Ventures, L.P. 2002 Venture Capital $14,000,000 $13,997,557 $0 $3,599,655 $1,442,315 0.36 -13.06","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Northwest Technology Ventures, L.P.","Remaining Value","1","fund","Northwest Technology Ventures, L.P.","","Venture Capital","","","","","2002","","","December 31, 2021","","","nav","Remaining Value","$1,442,315","","","","","","Northwest Technology Ventures, L.P. 2002 Venture Capital $14,000,000 $13,997,557 $0 $3,599,655 $1,442,315 0.36 -13.06","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Northwest Technology Ventures, L.P.","TVPI (X)","1","fund","Northwest Technology Ventures, L.P.","","Venture Capital","","","","","2002","","","December 31, 2021","","","tvpi","TVPI (X)","0.36","x","","","","","Northwest Technology Ventures, L.P. 2002 Venture Capital $14,000,000 $13,997,557 $0 $3,599,655 $1,442,315 0.36 -13.06","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Northwest Technology Ventures, L.P.","Unfunded","1","fund","Northwest Technology Ventures, L.P.","","Venture Capital","","","","","2002","","","December 31, 2021","","","unfunded_commitment","Unfunded","$0","","","","","","Northwest Technology Ventures, L.P. 2002 Venture Capital $14,000,000 $13,997,557 $0 $3,599,655 $1,442,315 0.36 -13.06","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Conferences 2011","Committed","1","fund","Oregon Angel Conferences 2011","","Special Situations","","","","","2011","","","December 31, 2021","","","commitment","Committed","$145,000","","","","","","Oregon Angel Conferences 2011 2011 Special Situations $145,000 $145,000 $0 $2,565 $142,435 1.00 0.00","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Conferences 2011","Contributed","1","fund","Oregon Angel Conferences 2011","","Special Situations","","","","","2011","","","December 31, 2021","","","paid_in_capital","Contributed","$145,000","","","","","","Oregon Angel Conferences 2011 2011 Special Situations $145,000 $145,000 $0 $2,565 $142,435 1.00 0.00","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Conferences 2011","Distributed","1","fund","Oregon Angel Conferences 2011","","Special Situations","","","","","2011","","","December 31, 2021","","","distribution","Distributed","$2,565","","","","","","Oregon Angel Conferences 2011 2011 Special Situations $145,000 $145,000 $0 $2,565 $142,435 1.00 0.00","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Conferences 2011","IRR (%)","1","fund","Oregon Angel Conferences 2011","","Special Situations","","","","","2011","","","December 31, 2021","","","irr","IRR (%)","0.00","%","","","","","Oregon Angel Conferences 2011 2011 Special Situations $145,000 $145,000 $0 $2,565 $142,435 1.00 0.00","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Conferences 2011","Remaining Value","1","fund","Oregon Angel Conferences 2011","","Special Situations","","","","","2011","","","December 31, 2021","","","nav","Remaining Value","$142,435","","","","","","Oregon Angel Conferences 2011 2011 Special Situations $145,000 $145,000 $0 $2,565 $142,435 1.00 0.00","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Conferences 2011","TVPI (X)","1","fund","Oregon Angel Conferences 2011","","Special Situations","","","","","2011","","","December 31, 2021","","","tvpi","TVPI (X)","1.00","x","","","","","Oregon Angel Conferences 2011 2011 Special Situations $145,000 $145,000 $0 $2,565 $142,435 1.00 0.00","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Conferences 2011","Unfunded","1","fund","Oregon Angel Conferences 2011","","Special Situations","","","","","2011","","","December 31, 2021","","","unfunded_commitment","Unfunded","$0","","","","","","Oregon Angel Conferences 2011 2011 Special Situations $145,000 $145,000 $0 $2,565 $142,435 1.00 0.00","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Fund 2008, LLC","Committed","1","fund","Oregon Angel Fund 2008, LLC","","Venture Capital","","","","","2008","","","December 31, 2021","","","commitment","Committed","$1,000,000","","","","","","Oregon Angel Fund 2008, LLC 2008 Venture Capital $1,000,000 $1,000,000 $0 $5,441,621 $1,506,227 6.95 19.67","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Fund 2008, LLC","Contributed","1","fund","Oregon Angel Fund 2008, LLC","","Venture Capital","","","","","2008","","","December 31, 2021","","","paid_in_capital","Contributed","$1,000,000","","","","","","Oregon Angel Fund 2008, LLC 2008 Venture Capital $1,000,000 $1,000,000 $0 $5,441,621 $1,506,227 6.95 19.67","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Fund 2008, LLC","Distributed","1","fund","Oregon Angel Fund 2008, LLC","","Venture Capital","","","","","2008","","","December 31, 2021","","","distribution","Distributed","$5,441,621","","","","","","Oregon Angel Fund 2008, LLC 2008 Venture Capital $1,000,000 $1,000,000 $0 $5,441,621 $1,506,227 6.95 19.67","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Fund 2008, LLC","IRR (%)","1","fund","Oregon Angel Fund 2008, LLC","","Venture Capital","","","","","2008","","","December 31, 2021","","","irr","IRR (%)","19.67","%","","","","","Oregon Angel Fund 2008, LLC 2008 Venture Capital $1,000,000 $1,000,000 $0 $5,441,621 $1,506,227 6.95 19.67","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC035","efccda783490f37c841b4335300e864503edab8861c88ea4aff51b0e1ff3a189","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Performance Analysis","Fund Performance: Sorted By Vintage And Strategy","Oregon Angel Fund 2008, LLC","Remaining Value","1","fund","Oregon Angel Fund 2008, LLC","","Venture Capital","","","","","2008","","","December 31, 2021","","","nav","Remaining Value","$1,506,227","","","","","","Oregon Angel Fund 2008, LLC 2008 Venture Capital $1,000,000 $1,000,000 $0 $5,441,621 $1,506,227 6.95 19.67","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
