"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Defined Benefit Investments (Continued)","Defined Benefit Investments (Continued)","Equity securities","Board-Reported Allocation","1","asset_class","Equity securities","","","","","","","","","","December 31, 2021","","","actual_allocation","Board-Reported Allocation","37.5%","%","","","","","board are as follows: Equity securities 37.5%, Debt securities 18.6%, Absolute return 15.7%, Private equity 13.2% and Real assets 15.0%.","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Defined Benefit Investments (Continued)","Defined Benefit Investments (Continued)","Private equity","Board-Reported Allocation","1","asset_class","Private equity","","","","","","","","","","December 31, 2021","","","actual_allocation","Board-Reported Allocation","13.2%","%","","","","","board are as follows: Equity securities 37.5%, Debt securities 18.6%, Absolute return 15.7%, Private equity 13.2% and Real assets 15.0%.","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Defined Benefit Investments (Continued)","Defined Benefit Investments (Continued)","Real assets","Board-Reported Allocation","1","asset_class","Real assets","","","","","","","","","","December 31, 2021","","","actual_allocation","Board-Reported Allocation","15.0%","%","","","","","board are as follows: Equity securities 37.5%, Debt securities 18.6%, Absolute return 15.7%, Private equity 13.2% and Real assets 15.0%.","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Defined Benefit Investments (Continued)","Defined Benefit Systems Investments at Fair Value","Absolute Return","","1","asset_class","Absolute Return","","","","","","","","","","December 31, 2021","","","actual_allocation","Defined Benefit Systems Investments at Fair Value","15.10%","%","","","","","3 Absolute Return 15.10% 6 Short Term 7.40%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Defined Benefit Investments (Continued)","Defined Benefit Systems Investments at Fair Value","Debt Securities","","1","asset_class","Debt Securities","","","","","","","","","","December 31, 2021","","","actual_allocation","Defined Benefit Systems Investments at Fair Value","11.98%","%","","","","","2 Real Assets 15.26% 5 Debt Securities 11.98%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Defined Benefit Investments (Continued)","Defined Benefit Systems Investments at Fair Value","Equity Securities","","1","asset_class","Equity Securities","","","","","","","","","","December 31, 2021","","","actual_allocation","Defined Benefit Systems Investments at Fair Value","37.14%","%","","","","","1 Equity Securities 37.14% 4 Private Equity 13.12%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Defined Benefit Investments (Continued)","Defined Benefit Systems Investments at Fair Value","Private Equity","","1","asset_class","Private Equity","","","","","","","","","","December 31, 2021","","","actual_allocation","Defined Benefit Systems Investments at Fair Value","13.12%","%","","","","","1 Equity Securities 37.14% 4 Private Equity 13.12%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Defined Benefit Investments (Continued)","Defined Benefit Systems Investments at Fair Value","Real Assets","","1","asset_class","Real Assets","","","","","","","","","","December 31, 2021","","","actual_allocation","Defined Benefit Systems Investments at Fair Value","15.26%","%","","","","","2 Real Assets 15.26% 5 Debt Securities 11.98%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","FIGURE","Defined Benefit Investments (Continued)","Defined Benefit Systems Investments at Fair Value","Short Term","","1","asset_class","Short Term","","","","","","","","","","December 31, 2021","","","actual_allocation","Defined Benefit Systems Investments at Fair Value","7.40%","%","","","","","3 Absolute Return 15.10% 6 Short Term 7.40%","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2012","1","asset_class","Absolute return","","","","","","","","","","December 31, 2012","","","actual_allocation","Allocation","15.2","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2013","1","asset_class","Absolute return","","","","","","","","","","December 31, 2013","","","actual_allocation","Allocation","16.7","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2014","1","asset_class","Absolute return","","","","","","","","","","December 31, 2014","","","actual_allocation","Allocation","17.2","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2015","1","asset_class","Absolute return","","","","","","","","","","December 31, 2015","","","actual_allocation","Allocation","15.3","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2016","1","asset_class","Absolute return","","","","","","","","","","December 31, 2016","","","actual_allocation","Allocation","15.6","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2017","1","asset_class","Absolute return","","","","","","","","","","December 31, 2017","","","actual_allocation","Allocation","13.9","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2018","1","asset_class","Absolute return","","","","","","","","","","December 31, 2018","","","actual_allocation","Allocation","14.6","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2019","1","asset_class","Absolute return","","","","","","","","","","December 31, 2019","","","actual_allocation","Allocation","14.6","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2020","1","asset_class","Absolute return","","","","","","","","","","December 31, 2020","","","actual_allocation","Allocation","15.1","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Absolute return","2021","1","asset_class","Absolute return","","","","","","","","","","December 31, 2021","","","actual_allocation","Allocation","15.1","%","","","","","Absolute return 15.2 16.7 17.2 15.3 15.6 13.9 14.6 14.6 15.1 15.1","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Debt securities","2012","1","asset_class","Debt securities","","","","","","","","","","December 31, 2012","","","actual_allocation","Allocation","17.9","%","","","","","Debt securities 17.9 16.0 15.7 15.8 15.0 14.2 16.9 17.3 13.5 12.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Debt securities","2013","1","asset_class","Debt securities","","","","","","","","","","December 31, 2013","","","actual_allocation","Allocation","16.0","%","","","","","Debt securities 17.9 16.0 15.7 15.8 15.0 14.2 16.9 17.3 13.5 12.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Debt securities","2014","1","asset_class","Debt securities","","","","","","","","","","December 31, 2014","","","actual_allocation","Allocation","15.7","%","","","","","Debt securities 17.9 16.0 15.7 15.8 15.0 14.2 16.9 17.3 13.5 12.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Debt securities","2015","1","asset_class","Debt securities","","","","","","","","","","December 31, 2015","","","actual_allocation","Allocation","15.8","%","","","","","Debt securities 17.9 16.0 15.7 15.8 15.0 14.2 16.9 17.3 13.5 12.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Debt securities","2016","1","asset_class","Debt securities","","","","","","","","","","December 31, 2016","","","actual_allocation","Allocation","15.0","%","","","","","Debt securities 17.9 16.0 15.7 15.8 15.0 14.2 16.9 17.3 13.5 12.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Debt securities","2017","1","asset_class","Debt securities","","","","","","","","","","December 31, 2017","","","actual_allocation","Allocation","14.2","%","","","","","Debt securities 17.9 16.0 15.7 15.8 15.0 14.2 16.9 17.3 13.5 12.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Debt securities","2018","1","asset_class","Debt securities","","","","","","","","","","December 31, 2018","","","actual_allocation","Allocation","16.9","%","","","","","Debt securities 17.9 16.0 15.7 15.8 15.0 14.2 16.9 17.3 13.5 12.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Defined Benefit Investments (Continued)","UNTITLED_TABLE_1","Debt securities","2019","1","asset_class","Debt securities","","","","","","","","","","December 31, 2019","","","actual_allocation","Allocation","17.3","%","","","","","Debt securities 17.9 16.0 15.7 15.8 15.0 14.2 16.9 17.3 13.5 12.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
