"observation_id","route","file_id","source_page","source_table","source_row_label","source_column_label","source_occurrence","record_family","metric_category","metric_value_raw","unit","pair_id","pair_status","difference_fields","a_row_number","b_row_number","resolution_row_number","resolution_decision","resolution_reason","final_row_number","source_agents","adjudication_status","source_sha256","source_pdf_path","records_a_path","records_b_path","pair_index_path","resolution_path","records_final_path"
"5430aea4b7a559aa3dac","01-financials","SRC034","4","Combined Schedule of Investments","REDACTED","Fair value","3","position_observation","fair_value","90,000,000","","PAIR_02EDBCE7DB1AC0E7E9560E82","CLASSIFICATION_CONFLICT","record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category","26","10","214","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped.","26","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"38dd051f7ec4aee2336f","01-financials","SRC034","4","Combined Schedule of Investments","REDACTED","Fair value","4","position_observation","fair_value","93,000,000","","PAIR_AB131338C4167F8136C2B647","CLASSIFICATION_CONFLICT","record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category","27","14","215","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped.","27","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"33467ee1682e36685ac9","01-financials","SRC034","4","Combined Schedule of Investments","REDACTED","Fair value","5","position_observation","fair_value","3,000,000","","PAIR_FE6BBB53565255D951B21886","CLASSIFICATION_CONFLICT","record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category","28","18","216","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped.","28","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"a3d121a9fca604dc1bec","01-financials","SRC034","4","Combined Schedule of Investments","REDACTED","Fair value","6","position_observation","fair_value","43,000,000","","PAIR_E471BBC69C119F01B51AB814","CLASSIFICATION_CONFLICT","record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category","29","16","217","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped.","29","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"0581838b2e2d8abe6324","01-financials","SRC034","4","Combined Schedule of Investments","REDACTED","Fair value","7","position_observation","fair_value","1,000,000","","PAIR_F64AEF17C356B1279A396B2E","CLASSIFICATION_CONFLICT","record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category","30","22","218","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped.","30","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"95e01eac1095c45f77dc","01-financials","SRC034","5","Combined Statement of Operations","Interest expense","Total","1","financial_statement_observation","interest_expense","55,260","","PAIR_7479F32825FBC8D9D895E024","CONTEXT_CONFLICT","source_section|currency_scale|metric_name","31","23","219","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.","31","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"d9531da7cdc6f8a3bb27","01-financials","SRC034","5","Combined Statement of Operations","Management fees","Total","1","financial_statement_observation","management_fee","2,374,563","","PAIR_0DC5308FA8AC224FE1ED0937","CONTEXT_CONFLICT","source_section|currency_scale|metric_name","32","25","221","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.","32","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"62483361a4a8d7e9d478","01-financials","SRC034","5","Combined Statement of Operations","Net change in unrealized gain on investments","Total","1","financial_statement_observation","unrealized_gain_loss","(28,572)","","PAIR_34F06BDB541E99B692A2CE32","CONTEXT_CONFLICT","source_section|currency_scale|metric_name","33","26","222","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.","33","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"537f3d9aaee0fc1af2c0","01-financials","SRC034","5","Combined Statement of Operations","Net increase in partners' capital resulting from operations","Total","1","financial_statement_observation","partners_capital","$2,374,016","","PAIR_D5B5D433860E60AF88AF4A94","B_ONLY","","","27","223","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 5 from the page image.","34","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"5cd901466e6570ee3b83","01-financials","SRC034","5","Combined Statement of Operations","Net investment income","Total","1","financial_statement_observation","net_investment_income","1,808,592","","PAIR_B069A470CBED1CC31A42CE42","CONTEXT_CONFLICT","source_section|currency_scale|metric_name","34","28","224","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.","35","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"58546dac5fd08865b406","01-financials","SRC034","5","Combined Statement of Operations","Net realized gain on investments","Total","1","financial_statement_observation","realized_gain_loss","593,996","","PAIR_C8B6834855EDB9511801F6FF","CONTEXT_CONFLICT","source_section|currency_scale|metric_name","35","29","225","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.","36","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"6e351361d8cd44a22bc7","01-financials","SRC034","5","Combined Statement of Operations","Other expenses","Total","1","financial_statement_observation","fund_expense","149,146","","PAIR_5D83194BAF7A4E0F5398CB37","A_ONLY","","36","","226","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 5 from the page image.","37","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"09036287a5948fa3246e","01-financials","SRC034","5","Combined Statement of Operations","Professional fees","Total","1","financial_statement_observation","fund_expense","296,825","","PAIR_DA98FB351DC7E0AABBC08520","A_ONLY","","37","","227","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 5 from the page image.","38","A+B+ADJUDICATOR","RESOLVED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
"54ade3cd6af4444a1d62","01-financials","SRC034","5","Combined Statement of Operations","Total expenses","Total","1","financial_statement_observation","fund_expense","2,875,794","","","ADJUDICATOR_ADD","","","","286","ADD","Printed on page 5 and in a controlled category (`fund_expense`), extracted by neither lane. Read off page-005.png.","39","ADJUDICATOR","ADDED","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","data/documents/pdf/Financials_Versa_Capital_Fund_II_LP_PSERS_FOIA.pdf","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv","ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv"
