"work_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"171","SRC175","Financials_Arizona_PSPRS_ACFR_FY2025.pdf","160","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Arizona Public Safety Personnel Retirement System (PSPRS)","a307240820b8f3ee76b2d47a44e0763a80d637e4b0198fa29d00f482b67e2832","data/documents/txt/Financials_Arizona_PSPRS_ACFR_FY2025.txt","data/documents/pdf/Financials_Arizona_PSPRS_ACFR_FY2025.pdf","data/documents/images/Financials_Arizona_PSPRS_ACFR_FY2025","data/documents/grids/Financials_Arizona_PSPRS_ACFR_FY2025.csv"
"172","SRC289","Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.pdf","160","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","HICL Infrastructure PLC","7662bf9577e82e439f3bae4b4e4636a391e6e5c5e4eb4ad4a4f0a4a80afc5921","data/documents/txt/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.txt","data/documents/pdf/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.pdf","data/documents/images/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar","data/documents/grids/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.csv"
"173","SRC400","Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf","160","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cohen & Steers Income Opportunities REIT, Inc.","bfed7da61e77b7cf92a4aff9886f3fce970237b5b989881fa9fcc789c1054efb","data/documents/txt/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.txt","data/documents/pdf/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf","data/documents/images/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025","data/documents/grids/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.csv"
"174","SRC423","Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf","161","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","IPC Alternative Real Estate Income Trust, Inc.","137284d4472f2bfbb6b1892078fa70410ad046dd6e79f97cbdde864f448821fc","data/documents/txt/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.csv"
"175","SRC269","Financials_Hines_Global_Income_Trust_Annual_Report_FY2022.pdf","162","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Hines Global Income Trust, Inc.","72ddbd3029e8aafa991b0119daa06f11d51803f1e3f4f1c4cadff79f69e532e1","data/documents/txt/Financials_Hines_Global_Income_Trust_Annual_Report_FY2022.txt","data/documents/pdf/Financials_Hines_Global_Income_Trust_Annual_Report_FY2022.pdf","data/documents/images/Financials_Hines_Global_Income_Trust_Annual_Report_FY2022","data/documents/grids/Financials_Hines_Global_Income_Trust_Annual_Report_FY2022.csv"
"176","SRC295","Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024.pdf","162","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","The Renewables Infrastructure Group Limited","2f6d8f355f7d7a8d367602a479a2a3b2feee436407869274aa5979fdb2ef5a00","data/documents/txt/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024.pdf","data/documents/images/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024","data/documents/grids/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2024.csv"
"177","SRC253","Financials_SREIT_Annual_Report_FY2024.pdf","166","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Starwood Real Estate Income Trust, Inc.","0191de876edaa7430e5e0dfe30a745b90f2c87fd4c6d98a64aff81c024a5c81f","data/documents/txt/Financials_SREIT_Annual_Report_FY2024.txt","data/documents/pdf/Financials_SREIT_Annual_Report_FY2024.pdf","data/documents/images/Financials_SREIT_Annual_Report_FY2024","data/documents/grids/Financials_SREIT_Annual_Report_FY2024.csv"
"178","SRC296","Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.pdf","166","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","The Renewables Infrastructure Group Limited","37befb5ddb9fc64ae83c8195d6fe89caf52b1ce4ba826db326babf6ee4d1a62b","data/documents/txt/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.pdf","data/documents/images/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025","data/documents/grids/Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.csv"
"179","SRC233","Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.pdf","168","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","OFS Capital Corporation","80bb737e7d6ee0aa6c0506f3f5cd9f45ea88e61a1fe4b31d350b07fdb9f92f91","data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024","data/documents/grids/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.csv"
"180","SRC047","Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.pdf","172","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","BlackRock TCP Capital Corp. (TCPC)","4069ccb5a3ffe70183d8f4163a86ce56a6d223ffa8dcf1b3c5278ba7ed44d34e","data/documents/txt/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025","data/documents/grids/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.csv"
"181","SRC263","Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.pdf","172","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Nuveen Global Cities REIT, Inc.","a1f251f0a853d551b092de6f6372c35104e3fb2ddd06c1938d3233437bd96960","data/documents/txt/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.txt","data/documents/pdf/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.pdf","data/documents/images/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023","data/documents/grids/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.csv"
"182","SRC243","Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.pdf","174","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","OFS Capital Corporation","aaaa1b1422f6e27892243005386b4180778bd012d5a8bc3505b581289ae90036","data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.txt","data/documents/pdf/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.pdf","data/documents/images/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022","data/documents/grids/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.csv"
"183","SRC282","Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.pdf","174","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ares Real Estate Income Trust Inc.","f60628f28bfc977f25b8964ee545e0b69c2cc6a8ac924a4eef8d5f70a8655771","data/documents/txt/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.txt","data/documents/pdf/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.pdf","data/documents/images/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024","data/documents/grids/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.csv"
"184","SRC288","Financials_3i_Infrastructure_Annual_Report_FY2025_Mar.pdf","174","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","3i Infrastructure plc","9734641832178aea0ec1ec330877d1e66498113b8eaebdd872c65cbfc8818844","data/documents/txt/Financials_3i_Infrastructure_Annual_Report_FY2025_Mar.txt","data/documents/pdf/Financials_3i_Infrastructure_Annual_Report_FY2025_Mar.pdf","data/documents/images/Financials_3i_Infrastructure_Annual_Report_FY2025_Mar","data/documents/grids/Financials_3i_Infrastructure_Annual_Report_FY2025_Mar.csv"
"185","SRC283","Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf","175","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Ares Real Estate Income Trust Inc.","56bb6e5c4e4cf2093bd897cf18567d9f7ae4d26465ba106a2cba699362465be4","data/documents/txt/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.txt","data/documents/pdf/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf","data/documents/images/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025","data/documents/grids/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.csv"
"186","SRC240","Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.pdf","176","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","OFS Capital Corporation","71f0afe2cd1d98f1ff12ced1edc5e5d50b9895ecc82942135947c7a95c4eca3c","data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.txt","data/documents/pdf/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.pdf","data/documents/images/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023","data/documents/grids/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.csv"
"187","SRC262","Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2024.pdf","178","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Nuveen Global Cities REIT, Inc.","add0a16b2881392b74bc91510c246dc7511bd0f0d9e14f7834130b7e483eeda6","data/documents/txt/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2024.pdf","data/documents/images/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2024","data/documents/grids/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2024.csv"
"188","SRC227","Schedule_Inv_CNL_Strategic_Capital_LLC_ARS_FY2025.pdf","179","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","CNL Strategic Capital, LLC","51b5b929afa3bb8ee72631807c2686b211f8e83f820b3b0c7cfc9f7f0077c3c1","data/documents/txt/Schedule_Inv_CNL_Strategic_Capital_LLC_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_CNL_Strategic_Capital_LLC_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_CNL_Strategic_Capital_LLC_ARS_FY2025","data/documents/grids/Schedule_Inv_CNL_Strategic_Capital_LLC_ARS_FY2025.csv"
"189","SRC048","Schedule_Inv_AB_Private_Credit_Investors_Corp_ARS_FY2025.pdf","181","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","AB Private Credit Investors Corp","74cb5a94a498dd97f6b6ec5784c545e11f3a1fc84ca300a08000eaaeb20aa61e","data/documents/txt/Schedule_Inv_AB_Private_Credit_Investors_Corp_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_AB_Private_Credit_Investors_Corp_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_AB_Private_Credit_Investors_Corp_ARS_FY2025","data/documents/grids/Schedule_Inv_AB_Private_Credit_Investors_Corp_ARS_FY2025.csv"
"190","SRC238","Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2024.pdf","181","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Franklin BSP Capital Corporation","5bc612e43b60a12e94264dc9d454b5d428dd54371ff02e8a9011be84690b195c","data/documents/txt/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2024","data/documents/grids/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2024.csv"
"191","SRC184","Financials_Hawaii_ERS_ACFR_FY2021.pdf","183","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Employees' Retirement System of the State of Hawaii","1140fc81616e8b29c5d1d9e07b9a97b8b79a69c6f1c21505eb46252bb70f397f","data/documents/txt/Financials_Hawaii_ERS_ACFR_FY2021.txt","data/documents/pdf/Financials_Hawaii_ERS_ACFR_FY2021.pdf","data/documents/images/Financials_Hawaii_ERS_ACFR_FY2021","data/documents/grids/Financials_Hawaii_ERS_ACFR_FY2021.csv"
"192","SRC234","Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2024.pdf","185","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","FS KKR Capital Corp","09038c7c6618416b0c1df13fd8927cf1b946444889bdbfbc57e80417e7bdbabc","data/documents/txt/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2024","data/documents/grids/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2024.csv"
"193","SRC261","Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2025.pdf","186","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Nuveen Global Cities REIT, Inc.","36ff0daa8ee0c62b1eab3170175aa8c10b45f8de0fb9ba974b905a1b0b7f3d52","data/documents/txt/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2025.pdf","data/documents/images/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2025","data/documents/grids/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2025.csv"
"194","SRC399","Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf","186","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","BlackRock Private Credit Fund (BDEBT)","efa2979d3eccc1058353a1d052eac794116d9234b941d8eaa7f8354ae021567f","data/documents/txt/Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025","data/documents/grids/Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.csv"
"195","SRC244","Schedule_Inv_Monroe_Capital_Income_Plus_Corp_ARS_FY2023.pdf","188","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Monroe Capital Income Plus Corporation","17315dfe99f9eb13c9fdca2f69f26abfc0375c12b1e1ea42b8b8db5052483fa9","data/documents/txt/Schedule_Inv_Monroe_Capital_Income_Plus_Corp_ARS_FY2023.txt","data/documents/pdf/Schedule_Inv_Monroe_Capital_Income_Plus_Corp_ARS_FY2023.pdf","data/documents/images/Schedule_Inv_Monroe_Capital_Income_Plus_Corp_ARS_FY2023","data/documents/grids/Schedule_Inv_Monroe_Capital_Income_Plus_Corp_ARS_FY2023.csv"
"196","SRC264","Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2022.pdf","188","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Nuveen Global Cities REIT, Inc.","34da86c9c8318534e469b202ec2af9399d3e5837225ded60d900fd02f77c7b9f","data/documents/txt/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2022.txt","data/documents/pdf/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2022.pdf","data/documents/images/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2022","data/documents/grids/Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2022.csv"
"197","SRC597","Financials_Partners_Group_Holding_Annual_Report_2024_CHF.pdf","188","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Partners Group Holding AG","19caa8b5520f660f46577d5cd3b81a8f2fd94cf6e91b0480339b6b13943d9ebc","data/documents/txt/Financials_Partners_Group_Holding_Annual_Report_2024_CHF.txt","data/documents/pdf/Financials_Partners_Group_Holding_Annual_Report_2024_CHF.pdf","data/documents/images/Financials_Partners_Group_Holding_Annual_Report_2024_CHF","data/documents/grids/Financials_Partners_Group_Holding_Annual_Report_2024_CHF.csv"
"198","SRC067","Performance_Pantheon_International_Annual_Report.pdf","190","Financials","Performance","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Pantheon International Plc","9ea1d7f146120721a42d5ace9d06739ff929e8faed37735d934f05dd4602b247","data/documents/txt/Performance_Pantheon_International_Annual_Report.txt","data/documents/pdf/Performance_Pantheon_International_Annual_Report.pdf","data/documents/images/Performance_Pantheon_International_Annual_Report","data/documents/grids/Performance_Pantheon_International_Annual_Report.csv"
"199","SRC050","Schedule_Inv_Monroe_Capital_Corp_ARS_FY2023.pdf","194","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Monroe Capital Corporation (MRCC)","568a6aeddae2cf8d26b6bd670cae1cfce5b54e9851b6de57f53af88ba98a8cee","data/documents/txt/Schedule_Inv_Monroe_Capital_Corp_ARS_FY2023.txt","data/documents/pdf/Schedule_Inv_Monroe_Capital_Corp_ARS_FY2023.pdf","data/documents/images/Schedule_Inv_Monroe_Capital_Corp_ARS_FY2023","data/documents/grids/Schedule_Inv_Monroe_Capital_Corp_ARS_FY2023.csv"
"200","SRC049","Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2025.pdf","195","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Franklin BSP Capital Corp (FRBP)","aafe8ca8e00e17a092377f1c7c0eb33803fbcf6d0d730ec9f1a8a2d975073b2e","data/documents/txt/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2025","data/documents/grids/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2025.csv"
"201","SRC208","Financials_Connecticut_Treasurer_Annual_Report_CY2025.pdf","195","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Connecticut Office of the State Treasurer (Connecticut Retirement Plans and Trust Funds)","a76808c23ee40c30799eb0e185e6ca2872577f2739a9b3ded23b689c5d837f14","data/documents/txt/Financials_Connecticut_Treasurer_Annual_Report_CY2025.txt","data/documents/pdf/Financials_Connecticut_Treasurer_Annual_Report_CY2025.pdf","data/documents/images/Financials_Connecticut_Treasurer_Annual_Report_CY2025","data/documents/grids/Financials_Connecticut_Treasurer_Annual_Report_CY2025.csv"
"202","SRC270","Financials_INREIT_Invesco_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf","200","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Invesco Real Estate Income Trust Inc.","9b8adb1e41fb2466de145bd9ad83cdfb26ee806ee6f01eecf97a04b4c57ef157","data/documents/txt/Financials_INREIT_Invesco_Real_Estate_Income_Trust_Annual_Report_FY2025.txt","data/documents/pdf/Financials_INREIT_Invesco_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf","data/documents/images/Financials_INREIT_Invesco_Real_Estate_Income_Trust_Annual_Report_FY2025","data/documents/grids/Financials_INREIT_Invesco_Real_Estate_Income_Trust_Annual_Report_FY2025.csv"
"203","SRC601","Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.pdf","204","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Teacher Retirement System of Texas","cb29f34db8dc2623cd5bbfdb132601b528d265e3e20d6359a508adbf49893aec","data/documents/txt/Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.txt","data/documents/pdf/Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.pdf","data/documents/images/Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31","data/documents/grids/Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.csv"
"204","SRC331","Financials_PSP_Investments_Public_Sector_Plan_Statements_FY2025.pdf","205","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Public Sector Pension Investment Board (PSP Investments)","e64d204c0373b851585e4709725f4862bc9ea8abc1c386630e05506cf3021994","data/documents/txt/Financials_PSP_Investments_Public_Sector_Plan_Statements_FY2025.txt","data/documents/pdf/Financials_PSP_Investments_Public_Sector_Plan_Statements_FY2025.pdf","data/documents/images/Financials_PSP_Investments_Public_Sector_Plan_Statements_FY2025","data/documents/grids/Financials_PSP_Investments_Public_Sector_Plan_Statements_FY2025.csv"
"205","SRC291","Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf","207","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Oakley Capital Investments Limited","a870059c05ec0b1da04b1698d7de1d920103bbb44f54d8721456aec1c6c5ee96","data/documents/txt/Financials_Oakley_Capital_Investments_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf","data/documents/images/Financials_Oakley_Capital_Investments_Annual_Report_FY2024","data/documents/grids/Financials_Oakley_Capital_Investments_Annual_Report_FY2024.csv"
"206","SRC041","Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2025.pdf","208","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","FS KKR Capital Corp","0187bc0b9bd102fb3a01ecd0380540e1c5a82b14922fb5ce8fc93a1ebfeb5980","data/documents/txt/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2025","data/documents/grids/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2025.csv"
"207","SRC241","Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2022.pdf","208","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","MidCap Financial Investment Corporation (formerly Apollo Investment Corp)","0ef7b99011a5d4198f4953fefc3695dfb5663eb3348f7c9e23c5e9d6b417d309","data/documents/txt/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2022.txt","data/documents/pdf/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2022.pdf","data/documents/images/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2022","data/documents/grids/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2022.csv"
"208","SRC257","Financials_BREIT_Annual_Report_FY2022.pdf","212","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Blackstone Real Estate Income Trust, Inc.","e1d20c0dd744b34dd0617f73ecb8992e2a762acda8cbb862213a2de033499ca9","data/documents/txt/Financials_BREIT_Annual_Report_FY2022.txt","data/documents/pdf/Financials_BREIT_Annual_Report_FY2022.pdf","data/documents/images/Financials_BREIT_Annual_Report_FY2022","data/documents/grids/Financials_BREIT_Annual_Report_FY2022.csv"
"209","SRC046","Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2025.pdf","220","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Apollo Debt Solutions BDC","ab2da3ec11206a4ab7c061aded1026d5f93e2dc38e87626bb14c7b9bad3eb5bc","data/documents/txt/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2025","data/documents/grids/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2025.csv"
"210","SRC290","Financials_3i_Group_Annual_Report_FY2025_Mar.pdf","220","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","3i Group plc","a855bc595ed08210a95897d3c42888a60531dc343ae0b7c932b16c77f75a397c","data/documents/txt/Financials_3i_Group_Annual_Report_FY2025_Mar.txt","data/documents/pdf/Financials_3i_Group_Annual_Report_FY2025_Mar.pdf","data/documents/images/Financials_3i_Group_Annual_Report_FY2025_Mar","data/documents/grids/Financials_3i_Group_Annual_Report_FY2025_Mar.csv"
