"rule_id","route","file_id","pair_id","field","old_value","new_value","source_page","evidence_page","source_quote","reason"
"SR0173","01-financials","SRC377","PAIR_2058E253CFE982E4F5C7020D","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0174","01-financials","SRC377","PAIR_3F7BF8D33E28DF6686E8AF5A","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0175","01-financials","SRC377","PAIR_EA5B9AAF7B14BF7A47A30166","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0176","01-financials","SRC377","PAIR_4A3DE1DA928D32397A2ECE14","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0177","01-financials","SRC377","PAIR_8C60145A03AC98D5CFA9E3DF","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0178","01-financials","SRC377","PAIR_CACEA07588F7921A374C0508","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0179","01-financials","SRC377","PAIR_8BA6368C411116E1A738C32C","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0180","01-financials","SRC377","PAIR_72E20A0A5C73647AE5A543D5","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0181","01-financials","SRC377","PAIR_827DF197EBF1F94AA2652416","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0182","01-financials","SRC377","PAIR_519B2FA808FDCF6D1EDBD05D","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0183","01-financials","SRC377","PAIR_149B6D494346CB97C399F313","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0184","01-financials","SRC377","PAIR_D6CB83F6039FD94AD9F98A97","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0185","01-financials","SRC377","PAIR_B4C575FAABABCDAA8D287797","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0186","01-financials","SRC377","PAIR_BE8A66127D54A59EA6570E1F","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0187","01-financials","SRC377","PAIR_8B0115D9B33F3E615705AE3F","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0188","01-financials","SRC377","PAIR_EC62EE132122C637920F9F6B","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0189","01-financials","SRC377","PAIR_86199179F04EEB4034D838FC","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0190","01-financials","SRC377","PAIR_51BD3CCD582FC0E131388A73","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0191","01-financials","SRC377","PAIR_924669F38C7AE10D23CE82DE","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0192","01-financials","SRC377","PAIR_5A49220DCF82B1F42A4E0790","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0193","01-financials","SRC377","PAIR_8E21012E296056BE6ED867B8","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0194","01-financials","SRC377","PAIR_5824D0D45AA8780D60534FAF","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0195","01-financials","SRC377","PAIR_1C0026C3B31C3C5E941DC3C0","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0196","01-financials","SRC377","PAIR_E9EE0295E1B84CE2065F280A","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0197","01-financials","SRC377","PAIR_7D038A3BFA36F7496F21071E","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0198","01-financials","SRC377","PAIR_B676A7007BC17F1742D70E6A","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0199","01-financials","SRC377","PAIR_A8E1E07746093D13F5DAD391","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0200","01-financials","SRC377","PAIR_0FFB35563871563DE5DC20A2","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0201","01-financials","SRC377","PAIR_EFDD23950F2422193E344D09","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0202","01-financials","SRC377","PAIR_3186E74D2C5EA55A11D8343B","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0203","01-financials","SRC377","PAIR_9C1792AC1D35FF0BE68D4672","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0204","01-financials","SRC377","PAIR_D67648D213F44700C8759584","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0205","01-financials","SRC377","PAIR_22330688C3CD01AEB0DA52F9","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0206","01-financials","SRC377","PAIR_9AD70547353E179EE4B8CD0B","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0207","01-financials","SRC377","PAIR_5EF607940502F3D8BE4B11FC","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0208","01-financials","SRC377","PAIR_1CB81ABD853A4DB3E6CF3B79","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0209","01-financials","SRC377","PAIR_EF52BFC6E3C542D3DBC0581D","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0210","01-financials","SRC377","PAIR_465B51D6B6CF7A8044B4B100","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0211","01-financials","SRC377","PAIR_3A295F2107196BEC8AE50908","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0212","01-financials","SRC377","PAIR_6DFF2517A3FB59F3BD5D4E64","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0213","01-financials","SRC377","PAIR_DD3BF88598F357B2FD407749","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0214","01-financials","SRC377","PAIR_E3BC2A8A323CC23F6E83E269","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0215","01-financials","SRC377","PAIR_BCE2021FE734E59542604615","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
"SR0216","01-financials","SRC377","PAIR_661952293BEC30EEB4B087D8","value_scope","","statement_line","8","8","BILL & MELINDA GATES FOUNDATION TRUST","The statement or note reports this line and its valuation column separately."
