change_id,stage_id,target_table,target_record_id,fund_id,field,old_value,new_value,change_type,source_observation_id,source_document_id,source_page,source_table,source_quote,source_printed_value,rule_id,matrix_status,notes
AC_d044c262af27412a9a5b,fund-constant-attributes,fund_master,FUND_0034,FUND_0034,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,09fe4313fa01c533d1b6,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2008, LLC 2008 Venture Capital $1,000,000 $1,000,000 $0 $5,441,621 $1,506,227 6.95 19.67",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_90b4fee30286187328a8,fund-constant-attributes,fund_master,FUND_0034,FUND_0034,vintage_year,2008,2008,BASELINE_CONFIRMED,09fe4313fa01c533d1b6,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2008, LLC 2008 Venture Capital $1,000,000 $1,000,000 $0 $5,441,621 $1,506,227 6.95 19.67",2008,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_f8a761f7d861641c6106,fund-constant-attributes,fund_master,FUND_0035,FUND_0035,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,2d8bad4f42d56e469bde,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2009, LLC 2009 Venture Capital $1,500,000 $1,500,000 $0 $2,869,007 $0 1.91 22.93",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_3c9eb7a16631b845c29a,fund-constant-attributes,fund_master,FUND_0035,FUND_0035,vintage_year,2009,2009,BASELINE_CONFIRMED,2d8bad4f42d56e469bde,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2009, LLC 2009 Venture Capital $1,500,000 $1,500,000 $0 $2,869,007 $0 1.91 22.93",2009,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_ab591c1a98085b53a261,fund-constant-attributes,fund_master,FUND_0036,FUND_0036,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,5ebb9d188fde9e91a3ec,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2010, LLC 2010 Venture Capital $1,500,000 $1,500,000 $0 $277,541 $929,930 0.80 -2.16",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_b3ac8476807471198c39,fund-constant-attributes,fund_master,FUND_0036,FUND_0036,vintage_year,2010,2010,BASELINE_CONFIRMED,5ebb9d188fde9e91a3ec,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2010, LLC 2010 Venture Capital $1,500,000 $1,500,000 $0 $277,541 $929,930 0.80 -2.16",2010,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_4451d886a720040b98e2,fund-constant-attributes,fund_master,FUND_0037,FUND_0037,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,068210993d3ca776fee4,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2011, LLC 2011 Venture Capital $1,500,000 $1,500,000 $0 $2,359,274 $1,920,321 2.85 28.69",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_0cd7dbf156a9b2f75195,fund-constant-attributes,fund_master,FUND_0037,FUND_0037,vintage_year,2011,2011,BASELINE_CONFIRMED,068210993d3ca776fee4,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2011, LLC 2011 Venture Capital $1,500,000 $1,500,000 $0 $2,359,274 $1,920,321 2.85 28.69",2011,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_2cc3029bd3d8b4838a87,fund-constant-attributes,fund_master,FUND_0038,FUND_0038,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,0e0c0f7f75b9e92316b0,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2012, LLC 2012 Venture Capital $1,500,000 $1,500,000 $0 $941,364 $605,254 1.03 0.54",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_914b802c9b752cd5160a,fund-constant-attributes,fund_master,FUND_0038,FUND_0038,vintage_year,2012,2012,BASELINE_CONFIRMED,0e0c0f7f75b9e92316b0,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2012, LLC 2012 Venture Capital $1,500,000 $1,500,000 $0 $941,364 $605,254 1.03 0.54",2012,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_e31ae4e5da749371672a,fund-constant-attributes,fund_master,FUND_0039,FUND_0039,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,08d58e639c7f3f5eca7d,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2013, LLC 2013 Venture Capital $1,500,000 $1,500,000 $0 $109,684 $5,496,437 3.74 16.30",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_5616a29de145da17b1de,fund-constant-attributes,fund_master,FUND_0039,FUND_0039,vintage_year,2013,2013,BASELINE_CONFIRMED,08d58e639c7f3f5eca7d,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2013, LLC 2013 Venture Capital $1,500,000 $1,500,000 $0 $109,684 $5,496,437 3.74 16.30",2013,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_a481c45ae8eb95fad97a,fund-constant-attributes,fund_master,FUND_0040,FUND_0040,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,02ae3d8f24892d711714,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2014, LLC 2014 Venture Capital $1,500,000 $1,500,000 $0 $1,908,054 $1,719,155 2.42 12.05",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_667199e6c05ecf781f23,fund-constant-attributes,fund_master,FUND_0040,FUND_0040,vintage_year,2014,2014,BASELINE_CONFIRMED,02ae3d8f24892d711714,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2014, LLC 2014 Venture Capital $1,500,000 $1,500,000 $0 $1,908,054 $1,719,155 2.42 12.05",2014,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_836783c0990c6ff56127,fund-constant-attributes,fund_master,FUND_0041,FUND_0041,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,011164427b4455a4dd04,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2015, LLC 2015 Venture Capital $1,500,000 $1,500,000 $0 $176,438 $3,846,459 2.68 16.73",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_6e303ab3c767461473cf,fund-constant-attributes,fund_master,FUND_0041,FUND_0041,vintage_year,2015,2015,BASELINE_CONFIRMED,011164427b4455a4dd04,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2015, LLC 2015 Venture Capital $1,500,000 $1,500,000 $0 $176,438 $3,846,459 2.68 16.73",2015,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_a1ddf1df01d0444d954e,fund-constant-attributes,fund_master,FUND_0042,FUND_0042,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,1cdcd9f2c5c924539379,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2016, LLC 2016 Venture Capital $1,500,000 $1,500,000 $0 $817,089 $6,739,109 5.04 35.06",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_6ee9a14af67c45628f83,fund-constant-attributes,fund_master,FUND_0042,FUND_0042,vintage_year,2016,2016,BASELINE_CONFIRMED,1cdcd9f2c5c924539379,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2016, LLC 2016 Venture Capital $1,500,000 $1,500,000 $0 $817,089 $6,739,109 5.04 35.06",2016,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_149efeea9a9a08469d26,fund-constant-attributes,fund_master,FUND_0043,FUND_0043,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,520c8eee731dc1dc0f03,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2017, LLC 2017 Venture Capital $1,500,000 $1,500,000 $0 $0 $3,282,386 2.19 19.37",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_4b01fd873f59ae0c5882,fund-constant-attributes,fund_master,FUND_0043,FUND_0043,vintage_year,2017,2017,BASELINE_CONFIRMED,520c8eee731dc1dc0f03,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2017, LLC 2017 Venture Capital $1,500,000 $1,500,000 $0 $0 $3,282,386 2.19 19.37",2017,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_c04e28682074e0c806ce,fund-constant-attributes,fund_master,FUND_0044,FUND_0044,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,3cb02da59926723619e6,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Oregon Venture Fund XII, LLC 2018 Venture Capital $7,500,000 $5,700,000 $1,800,000 $479,097 $7,490,738 1.40 16.01",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_2f854866d2cb82082fd1,fund-constant-attributes,fund_master,FUND_0044,FUND_0044,vintage_year,2018,2018,BASELINE_CONFIRMED,3cb02da59926723619e6,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Oregon Venture Fund XII, LLC 2018 Venture Capital $7,500,000 $5,700,000 $1,800,000 $479,097 $7,490,738 1.40 16.01",2018,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_8c5231434d89d003ba86,fund-constant-attributes,fund_master,FUND_0045,FUND_0045,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,6226af245e99574d29b7,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"OVP Venture Partners VII, L.P. 2006 Venture Capital $7,000,000 $7,000,000 $0 $6,209,668 $18,311,665 3.50 10.97",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_68db9f9c630606540019,fund-constant-attributes,fund_master,FUND_0045,FUND_0045,vintage_year,2006,2006,BASELINE_CONFIRMED,6226af245e99574d29b7,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"OVP Venture Partners VII, L.P. 2006 Venture Capital $7,000,000 $7,000,000 $0 $6,209,668 $18,311,665 3.50 10.97",2006,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_3ddcf3d84103b07c1ef5,fund-constant-attributes,fund_master,FUND_0046,FUND_0046,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,05236e229c34ef9f439d,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners II, L.P. 2016 Venture Capital $5,000,000 $4,333,940 $666,060 $0 $9,101,859 2.10 24.69",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_bd8eb4142cf5af29701a,fund-constant-attributes,fund_master,FUND_0046,FUND_0046,vintage_year,2016,2016,BASELINE_CONFIRMED,05236e229c34ef9f439d,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners II, L.P. 2016 Venture Capital $5,000,000 $4,333,940 $666,060 $0 $9,101,859 2.10 24.69",2016,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_514b74e9071e52745ad9,fund-constant-attributes,fund_master,FUND_0047,FUND_0047,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,07887284cb3c28ab31f1,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners III, L.P. 2019 Venture Capital $5,000,000 $1,371,567 $3,628,433 $0 $1,269,537 NM NM",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_3c65a7fe3f6ba7b1ddfa,fund-constant-attributes,fund_master,FUND_0047,FUND_0047,vintage_year,2019,2019,BASELINE_CONFIRMED,07887284cb3c28ab31f1,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners III, L.P. 2019 Venture Capital $5,000,000 $1,371,567 $3,628,433 $0 $1,269,537 NM NM",2019,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_acb3d2cac4221c917feb,fund-constant-attributes,fund_master,FUND_0048,FUND_0048,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,22c6d5dbeb8a314edc4f,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners, L.P. 2011 Venture Capital $5,000,000 $5,000,000 $0 $2,276,490 $4,114,064 1.28 4.16",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_c218b91e04b15b2f98fd,fund-constant-attributes,fund_master,FUND_0048,FUND_0048,vintage_year,2011,2011,BASELINE_CONFIRMED,22c6d5dbeb8a314edc4f,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners, L.P. 2011 Venture Capital $5,000,000 $5,000,000 $0 $2,276,490 $4,114,064 1.28 4.16",2011,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_20fcac145cb25b98863c,fund-constant-attributes,fund_master,FUND_0049,FUND_0049,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,1b466e41d8dc4561cd8c,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_0daba36b379989cdf5fc,fund-constant-attributes,fund_master,FUND_0049,FUND_0049,vintage_year,2020,2020,BASELINE_CONFIRMED,1b466e41d8dc4561cd8c,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM",2020,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_93b0b49833a05021ef06,fund-constant-attributes,fund_master,FUND_0050,FUND_0050,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,0b9c52a10c32a58f2ac0,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Pivotal Investments Partners Fund I, L.P. 2009 Venture Capital $5,000,000 $4,718,038 $0 $2,562,843 $550,976 0.66 -6.28",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_6bd1bedf975ed36593f4,fund-constant-attributes,fund_master,FUND_0050,FUND_0050,vintage_year,2009,2009,BASELINE_CONFIRMED,0b9c52a10c32a58f2ac0,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Pivotal Investments Partners Fund I, L.P. 2009 Venture Capital $5,000,000 $4,718,038 $0 $2,562,843 $550,976 0.66 -6.28",2009,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_652d18788f9ceb07a7b1,fund-constant-attributes,fund_master,FUND_0051,FUND_0051,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,1eb81c6f9fb52b5802a6,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Portland Seed Fund I, L.P. 2011 Venture Capital $750,000 $750,000 $0 $337,174 $0 0.45 -18.42",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_c117fe3032c491263d82,fund-constant-attributes,fund_master,FUND_0051,FUND_0051,vintage_year,2011,2011,BASELINE_CONFIRMED,1eb81c6f9fb52b5802a6,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Portland Seed Fund I, L.P. 2011 Venture Capital $750,000 $750,000 $0 $337,174 $0 0.45 -18.42",2011,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_c252c481a2664ff32870,fund-constant-attributes,fund_master,FUND_0052,FUND_0052,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,0ac269406b9f4f401c54,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Portland Seed Fund II, L.P. 2014 Venture Capital $1,250,000 $1,250,000 $0 $1,813,393 $1,790,063 2.88 22.75",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_51c0eb65475c851d7510,fund-constant-attributes,fund_master,FUND_0052,FUND_0052,vintage_year,2014,2014,BASELINE_CONFIRMED,0ac269406b9f4f401c54,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Portland Seed Fund II, L.P. 2014 Venture Capital $1,250,000 $1,250,000 $0 $1,813,393 $1,790,063 2.88 22.75",2014,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_cef47b7506c1a84a1262,fund-constant-attributes,fund_master,FUND_0053,FUND_0053,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,4bca2a2fabbbda176c6a,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_b0f1228dd7b22e16c7a3,fund-constant-attributes,fund_master,FUND_0053,FUND_0053,vintage_year,2018,2018,BASELINE_CONFIRMED,4bca2a2fabbbda176c6a,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Portland Seed Fund III, L.P. 2018 Venture Capital $2,000,000 $2,021,123 $0 $36,695 $1,746,688 0.88 -7.43",2018,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_460d4821c8a032f9fcd5,fund-constant-attributes,fund_master,FUND_0054,FUND_0054,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,09197f7df61b2786fd16,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_8f8e213a4cf15c853f45,fund-constant-attributes,fund_master,FUND_0054,FUND_0054,vintage_year,2018,2018,BASELINE_CONFIRMED,09197f7df61b2786fd16,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Portland Seed Fund III - Side Car, L.P. 2018 Venture Capital $250,000 $252,640 $0 $7,992 $244,510 1.00 -0.03",2018,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_3a7a2cdf7b606140882c,fund-constant-attributes,fund_master,FUND_0055,FUND_0055,strategy,Venture Capital,Venture Capital,BASELINE_CONFIRMED,0ef27e8a0cd7a2c178e9,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Rethink Impact Fund II 2020 Venture Capital $5,000,000 $1,282,401 $3,722,793 $0 $1,169,932 NM NM",Venture Capital,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
AC_832ded7bcd9260b8ef38,fund-constant-attributes,fund_master,FUND_0055,FUND_0055,vintage_year,2020,2020,BASELINE_CONFIRMED,0ef27e8a0cd7a2c178e9,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Rethink Impact Fund II 2020 Venture Capital $5,000,000 $1,282,401 $3,722,793 $0 $1,169,932 NM NM",2020,COPY_SETTLED_VINTAGE_YEAR,unique,Value already populated when cell-level lineage was introduced.
AC_810c017103dbc4449e00,fund-constant-attributes,fund_master,FUND_0056,FUND_0056,strategy,Buyout,Buyout,BASELINE_CONFIRMED,03d769daef1c92f70f1c,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Riverlake Equity Partners I, L.P. 2004 Buyout $2,000,000 $1,968,281 $0 $1,962,279 $0 1.00 -0.08",Buyout,COPY_SETTLED_STRATEGY,unique,Value already populated when cell-level lineage was introduced.
