wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,beginning_capital,ending_capital,cash,total_assets,total_liabilities,net_assets,partners_capital,net_investment_income,investment_fair_value,investment_cost,fund_expense,interest_expense,realized_gain_loss,unrealized_gain_loss,commitment,paid_in_capital,contribution,distribution,unfunded_commitment,management_fee,observation_ids,observation_count,unparsed_values,scale_note,collision_note
61bb69ec1a81f33cae25,SRC034,01-financials,Financials,7671c1fe7d84a571805b,6,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,"Partners' capital, March 31, 2018",1,Total,reporting_entity,3b505b607b90646cbc37,PLAN_0040,"Partners' capital, March 31, 2018","Partners' capital, March 31, 2018",,,,,,,,,,2018-03-31,USD,absolute,1,,438397156,,,,,,,,,,,,,,,,,,,6275d07e250aaa801bcb,1,,,
3fcd5b312f90a02f5dcd,SRC034,01-financials,Financials,d050bfcba7719d5f9afb,7,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Beginning of year,1,,reporting_entity,6a189fc0b8ff0f5bce2d,PLAN_0002,Beginning of year,Beginning of year,,,,,,,,,,2018-03-31,USD,absolute,1,,,18725350,,,,,,,,,,,,,,,,,,f40a67e16e1d019db714,1,,,
14fb4cb88cbef08ad90a,SRC034,01-financials,Financials,d050bfcba7719d5f9afb,7,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Cash paid for interest,1,,reporting_entity,545d8d6a0e3fcee10844,PLAN_0006,Cash paid for interest,Cash paid for interest,,,,,,,,,,2018-03-31,USD,absolute,1,,,,,,,,,,,,37352,,,,,,,,,9db143d2e590dbe4ef91,1,,,
728d5a9770f5d75e3b83,SRC034,01-financials,Financials,d050bfcba7719d5f9afb,7,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Distributions,1,,reporting_entity,b14d2f927d1fb6049ced,PLAN_0020,Distributions,Distributions,,,,,,,,,,2018-03-31,USD,absolute,1,,,,,,,,,,,,,,,,,,-288008,,,52b9fba8afc60405841b,1,,,
621b991c5d9f5e2dc58d,SRC034,01-financials,Financials,d050bfcba7719d5f9afb,7,Combined Statement of Cash Flows,Combined Statement of Cash Flows,End of year,1,,reporting_entity,d6c4157ec9257a0a5a5a,PLAN_0022,End of year,End of year,,,,,,,,,,2018-03-31,USD,absolute,1,,,13307614,,,,,,,,,,,,,,,,,,10fb92306da7329606da,1,,,
1d50d4c68ebc0413437f,SRC034,01-financials,Financials,d050bfcba7719d5f9afb,7,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Net change in unrealized gain on investments,1,,reporting_entity,c7c815845cd155572634,PLAN_0032,Net change in unrealized gain on investments,Net change in unrealized gain on investments,,,,,,,,,,2018-03-31,USD,absolute,1,,,,,,,,,,,,,,28572,,,,,,,47545b6b13728b5439df,1,,,
a06522130c3c1c045912,SRC034,01-financials,Financials,d050bfcba7719d5f9afb,7,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Net increase in partners' capital resulting from operations,1,,reporting_entity,f3c4adab3d68405e99cb,PLAN_0033,Net increase in partners' capital resulting from operations,Net increase in partners' capital resulting from operations,,,,,,,,,,2018-03-31,USD,absolute,1,,,,,,,2374016,,,,,,,,,,,,,,6bad646f3fa2b9dd02e3,1,,,
87e65403411e55397567,SRC034,01-financials,Financials,d050bfcba7719d5f9afb,7,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Net realized gain on investments,1,,reporting_entity,02bde28e800185d177f3,PLAN_0035,Net realized gain on investments,Net realized gain on investments,,,,,,,,,,2018-03-31,USD,absolute,1,,,,,,,,,,,,,-593996,,,,,,,,b88caed026747d465509,1,,,
d3b58d6f92cedeeebb1f,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Cash,1,Combined Total,asset_class,c7c23a14591c1ccff9ce,,Cash,,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,13307614,,,,,,,,,,,,,,,,,,e487c2a368231f246c6f,1,,,
a8782c402974d4741357,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Cash,1,"Versa Capital Fund II, L.P.",asset_class,c7c23a14591c1ccff9ce,,Cash,,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,9012961,,,,,,,,,,,,,,,,,,20e80b1d4b741274e560,1,,,
4cbe7070e76770c15ed3,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Cash,1,"Versa Capital Fund II-A, L.P.",asset_class,c7c23a14591c1ccff9ce,,Cash,,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,4294653,,,,,,,,,,,,,,,,,,3e9328b01a71555bc861,1,,,
8c0c61cfe83588685598,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",General Partner,1,Combined Total,investor,5880d63ce50854dad457,LP_0010,General Partner,General Partner,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,26095710,,,,,,,,,,,,,,7f5d707cd0644571644a,1,,,
5e1d0d26dbd5714f83af,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",General Partner,1,"Versa Capital Fund II, L.P.",investor,5880d63ce50854dad457,LP_0010,General Partner,General Partner,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,18428970,,,,,,,,,,,,,,a7e502e4b6023672bea4,1,,,
d4d5e9660c80479b0145,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",General Partner,1,"Versa Capital Fund II-A, L.P.",investor,5880d63ce50854dad457,LP_0010,General Partner,General Partner,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,7666740,,,,,,,,,,,,,,9801197bff3d22e63848,1,,,
3354bc27285adcf92984,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital","Investments, at fair value",1,Combined Total,asset_class,5d7c91a0e05925ee9154,,"Investments, at fair value",,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,,,425000000,,,,,,,,,,,,5a53ff6122aa8b268dc0,1,,,
d5c8bbfe426862c9ef91,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital","Investments, at fair value",1,"Versa Capital Fund II, L.P.",asset_class,5d7c91a0e05925ee9154,,"Investments, at fair value",,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,,,300137550,,,,,,,,,,,,05ddf4de143c3c3a8ea5,1,,,
6ff879d34e5e4200406b,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital","Investments, at fair value",1,"Versa Capital Fund II-A, L.P.",asset_class,5d7c91a0e05925ee9154,,"Investments, at fair value",,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,,,124862450,,,,,,,,,,,,a267efd8363d0d99f9a8,1,,,
9d2dddf05b358a3986db,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Limited Partners,1,Combined Total,investor,237b08b00c0edaa3bed7,LP_0015,Limited Partners,Limited Partners,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,412301446,,,,,,,,,,,,,,3b63b436bd004376f101,1,,,
d5d072838dab7ba19724,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Limited Partners,1,"Versa Capital Fund II, L.P.",investor,237b08b00c0edaa3bed7,LP_0015,Limited Partners,Limited Partners,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,291201670,,,,,,,,,,,,,,49f211786df548dbd222,1,,,
8af528ae6bc380018696,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Limited Partners,1,"Versa Capital Fund II-A, L.P.",investor,237b08b00c0edaa3bed7,LP_0015,Limited Partners,Limited Partners,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,121099776,,,,,,,,,,,,,,af56c93174d1c78f01a9,1,,,
5837eb2bf24bd62d7c06,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total assets,1,Combined Total,reporting_entity,d46d69c8b54a3f0a11df,PLAN_0047,Total assets,Total assets,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,438924905,,,,,,,,,,,,,,,,,6fa35d064a7a2c4630fd,1,,,
dfa704972813169493c2,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total assets,1,Eliminations,reporting_entity,d46d69c8b54a3f0a11df,PLAN_0047,Total assets,Total assets,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,386208,,,,,,,,,,,,,,,,,689c2be4127a20e88ec4,1,,,
d1c1db396a02dbb611ec,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total assets,1,"Versa Capital Fund II, L.P.",reporting_entity,d46d69c8b54a3f0a11df,PLAN_0047,Total assets,Total assets,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,310015706,,,,,,,,,,,,,,,,,c185313a3dc7be6c7493,1,,,
2ea14d923f21afc3a63a,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total assets,1,"Versa Capital Fund II-A, L.P.",reporting_entity,d46d69c8b54a3f0a11df,PLAN_0047,Total assets,Total assets,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,129295407,,,,,,,,,,,,,,,,,8b400c5eba27deccfe92,1,,,
eafd85217995d0341e0e,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total liabilities,1,Combined Total,reporting_entity,075e5e5f74aaf822414f,PLAN_0056,Total liabilities,Total liabilities,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,527749,,,,,,,,,,,,,,,,aa74178ee2779be307af,1,,,
f65274254117eb43cb80,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total liabilities,1,Eliminations,reporting_entity,075e5e5f74aaf822414f,PLAN_0056,Total liabilities,Total liabilities,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,-386208,,,,,,,,,,,,,,,,5086915f5487c0317e3e,1,,,
cf13cd6a47b30b816681,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total liabilities,1,"Versa Capital Fund II, L.P.",reporting_entity,075e5e5f74aaf822414f,PLAN_0056,Total liabilities,Total liabilities,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,385066,,,,,,,,,,,,,,,,7a96307c1073f942d363,1,,,
bc4954c733fe25aeebbb,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total liabilities,1,"Versa Capital Fund II-A, L.P.",reporting_entity,075e5e5f74aaf822414f,PLAN_0056,Total liabilities,Total liabilities,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,528891,,,,,,,,,,,,,,,,fe42773aa7e171613ac7,1,,,
9c3da3379ac96c02c0bd,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total partners' capital,1,Combined Total,reporting_entity,57a63cde6c8704c28614,PLAN_0057,Total partners' capital,Total partners' capital,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,438397156,,,,,,,,,,,,,,ee6eb8bae0d545597b00,1,,,
b5a8f24e9f8c59ba7a49,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total partners' capital,1,"Versa Capital Fund II, L.P.",reporting_entity,57a63cde6c8704c28614,PLAN_0057,Total partners' capital,Total partners' capital,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,309630640,,,,,,,,,,,,,,0a171f36292066f6f266,1,,,
e29bde172b14d5270d47,SRC034,01-financials,Financials,efc14fca110ddf9e6a20,9,"Combining Statement of Assets, Liabilities, and Partners' Capital","Combining Statement of Assets, Liabilities, and Partners' Capital",Total partners' capital,1,"Versa Capital Fund II-A, L.P.",reporting_entity,57a63cde6c8704c28614,PLAN_0057,Total partners' capital,Total partners' capital,,,,,,,"March 31, 2018",2018-03-31,,,USD,absolute,1,,,,,,,128766516,,,,,,,,,,,,,,b8f6440bd5695d96f304,1,,,
c8353a8bf6058342ffde,SRC102,01-financials,Financials,e52acd9b0257270cf6b7,10,4. Partners' capital,(a) Committed capital,Committed capital,1,,reporting_entity,7f0ab08ae58c55b9f9b8,PLAN_0027,"JEFFERSON PARTNERS FUND IV (PA), L.P.","JEFFERSON PARTNERS FUND IV (PA), L.P.",Jefferson Partners Fund IV Management Corp.,,,,,,"December 20, 2016",2016-12-20,,,USD,absolute,1,,,,,,,,,,,,,,,29323226,,,,,,ca7e60df86aad202d47c,1,,,
f9b1fb002beffcdace52,SRC102,01-financials,Financials,ca1472b437b78fc5b397,11,4. Partners' capital (continued),(b) Partners' capital account - inception to date,"JPIV G.P., L.P.",1,,investor,05273c8367abc4f7aac6,LP_0013,"JPIV G.P., L.P.","JPIV G.P., L.P.",,,,,,,"December 20, 2016",2016-12-20,,,USD,absolute,1,,,,,,,,113754,,,1318,,,,146616,145540,,128,,"$(30,340)",235399f9f218d010be80;1ccef32e13eb56972a6d;13853722dbf40b54359d;43d4b5d2b21e3ac72ac1;ee84e245357a4a03588f;c75902edee5b30f33f46,6,,,
7ba296071fc8a2d303b1,SRC102,01-financials,Financials,ca1472b437b78fc5b397,11,4. Partners' capital (continued),(b) Partners' capital account - inception to date,Pennsylvania Public School Employees' Retirement System,1,,investor,fb88c94236cd173c4fe8,LP_0003,Pennsylvania Public School Employees' Retirement System,Pennsylvania Public School Employees' Retirement System (PSERS),,,,,,,"December 20, 2016",2016-12-20,,,CAD,absolute,1,,,,,,,,-22760293,,,-262225,,,,29176610,29009629,,-25389,,"(5,961,722)",c8de48230427a22e4465;3bc8da66b35c90c3b11c;62739b1e8b59f8966e9d;85f34bcb293c48c94751;d3b16972e204b5721bc7;46afd04380330852c066,6,,,
ca3a814615de5c0811c7,SRC102,01-financials,Financials,ca1472b437b78fc5b397,11,4. Partners' capital (continued),(c) Partners' capital account - current year,"JPIV G.P., L.P.",1,,investor,05273c8367abc4f7aac6,LP_0013,"JPIV G.P., L.P.","JPIV G.P., L.P.",,,,,,,"December 20, 2016",2016-12-20,,,USD,absolute,1,177,,,,,,,49,,,,,44089,44089,,,,,,,dc26eac60ae3fb22709e;888e2464f32aebc5b281;dc0ab199db588bfe8bb8;a7ef079a471636b6a6cc,4,,,
21f7c29fdfe973a232df,SRC102,01-financials,Financials,ca1472b437b78fc5b397,11,4. Partners' capital (continued),(c) Partners' capital account - current year,"JPIV G.P., L.P.",2,,investor,05273c8367abc4f7aac6,LP_0013,"JPIV G.P., L.P.","JPIV G.P., L.P.",,,,,,,"December 20, 2016",2016-12-20,,,USD,absolute,1,,,,,,,,,,,,,,,146616,0,,128,,$0,faff11c24cb43a2aac55;832d39d3ea13fa1e45c1;949d8b77897c955ea494;df4c184d476c41774a66,4,,,
2a5318c328826ae4deb5,SRC102,01-financials,Financials,ca1472b437b78fc5b397,11,4. Partners' capital (continued),(c) Partners' capital account - current year,Pennsylvania Public School Employees' Retirement System,1,,investor,fb88c94236cd173c4fe8,LP_0003,Pennsylvania Public School Employees' Retirement System,Pennsylvania Public School Employees' Retirement System (PSERS),,,,,,,"December 20, 2016",2016-12-20,,,CAD,absolute,1,35146,,,,,,,-9757,,,,,-8773772,8773772,,,,,,,fb76ee5bf77ff46811ba;6c64676800985b4ee23b;ec13c74e0e6720ad8078;5d172ed5edb459e2594f,4,,,
8f8cfa43c913dee3c5fd,SRC102,01-financials,Financials,ca1472b437b78fc5b397,11,4. Partners' capital (continued),(c) Partners' capital account - current year,Pennsylvania Public School Employees' Retirement System,2,,investor,fb88c94236cd173c4fe8,LP_0003,Pennsylvania Public School Employees' Retirement System,Pennsylvania Public School Employees' Retirement System (PSERS),,,,,,,"December 20, 2016",2016-12-20,,,CAD,absolute,1,,,,,,,,,,,,,,,29176610,0,,-25389,,0,7365beeea701088a67db;c76391d2dee0c3ac610a;00805d1f7ec7bef4ea22;5f09666fa4129777ae14,4,,,
37b08119008bc903ff87,SRC102,01-financials,Financials,e15f87eea19fd91dd359,2,Balance Sheet,Balance Sheet,Capital - organization and offering expenses,1,,reporting_entity,853deea6b875ef17664e,PLAN_0004,Capital - organization and offering expenses,Capital - organization and offering expenses,,,,,,,2015,2015-12-31,,,CAD,absolute,1,,,,,,,,,,,-263543,,,,,,,,,,a7609bd2dbf44239ded4,1,,,
a5ad3a1289f9ca1522f4,SRC102,01-financials,Financials,e15f87eea19fd91dd359,2,Balance Sheet,Balance Sheet,Capital - organization and offering expenses,1,,reporting_entity,853deea6b875ef17664e,PLAN_0004,Capital - organization and offering expenses,Capital - organization and offering expenses,,,,,,,"December 20, 2016",2016-12-20,,,CAD,absolute,1,,,,,,,,,,,-263543,,,,,,,,,,9f575e866dc649e577d2,1,,,
7c9b984af2aa1ac6f5eb,SRC102,01-financials,Financials,e15f87eea19fd91dd359,2,Balance Sheet,Balance Sheet,Capital contributions,1,,reporting_entity,1cdcfedae2d275f0b5b2,PLAN_0005,Capital contributions,Capital contributions,,,,,,,2015,2015-12-31,,,CAD,absolute,1,,,,,,,,,,,,,,,,29155169,,,,,2ad94bba6d7a0042ed49,1,,,
57d533d126890bfe6822,SRC102,01-financials,Financials,e15f87eea19fd91dd359,2,Balance Sheet,Balance Sheet,Capital contributions,1,,reporting_entity,1cdcfedae2d275f0b5b2,PLAN_0005,Capital contributions,Capital contributions,,,,,,,"December 20, 2016",2016-12-20,,,CAD,absolute,1,,,,,,,,,,,,,,,,29155169,,,,,83cbd9ee8d96ce756424,1,,,
2dd6ef45a3a08b0cea84,SRC102,01-financials,Financials,e15f87eea19fd91dd359,2,Balance Sheet,Balance Sheet,Cash,1,,asset_class,c7c23a14591c1ccff9ce,,Cash,,,,,,,,2015,2015-12-31,,,USD,absolute,1,,,48231,,,,,,,,,,,,,,,,,,46c32e8d28931d5c722e,1,,,
bf4104b3294e376c00ec,SRC102,01-financials,Financials,e15f87eea19fd91dd359,2,Balance Sheet,Balance Sheet,Distribution,1,,reporting_entity,4f919194e001567464bb,PLAN_0019,Distribution,Distribution,,,,,,,"December 20, 2016",2016-12-20,,,CAD,absolute,1,,,,,,,,,,,,,,,,,,-25517,,,36b11a80242bc63da54e,1,,,
3f0efba1f94decdabe79,SRC102,01-financials,Financials,db32a7e36683c7f0ba12,3,Statement of Operations and Deficit,Statement of Operations and Deficit,Change in unrealized gain (loss) in fair value of investments,1,,reporting_entity,ee823afdddecbf70af04,PLAN_0010,Change in unrealized gain (loss) in fair value of investments,Change in unrealized gain (loss) in fair value of investments,,,,,,2015,2015,2015-12-31,,2015-12-31,CAD,absolute,1,,,,,,,,,,,,,,406700,,,,,,,6c26a3985cafb622b409,1,,,
