wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,quantity,cost,fair_value,market_value,notional,portfolio_weight,interest_rate,maturity_date,observation_ids,observation_count,unparsed_values,scale_note,collision_note
148cff53edb3d271819b,SRC377,01-financials,Financials,6d555a6d7d847a4fe833,12,Notes to Financial Statements,Outstanding notional purchases and sales were as follows,Options,1,"December 31, 2016 Purchases",asset_class,df332d348e043dd74f30,,Options,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,4310,,,,86b22a17cb6714432d8b,1,,,
78f5bf13fed928a3b0de,SRC377,01-financials,Financials,6d555a6d7d847a4fe833,12,Notes to Financial Statements,Outstanding notional purchases and sales were as follows,Options,1,"December 31, 2016 Sales",asset_class,df332d348e043dd74f30,,Options,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,1127,,,,eb85b6ab9ab73b200128,1,,,
f3a88c402d587476c6c3,SRC377,01-financials,Financials,6d555a6d7d847a4fe833,12,Notes to Financial Statements,Outstanding notional purchases and sales were as follows,Swaps,1,"December 31, 2015 Purchases",asset_class,9365fc1d1e955c711c8b,,Swaps,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,33076,,,,e2226447831d5e369f16,1,,,
1d060d26ea64fbf34051,SRC377,01-financials,Financials,6d555a6d7d847a4fe833,12,Notes to Financial Statements,Outstanding notional purchases and sales were as follows,Swaps,1,"December 31, 2015 Sales",asset_class,9365fc1d1e955c711c8b,,Swaps,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,193508,,,,d532acb0703411fbf918,1,,,
53b245c1218db2d4549e,SRC377,01-financials,Financials,6d555a6d7d847a4fe833,12,Notes to Financial Statements,Outstanding notional purchases and sales were as follows,Swaps,1,"December 31, 2016 Purchases",asset_class,9365fc1d1e955c711c8b,,Swaps,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,504498,,,,436526862951dc18803f,1,,,
63864910e247dbbfe6db,SRC377,01-financials,Financials,6d555a6d7d847a4fe833,12,Notes to Financial Statements,Outstanding notional purchases and sales were as follows,Swaps,1,"December 31, 2016 Sales",asset_class,9365fc1d1e955c711c8b,,Swaps,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,557586,,,,70dc1252465227fe1f49,1,,,
52422c2312a1bdc4c9ce,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,A10 USD (Feeder) L.P.,1,,fund,1076276b805757ec7c8a,FUND_0260,A10 USD (Feeder) L.P.,A10 USD (Feeder) L.P.,Apax Partners LLP,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,701197,1193522,,,,,,43eb6627ba5f1c377ea6;9554ac0b9673e049e650,2,,,
d03b4c258ec68df94578,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,A9 EUR (Feeder) L.P.,1,,fund,7757158211d7101dc835,FUND_0261,A9 EUR (Feeder) L.P.,A9 EUR (Feeder) L.P.,Apax Partners LLP,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,8378244,6590587,,,,,,99d4bd922504e6ac9b37;56e9eed7942124d44d4c,2,,,
88585f2d3b371aa55dd4,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,A9 USD (Feeder) L.P.,1,,fund,386457cb6738a2c62314,FUND_0262,A9 USD (Feeder) L.P.,A9 USD (Feeder) L.P.,Apax Partners LLP,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2964117,2238486,,,,,,7d147289ed06c10ea628;698f77da637c8f9b7078,2,,,
fe25179d2054653c591b,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"ABRY Partners IX, L.P.",1,,fund,f6d0763847fc02d4a191,FUND_0264,"ABRY Partners IX, L.P.","ABRY Partners IX, L.P.",Abry Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1907146,2459508,,,,,,10dc28cc90a99d03a67e;f6ff3aa127968b1f00b6,2,,,
347dbf0879696044ca93,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"ABRY Senior Equity V, L.P.",1,,fund,621a54c23917e5689a76,FUND_0265,"ABRY Senior Equity V, L.P.","ABRY Senior Equity V, L.P.",Abry Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1400921,1676078,,,,,,06c113b8a8717bc960be;6765d47af3febf2508b4,2,,,
426464911de5bea36d4f,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"ABS Capital Partners IX, L.P.",1,,fund,c69f80fceef4755dc7bb,FUND_0266,"ABS Capital Partners IX, L.P.","ABS Capital Partners IX, L.P.",ABS Capital Partners,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1335119,1550645,,,,,,e5c61f7551ef7a199f76;7abc0e253cab18ecf56a,2,,,
9f68dd56dd2fbcd9d539,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,Accel-KKR Capital Partners VII LP,1,,fund,f4719fb123a2291c96d8,FUND_0270,Accel-KKR Capital Partners VII LP,Accel-KKR Capital Partners VII LP,Accel-KKR,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1460147,1172037,,,,,,655c5398b05081c20a6d;6a59335c69408558b4cd,2,,,
744bf76436fbc180e0c3,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,Accel-KKR Growth Capital Partners IV LP,1,,fund,7031f57a66707d0a253b,FUND_0271,Accel-KKR Growth Capital Partners IV LP,Accel-KKR Growth Capital Partners IV LP,Accel-KKR,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1320338,1399316,,,,,,dad260dc79380d3d9c9a;def6f49869c2e668affe,2,,,
58fd7f7ea015cb98c6a2,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Aerospace, Transportation and Logistics Fund II LP",1,,fund,3d16f11e9ed3dcba4f1f,FUND_0279,"Aerospace, Transportation and Logistics Fund II LP","Aerospace, Transportation and Logistics Fund II LP",ATL Partners,Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1592148,2215666,,,,,,a03a2083456d9705876a;ceb2029e03fdb5abe1b5,2,,,
6afbb2f275a0803d752a,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,Apax XI USD L.P.,1,,fund,2d5c87fa5186067db1e9,FUND_0298,Apax XI USD L.P.,Apax XI USD L.P.,Apax Partners,Private Equity Investments,Primary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3001882,3306316,,,,,,d736faa879c8fa74fbbd;9c3f8028eb71d7cdfb95,2,,,
de8a3f59ca78e07ad757,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Avista Healthcare Partners (Offshore) I, L.P.",1,,fund,6ea0d7b920bef067848a,FUND_0321,"Avista Healthcare Partners (Offshore) I, L.P.","Avista Healthcare Partners (Offshore) I, L.P.","Avista Capital Holdings, L.P.",Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,311266,139555,,,,,,d9d5b5fa8c8466416283;9b6e9ea86116684c050b,2,,,
6412b3c308cc0eb09ec2,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"BPEA EQT Mid-Market Growth Partnership, SCSp",1,,fund,d2918e784da63fc4ddaf,FUND_0373,"BPEA EQT Mid-Market Growth Partnership, SCSp","BPEA EQT Mid-Market Growth Partnership, SCSp",EQT Private Capital Asia,Private Equity Investments,Primary Investments,Rest of World,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,497036,556069,,,,,,5192da72323a1a340cb0;223515f69aeadbd79503,2,,,
2626dda7db4e4107687d,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"BSV Opportunities B, FCRE",1,,fund,e78f2bb2d2f052f1a3bf,FUND_0389,"BSV Opportunities B, FCRE","BSV Opportunities B, FCRE","Big Sur Ventures, SGEIC, S.A.",Private Equity Investments,Direct Investments/Co-Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,8973301,5987020,,,,,,2c42d9237c94f6ef2e1a;7be81e5e16b1b3884f42,2,,,
fc97acf6acbac55f374b,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,Blue Owl GP Stakes Nimbus Cayman (B) LP,1,,fund,7374f193d11cd4b0e319,FUND_0361,Blue Owl GP Stakes Nimbus Cayman (B) LP,Blue Owl GP Stakes Nimbus Cayman (B) LP,Blue Owl Capital,Private Equity Investments,Direct Investments/Co-Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3961373,7541528,,,,,,465726e067a5e73248b8;3a916c7dbbca39d1b89e,2,,,
cff4a13fdfcac9aad2fb,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,Blue Owl GP Stakes Nimbus U.S. (A) LLC,1,,fund,da9933e8aad377c420d3,FUND_0362,Blue Owl GP Stakes Nimbus U.S. (A) LLC,Blue Owl GP Stakes Nimbus U.S. (A) LLC,Blue Owl Capital,Private Equity Investments,Direct Investments/Co-Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4846992,3394435,,,,,,889c7cf4e5211ed8c205;767cb70edcc3a82ff9ef,2,,,
27738d5ce366e0f5dee8,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,Blue Owl GP Stakes V Offshore Investors LP,1,,fund,6d5f52b38263dec1d1be,FUND_0364,Blue Owl GP Stakes V Offshore Investors LP,Blue Owl GP Stakes V Offshore Investors LP,Blue Owl Capital,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,5775343,4238779,,,,,,a343375885fa852e7cb6;4cee18081bfe05e1b917,2,,,
6d62632c3161d52fa4cb,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Clearlake Capital Partners VII (USTE), L.P.",1,,fund,d408609729fde6f3156a,FUND_0439,"Clearlake Capital Partners VII (USTE), L.P.","Clearlake Capital Partners VII (USTE), L.P.","Clearlake Capital Group, L.P.",Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3579038,4022057,,,,,,4f0c8d0442cd9fa13073;12c7b6c7807a5edf2534,2,,,
3d872496334631babd92,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,Direct Investments/Co-Investments,1,,portfolio,8d37396abe4d6fb43cf7,,Direct Investments/Co-Investments,,,Private Equity Investments,,,,,"December 31, 2025",2025-12-31,,,,absolute,1,,,,,,1.6,,,50b8122a4004f0b197d8,1,,,
21c97da5cff8108a0029,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,Early Secondary Investments,1,,portfolio,78e834a43ac7f29dc83b,,Early Secondary Investments,,,Private Equity Investments,,,,,"December 31, 2025",2025-12-31,,,,absolute,1,,,,,,5.3,,,83ff1b206a35bd77c373,1,,,
9ac4afd419d244d07d01,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Genstar Capital Partners XI, L.P.",1,,fund,2bfabe0bec22dcad822b,FUND_0517,"Genstar Capital Partners XI, L.P.","Genstar Capital Partners XI, L.P.",Genstar Capital,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1003634,1213790,,,,,,0ce9e5a07b90980a1b4e;ac561e12546e3eb1e4c0,2,,,
9f9afb2494a66b00a86f,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Green Equity Investors Side IX, L.P.",1,,fund,ce4e045ac826f87796e8,FUND_0542,"Green Equity Investors Side IX, L.P.","Green Equity Investors Side IX, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2951764,3476847,,,,,,e7edd91a3ceaabe618cc;d6195999eb7bc0972732,2,,,
5c282e9b539de8116758,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Gryphon Odin CV-A, L.P.",1,,fund,36627cc030476c6a356f,FUND_0560,"Gryphon Odin CV-A, L.P.","Gryphon Odin CV-A, L.P.",Gryphon Investors,Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1153363,2501722,,,,,,bfe97db51c12f426b4cc;e27f338f0b9499476047,2,,,
5002d0e4a5b7439dd86b,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Gryphon Partners IV, L.P.",1,,fund,da5f46a602e5933ae8b1,FUND_0562,"Gryphon Partners IV, L.P.","Gryphon Partners IV, L.P.",Gryphon Investors,Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2509776,3736920,,,,,,b4a5f38e974a17119d84;cc818b9c8f1fe845d8f5,2,,,
222a2a447ac68109f98e,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Gryphon Partners VI-A, L.P.",1,,fund,d53fef04a298bb818529,FUND_0566,"Gryphon Partners VI-A, L.P.","Gryphon Partners VI-A, L.P.",Gryphon Investors,Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,9024977,9367355,,,,,,7796996b950507cf996d;7c036974162251c732b9,2,,,
fe2a6a34fcf91f92e970,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Halifax Capital Partners V, L.P.",1,,fund,bfdae86e305053bd2123,FUND_0582,"Halifax Capital Partners V, L.P.","Halifax Capital Partners V, L.P.",The Halifax Group,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,695170,1172921,,,,,,f23b60ae1ddf00247d62;60af7a96f1647ad30bf5,2,,,
e2a75bc884e91b841213,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners IX (Parallel), L.P.",1,,fund,4eccfecb7c88826571bb,FUND_0619,"Hellman & Friedman Capital Partners IX (Parallel), L.P.","Hellman & Friedman Capital Partners IX (Parallel), L.P.",Hellman & Friedman,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1831379,3351435,,,,,,a552a953785af34b2a55;0c58478b9d142e2bad83,2,,,
0f804494794448c6cb20,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners X (Parallel), L.P.",1,,fund,4ddd1f8fb7e7359d6a9b,FUND_0622,"Hellman & Friedman Capital Partners X (Parallel), L.P.","Hellman & Friedman Capital Partners X (Parallel), L.P.",Hellman & Friedman,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4496035,5400761,,,,,,395662d55a351cb21410;5c76f556e5dfa4f479af,2,,,
98c1a1f91a74ed49c8df,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners XI (Parallel), L.P.",1,,fund,ec8d6fd54878a446b872,FUND_0623,"Hellman & Friedman Capital Partners XI (Parallel), L.P.","Hellman & Friedman Capital Partners XI (Parallel), L.P.",Hellman & Friedman,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,,-12774,,,,,,1c719cb705ae02fab3f8,1,,,
5fb3db35185ea2577d70,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"HighVista Private Equity VIII (Offshore), L.P.",1,,fund,74d8da2a24c162519d4a,FUND_0629,"HighVista Private Equity VIII (Offshore), L.P.","HighVista Private Equity VIII (Offshore), L.P.",HighVista Strategies LLC,Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2281286,3388113,,,,,,dcbc5a8131f12b2e1a3d;d8721fdca8253d525ff4,2,,,
a8caa7708df262ac3f49,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Insight Partners (Cayman) XII Buyout Annex Fund, L.P.",1,,fund,e998ca981d501d75f349,FUND_0651,"Insight Partners (Cayman) XII Buyout Annex Fund, L.P.","Insight Partners (Cayman) XII Buyout Annex Fund, L.P.",Insight Partners,Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4690000,6003529,,,,,,b8a9b9287d5e8a17a57c;ab271179a222a29c37f9,2,,,
b5425b61d87ef4c51d14,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Investcorp Aspen Offshore Fund, L.P.",1,,fund,4df5533601ff11e828a4,FUND_0668,"Investcorp Aspen Offshore Fund, L.P.","Investcorp Aspen Offshore Fund, L.P.",Investcorp,Private Equity Investments,Direct Investments/Co-Investments,Rest of World,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3990815,11279219,,,,,,b03257f2ed79a89377fe;7168191a2f8427916ba4,2,,,
aef45b313daacba5fd40,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Ironsides Offshore Direct Investment Fund V, L.P.",1,,fund,5f126658c1c1f69cbdd3,FUND_0670,"Ironsides Offshore Direct Investment Fund V, L.P.","Ironsides Offshore Direct Investment Fund V, L.P.","Constitution Capital Partners, LLC",Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2125306,3340820,,,,,,29048fda7133fa744400;5737a3206014110807f3,2,,,
c8a78e3ddcf10dfe08b1,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"L Catterton IX, L.P.",1,,fund,4f2b735a6d72a214a8e9,FUND_0689,"L Catterton IX, L.P.","L Catterton IX, L.P.",Catterton Management Company LLC,Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,6707106,6927171,,,,,,43f0c64afe1505b2857f;80661cf19171da297713,2,,,
126e02b9e81230c41407,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Merit Mezzanine Fund VI, L.P.",1,,fund,e332c485eb31ba543bdc,FUND_0745,"Merit Mezzanine Fund VI, L.P.","Merit Mezzanine Fund VI, L.P.",Merit Capital Partners,Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1737132,1535422,,,,,,3bef35c5f6ba706369f3;4296b559d59cd4209d43,2,,,
6ede0c85ba49a7d92b77,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,NB Credit Opportunities II Cayman Feeder LP,1,,fund,da06a16b1cc44eba65a6,FUND_0753,NB Credit Opportunities II Cayman Feeder LP,NB Credit Opportunities II Cayman Feeder LP,Neuberger Berman,Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,11871499,14899927,,,,,,e9f42c9a97f8b17f485e;381732d9461f8d7012c8,2,,,
0f1427c6add713356464,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"Norwest Mezzanine Partners V-A, LP",1,,fund,99651f1543fc1006c2f0,FUND_0781,"Norwest Mezzanine Partners V-A, LP","Norwest Mezzanine Partners V-A, LP","Norwest Capital Advisors, LLC",Private Equity Investments,Primary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4193650,3973347,,,,,,f1240f1025faaf28a734;952f3fc32fe80dec26d8,2,,,
396e4ccece7ac96f0e2a,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"OceanSound Partners Fund, LP",1,,fund,f66dc42c47fd17e22627,FUND_0789,"OceanSound Partners Fund, LP","OceanSound Partners Fund, LP","OceanSound Partners, LP",Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,6473677,10287010,,,,,,5335ebf6a61da6783c6b;d94c84c3479165f87663,2,,,
50b46fd7c67961708ab1,SRC407,06-statements-and-economics,Schedule_Inv,d441fab138de7dea8fa7,1,,Consolidated Schedule of Investments,"OceanSound SMX Rollover AIV, L.P.",1,,fund,b180f7fc735671f77791,FUND_0790,"OceanSound SMX Rollover AIV, L.P.","OceanSound SMX Rollover AIV, L.P.","OceanSound Partners, LP",Private Equity Investments,Early Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2662172,3873983,,,,,,db53382e726529b26db4;0089d5dde58a2bb364a5,2,,,
