wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_structure_type,source_section,source_table,definition_keys,definition_text,applies_to,evidence_quote,observation_ids,observation_count
b97138d8f84aed60f2b8,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,FOOTNOTE,Defined Benefit Investments (Continued),Comparative Investment Results,**,"**The non real estate portion of Real Assets only reflects returns for years 1, 3 and 5. Year 10 is for real estate only using a NCREIF Total Index Benchmark.",Real Assets,"**The non real estate portion of Real Assets only reflects returns for years 1, 3 and 5. Year 10 is for real estate only using a",1fd4a625eb4014d6bfab,1
721b834e5a4ee276feb4,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,FOOTNOTE,Defined Benefit Investments (Continued),Comparative Investment Results,***,"***Total fund return is blended based upon gross returns for global equity and fixed income and net returns for Real Assets, Absolute Return, Short Term and Private Equity. Total fund net return is 17.29%, 14.78%, 11.31% and10.09% for 1, 3, 5 and 10 year periods.",Total Fund,"***Total fund return is blended based upon gross returns for global equity and fixed income and net returns for Real Assets,",0bdf8019d9d466903dec,1
614b94ea5a85d9de2243,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,FOOTNOTE,Defined Benefit Investments (Continued),Comparative Investment Results,1,(1) Investment measurement services provided by Callan Associates Inc.,Comparative Investment Results,(1) Investment measurement services provided by Callan Associates Inc.,68f0f3651bc7ae52d35d,1
ef605148170df4de065d,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,FOOTNOTE,Defined Benefit Investments (Continued),Comparative Investment Results,2,"(2) Total rates of return include cash income plus gains and losses due to changes in fair value, where realized or unrealized.",Comparative Investment Results,"(2) Total rates of return include cash income plus gains and losses due to changes in fair value, where realized or unrealized.",8179520073faf04b5546,1
91e455bd7ddf5d44aa80,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,FOOTNOTE,Defined Benefit Investments (Continued),Comparative Investment Results,3,(3) Investment return calculations were prepared using a time-weighted return except private equity which is prepared using a dollar weighted return.,Comparative Investment Results,(3) Investment return calculations were prepared using a time-weighted return except private equity which is prepared using,7b9fa6a7ea5bbaba767a,1
a36b4ad113675f067e5c,SRC192,03-institutional-report,Institutional_Report,b8d5bf56addec5df8757,5,FOOTNOTE,Defined Benefit Investments (Continued),Largest Equity Holdings,*,"*As required by SEC Rule 13F, a list of publicly traded equity securities held by Utah Retirement Systems is available online through the SEC Electronic Data Gathering, Analysis, and Retrieval (EDGAR) website. This list is also available upon request.",Largest Equity Holdings,"*As required by SEC Rule 13F, a list of publicly traded equity securities held by",c5eb04e6e0ea199a5041,1
da3bec461f4de9ff5513,SRC192,03-institutional-report,Institutional_Report,b8d5bf56addec5df8757,5,FOOTNOTE,Defined Benefit Investments (Continued),Schedule of Investment Fees and Commissions,*,"*Represents fees that are invoiced and paid directly by URS. These numbers do not represent all management, performance, carried interest, or other fees charged directly by investment advisors. These and other investment related fees are netted from returns.",Investment advisor fees,*Represents fees that are invoiced and paid directly by,72bc1b04ef0ee32e6ef7,1
504144fea601e69b6143,SRC356,03-institutional-report,Institutional_Report,73b2f47e1ee0defd4baa,2,NARRATIVE,Investment Objectives,Investment Objectives,METHODOLOGY,Investment returns are expressed net of all investment-related expenses.,Investment returns,Investment returns are expressed net of all investment-related expenses.,81cdfbb4ece89b995dc8,1
a87e378051b6c6af75b5,SRC356,03-institutional-report,Institutional_Report,73b2f47e1ee0defd4baa,2,NARRATIVE,Market Value and Book Value of the PUF,Market Value and Book Value of the PUF,SCOPE:PUF,"On June 30, 2025 the market value and book value of the PUF was $39.5 billion and $33.6 billion, respectively, exclusive of land acreage.",market value and book value of the PUF,"respectively, exclusive of land acreage.",4a1f10286d106aa91aea,1
a6a851581f095e05cd00,SRC356,03-institutional-report,Institutional_Report,3d11f358ee394237c466,3,NARRATIVE,,Investment Performance of the Ten Largest Stock Holdings,HEADING:Investment Performance of the Ten Largest Stock Holdings,"July 1, 2024 through June 30, 2025.",,"Investment Performance of the Ten Largest Stock Holdings – July 1, 2024 through June 30, 2025.",290131bd33fd3b3c7d00,1
8f92f994259511650232,SRC356,03-institutional-report,Institutional_Report,e636191f9f975db3ef73,5,NARRATIVE,Economically Targeted Investments,Economically Targeted Investments,ECONOMICALLY_TARGETED_INVESTMENTS,an investment in which at least 50% of the total investment is allocated to economic development within the state of Texas or investment in businesses or entities located within the state of Texas.,,Economically targeted investments means an investment in which at least 50% of the,afbfd6caf2756606f60d,1
ab83683885b453ab9adf,SRC356,03-institutional-report,Institutional_Report,e636191f9f975db3ef73,5,NARRATIVE,Economically Targeted Investments,Economically Targeted Investments,SCOPE:PROPORTIONATE SHARE,The following is the market value of PUF’s proportionate share of these investments:,Market Value,The following is the market value of PUF’s proportionate share of these investments:,f2e1e861affe3789ae81,1
b5c11be0506ae4b1df03,SRC363,02-performance,Performance,53760376983beb853495,1,FOOTNOTE,INVESTMENT PERFORMANCE,INVESTMENT PERFORMANCE,*,Based on Cambridge Associates' survey of about 167 college and university endowments.,Median College and University Endowment,* Based on Cambridge Associates' survey of about 167 college and university endowments.,1256600577e3d38c1f82,1
cc8fdb1f755032f32c5d,SRC363,02-performance,Performance,53760376983beb853495,1,TABLE,INVESTMENT PERFORMANCE,INVESTMENT PERFORMANCE,HEADING:Annualized,Annualized,5 YEARS | 10 YEARS | 20 YEARS,Annualized,83cae9d6d31ac9dfd094,1
452d7a48035b0ceb4f73,SRC363,02-performance,Performance,53760376983beb853495,1,TABLE,INVESTMENT PERFORMANCE,INVESTMENT PERFORMANCE,HEADING:Net of Fees and Expenses,Net of Fees and Expenses,1 YEAR | 5 YEARS | 10 YEARS | 20 YEARS,"Net of Fees and Expenses Periods Ended June 30, 2024",f22e800fb2c46480ec0a,1
f6c724e5d2857584f85c,SRC363,02-performance,Performance,cb43b7f23e204737226f,2,NARRATIVE,ADDITIONAL INFORMATION,ADDITIONAL INFORMATION,DISTRIBUTIONS,"A portion of the endowment is distributed for operating purposes in any given year. The annual distribution rate of 4.5 percent is based on a trailing 28-quarter moving average market value, which insulates the University’s operations from temporary market swings and thereby facilitates prudent planning. Distributions are limited to an annual rate of 5.3 percent of current market value and are made quarterly.",Endowment distributions,"distribution rate of 4.5 percent is based on a trailing 28-quarter moving average market value, which",faabc11fa3b2b12e78ba,1
d98e5bc4f499d27d4364,SRC363,02-performance,Performance,cb43b7f23e204737226f,2,NARRATIVE,ADDITIONAL INFORMATION,ADDITIONAL INFORMATION,UEF,"is the unitized investment pool for the University of Michigan’s over 13,400 separately administered endowment and quasi-endowment funds.",University Endowment Fund,The University Endowment Fund (“UEF”) is the unitized investment pool for the University of Michigan’s over,fcf4123d0bf978d06c6c,1
0ccbb66a116097390511,SRC373,07-institutional-mission,Foundations_Annual,81008bc108db55bb66b2,188,TABLE,Part XV Section B,Relationship of Activities to the Accomplishment of Exempt Purposes (continued),1A,"ARE AN INTEGRAL PART OF THE FOUNDATION'S EXEMPT PROGRAMS AND ARE UNDERTAKEN TO COMPLEMENT AND EXTEND ITS GRANTMAKING ACTIVITIES. PRIS ARE REVIEWED BY THE RELEVANT PROGRAM AND ARE MADE TO FURTHER THE FOUNDATION'S CHARITABLE, EDUCATIONAL OR SCIENTIFIC PURPOSES AND THE PROGRAM'S GOALS. PRIS ARE GENERALLY MADE AS LOANS. EACH PRI MEETS THE FOLLOWING THREE REQUIREMENTS: (A) THE PRIMARY PURPOSE OF THE PRI IS CHARITABLE; AND (B) NO SIGNIFICANT PURPOSE OF THE PRI IS PROFIT MOTIVATED; AND (C) NO PURPOSE OF THE PRI IS TO ATTEMPT TO INFLUENCE LEGISLATION, OR TO PARTICIPATE OR INTERVENE IN ANY POLITICAL CAMPAIGN, FOR OR AGAINST, ANY CANDIDATE FOR PUBLIC OFFICE.",,PROGRAM RELATED INVESTMENTS (PRIS) ARE AN INTEGRAL PART OF THE FOUNDATION'S EXEMPT PROGRAMS AND ARE UNDERTAKEN TO COMPLEMENT AND EXTEND ITS GRANTMAKING ACTIVITIES.,64633f44e7fdbd817299,1
cf1bbffb8b38cbc3539c,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,FOOTNOTE,Serving the University,GRAPH 1 Investor Composition,1,The Long Term Pool’s cash portfolio invests in the Short Term Pool. The Short Term Pool market value reflected above excludes Long Term Pool assets.,Short Term Pool market value,(1) The Long Term Pool’s cash portfolio invests in the Short,2b5da3462dedfb31e8d7,1
08f00716f13267cc60fd,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,FOOTNOTE,Long Term Pool Performance,TABLE 1 Long Term Pool Strategy Allocation and Investment Returns,1,Percent of Long Term Pool net asset value.,Allocation,(1)Percent of Long TermPool net asset value.,6342541326d6bcc2636f,1
9434ff8f41d05bfa32ca,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,FOOTNOTE,Long Term Pool Performance,TABLE 1 Long Term Pool Strategy Allocation and Investment Returns,2,Long Term Pool returns are presented gross of UVIMCO management and incentive fees but net of underlying manager fees.,Long Term Pool,(2)Long Term Pool returns are presented gross of UVIMCO management and incentive fees but net of underlying manager fees.,80608b79f0af46d0a55f,1
d5e9c46d84264871887b,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,FOOTNOTE,Long Term Pool Performance,TABLE 1 Long Term Pool Strategy Allocation and Investment Returns,3,"Geometrically linked monthly average of 75% MSCI All Country World Equity and 25% Bloomberg U.S. Treasury Bond. The policy portfolio weights are 65/10/25 equity, real estate, fixed income between July 1, 2019 and June 30, 2020 and 60/10/30 prior to July 1, 2019.",Policy Benchmark,(3)Geometrically linked monthly average of 75% MSCI All Country World Equity and 25% Bloomberg U.S. Treasury Bond.,4c3508f5e6dc262ed9ba,1
