path,entry_type,size_bytes,sha256,repository_policy,local_readme,role
data/documents/pdf/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf,file,17535108,70df89d39b2cc0da3c202195b1c98080840d54a2bc08431b09717941b3d18688,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Apollo_Realty_Income_Solutions_Annual_Report_FY2023.pdf,file,6193816,5a89a2730cc8cc67f5d30d7d156746dc88af4e186a489147c9373b6e337f5218,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.pdf,file,1638546,6af5484a74ab16da5a228bf11e15dbbac545b247ad1334dc40ad8cb8813259e8,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf,file,21728846,56bb6e5c4e4cf2093bd897cf18567d9f7ae4d26465ba106a2cba699362465be4,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf,file,19502696,94d2f3c6124df771a1a51f0059e49d53a61d5c811438c45d74306733da3f791e,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Arizona_PSPRS_ACFR_FY2025.pdf,file,12686581,a307240820b8f3ee76b2d47a44e0763a80d637e4b0198fa29d00f482b67e2832,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30.pdf,file,4126354,ae00fa558f27d3f5153f63548b6029ab2b2edca996c75d930adad88187bd7dd8,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Aware_Super_ASIC_Financial_Report_FY2025.pdf,file,26983991,490b7f667dc276a0fedb2051d7bb99754d7f16bebb9d859bb01f258b686b6f92,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_BBGI_Global_Infrastructure_Annual_Report_FY2024.pdf,file,7479008,b247928e7323039c025d393511ff830b103b3d12b677b030bafad639e213b1ec,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.pdf,file,4621913,4ace68aa922ef7a95f42d7c242a7fa38596369d922d8d1fdf818e43a8314451a,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_BlueCrest_AllBlue_Fund_2013.pdf,file,955110,07d75e990c28f0af6af995d0358a8940406dd85cf4337886277ad5a1fc4d38e1,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Border_To_Coast_Annual_Report_FY2022.pdf,file,4328084,849b2e924a5b06911b571419b49a6af9e4e3fa4097d900f75b512d65c75e9be6,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Border_To_Coast_Annual_Report_FY2023.pdf,file,7591367,5748c6388d4ae3799609e1e352c23744f0f6aeb2cd5f85fa8781f21ae4d699da,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Brederode_Annual_Report_FY2024.pdf,file,1513549,d04cc1d6eeccb3ee3df735783027c4d58f76e4dfaf931d07875f9e0df7cf4ca2,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Brederode_Half_Year_Report_Jun2025.pdf,file,2106261,097586c34c0d80fe51d8b37d6467dd2b27771ba041d3cb087f587cb9e6cc6c6b,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_BREIT_Annual_Report_FY2022.pdf,file,14132387,e1d20c0dd744b34dd0617f73ecb8992e2a762acda8cbb862213a2de033499ca9,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_BREIT_Annual_Report_FY2024.pdf,file,38712526,55df51be28794087e85845a5c884ba50ec9487b3c28f82ca0d531cf877b66c8e,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Brookfield_REIT_Annual_Report_FY2023.pdf,file,1606373,b05ad85ab065af4cfcb8f89b08d8312a82fb2d30e111cfb2409fb84f5af1e2c5,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Brookfield_REIT_Annual_Report_FY2024.pdf,file,2678253,aa938f153139c289ae75252897df2f1ea69bd6f34fac8490963167c1a60348ae,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Brookfield_REIT_Annual_Report_FY2025.pdf,file,1115269,6db654fea3ddd172c946b7a1ddddb5bd9b3e913578758aa8157915e5422f6dd0,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2023.pdf,file,3157085,64fcb92e36765dbf0c143cbbe3975081036b4f6bebe4edda903bb832e1b5337d,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2024.pdf,file,791331,16c160b08b62adc33364171cb6ef64065911d0bd26956b98ecc387f2cbbcb1f5,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_CDPQ_Annual_Report_2024.pdf,file,5020042,f7ccd87343eec06f1dcb4679738815bf10d0fd8f045e1d3c7eb961f522bd14e7,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf,file,23712882,bfed7da61e77b7cf92a4aff9886f3fce970237b5b989881fa9fcc789c1054efb,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_CohnReznick_Hedge_Fund_Illustrative_2025.pdf,file,2985364,45b3917414654733947eafd6d417782f49dfe4fa813660179ffccb9c74d8c30c,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_CohnReznick_Private_Equity_Illustrative_2025.pdf,file,1633125,b854d236d8eebd177fe1ed30356b9c1e5206cf06bd8d7c0ae962137c5c42477b,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Connecticut_Innovations_FY2021.pdf,file,546254,bfc27e6bccb392bcd763450095d86cfc46e945eeb5ed7d4e1a880b20c0eceee6,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Connecticut_Treasurer_Annual_Report_CY2025.pdf,file,16341528,a76808c23ee40c30799eb0e185e6ca2872577f2739a9b3ded23b689c5d837f14,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Copenhagen_Infrastructure_Partners_Annual2023.pdf,file,3884617,830408c326dba29f3e9807ede6832904b6da405bc62d04eb8267a1ba8857c963,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Cordiant_Digital_Infrastructure_Annual_Report_FY2025_Mar.pdf,file,10459322,496b9414bcc705b0250cbf24aabb36f5e35c04a46b230734d97aff351a2331ea,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Cordiant_Digital_Infrastructure_Interim_Report_Sep2025.pdf,file,10822556,13425175a9fd8af688ce1c291e6e966d7c3c2c03e0d76e3c89c3932fe2f336e3,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Cornell_University_FY2025_Consolidated.pdf,file,473361,aba877d8b6c70c4737b49cde7e655ddf3c99cecd7b36e5a9963ba1cc5f5d0ad9,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.pdf,file,2470970,c30eff6488629113d0c89617b7f9df797b9c9e1b7106172e6d73e17f4157bc66,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Deloitte_AIFM_Illustrative_2024.pdf,file,565631,4cf98c7fbbca05de59f3384ce37223992292c129b03b2cb255e5481d25c764e6,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.pdf,file,3299857,1629e84e4bbc1cdc84c299534bfafd48b71ca572ca3b2dc63fe4bdc6617ef6b9,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Duke_Endowment_Annual_Report_2023.pdf,file,15861352,67d940b40b6871e3dcafbcef9a276c637fe7df008e8581d01e7ab3348bfe5d1b,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Duke_Endowment_Annual_Report_2024.pdf,file,1309525,55e5198c886f22129c9256f012017039db6a2c1c086600774ca087bfa4066f2e,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_EisnerAmper_Illustrative_2022.pdf,file,3777730,22d4ebd8e97dc6c52da9b606071f30906cd3d4166da932b257c6b27f2a208b3a,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Emory_University_FY2025_Audited.pdf,file,1286088,b44f6eb06029f3b9ea6a4487708d37fc8b31053c1a26d58a6823896bd483d59a,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_EY_Good_Investment_Fund_Illustrative_2018.pdf,file,2580225,ccac13e7e1cdb8924c3f4562c908897cbea1bccd3d5e2ff0da9bf3f57d4e9a2d,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_FAU_Foundation_FY2024_Board_Audit_Committee.pdf,file,672462,8904e70e0fb6abdbb55f416f8a087376c4cf158b932e7f55d9efae174927e612,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.pdf,file,877376,31ef8bab0b5bda0f96fb92024ebca8d80f53406ed09c4805470e04e3ca04b315,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_FS_Credit_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf,file,700774,e91ea36f8ce32bc7bc645355a45f74ea73aed6cf5ba49e33fd5d7f21f9b447e6,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Future_Fund_Australia_Annual_Report_FY2024.pdf,file,3994538,3cb9d796850e671f75f0ea85ef8a1fb339912ff0aa39057d19059be805eff052,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Future_Fund_Australia_Annual_Report_FY2025.pdf,file,7173793,36f35ca94dff0c20ffe0d0f361c1cf6f63cb5a334a3a58a05c8327664b9a0588,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Gates_Foundation_Consolidated_Dec2024.pdf,file,342689,0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Gates_Foundation_Trust_Dec2016.pdf,file,240921,2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Georgia_Tech_Foundation_FY2025_Consolidated.pdf,file,556930,b5f4de1b091ada685341bc50abe16e650299ddf7ff46cfd1c3f7bfdd3126bdf2,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Gimv_Annual_Report_FY2023_2024_Mar.pdf,file,5171449,a13f0cb39a18b028faa108538ca207ee2851907a9628665513d15cd3e8c533ab,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Gimv_Half_Year_Report_Sep2024.pdf,file,867304,0c15e7354a5fc19f3acaf6a9663d8f6a9aacc0d4de54eec009c39d46b5eac1b0,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.pdf,file,4332955,7641839091c698a7f32ceee837438c017e01e5f37ed316f3497652da4c87366b,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024.pdf,file,14514219,92f211e35cc827d799b57adfb5bde8ba6b458dde3411223face730eb460644b8,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025.pdf,file,21256232,4261f530ebc99247fbb6137e77ce1450ab3d11b57cefc9a35c8ba23b5c733fea,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.pdf,file,800026,880cdf1fb0e766fe21e4ac818bc616b33bd93e2a30b18f54a0bd928ade078081,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Greencoat_UK_Wind_Annual_Report_FY2024.pdf,file,5945225,4c273a446e6016b41eb12f0fa110b96709256e76c60a56d116761764cad3b17d,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Greencoat_UK_Wind_Annual_Report_FY2025.pdf,file,9669888,347ae7f41aba5cfdccbbf896750515f06d39c4a8f8a78a5ef4852762d52bfad0,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.pdf,file,516116,f93d2f8d4a5f7ad40238be35d414eb8bce95331f129f6f7286e15d5143f1bf26,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_Hawaii_ERS_ACFR_FY2021.pdf,file,6945514,1140fc81616e8b29c5d1d9e07b9a97b8b79a69c6f1c21505eb46252bb70f397f,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
data/documents/pdf/Financials_HICL_Infrastructure_Annual_Report_FY2026_Mar.pdf,file,8006390,7662bf9577e82e439f3bae4b4e4636a391e6e5c5e4eb4ad4a4f0a4a80afc5921,TRACK,data/documents/pdf/README.md,"Ledgered source report; source_ledger.csv supplies its file ID, type, URL, and page count."
