holding_id,document_id,route,page_id,source_page,source_table,holding_label,holding_alias_id,holding_entity_id,subject_type,source_occurrence,as_of_date_raw,as_of_date,currency,unit_scale,unit_scale_multiplier,fair_value,market_value,cost,notional_amount,quantity,portfolio_weight,interest_rate,maturity_date_raw,observation_ids,observation_count,collision_note
79e0aa23576cad68d0c8,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners VIII (Co-Investors), L.P.",209831bf59d5925b7ba6,FUND_0664,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,235953,,161077,,,,,,30f2572bc8fae71aeb12;57713d1831978153262e,2,
78731acbc922d8bfe85f,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners VIII, L.P.",80f117b67b72169955ae,FUND_0665,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2988784,,2024605,,,,,,5fc952168adc3a0c2c8d;07c196c46dc331d4a24a,2,
2a5d723287d600a06517,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Investindustrial VII L.P.,036cad47c5e870967737,FUND_0669,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1621266,,1289610,,,,,,ed4d44f0d6c8198f7741;d87ac12694d6b538e0ed,2,
50dfea1ac296f2abf5a0,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"JLL Partners Fund VII Secondary (A), L.P.",c75056494e561dfadf3f,FUND_0675,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,19310719,,17574850,,,,,,4675fd1b678b8b6286aa;9edef37b3f4b9621065c,2,
9ea699e41e20739cbd89,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,KKR Americas Fund XII L.P.,94832fb45abfcf34c7f7,FUND_0683,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4682612,,3576910,,,,,,8a70e6c9aa36dbcf9a46;e53c5c09ef1afbce52c9,2,
a78c63b9ffe04abd7618,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,KKR Asian Fund II TE Blocker L.P.,e1fc0162f54509b3fe4d,FUND_0684,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,652478,,1356863,,,,,,13017374781ff9317095;25359701c7c7260a90ba,2,
d636b187bb27f4c5fa3c,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,KKR European Fund V (USD) SCSp,07e4ea519774fa761ae5,FUND_0685,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1037753,,872058,,,,,,a0e82e97363215f0b21d;82ccadabea5dbd2932c7,2,
5412ab60280fc1de10f1,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,KKR North America Fund XI L.P.,dccdbe63ade277b482d7,FUND_0686,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4584404,,3440538,,,,,,87ae2b12e5b21a75123f;fc56171cd357a5f59605,2,
2639c572ad931ce31bd8,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Kelso Investment Associates IX, L.P.",3b6ed509ccf95cc4a770,FUND_0678,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1285948,,1137211,,,,,,012786d469c9391787ee;7db2b5bca72830fd8dbc,2,
30fad502b78311e61cf3,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Kelso Investment Associates VIII, L.P.",85bba1410a787ce3930d,FUND_0679,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,37793,,627868,,,,,,49109e9170633f8ae4a7;6eafdcdcbb0feb614459,2,
cc0e8e7cee23974b8e1d,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Lee Equity Partners Fund II, L.P.",5bed168eab4514a36063,FUND_0696,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3729595,,7676157,,,,,,71c622e7f93552e78d9d;7e842825176f23ccf4e1,2,
73bc2d98881bafa101bd,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Lightspeed Venture Partners IX, L.P.",467fa89e48d6f3ff8ff3,FUND_0697,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3141706,,2034645,,,,,,99392b092b5a22859a7c;441ee79acb57195c2f2d,2,
54d7941b72bd87f03b61,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Lion/Simba Investors, L.P.",cf55d3abcbb68601b5cc,FUND_0704,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3062071,,933121,,,,,,335258124942176e2122;37bfd5656d75bca714bd,2,
866e6ab9d2c79157c8b6,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Littlejohn Fund IV, L.P.",1285145611b54cc6c532,FUND_0708,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,92751,,1732114,,,,,,583ebf16bed8e0be43f9;469fe450581320fc4d9d,2,
d07b3edd86f4f1e40b20,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Littlejohn Fund V, L.P.",93839dd34e3b40ef37ec,FUND_0709,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,6944728,,5168632,,,,,,8e01913fe6c4a136d167;0717b7c83ce639201cef,2,
78ab23cc391aa98b5b34,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Lovell Minnick Equity Partners III LP,093e971bc53a189c169c,FUND_0734,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,188855,,777423,,,,,,fb41e48465364f10f432;d3947c2e466430fb5e7a,2,
4f9ac45b34891da9e7de,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"MDCP Insurance SPV, L.P.",c89576949ec920b9dce5,FUND_0744,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2864077,,1726467,,,,,,1aed6f8a2cf70f98dd2f;eaed20af7a8786b38232,2,
7e8992981ecfc457bf48,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"MPE Partners II, L.P.",36fa2fb611eaf00d128f,FUND_0750,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1561209,,,,,,,,7ea77980657cde6a3fdc,1,
219c703d0cc8bc55572a,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Madison Dearborn Capital Partners VII,ce2a3c527eafd8a43e5a,FUND_0738,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5612000,,5365107,,,,,,24518426101a2e89a3fd;9b1c171138788d8c4bcf,2,
09824390de87e1c24a5f,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Madison Dearborn Capital Partners VIII-A, L.P.",e1e59dabaa9ac6dc627d,FUND_0739,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2110716,,1583136,,,,,,fd144c6cfb76d1ce8513;ea99fe09a4a47ce8ccb0,2,
83aeef10b786e4cca3a2,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Marlin Equity III, L.P.",62ee591c41c848ee14d9,FUND_0743,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,35530,,29533,,,,,,f7390589d9cdfb8283cb;acc35bf1f51652261f79,2,
59645b4efbc61af71516,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Mid Europa Fund V LP,cb43266bd582a8b20ea5,FUND_0746,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,558226,,391492,,,,,,ca2eb63ce8e465e52a1b;b4580513c7e0f63a8e9d,2,
9f383c73bd3f3632ee60,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Montagu+ SCSp,629bb2fe77ab88f8f132,FUND_0747,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3633926,,2253508,,,,,,c5422ef4fe6d4ac205ee;f04aaa4bcfd5a16e3de8,2,
148ee0677e5a7f1ffb4d,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"NB SPV, L.P.",54060c00b1f81dac9765,FUND_0754,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5444669,,5000000,,,,,,8e02600f03540f8a9d59;c16d73ab06645013efb8,2,
1849a4120f6c0b0186af,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"New Capital Partners Private Equity Fund II, L.P.",a56e2e4672a910fb5b48,FUND_0757,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,,,948558,,,,,,b26d9e900a4f1470435b,1,
4af10be23346a94b93f5,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"New Enterprise Associates 12, Limited Partnership",022722c05d5081f666e6,FUND_0758,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,13915,,88504,,,,,,306c695ea2dd50d06385;9427e5b1d1508c576490,2,
2b0b2259e865d99e7c29,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"New Mountain Partners III, L.P.",4a72f7a036be46b70307,FUND_0761,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,96741,,1040174,,,,,,ebc3f560f7513117b3bc;98a702977c9bf60bf4a0,2,
b674a1c21850cac0f8db,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"New Mountain Partners IV, L.P.",e01c0c38452445607843,FUND_0003,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,541266,,896293,,,,,,11917a8d99ecb4626389;ac9398d0f5b72a0a7978,2,
bcb67b082eec26ac1064,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"New Mountain Partners V, L.P.",53ce3fdb90cc3bc2d837,FUND_0762,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2197986,,2129340,,,,,,b4e01e4f79408b7133b3;e57a392e40f53aaf3563,2,
4745c22639845a077dc7,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"New Mountain SRC Rollover Fund, L.P.",5ddd43ef3b58f065c119,FUND_0763,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1620470,,1547561,,,,,,1cb0ec5a318e1abe816d;e57986fc038edcdb2b3e,2,
41a90868a0797fc63d72,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"NewView Capital Fund I, L.P.",50c4144b3448fafa433e,FUND_0764,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4737223,,3361688,,,,,,dd19bcd2448103de5800;578e304cac849d979b8d,2,
f40622bd260cb009c9ad,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Njord SCSp,ab07f4dad8afe79ef9a0,FUND_0774,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,633463,,,,,,,,0327856d6f515ce7d372,1,
6a6b0e29aa4731e421bd,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"North Bridge Growth Equity II, L.P.",0b139315fca6845fe348,FUND_0775,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5132352,,7253497,,,,,,b81a2f1716cb985848a0;34bc4cee5673988c769e,2,
4dbfb68b7003dfc2df11,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Norwest Mezzanine Partners III, LP",17c4df26d85cdce22d30,FUND_0779,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1270798,,1582781,,,,,,88b9bacbe85665f7a2c9;510c14c1a162acb87598,2,
4146e96ebde0c5b53893,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Norwest Mezzanine Partners IV,03e92e8124aeb6d371bf,FUND_0780,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,41975173,,27252856,,,,,,be3a0277bc2499badbe4;2f29d469666f3cbc99c1,2,
b0d1355ae83909a6dfa2,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"OEP VI Feeder (Cayman), L.P.",a8e202c505a66e4b8d26,FUND_0793,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4438701,,3504669,,,,,,cd57602f8d4221d46773;2496bdc24944830de532,2,
c39e14b71541f019cf8d,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Oak Investment Partners XII, Limited Partnership",21f2d518bbe0a3f375c1,FUND_0784,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,41163,,166027,,,,,,52f6497fc2c9d155ed7b;1a826c349825988aacd3,2,
78566d7a727c08e9c281,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Oaktree Opportunities Fund IX (Cayman), L.P.",c2cbecca4c3cd9f440ad,FUND_0785,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1521104,,431988,,,,,,06d00a75a97d9ae407fb;98d2e6e2c85778360e09,2,
8fd7fc2b52d8a59f9213,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Oaktree Opportunities Fund VIII (Cayman) Ltd.,2a3030f06aaf46ab9b6a,FUND_0786,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2047,,1436,,,,,,48888dbc774a1a8df150;62e396f9ba7ade754ee3,2,
26ddec856100cb000982,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Oaktree Private Investment Fund 2010, L.P.",d4d7237085fd35aafb56,FUND_0787,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,14515,,45196,,,,,,105e5c535f9b9979e4c4;437f9cdf2e4da91db188,2,
13e3be2823b92feee6ae,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Odyssey Investment Partners Fund V, LP",b8acf2025c79d83ae9c5,FUND_0792,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1677141,,3905285,,,,,,55eb7753a3f1688d1e23;56557a933972429ed809,2,
b585e70e63904c0cff87,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"One Equity Partners VIII, L.P.",8b8a36e8dd5e917c8c22,FUND_0795,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1646247,,1067574,,,,,,1e9fd2668039d5049dfa;30c143b798cbcf1630e9,2,
b0d488ece6fd1c64cbf6,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Onex Partners IV LP,f9f66efecefe1f68e08f,FUND_0796,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2175125,,2372080,,,,,,a444967a1307233bd6c3;eff211b0ee03ea3bc41f,2,
e35490ca68880dca11c1,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"PA Middle Market Fund, LP",061f8322e1a804c10ce8,FUND_0801,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,51660376,,48075551,,,,,,d4fe9728901e8be292fa;f8471fdf67c0f77588ef,2,
9f0187c8fff95ae7da92,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,PAI Mid-Market Fund SCSp,7dbd54ef6d55ace63536,FUND_0805,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1130728,,875277,,,,,,2db910bb565e44bcdd0e;9595fcfb9486815ac630,2,
cd5814ae06ae26e2e43f,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,PAI Strategic Partnerships SCSp,0cab923ebfb1ed838267,FUND_0806,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1583133,,12197955,,,,,,af994e345aa2de7f87c5;28a24b37749eead6a493,2,
bac1814185b8ff07b211,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,PEP VIII Antares Co-Investment L.P.,f9e71e053ea562e313f8,FUND_0814,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,9516275,,9158173,,,,,,2c92452f6099e36d8f37;bee92c1d1029e781d628,2,
92586a81803db33ebcc6,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"PRO SPV, LP",de7849372904047974dd,FUND_0820,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2914928,,6481062,,,,,,ad30b70518d75a34b540;dc4145aa31cdeebcb7d0,2,
685a1aa5cf171aba85c1,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"PT2-A, L.P.",4f5ccd460dff35c24a54,FUND_0833,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,8662605,,6475969,,,,,,b115d408184aef788475;d6d1275f3fda718028a8,2,
65d8f6fdba8d0958a16c,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"PTEV-A, L.P.",19424720385b5f0ce302,FUND_0834,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4681125,,4285377,,,,,,e95087fe93418d08c15b;c9fc86aa995ae1abcc42,2,
09627f059e951d2d6c81,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Paladin III (HR), L.P.",858d7551f697adc1e0ec,FUND_0807,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,86856,,15536,,,,,,4adfe2d13820fccd387b;4079122b0c2e1bd51beb,2,
60532c279c80ae75c7f5,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Pamlico Capital III Continuation Fund, L.P.",d3cc88c6db295c2704b0,FUND_0808,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,12153255,,7695962,,,,,,f5b92717467954b5a5c2;2844abf3bb9ec3327e05,2,
4b3b6b841284fc175874,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Parthenon Investors III, L.P.",4336455a03d7065c8800,FUND_0809,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,795304,,512940,,,,,,0d9cbcc1eba9563b4a07;fbed163fd3435adc35c7,2,
772b5c99c0a2dc640cf2,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,"Pegasus WSJLL Fund, L.P.",a9a24c6007be1c630547,FUND_0811,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,10785493,,8821466,,,,,,eb587d94103d3c6b847f;f08d39ed1737c1ebb146,2,
e2144fa6f4e7664be9e9,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Permira IV Feeder L.P.,ef3b51febb8af053c2bf,FUND_0815,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,7038173,,3367755,,,,,,7ad4b585d3f914ae66e9;f5276e7cdcba77cde6ef,2,
58b431c799aeb755f532,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Platinum Equity Capital Partners II,63f1ab76fa96f11c5b09,FUND_0816,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,38237,,269249,,,,,,9ac259cf427a171657ca;1e98da2ee7f9c89f6795,2,
de70db291f86569835bf,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Providence Equity Partners (Unity) S.C.SP.,54c0d60f2ad2370b0b86,FUND_0825,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1148324,,55330,,,,,,068e7077b6d35c5af2d3;1c78291219c0f5311c92,2,
b23f5347002905149afa,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Providence Equity Partners VI L.P.,f2b50631170029fab240,FUND_0827,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,35385,,3459611,,,,,,e82c4f8a6ebf6217e68f;e781f77b260e913279b5,2,
8fe9d936b662dedfd414,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Providence Equity Partners VII L.P.,350490c6bd812ecff72c,FUND_0828,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3181458,,5632650,,,,,,2791b23c5e44e97a5353;4c6080a42f17e1e22d71,2,
bcaf71caac33a59b472d,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Providence Equity Partners VII-A L.P.,aea2d3af251499e07a61,FUND_0829,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5206542,,11332778,,,,,,fa8b064ecdb6d198b329;90e96d5d69b75baba51a,2,
59cebbd0b05c367428a1,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Providence Equity Partners VIII L.P.,8a6bffef04dd93a0b161,FUND_0830,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,28384648,,23629673,,,,,,6bb2f5fd3754b4e5a183;4275cff25444c6c5e679,2,
9115ebd09777f8c670d9,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,RC III CKE LLC,a11eb2b5083458581aa3,FUND_0844,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5464147,,3260872,,,,,,aedf177b11181e90c5d8;35f22700789f10aedf11,2,
2c33f29907ec5e94391d,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,RCF V Annex Fund L.P.,3979d0c0deeafa6355ca,FUND_0845,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,-534,,2137,,,,,,e6e58cb952811dcc2c44;5806454765895708b200,2,
8120768ad1bbab554027,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Resource Capital Fund V L.P.,9c7692df804d9c9f4e43,FUND_0852,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,59166,,14852,,,,,,0dda6b6876bc71544b82;483c1a38d2cffad275bb,2,
0997673d113ff91d65d9,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Roark Capital Partners CF LP,2f3c5cab0e0d2925153e,FUND_0853,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,8679468,,5542965,,,,,,b5d159ddd78f0aaa8ed4;855ba171e5339fdcae0c,2,
37d8e000b5975510ebdd,SRC407,06-statements-and-economics,5fb3a784b9441ea9563b,5,Consolidated Schedule of Investments,Roark Capital Partners CF RI LP,36f2ceb8909024181d9c,FUND_0854,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,990592,,478032,,,,,,04ac9d23f36fea4c9c39;7677ffe60ec8c6aa6354,2,
9014083d535e2085e6a5,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,Roark Capital Partners II LP,6f3bc1f3fe1dc224b819,FUND_0855,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,701,,783059,,,,,,8c007421362a6871a7a2;83bd0719dd60bc934c31,2,
89ffbdd23d55612cd583,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,Roark Capital Partners III LP,8874c8306ae185d3b5f0,FUND_0857,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,12720913,,12137977,,,,,,a074555a9a882dd5418e;8b9f54e3732416153741,2,
d4db8afaec769f7d0c7f,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,Roark Capital Partners IV LP,9682b90c6a59496b645c,FUND_0858,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,31171605,,24102480,,,,,,3085e770fc9e49abb7de;ac43380d1044fbbdfcca,2,
33f89f58dde84cc56ec3,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,Roark Capital Partners V (T) LP,81e9a3a29bf4396885e0,FUND_0859,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4703789,,4069816,,,,,,4b5211a4c761cc47620c;6edd411e1d67cd21f0fd,2,
6261956fcdcfab1d9c3a,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"SL SPV-2, L.P.",662cdb7af458d5e50355,FUND_0905,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,624544,,315873,,,,,,650f25b4fdeffb81f62e;89e762133bed34cfb6f1,2,
0528007aeec98c5cf0cc,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Samson Brunello 1, L.P.",dc3e8d91a1f791952ac2,FUND_0877,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,848647,,542879,,,,,,9a70b40acce8bd7ebdd8;cedf11f4b17c5088f1bb,2,
f6ce25ea41e70806f32f,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Samson Brunello 2, L.P.",c63c6c4e9c75effd203d,FUND_0878,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2346985,,865735,,,,,,78010776368872df1e5e;c124e0856dad5d0cad4a,2,
a43ae3169e80cbc2ca1a,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Samson Hockey 2, L.P.",1884ab75c356ed76d281,FUND_0879,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2020745,,904969,,,,,,f3c1ed621f4c75bdd619;6c8e7fcb858a08295888,2,
86ab8f4bf052c93c29f0,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Samson Shield 1, L.P.",918dab8f0f68c780910c,FUND_0880,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1183291,,606941,,,,,,3de49e8656283242000d;fab02a383347acd245f9,2,
102426c3e554a27d366f,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Samson Shield 2, L.P.",87721fe8502835928512,FUND_0881,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,6310077,,4010416,,,,,,228679ef69c589afaef6;c26aec8f7f1e783fd2b8,2,
7f7637682fe61fb4c628,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Saw Mill Capital Partners, L.P.",5edf51e178c0d1085d7e,FUND_0884,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5775,,558675,,,,,,7fa1a20e75c893a9dad3;1fba886139df6d97e003,2,
cfa277d1b49833d49e7e,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Seidler Equity Partners IV, L.P.",d7a2f0f646a785a14baa,FUND_0892,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,883887,,2036010,,,,,,ae3a7e4dcaddaf4800bc;0884408457638f5f35c2,2,
9e7cf8e30f5c87efca4d,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Silver Lake Partners III, L.P.",0f80f40bbe8b6438e179,FUND_0900,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5056,,847701,,,,,,8f51f4f1dcdba7968247;6985a971c8ff72820abf,2,
aa68d99268921b135e3f,SRC407,06-statements-and-economics,129be01a8a3c46df757f,6,Consolidated Schedule of Investments,"Silver Lake Partners V, L.P.",bced3b22b27a08ef1138,FUND_0901,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2024814,,1640438,,,,,,51984451cd9fe5914361;9033426f2870bab0b67b,2,
