observation_id,document_id,route,canonical_doc_type,product_tier,page_id,source_page,source_structure_type,source_section,source_table,source_row_label,source_column_label,source_occurrence,record_family,metric_id,metric_category,metric_name,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,manager_alias_id,manager_entity_id,investor_alias_id,investor_entity_id,portfolio_name,asset_class,strategy,geography,vintage_year,horizon,date_precision,as_of_date_raw,as_of_date,period_start_raw,period_start,period_end_raw,period_end,value_kind,value_raw,value_numeric,value_text,value_sign,currency,unit,unit_scale,unit_scale_multiplier,currency_scale_raw,term_category,basis_raw,condition_raw,evidence_quote,evidence_class,adjudication_status,source_agents,extractor_model,contract_version,notes
c7142269bf4d74577b67,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Distributions,General Partner,1,financial_statement_observation,financial_statement_observation.distribution,distribution,Distributions,reporting_entity,b14d2f927d1fb6049ced,PLAN_0020,Distributions,Distributions,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"(193,990)",-193990,,negative,USD,,absolute,1,$,,,,"Distributions (193,990) (94,018) (288,008)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
620ee1feae4c0905c1bb,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Distributions,Limited Partners,1,financial_statement_observation,financial_statement_observation.distribution,distribution,Distributions,reporting_entity,b14d2f927d1fb6049ced,PLAN_0020,Distributions,Distributions,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"(94,018)",-94018,,negative,USD,,absolute,1,$,,,,"Distributions (193,990) (94,018) (288,008)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
800b43e2fc7cad1737f4,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Distributions,Total,1,financial_statement_observation,financial_statement_observation.distribution,distribution,Distributions,reporting_entity,b14d2f927d1fb6049ced,PLAN_0020,Distributions,Distributions,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"(288,008)",-288008,,negative,USD,,absolute,1,$,,,,"Distributions (193,990) (94,018) (288,008)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
5245edb4fd785c9ec75f,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net change in unrealized gain on investments,General Partner,1,financial_statement_observation,financial_statement_observation.unrealized_gain_loss,unrealized_gain_loss,Net change in unrealized gain on investments,reporting_entity,c7c815845cd155572634,PLAN_0032,Net change in unrealized gain on investments,Net change in unrealized gain on investments,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"(1,701)",-1701,,negative,USD,,absolute,1,$,,,,"Net change in unrealized gain (1,701) (26,871) on investnents (28,5T2)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
74ae07fc4d536407d884,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net change in unrealized gain on investments,Limited Partners,1,financial_statement_observation,financial_statement_observation.unrealized_gain_loss,unrealized_gain_loss,Net change in unrealized gain on investments,reporting_entity,c7c815845cd155572634,PLAN_0032,Net change in unrealized gain on investments,Net change in unrealized gain on investments,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"(26,871)",-26871,,negative,USD,,absolute,1,$,,,,"Net change in unrealized gain (1,701) (26,871) on investnents (28,5T2)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
8012ae22d848ed1c9563,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net change in unrealized gain on investments,Total,1,financial_statement_observation,financial_statement_observation.unrealized_gain_loss,unrealized_gain_loss,Net change in unrealized gain on investments,reporting_entity,c7c815845cd155572634,PLAN_0032,Net change in unrealized gain on investments,Net change in unrealized gain on investments,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"(28,572)",-28572,,negative,USD,,absolute,1,$,,,,"Net change in unrealized gain (1,701) (26,871) on investnents (28,5T2)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: value read from page-006.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character."
88e8c4874bc572bbab0d,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net increase in partners' capital resulting from operations,General Partner,1,financial_statement_observation,financial_statement_observation.partners_capital,partners_capital,Net increase in partners' capital resulting from operations,reporting_entity,f3c4adab3d68405e99cb,PLAN_0033,Net increase in partners' capital resulting from operations,Net increase in partners' capital resulting from operations,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"317,644",317644,,positive,USD,,absolute,1,$,,,,"Net increase in partners' capital 317,644 2,056,372 resulting from operations 2,374,016",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
81c2b1496aaf49bd4b96,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net increase in partners' capital resulting from operations,Limited Partners,1,financial_statement_observation,financial_statement_observation.partners_capital,partners_capital,Net increase in partners' capital resulting from operations,reporting_entity,f3c4adab3d68405e99cb,PLAN_0033,Net increase in partners' capital resulting from operations,Net increase in partners' capital resulting from operations,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"2,056,372",2056372,,positive,USD,,absolute,1,$,,,,"Net increase in partners' capital 317,644 2,056,372 resulting from operations 2,374,016",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
5f5ea3623a92321732a1,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net increase in partners' capital resulting from operations,Total,1,financial_statement_observation,financial_statement_observation.partners_capital,partners_capital,Net increase in partners' capital resulting from operations,reporting_entity,f3c4adab3d68405e99cb,PLAN_0033,Net increase in partners' capital resulting from operations,Net increase in partners' capital resulting from operations,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"2,374,016",2374016,,positive,USD,,absolute,1,$,,,,"Net increase in partners' capital 317,644 2,056,372 resulting from operations 2,374,016",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
5fde11d4836f01ad77ab,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net investment income,General Partner,1,financial_statement_observation,financial_statement_observation.net_investment_income,net_investment_income,Net investment income,reporting_entity,3dd23af771d5843b8a0a,PLAN_0034,Net investment income,Net investment income,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"283,991",283991,,positive,USD,,absolute,1,$,,,,"Net investment income 283,991 1,524,60 1 1,808,592",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
43c13efe7386c91e9cd3,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net investment income,Limited Partners,1,financial_statement_observation,financial_statement_observation.net_investment_income,net_investment_income,Net investment income,reporting_entity,3dd23af771d5843b8a0a,PLAN_0034,Net investment income,Net investment income,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"1,524,601",1524601,,positive,USD,,absolute,1,$,,,,"Net investment income 283,991 1,524,60 1 1,808,592",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: value read from page-006.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character."
47d600c6a637663a9320,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net investment income,Total,1,financial_statement_observation,financial_statement_observation.net_investment_income,net_investment_income,Net investment income,reporting_entity,3dd23af771d5843b8a0a,PLAN_0034,Net investment income,Net investment income,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"1,808,592",1808592,,positive,USD,,absolute,1,$,,,,"Net investment income 283,991 1,524,60 1 1,808,592",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
acc9d3f4be46dfb68b52,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net realized gain on investments,General Partner,1,financial_statement_observation,financial_statement_observation.realized_gain_loss,realized_gain_loss,Net realized gain on investments,reporting_entity,02bde28e800185d177f3,PLAN_0035,Net realized gain on investments,Net realized gain on investments,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"35,354",35354,,positive,USD,,absolute,1,$,,,,"Net realized gain on investments 35,354 558,642 593,996",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
b9cf404817f39b4ae5da,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net realized gain on investments,Limited Partners,1,financial_statement_observation,financial_statement_observation.realized_gain_loss,realized_gain_loss,Net realized gain on investments,reporting_entity,02bde28e800185d177f3,PLAN_0035,Net realized gain on investments,Net realized gain on investments,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"558,642",558642,,positive,USD,,absolute,1,$,,,,"Net realized gain on investments 35,354 558,642 593,996",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
31c3a81789cc3ee3b2cd,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,Net realized gain on investments,Total,1,financial_statement_observation,financial_statement_observation.realized_gain_loss,realized_gain_loss,Net realized gain on investments,reporting_entity,02bde28e800185d177f3,PLAN_0035,Net realized gain on investments,Net realized gain on investments,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"593,996",593996,,positive,USD,,absolute,1,$,,,,"Net realized gain on investments 35,354 558,642 593,996",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
b8a96d43fe4c85b0a3cd,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,"Partners' capital, January 1, 2018",General Partner,1,financial_statement_observation,financial_statement_observation.beginning_capital,beginning_capital,"Partners' capital, January 1, 2018",reporting_entity,9895297e7a0fb5c0e6ad,PLAN_0039,"Partners' capital, January 1, 2018","Partners' capital, January 1, 2018",,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,currency,"$25,972,056",25972056,,positive,USD,,absolute,1,$,,,,"Partners' capital, January 1, 2018 $ 25,972,056 $ 410,339,092 $ 436,311,148",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
f3392991a48147917a27,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,"Partners' capital, January 1, 2018",Limited Partners,1,financial_statement_observation,financial_statement_observation.beginning_capital,beginning_capital,"Partners' capital, January 1, 2018",reporting_entity,9895297e7a0fb5c0e6ad,PLAN_0039,"Partners' capital, January 1, 2018","Partners' capital, January 1, 2018",,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,currency,"$410,339,092",410339092,,positive,USD,,absolute,1,$,,,,"Partners' capital, January 1, 2018 $ 25,972,056 $ 410,339,092 $ 436,311,148",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
3d4c783c8c88de72f5a2,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,"Partners' capital, January 1, 2018",Total,1,financial_statement_observation,financial_statement_observation.beginning_capital,beginning_capital,"Partners' capital, January 1, 2018",reporting_entity,9895297e7a0fb5c0e6ad,PLAN_0039,"Partners' capital, January 1, 2018","Partners' capital, January 1, 2018",,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,currency,"$436,311,148",436311148,,positive,USD,,absolute,1,$,,,,"Partners' capital, January 1, 2018 $ 25,972,056 $ 410,339,092 $ 436,311,148",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
9ead277dd408fae6e2f8,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,"Partners' capital, March 31, 2018",General Partner,1,financial_statement_observation,financial_statement_observation.ending_capital,ending_capital,"Partners' capital, March 31, 2018",reporting_entity,3b505b607b90646cbc37,PLAN_0040,"Partners' capital, March 31, 2018","Partners' capital, March 31, 2018",,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,currency,"$26,095,710",26095710,,positive,USD,,absolute,1,$,,,,"Partners' capital, March 31, 2018 $26,095,710 $ 412,301,446 $ 438,397,156",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
155f57f037611d7c453a,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,"Partners' capital, March 31, 2018",Limited Partners,1,financial_statement_observation,financial_statement_observation.ending_capital,ending_capital,"Partners' capital, March 31, 2018",reporting_entity,3b505b607b90646cbc37,PLAN_0040,"Partners' capital, March 31, 2018","Partners' capital, March 31, 2018",,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,currency,"$412,301,446",412301446,,positive,USD,,absolute,1,$,,,,"Partners' capital, March 31, 2018 $26,095,710 $ 412,301,446 $ 438,397,156",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
6275d07e250aaa801bcb,SRC034,01-financials,Financials,CORE,7671c1fe7d84a571805b,6,TABLE,Combined Statement of Changes in Partners' Capital,Combined Statement of Changes in Partners' Capital,"Partners' capital, March 31, 2018",Total,1,financial_statement_observation,financial_statement_observation.ending_capital,ending_capital,"Partners' capital, March 31, 2018",reporting_entity,3b505b607b90646cbc37,PLAN_0040,"Partners' capital, March 31, 2018","Partners' capital, March 31, 2018",,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,currency,"$438,397,156",438397156,,positive,USD,,absolute,1,$,,,,"Partners' capital, March 31, 2018 $26,095,710 $ 412,301,446 $ 438,397,156",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
f40a67e16e1d019db714,SRC034,01-financials,Financials,CORE,d050bfcba7719d5f9afb,7,TABLE,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Beginning of year,Total,1,financial_statement_observation,financial_statement_observation.cash,cash,Beginning of year,reporting_entity,6a189fc0b8ff0f5bce2d,PLAN_0002,Beginning of year,Beginning of year,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"18,725,350",18725350,,positive,USD,,absolute,1,$,,,,"Cash and cash eguivalents: Beginning of year 18,725,350 End of year $13,307,614",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
9db143d2e590dbe4ef91,SRC034,01-financials,Financials,CORE,d050bfcba7719d5f9afb,7,TABLE,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Cash paid for interest,Total,1,financial_statement_observation,financial_statement_observation.interest_expense,interest_expense,Cash paid for interest,reporting_entity,545d8d6a0e3fcee10844,PLAN_0006,Cash paid for interest,Cash paid for interest,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,currency,"$37,352",37352,,positive,USD,,absolute,1,$,,,,"Cash paid for interest 37,352",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
52b9fba8afc60405841b,SRC034,01-financials,Financials,CORE,d050bfcba7719d5f9afb,7,TABLE,Combined Statement of Cash Flows,Combined Statement of Cash Flows,Distributions,Total,1,financial_statement_observation,financial_statement_observation.distribution,distribution,Distributions,reporting_entity,b14d2f927d1fb6049ced,PLAN_0020,Distributions,Distributions,,,,,,,,,,,,day,,,,,"March 31, 2018",2018-03-31,number,"(288,008)",-288008,,negative,USD,,absolute,1,$,,,,"Distributions (288,008)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,
