observation_id,document_id,source_page,pair_id,pair_status,a_row_number,b_row_number,difference_fields,resolution_decision,resolution_reason,adjudication_status,source_agents,source_sha256
f40a67e16e1d019db714,SRC034,7,PAIR_57021D02CC9F481C39AFE41A,B_ONLY,,52,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 7 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
9db143d2e590dbe4ef91,SRC034,7,PAIR_8631C8C5924C8CA331EB844E,VALUE_CONFLICT,57,53,source_section|currency_scale|metric_name|metric_value_raw,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
52b9fba8afc60405841b,SRC034,7,PAIR_86BFDA0A18450FBEABBB8F32,B_ONLY,,54,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 7 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
10fb92306da7329606da,SRC034,7,PAIR_885FC81A95D5DF574F32CBC1,B_ONLY,,55,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 7 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
47545b6b13728b5439df,SRC034,7,PAIR_1B87DB5074AA54CEC5F9CCDE,B_ONLY,,58,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 7 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
6bad646f3fa2b9dd02e3,SRC034,7,PAIR_AEB5ED35525ECC89FC9B3499,B_ONLY,,60,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 7 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
b88caed026747d465509,SRC034,7,PAIR_399D9885819E40053851F01B,B_ONLY,,61,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 7 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
e487c2a368231f246c6f,SRC034,9,PAIR_3130133615306152ADFD2180,B_ONLY,,64,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
20e80b1d4b741274e560,SRC034,9,PAIR_E2A6E61336EDB19F2614D050,CLASSIFICATION_CONFLICT,58,65,source_section|subject_type|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
3e9328b01a71555bc861,SRC034,9,PAIR_1CB58DBC5F07685E17CEA992,CLASSIFICATION_CONFLICT,59,66,source_section|subject_type|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
7f5d707cd0644571644a,SRC034,9,PAIR_C50AB1E6965C1D3663546CEF,B_ONLY,,67,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
a7e502e4b6023672bea4,SRC034,9,PAIR_7FA3589E187D6F6ED635C45B,CLASSIFICATION_CONFLICT,60,68,source_section|subject_type|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
9801197bff3d22e63848,SRC034,9,PAIR_7741CFB6893EDB4FEC5C6A22,CLASSIFICATION_CONFLICT,61,69,source_section|subject_type|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
5a53ff6122aa8b268dc0,SRC034,9,PAIR_CEDD7D5EF2DFD72E244E28C0,B_ONLY,,70,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
05ddf4de143c3c3a8ea5,SRC034,9,PAIR_CCC376A6EEFD730C202FC2AD,CLASSIFICATION_CONFLICT,62,71,source_section|subject_type|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
a267efd8363d0d99f9a8,SRC034,9,PAIR_0BDB75ECE837CC75CED52742,CLASSIFICATION_CONFLICT,63,72,source_section|subject_type|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
3b63b436bd004376f101,SRC034,9,PAIR_01E6F05CEDB85E2B7DEC479B,B_ONLY,,73,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
49f211786df548dbd222,SRC034,9,PAIR_88942591E70BDEF386417744,CLASSIFICATION_CONFLICT,64,74,source_section|subject_type|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
af56c93174d1c78f01a9,SRC034,9,PAIR_FDB0934D58D48BCF62B1501E,CLASSIFICATION_CONFLICT,65,75,source_section|subject_type|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
6fa35d064a7a2c4630fd,SRC034,9,PAIR_D96EC6DCA1DB838862DEF23F,B_ONLY,,76,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
689c2be4127a20e88ec4,SRC034,9,PAIR_9CA3CFB630B01F71FC3CDB2E,B_ONLY,,77,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
c185313a3dc7be6c7493,SRC034,9,PAIR_7A32156FE6816D137B3ACDF5,CONTEXT_CONFLICT,66,78,source_section|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
8b400c5eba27deccfe92,SRC034,9,PAIR_390FD4F31EBC643E5FAE5534,CONTEXT_CONFLICT,67,79,source_section|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
aa74178ee2779be307af,SRC034,9,PAIR_9B30A6C43AA22ECE715429EF,B_ONLY,,80,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
5086915f5487c0317e3e,SRC034,9,PAIR_9144D651F43B860BB9065613,B_ONLY,,81,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
7a96307c1073f942d363,SRC034,9,PAIR_FC8C6A5A44D5D5892C6975E8,CONTEXT_CONFLICT,68,82,source_section|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
fe42773aa7e171613ac7,SRC034,9,PAIR_10A1E74161E224B8BD4FCD3D,CONTEXT_CONFLICT,69,83,source_section|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
ee6eb8bae0d545597b00,SRC034,9,PAIR_A244DE35213006CFB3623DDB,B_ONLY,,84,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 9 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
0a171f36292066f6f266,SRC034,9,PAIR_44D87BD59A32BFE3A0BA2EE4,CONTEXT_CONFLICT,70,85,source_section|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
b8f6440bd5695d96f304,SRC034,9,PAIR_8156F8419B7513FC4E56ACD2,CONTEXT_CONFLICT,71,86,source_section|period_end|as_of_date|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
154450ebc092e7004c28,SRC034,10,PAIR_F047C88E0AF286AC58001612,B_ONLY,,87,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 10 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
c632592eb2ec101c8601,SRC034,10,PAIR_32943C509201389A0BAB3108,CONTEXT_CONFLICT,72,88,source_section|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
2fdf1b964a4ef74faf0b,SRC034,10,PAIR_8918221D70E115F732547648,CONTEXT_CONFLICT,73,89,source_section|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
58f02eacf945c5a1505a,SRC034,10,PAIR_9F24F38EC6DB5C1C709319BD,B_ONLY,,93,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 10 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
c65565356b451db87c6b,SRC034,10,PAIR_BE9B021929C12F336B0493DC,CONTEXT_CONFLICT,74,94,source_section|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
cc856c61860e70180c5c,SRC034,10,PAIR_2916042A27BBD5F67565338D,CONTEXT_CONFLICT,75,95,source_section|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
9620cf19d3dfbe65587c,SRC034,10,PAIR_464B8B004F9EB6D548FF76A2,B_ONLY,,96,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; one-sided row confirmed printed on page 10 from the page image.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
e6a61442e2efe7568b4a,SRC034,10,PAIR_072F47900C052DD4707C673B,CONTEXT_CONFLICT,76,97,source_section|currency_scale|metric_name|evidence_quote,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol.",RESOLVED,A+B+ADJUDICATOR,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8
