source,file_id,doc_type,issuer_type,page,locus_class,trigger,candidate_manager,quote,already_mapped_manager
Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,SRC429,Financials,auditor,12,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the United States Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Fund commenced on [Month, Date, Year] and will expire on [Month, Date, Year] but may b",
Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,SRC429,Financials,auditor,12,managed_by,is managed by,"General Partner, LLC","description of the Fund’s investment objectives]. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the United States Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Fund commenced on [Month,",
Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,SRC429,Financials,auditor,43,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the United States Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Limited Partnership Agreement (the Agreement) provides that the Fund is scheduled to c",
Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,SRC429,Financials,auditor,43,managed_by,is managed by,"General Partner, LLC","description of the Fund’s investment objectives]. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the United States Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Limited Partnership Agree",
Financials_KPMG_PE_And_Venture_Capital_Illustrative_Dec2015.pdf,SRC430,Financials,auditor,12,defined_term,"(the ""Manager"")","Manager, LLC","d liabilities, including the fair value of investments, and Manager, LLC (the “Investment Manager”). [If applicable:] disclosure of contingent assets and liabilities as of the date of The Investment Manager is registered with the United States the financial statements and the reported amounts of income Securities and Exchange Commission as an investment and expense during the r",
Financials_KPMG_Cayman_Private_Equity_Illustrative_FY2022.pdf,SRC431,Financials,auditor,12,managed_by,is managed by,"General Partner, LLC","description of the Fund’s investment objectives]. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the U.S. Investment Manager). [If applicable:] The U.S. Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Fund commenced on [Month",
Financials_KPMG_Cayman_Private_Equity_Illustrative_FY2022.pdf,SRC431,Financials,auditor,33,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. [Include the following paragraph to the Private investment companies section of Fair value – Valuat",
Financials_KPMG_Cayman_Private_Equity_Illustrative_FY2022.pdf,SRC431,Financials,auditor,33,managed_by,is managed by,"General Partner, LLC","olely through investments in private equity funds. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. [Include the following paragraph to th",
Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.pdf,SRC432,Financials,auditor,16,managed_by,is managed by,XYZ Capital,"ng term. IAS 1.138(b) The investment activities of the Fund are managed by XYZ Capital Limited (the investment manager). The administration of the Fund is delegated to ABC Fund Services Limited (the administrator). 2. Basis of accounting IAS 1.16, 112(a), 116, These financial statements have been prepared in accordance with IFRS Accounting Standards. 10.17 They were authorised",
Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.pdf,SRC433,Financials,auditor,14,managed_by,is managed by,XYZ Capital,"ng term. IAS 1.138(b) The investment activities of the Fund are managed by XYZ Capital Limited (the investment manager). The administration of the Fund is delegated to ABC Fund Services Limited (the administrator). 2. Basis of accounting IAS 1.16, 112(a), 116, These financial statements have been prepared in accordance with IFRS Accounting Standards. 10.17 They were authorised",
Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf,SRC464,Quarterly_Report,gp,8,advised_by,is advised by,Ms S Greenwood of Mercer Limited,"s Mr Alan Culling (UNISON) Mr Ian Storey (UNISON) The Panel is advised by Ms S Greenwood of Mercer Limited, who is an independent adviser, rather than a member of the Panel. 2018-19 Pension Fund Annual Report Page 4",
Financials_International_Public_Partnerships_Annual2023.pdf,SRC483,Financials,gp,26,printed_label,Investment Adviser,Asset managers directly engaging the specialist agent Co,"rk with been working with the Facilities from the Company’s Investment Adviser – Asset managers directly engaging the specialist agent Collecteco to Management Companies within its – The Company’s website with the client on a day-to-day basis support local communities through supply chain to discuss net zero and – An annual video providing an overview the donation of fixtures,",
Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf,SRC598,Performance,pension,104,printed_label,Manager,Nissay Asset Management,"ted Tokio Marine Asset Management Co., Ltd. (8) (Unit Trust Manager : Nissay Asset Management Corporation) SSTB - 56.9 (Columbia Management Investment Advisers, LLC) MTBJ FR-1000V 86.4 In-house investment (15) SSTB - 12.2 T (M ok .D io . M SA a S rin S e , L A L s C se ) t Management Co., Ltd. (9) MTBJ FR-1000V 57.2 I I n n - - h h o o u u s s e e i i n n v v e e s s t t m m e",
Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,SRC605,Performance,lp,25,printed_label,Fund Manager,Bridgepoint Capital,"olving market and meet Company Website: www.cfc.com Private Fund Manager: Bridgepoint Capital their environmental goals. Investments: Arbor Co-Investment LP/ Trioworld (formerly Trioplast) offers innovative and sustainable, 9 Bridgepoint Europe VI high-performance polyethylene and polypropylene film solutions for Website: www.actcommodities.com consumer and industrial packaging",
Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,SRC605,Performance,lp,25,printed_label,Manager,PAI Partners,rance of NAV Year of Investment: 2021 of NAV Private Equity Manager: PAI Partners Investments: PAI Strategic Partnerships SCSp/PAI Private Equity Manager: PAI Partners Europe VII Investments: ECG Co-invest SLP/PAI Europe VII/ Company Website: www.froneri.com PAI Europe VIII/ECG 2 Co-invest SLP Company Website: www.europeancampinggroup.com CFC is a technology-led vertically inte,
Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,SRC605,Performance,lp,25,printed_label,Manager,Vitruvian Partners,"urchase certificates and suppliers with whom Private Equity Manager: Vitruvian Partners Location: Netherlands it has entrenched relationships. It also provides advisory services, Investments: CFC Continuation Fund/Vitruvian IV of NAV Year of Investment: 2021 helping clients to navigate this rapidly evolving market and meet Company Website: www.cfc.com Private Fund Manager: Brid",
Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,SRC605,Performance,lp,25,printed_label,Manager,Altor Equity Partners,"ement software, as well as industry specific Private Equity Manager: Altor Equity Partners 1.6% Sector: Information Technology software solutions. Access’ software helps over 75,000 customers Investment: Altor Fund IV Location: UK across commercial and not-for-profit organisations to work efficiently, Company Website www.trioworld.com of NAV Year of Investment: 2018 with expert",
Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,SRC605,Performance,lp,25,printed_label,Manager,Latour Capital,"follows a differentiated model based of NAV Private Equity Manager: Latour Capital on proximity stores and a high-quality offering, including a significant Investments: Latour Co-invest Funecap/ 1.4% Sector: Consumer Staples fresh product component that is locally sourced and sold through its Latour Co-invest Funecap II/Latour IV Location: Spain network of over 270 stores acro",
Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf,SRC607,Subscription,pension,4,defined_term,"(the ""Manager"")","SEC or other government regulator. Lubert-Adler Group VII, L.P.","nd allow it to avoid experiencing any penalty action by the SEC or other government regulator. Lubert-Adler Group VII, L.P. (the ""General Partner"") may request additional documentation to verify, among other things, the Purchaser's identity, including, if applicable, the identity of the Purchaser's owners, partners, members, stockholders and/or stakeholders, and the source and",
Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.pdf,SRC608,Subscription,pension,44,defined_term,"(the ""Manager"")","Partnership, the General Partner, Insight Venture Management, LLC",". The Investor also understands and agrees that each of the Partnership, the General Partner, Insight Venture Management, LLC(the ""Investment Manager"") and their Affiliates may present this Subscription Agreement and the Investor Questionnaire andanyother information ,regarding the Investor furnished to the Partnership; the General Partner' or the Investment Manager to such par",
