population,fund_id,manager_id,manager_name,strategy,sub_strategy,vintage_year,currency,as_of_date,current_status,v1_status,v1_fund_score,v1_tvpi_percentile,v1_dpi_percentile,dpi,rvpi,tvpi,xirr,xirr_status,xirr_basis,realized_share,nav_reliance,ks_pme,direct_alpha,benchmark_id,benchmark_status,distribution_recency_months,distribution_velocity_1y,call_50_months,call_75_months,company_hhi,top_company_share,top3_company_share,sector_hhi,top_sector_share,top_sector,geography_hhi,geography_status,holdings_status,economic_loss_status,management_fee_rate,waterfall_type,term_status,size_step_up,size_predecessor_fund_id,size_step_status,strict_20_10_eligible,reference_peer_count,reference_peer_manager_count,size_peer_count,size_peer_manager_count,tvpi_peer_median,tvpi_peer_q25,tvpi_peer_q75,tvpi_robust_z,tvpi_size_percentile,dpi_peer_median,dpi_peer_q25,dpi_peer_q75,dpi_robust_z,dpi_size_percentile,trailing_1y_xirr,trailing_1y_status,trailing_3y_xirr,trailing_3y_status,trailing_5y_xirr,trailing_5y_status,trailing_10y_xirr,trailing_10y_status,age_3_status,age_3_date,age_3_lag_days,age_3_tvpi,age_3_dpi,age_3_tvpi_percentile,age_3_dpi_percentile,age_5_status,age_5_date,age_5_lag_days,age_5_tvpi,age_5_dpi,age_5_tvpi_percentile,age_5_dpi_percentile,age_7_status,age_7_date,age_7_lag_days,age_7_tvpi,age_7_dpi,age_7_tvpi_percentile,age_7_dpi_percentile,age_10_status,age_10_date,age_10_lag_days,age_10_tvpi,age_10_dpi,age_10_tvpi_percentile,age_10_dpi_percentile
fixture,FUND_SYNTH_000021,MANAGER_SYNTH_00006,Synthetic Alternatives Manager 0006,infrastructure,core_plus,2018,EUR,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.746605,0.316118,1.062723,0.0111111238,AVAILABLE,unstated,0.702539881980749,0.29746011801925104,,,,BENCHMARK_CURRENCY_UNSUPPORTED,1.0184804928131417,0.45007423117709433,9.13347022587269,15.145790554414784,0.33503206994969637,0.36319064680369606,1.0,0.33503206994969637,0.36319064680369606,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,5,5,1,1,1.33965678899,1.19853634962,1.65223554285,-0.7368448805523562,,0.989413849447,0.784937092519,1.21029264463,-0.7414574373306556,,0.014329608185952959,AVAILABLE,0.011779625359162481,AVAILABLE,0.0143427517701247,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-09-30,46,1.013239,0.0,,,AVAILABLE,2023-09-30,46,1.041156,0.136366,,,AVAILABLE,2025-09-30,46,1.057537,0.493604,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000022,MANAGER_SYNTH_00006,Synthetic Alternatives Manager 0006,growth,growth_equity,2013,USD,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2015-12-31,46,1.055868,0.0,15.789473684210526,50.0,AVAILABLE,2017-12-31,46,1.136738,0.030258,15.789473684210526,21.05263157894737,AVAILABLE,2019-12-31,46,1.196903,0.164388,15.789473684210526,21.05263157894737,AVAILABLE,2022-12-31,46,1.270202,0.470041,15.789473684210526,10.526315789473685
fixture,FUND_SYNTH_000023,MANAGER_SYNTH_00006,Synthetic Alternatives Manager 0006,private_credit,direct_lending,2019,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,24.5,37.5,5.0,0.782697,0.504284,1.286981,0.0514071512,AVAILABLE,unstated,0.6081653554303803,0.3918346445696197,0.6459581084,-0.0858984855,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,6.669404517453799,0.13440860215053763,9.264887063655031,17.544147843942504,0.516413267112789,0.5905904716644885,1.0,0.516413267112789,0.5905904716644885,Energy Transition,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,40,38,13,13,1.35882505007,1.17869974942,1.588734702825,-0.24364626793322805,23.076923076923077,1.039202977765,0.8970836427715001,1.2663448839975,-0.8367714014595592,0.0,0.0625453037973066,AVAILABLE,0.048209460698041454,AVAILABLE,0.047748033999252225,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-12-31,46,1.125246,0.037136,47.5,85.0,AVAILABLE,2023-12-31,46,1.204781,0.364268,42.5,90.0,AVAILABLE,2025-12-31,46,1.271284,0.782697,44.73684210526316,76.3157894736842,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000024,MANAGER_SYNTH_00006,Synthetic Alternatives Manager 0006,growth,growth_equity,2016,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,40.0,33.3333333333,50.0,1.68305,0.220402,1.903452,0.0920918978,AVAILABLE,unstated,0.8842093534999025,0.11579064650009749,5.1010184166,0.2566308879,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,1.1498973305954825,0.8552740008240627,5.552361396303901,29.305954825462013,0.26541717269993736,0.3233100793841713,0.8289631946114987,0.389468069168004,0.5056531152273274,Consumer,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,0.20680696807975027,FUND_SYNTH_000022,AVAILABLE,true,24,24,8,8,1.990559289215,1.8328097946325,2.2931425719150003,-0.21668681229850908,,1.7020191386699999,1.2539971840150002,2.0276080293975003,-0.03364863851006511,,0.11267048550276448,AVAILABLE,0.07176920919471691,AVAILABLE,0.06665541832402647,AVAILABLE,0.09634636423208814,AVAILABLE,AVAILABLE,2019-03-31,45,1.311128,0.0,29.166666666666668,41.666666666666664,AVAILABLE,2021-03-31,45,1.499814,0.098563,29.166666666666668,8.333333333333334,AVAILABLE,2023-03-31,45,1.663485,0.295636,29.166666666666668,4.166666666666667,AVAILABLE,2026-03-31,45,1.885796,1.478342,,
fixture,FUND_SYNTH_000025,MANAGER_SYNTH_00007,Synthetic Alternatives Manager 0007,growth,growth_equity,2012,USD,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2015-03-31,58,1.093623,0.0,21.05263157894737,50.0,AVAILABLE,2017-03-31,58,1.18554,0.059103,21.05263157894737,52.63157894736842,AVAILABLE,2019-03-31,58,1.257864,0.108788,21.05263157894737,5.2631578947368425,AVAILABLE,2022-03-31,58,1.34975,0.640591,21.05263157894737,26.31578947368421
fixture,FUND_SYNTH_000026,MANAGER_SYNTH_00007,Synthetic Alternatives Manager 0007,secondaries,lp_led,2013,USD,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2016-09-30,46,1.055582,0.0,16.666666666666668,50.0,AVAILABLE,2018-09-30,46,1.143539,0.057838,16.666666666666668,33.333333333333336,AVAILABLE,2020-09-30,46,1.207216,0.262527,16.666666666666668,50.0,AVAILABLE,2023-09-30,46,1.283933,0.893771,16.666666666666668,58.333333333333336
fixture,FUND_SYNTH_000027,MANAGER_SYNTH_00007,Synthetic Alternatives Manager 0007,buyout,middle_market,2014,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,100.0,100.0,100.0,2.445913,0.247503,2.693416,0.1438455799,AVAILABLE,unstated,0.9081081081081082,0.0918918918918919,1.7800075677,0.0833816883,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,3.8767967145790556,0.7740792617615555,18.20123203285421,32.0,0.28954554510512764,0.41497691226661315,0.8511343103794419,0.28954554510512764,0.41497691226661315,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,11,11,3,3,1.90670594405,1.601956957365,2.065488753845,2.2262860892037435,,1.73150004627,1.45475127455,1.875693434195,2.226248167759768,,0.30520836106442706,AVAILABLE,0.15650504492287737,AVAILABLE,0.11146525402860498,AVAILABLE,0.11908336819076498,AVAILABLE,AVAILABLE,2017-03-31,45,1.513649,0.0,100.0,50.0,AVAILABLE,2019-03-31,45,1.813245,0.094041,100.0,88.46153846153847,AVAILABLE,2021-03-31,45,2.078062,0.42077,100.0,84.61538461538461,AVAILABLE,2024-03-31,45,2.439776,1.641217,100.0,100.0
fixture,FUND_SYNTH_000028,MANAGER_SYNTH_00007,Synthetic Alternatives Manager 0007,growth,growth_equity,2018,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.226012,0.531165,1.757176,0.1047831654,AVAILABLE,unstated,0.6977169714292548,0.3022830285707452,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.26283367556468173,0.47728642005060856,12.41889117043121,20.139630390143736,1.0,1.0,1.0,1.0,1.0,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,FUND_SYNTH_000025,FUND_SIZE_CURRENCY_MISMATCH,false,2,2,0,0,1.58585161544,1.567527031435,1.604176199445,3.1530603452314123,,1.115833428906,1.008660829664,1.223006028148,0.34670395675453375,,0.10831787512090724,AVAILABLE,0.0829525494892096,AVAILABLE,0.08063257163810426,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-03-31,54,1.3045,0.015456,,,AVAILABLE,2023-03-31,54,1.499117,0.19449,,,AVAILABLE,2025-03-31,54,1.662548,0.809818,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000029,MANAGER_SYNTH_00008,Synthetic Alternatives Manager 0008,buyout,middle_market,2014,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.74705,0.176789,1.923839,0.0893741309,AVAILABLE,unstated,0.9081059953095874,0.09189400469041271,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.26283367556468173,0.8226549291669096,17.117043121149898,36.238193018480494,0.2801361941667072,0.3685243756134802,0.8671610862689498,0.6624916538858352,0.7850365361544334,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,3,3,0,0,1.68765354511,1.643089590415,1.90809601139,1.7873760459254275,,1.53256584585,1.49209672231,1.732750386405,1.7873819811988514,,0.13732885255852223,AVAILABLE,0.09075628167703258,AVAILABLE,0.07170563593194271,AVAILABLE,0.07953328372566587,AVAILABLE,AVAILABLE,2016-12-31,46,1.266143,0.0,,,AVAILABLE,2018-12-31,46,1.432777,0.093478,,,AVAILABLE,2020-12-31,46,1.577356,0.400683,,,AVAILABLE,2023-12-31,46,1.772694,0.895766,,
fixture,FUND_SYNTH_000030,MANAGER_SYNTH_00008,Synthetic Alternatives Manager 0008,venture,early_stage,2022,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.330084,0.912166,1.24225,0.068717065,AVAILABLE,unstated,0.2657145099270188,0.7342854900729813,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.3613963039014374,0.1826869549081462,3.055441478439425,5.585215605749487,0.347135805009806,0.4277011862776531,1.0,0.347135805009806,0.4277011862776531,Consumer,0.9999999999999998,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,1,1,0,0,2.32152078492,2.32152078492,2.32152078492,,,0.825458301059,0.825458301059,0.825458301059,,,0.05304329357591966,AVAILABLE,0.07237296967755952,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-06-30,61,1.188828,0.138136,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000031,MANAGER_SYNTH_00008,Synthetic Alternatives Manager 0008,venture,early_stage,2022,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.525506,1.451984,1.97749,0.2379964294,AVAILABLE,unstated,0.265744001310294,0.7342559986897059,,,,BENCHMARK_CURRENCY_UNSUPPORTED,3.3182751540041067,0.08550844454942719,5.486652977412731,11.301848049281315,0.3073294363234763,0.4241579299576177,0.8659379879544948,0.3073294363234763,0.4241579299576177,Industrials,1.0000000000000004,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,1,1,0,0,2.32152078492,2.32152078492,2.32152078492,,,0.825458301059,0.825458301059,0.825458301059,,,0.14776706379050406,AVAILABLE,0.2019959692060168,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-03-31,45,1.727126,0.232874,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000032,MANAGER_SYNTH_00008,Synthetic Alternatives Manager 0008,real_estate,value_add,2022,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,17.3333333333,6.66666666667,33.3333333333,0.31603,0.804264,1.120294,0.0309044674,AVAILABLE,unstated,0.28209598031173094,0.7179040196882691,0.4456569357,-0.1960183706,BM_SYNTH_LISTED_REAL_ESTATE,AVAILABLE,1.215605749486653,0.19595348365504883,2.891170431211499,5.190965092402464,0.2830642653243809,0.36237680331381233,0.8770379741669558,0.33509235452947417,0.36237680331381233,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,15,14,4,3,1.21275793601,1.1749064092850001,1.26851344834,-1.2424097878981684,,0.33744888485,0.24847058085649998,0.5042269220695,-0.13526066247724186,,0.026362658697412254,AVAILABLE,0.03337269104975069,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2024-12-31,46,1.083418,0.070158,10.0,50.0,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000033,MANAGER_SYNTH_00009,Synthetic Alternatives Manager 0009,venture,early_stage,2024,USD,2026-06-30,AVAILABLE,,,,,0.135268,1.060005,1.195273,0.1396798523,AVAILABLE,unstated,0.1131695143021693,0.8868304856978306,1.2578006151,0.1803918305,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,12.813141683778234,0.0,0.0,2.2012320328542097,0.4026073909547404,0.5435653209221777,0.9999999999999999,0.4026073909547404,0.5435653209221777,Healthcare,0.9999999999999998,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,0.13696775781442042,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000034,MANAGER_SYNTH_00009,Synthetic Alternatives Manager 0009,buyout,middle_market,2014,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,90.9090909091,90.9090909091,90.9090909091,2.273214,0.230023,2.503237,0.1343496704,AVAILABLE,unstated,0.908109903668201,0.09189009633179897,1.7585780872,0.0823668857,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,3.4496919917864477,0.8275644856492175,20.829568788501028,36.172484599589325,0.22335104494799954,0.2817083247262962,0.7329580665151828,0.25332057038274897,0.2817083247262962,Consumer,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,11,11,3,3,1.90670594405,1.601956957365,2.065488753845,1.6881041752697505,,1.73150004627,1.45475127455,1.875693434195,1.6880857220591186,,0.20469748969947343,AVAILABLE,0.1163829286741387,AVAILABLE,0.10045159421019505,AVAILABLE,0.1280357760224635,AVAILABLE,AVAILABLE,2017-09-30,52,1.452135,0.0,96.15384615384616,50.0,AVAILABLE,2019-09-30,52,1.739769,0.055367,96.15384615384616,57.69230769230769,AVAILABLE,2021-09-30,52,1.987325,0.309944,96.15384615384616,61.53846153846154,AVAILABLE,2024-09-30,52,2.321074,1.133305,96.15384615384616,84.61538461538461
fixture,FUND_SYNTH_000035,MANAGER_SYNTH_00009,Synthetic Alternatives Manager 0009,buyout,middle_market,2021,EUR,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.678866,1.103599,1.782464,0.171201003,AVAILABLE,unstated,0.3808578606209099,0.61914213937909,,,,BENCHMARK_CURRENCY_UNSUPPORTED,7.227926078028747,0.21766238393195128,5.519507186858316,14.258726899383984,0.6268476835429118,0.7518409056754997,1.0,0.6268476835429118,0.7518409056754997,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,FUND_SYNTH_000034,FUND_SIZE_CURRENCY_MISMATCH,false,8,8,2,2,1.494039284445,1.4054142434449999,1.56011707083,2.3572729893694877,,0.36297742642950004,0.277755830851,0.62966811228125,2.050529924493764,,0.12728525127906823,AVAILABLE,0.12354035099258193,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2024-06-30,46,1.507435,0.160097,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000036,MANAGER_SYNTH_00009,Synthetic Alternatives Manager 0009,real_estate,value_add,2024,USD,2026-06-30,AVAILABLE,,,,,0.177343,1.298531,1.475874,0.3191570879,AVAILABLE,unstated,0.12016133472826387,0.8798386652717362,1.1304159327,0.0912463279,BM_SYNTH_LISTED_REAL_ESTATE,AVAILABLE,1.215605749486653,0.1711467952865518,0.0,3.5482546201232035,0.340554809770949,0.3983415473675976,1.0,0.340554809770949,0.3983415473675976,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,0.2834732318208761,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000037,MANAGER_SYNTH_00010,Synthetic Alternatives Manager 0010,venture,early_stage,2019,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,17.037037037,18.5185185185,14.8148148148,0.270142,0.21403,0.484172,-0.1196266378,AVAILABLE,unstated,0.5579460458862089,0.44205395411379106,0.9468065847,-0.0098563774,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,4.073921971252567,0.2075516788146732,3.1211498973305956,11.039014373716633,0.2585142910841562,0.29638783269961977,0.8140684410646388,0.5153624456042446,0.5876425855513308,Healthcare,0.9999999999999998,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,1.6592412991867456,FUND_SYNTH_000038,AVAILABLE,true,27,25,9,8,2.34189200717,1.35814766839,3.321011131795,-1.2760447010726466,,1.93585232501,1.02555658034,2.45194713439,-1.5076252370897716,,-0.1878408531883898,AVAILABLE,-0.1321102062597297,AVAILABLE,-0.11143796619970256,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-12-31,46,0.736864,0.012151,14.814814814814815,70.37037037037037,AVAILABLE,2023-12-31,46,0.62561,0.07491,14.814814814814815,18.51851851851852,AVAILABLE,2025-12-31,46,0.511922,0.245199,16.0,20.0,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000038,MANAGER_SYNTH_00010,Synthetic Alternatives Manager 0010,venture,early_stage,2016,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,1.48148148148,0.0,3.7037037037,0.254345,0.045666,0.300011,-0.1536925224,AVAILABLE,unstated,0.8477859778597786,0.1522140221402214,0.8537319395,-0.0221861296,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.919917864476386,0.4156606851549755,8.969199178644764,21.519507186858316,0.5122247933884296,0.5781818181818181,1.0,0.5122247933884296,0.5781818181818181,Software,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,27,25,8,8,2.34189200717,1.35814766839,3.321011131795,-1.4025422063087094,,1.93585232501,1.02555658034,2.45194713439,-1.521922488883299,,-0.3459387348537081,AVAILABLE,-0.23773712611658157,AVAILABLE,-0.18159826517330965,AVAILABLE,-0.14844262514585732,AVAILABLE,AVAILABLE,2018-12-31,46,0.704758,0.0,7.407407407407407,31.48148148148148,AVAILABLE,2020-12-31,46,0.602015,0.024964,14.814814814814815,3.7037037037037037,AVAILABLE,2022-12-31,46,0.490922,0.085852,16.0,4.0,AVAILABLE,2025-12-31,46,0.326636,0.183826,,
fixture,FUND_SYNTH_000039,MANAGER_SYNTH_00010,Synthetic Alternatives Manager 0010,venture,early_stage,2025,USD,2026-06-30,AVAILABLE,,,,,0.083636,1.472575,1.556211,0.4468234858,AVAILABLE,unstated,0.05374336231545779,0.9462566376845422,1.6808612137,0.5492674865,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.8542094455852156,0.1025955218892726,0.0,6.6036960985626285,0.22347802081860352,0.2752836704489393,0.7548100641341884,0.34347717384135096,0.41280217069560926,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,0.9348209936678031,FUND_SYNTH_000037,AVAILABLE,,,,,,,,,,,,,,,,0.4938862417542714,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000040,MANAGER_SYNTH_00010,Synthetic Alternatives Manager 0010,buyout,middle_market,2013,GBP,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2015-12-31,46,1.385601,0.0,,,AVAILABLE,2017-12-31,46,1.617016,0.113732,,,AVAILABLE,2019-12-31,46,1.820388,0.268066,,,AVAILABLE,2022-12-31,46,2.096988,1.58841,,
fixture,FUND_SYNTH_000041,MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,fund_of_funds,diversified,2015,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.944198,0.21603,2.160228,0.1156809635,AVAILABLE,unstated,0.8999967821344103,0.10000321786558976,,,,BENCHMARK_CURRENCY_UNSUPPORTED,3.4496919917864477,0.8355223681578771,14.521560574948666,28.813141683778234,0.3431973275361502,0.4021398117609203,1.0,0.3431973275361502,0.4021398117609203,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,0,0,0,0,,,,,,,,,,,0.19915857382016086,AVAILABLE,0.10749646709043305,AVAILABLE,0.08525792461325435,AVAILABLE,0.12022212361203476,AVAILABLE,AVAILABLE,2018-09-30,52,1.370531,0.0,,,AVAILABLE,2020-09-30,52,1.612898,0.101889,,,AVAILABLE,2022-09-30,52,1.818605,0.349547,,,AVAILABLE,2025-09-30,52,2.094868,1.483412,,
fixture,FUND_SYNTH_000042,MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,private_credit,direct_lending,2020,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,24.8275862069,0.0,62.0689655172,0.503104,0.514929,1.018033,0.0035965919,AVAILABLE,unstated,0.49419226109883846,0.5058077389011616,0.4724196201,-0.1412887947,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,0.5913757700205339,0.386514342481063,5.059548254620124,11.663244353182751,0.3723275962036477,0.4649800748701847,1.0,0.3723275962036477,0.4649800748701847,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,3.4853777103320556,FUND_SYNTH_000043,AVAILABLE,true,29,26,9,8,1.24917300695,1.22805914972,1.35895710316,-2.1897395329403557,,0.411588487354,0.274979580724,0.624892636839,0.3849521797351874,,0.00427454150993464,AVAILABLE,0.00585540509446871,AVAILABLE,0.012648486793365872,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2023-03-31,45,1.000902,0.022075,0.0,0.0,AVAILABLE,2025-03-31,45,1.01424,0.180525,0.0,8.333333333333334,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000043,MANAGER_SYNTH_00011,Synthetic Alternatives Manager 0011,private_credit,direct_lending,2013,USD,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2016-03-31,45,1.071251,0.0,20.0,50.0,AVAILABLE,2018-03-31,45,1.161291,0.062321,25.0,70.0,AVAILABLE,2020-03-31,45,1.229228,0.180047,20.0,15.0,AVAILABLE,2023-03-31,45,1.313068,0.668018,20.0,25.0
