"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector","extractor_model"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net change in unrealized gain on investments","Total","1","other_printed_scope","Net change in unrealized gain on investments","","","","","","","","","March 31, 2018","","","$","unrealized_gain_loss","Net change in unrealized gain on investments","(28,572)","","","","","","Net change in unrealized gain (1,701) (26,871) on investnents (28,5T2)","actual","IMAGE_ONLY: value read from page-006.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net increase in partners' capital resulting from operations","General Partner","1","other_printed_scope","Net increase in partners' capital resulting from operations","","","","","","","","","March 31, 2018","","","$","partners_capital","Net increase in partners' capital resulting from operations","317,644","","","","","","Net increase in partners' capital 317,644 2,056,372 resulting from operations 2,374,016","actual","","B+ADJUDICATOR","RESOLVED","","","","","","GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net increase in partners' capital resulting from operations","Limited Partners","1","other_printed_scope","Net increase in partners' capital resulting from operations","","","","","","","","","March 31, 2018","","","$","partners_capital","Net increase in partners' capital resulting from operations","2,056,372","","","","","","Net increase in partners' capital 317,644 2,056,372 resulting from operations 2,374,016","actual","","B+ADJUDICATOR","RESOLVED","","","","","","GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net increase in partners' capital resulting from operations","Total","1","other_printed_scope","Net increase in partners' capital resulting from operations","","","","","","","","","March 31, 2018","","","$","partners_capital","Net increase in partners' capital resulting from operations","2,374,016","","","","","","Net increase in partners' capital 317,644 2,056,372 resulting from operations 2,374,016","actual","","B+ADJUDICATOR","RESOLVED","","","","","","GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net investment income","General Partner","1","other_printed_scope","Net investment income","","","","","","","","","March 31, 2018","","","$","net_investment_income","Net investment income","283,991","","","","","","Net investment income 283,991 1,524,60 1 1,808,592","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net investment income","Limited Partners","1","other_printed_scope","Net investment income","","","","","","","","","March 31, 2018","","","$","net_investment_income","Net investment income","1,524,601","","","","","","Net investment income 283,991 1,524,60 1 1,808,592","actual","IMAGE_ONLY: value read from page-006.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net investment income","Total","1","other_printed_scope","Net investment income","","","","","","","","","March 31, 2018","","","$","net_investment_income","Net investment income","1,808,592","","","","","","Net investment income 283,991 1,524,60 1 1,808,592","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net realized gain on investments","General Partner","1","other_printed_scope","Net realized gain on investments","","","","","","","","","March 31, 2018","","","$","realized_gain_loss","Net realized gain on investments","35,354","","","","","","Net realized gain on investments 35,354 558,642 593,996","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net realized gain on investments","Limited Partners","1","other_printed_scope","Net realized gain on investments","","","","","","","","","March 31, 2018","","","$","realized_gain_loss","Net realized gain on investments","558,642","","","","","","Net realized gain on investments 35,354 558,642 593,996","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Net realized gain on investments","Total","1","other_printed_scope","Net realized gain on investments","","","","","","","","","March 31, 2018","","","$","realized_gain_loss","Net realized gain on investments","593,996","","","","","","Net realized gain on investments 35,354 558,642 593,996","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Partners' capital, January 1, 2018","General Partner","1","other_printed_scope","Partners' capital, January 1, 2018","","","","","","","","","March 31, 2018","","","$","beginning_capital","Partners' capital, January 1, 2018","$25,972,056","","","","Combined Statement of Changes in Partners' Capital","","Partners' capital, January 1, 2018 $ 25,972,056 $ 410,339,092 $ 436,311,148","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Partners' capital, January 1, 2018","Limited Partners","1","other_printed_scope","Partners' capital, January 1, 2018","","","","","","","","","March 31, 2018","","","$","beginning_capital","Partners' capital, January 1, 2018","$410,339,092","","","","Combined Statement of Changes in Partners' Capital","","Partners' capital, January 1, 2018 $ 25,972,056 $ 410,339,092 $ 436,311,148","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Partners' capital, January 1, 2018","Total","1","other_printed_scope","Partners' capital, January 1, 2018","","","","","","","","","March 31, 2018","","","$","beginning_capital","Partners' capital, January 1, 2018","$436,311,148","","","","Combined Statement of Changes in Partners' Capital","","Partners' capital, January 1, 2018 $ 25,972,056 $ 410,339,092 $ 436,311,148","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Partners' capital, March 31, 2018","General Partner","1","other_printed_scope","Partners' capital, March 31, 2018","","","","","","","","","March 31, 2018","","","$","ending_capital","Partners' capital, March 31, 2018","$26,095,710","","","","Combined Statement of Changes in Partners' Capital","","Partners' capital, March 31, 2018 $26,095,710 $ 412,301,446 $ 438,397,156","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Partners' capital, March 31, 2018","Limited Partners","1","other_printed_scope","Partners' capital, March 31, 2018","","","","","","","","","March 31, 2018","","","$","ending_capital","Partners' capital, March 31, 2018","$412,301,446","","","","Combined Statement of Changes in Partners' Capital","","Partners' capital, March 31, 2018 $26,095,710 $ 412,301,446 $ 438,397,156","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","6","TABLE","Combined Statement of Changes in Partners' Capital","Combined Statement of Changes in Partners' Capital","Partners' capital, March 31, 2018","Total","1","other_printed_scope","Partners' capital, March 31, 2018","","","","","","","","","March 31, 2018","","","$","ending_capital","Partners' capital, March 31, 2018","$438,397,156","","","","Combined Statement of Changes in Partners' Capital","","Partners' capital, March 31, 2018 $26,095,710 $ 412,301,446 $ 438,397,156","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","7","TABLE","Combined Statement of Cash Flows","Combined Statement of Cash Flows","Beginning of year","Total","1","other_printed_scope","Beginning of year","","","","","","","","","March 31, 2018","","","$","cash","Beginning of year","18,725,350","","","","","","Cash and cash eguivalents: Beginning of year 18,725,350 End of year $13,307,614","actual","","B+ADJUDICATOR","RESOLVED","","","","","","GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","7","TABLE","Combined Statement of Cash Flows","Combined Statement of Cash Flows","Cash paid for interest","Total","1","other_printed_scope","Cash paid for interest","","","","","","","","","March 31, 2018","","","$","interest_expense","Cash paid for interest","$37,352","","","","","","Cash paid for interest 37,352","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","7","TABLE","Combined Statement of Cash Flows","Combined Statement of Cash Flows","Distributions","Total","1","other_printed_scope","Distributions","","","","","","","","","March 31, 2018","","","$","distribution","Distributions","(288,008)","","","","","","Distributions (288,008)","actual","","B+ADJUDICATOR","RESOLVED","","","","","","GPT-5+claude-opus-5"
"2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","7","TABLE","Combined Statement of Cash Flows","Combined Statement of Cash Flows","End of year","Total","1","other_printed_scope","End of year","","","","","","","","","March 31, 2018","","","$","cash","End of year","$13,307,614","","","","","","Cash and cash eguivalents: Beginning of year 18,725,350 End of year $13,307,614","actual","","B+ADJUDICATOR","RESOLVED","","","","","","GPT-5+claude-opus-5"
